question_id,title,body,tags
2196346,Compute $\int\frac{x+2}{\sqrt{x^2+5x}+6}~dx$,"Question: Compute this integral $$\int\frac{x+2}{\sqrt{x^2+5x}+6}~dx$$ My Approach: $$\int\frac{x+2}{\sqrt{x^2+5x}+6}~dx$$ $$=\int\frac{x+2}{\sqrt{x^2+5x}+6}\times \frac{{\sqrt{x^2+5x}-6}}{{\sqrt{x^2+5x}-6}}~dx$$ $$\int\frac{(x+2)(\sqrt{x^2+5x})}{x^2+5x-36}~dx~~- \underbrace {~\int\frac{(6x+12)}{x^2+5x-36}~dx~}_{\text{This one I know how to deal with} }$$ $$\text{Now:} ~\int\frac{(x+2)(\sqrt{x^2+5x})}{x^2+5x-36}~dx$$ $$=\frac{1}{2}\int\frac{(2x+5-1)(\sqrt{x^2+5x})}{x^2+5x-36}~dx$$ $$=\frac{1}{2}\int\frac{(2x+5)(\sqrt{x^2+5x})}{x^2+5x-36}~dx~~- \frac{1}{2}\int\frac{(\sqrt{x^2+5x})}{x^2+5x-36}~dx$$ $$\Big( \text{Let} ~ x^2+5x=t \implies (2x+5)~dx = dt \Big)$$ $$ \underbrace{\frac{1}{2}\int \frac{\sqrt{t}}{t-36}~dt}_{\text{I can deal with this}} ~~- \frac{1}{2}\int \frac{\sqrt{x^2+5x}}{x^2+5x-36}~dx$$ Now I'm stuck. I am unable to calculate: $$ \int \frac{\sqrt{x^2+5x}}{x^2+5x-36}~dx$$ P.S.: I am high school student so please try to use elementary integrals only; i.e. integration by parts and substitution. I don't know how to use complex numbers in integration, multiple integrals, error function, etc. (I don't know if it can be used here or not, just clarifying.) As answered by @Kanwaljit Singh: Finally I have to compute: $$\int \frac{1}{\sqrt{x^2+5x}-6}$$ But if I was able to compute it, I would have done it in the very first step, id est ; $$\int \frac{x+2}{\sqrt{x^2+5x}+6}~dx = 
\frac{1}{2}\int \frac{2x+5-1}{\sqrt{x^2+5x}+6}~dx
\\ \frac{1}{2}\int \frac{2x+5}{\sqrt{x^2+5x}+6}~dx ~- \frac{1}{2}\int \frac{1}{\sqrt{x^2+5x}+6}~dx
\\ \Big( \text{Let} ~ x^2+5x=t \implies (2x+5)~dx = dt \Big)
\\ \underbrace{\frac{1}{2}\int \frac{1}{t+6}~dt}_{\text{Doable}} ~-~\frac{1}{2}\int \frac{1}{\sqrt{x^2+5x}+6}~dx
\\ \int \frac{1}{\sqrt{x^2+5x}+6}~dx $$ Reached to a similar step by a short path. But how do I compute this one?","['indefinite-integrals', 'integration']"
2196371,How to approximate $\sin(x)$ using Padé approximation?,"I need to write a function for $\sin(x)$ using Padé approximation. I found here a formula, but I don't know how to achive this. Thanks in advance.","['pade-approximation', 'calculus', 'functions', 'matlab', 'numerical-methods']"
2196413,A commutative ring with group of invertible elements isomorphic to $\mathbb{Z}$ has characteristic 2,"Let $R$ be a commutative ring. Denote by $R^*$ the group of invertible elements (this is a group w.r.t multiplication.) Suppose $R^*\cong  \mathbb{Z}$. I need to show that $1+1=0$ in $R$. I have no clue about why such statement should be true. I don't even have an example for a ring that satisfies these assumptions, so I'd be glad to see one. Hints (or partial solutions) will be welcomed.
Thank you!","['abstract-algebra', 'ring-theory']"
2196420,Volumn definition in high dimensional Euclidean space?,"This may be a simple question to some folks, but I've searched for quite a while without finding a definitive answer, so I figure I'd ask/confirm it here.  My apology if it was answered before.  In that case, I'd greatly appreciate a link/reference. (1) Does the following constitute the formal definition of the volumn of some arbitrary shape (subset) $\Omega$ in $\mathbb R^k$ Euclidean space? $\mathrm{vol}(\Omega) \triangleq \int_{\Omega} 1 \:dx_1dx_2...dx_k$ Or are there other definitions for other applications/purposes? (2) What's the motivation behind this definition?  Is it just to be consistent with our usual notion of volumn of square, circle, ball, ... etc in $\mathbb R^2$ and $\mathbb R^3$?  Does it also has to do with the definition of multi-variate probability density function (pdf) in probability theory?  It appears to me that this definition also works nicely/naturally with the pdf, since we require $$\int f(x_1, x_2, ..., x_k) dx_1 dx_2...dx_k = 1.$$ So, for example, if $(X_1, ..., X_k)$ are random variables uniformly distributed in $\Omega \subset \mathbb R^k$, i.e. $f(x_1, x_2, ..., x_k)=c$ for $(x_1, x_2, ..., x_k)\in \Omega$ (and zero elsewhere), then $$1=\int_{\Omega} f(x_1, x_2, ..., x_k) dx_1 dx_2...dx_k=c\:\mathrm{vol}(\Omega).$$ Therefore, the probability density is $c=\frac{1}{\mathrm{vol}(\Omega)}$ over $\Omega$, which is consistent with our usual notion of density. Are there other important motivations/considerations that I missed?  Thanks a lot!","['probability', 'measure-theory', 'geometry']"
2196446,How do I determine all $z\in \mathbb{C}$ which satisfy the equation $\left | z^2-1 \right |< r$?,"Let $r>0$. How do I determine all $z\in \mathbb{C}$ which satisfy the equation $\left | z^2-1 \right |< r$? How do I sketch and determine the values of r for which the set M ${z\in \mathbb{C}:  \left | z^2-1 \right |< r}$ is related? It’s clear that $z$ satisfies the equation
$z^2-1=de^{i\theta}$ for some $d <r$.
Solving, we get
$z=\pm\sqrt {1+de^{i\theta}}$
We want to write this in the form
$z=\pm ae^{it}$
Thus
$a^2e^{i2t}=1+d\cos (\theta)+id\sin (\theta)=\sqrt {(1+d\cos\theta)^2+d^2\sin^2\theta}\exp [i\tan^{-1}(\frac {d\sin\theta}{1+d\cos\theta})]$.
Therefore $z$ is
$z=\pm (1+d^2+2d\cos\theta)^{1/4}\exp [\frac {i}{2}\tan^{-1}(\frac {d\sin\theta}{1+d\cos\theta})]$
With $d <r$ and $0\leq\theta\leq2\pi$. I have tried this but it's not correct. Can someone help me?","['complex-analysis', 'complex-numbers']"
2196468,Infinite sum of recursive integrals,"Given, $$I_n = \int_0^1 e^{x}x^{n}dx\ $$ Find:  $$\left\lceil \lim_{n\to \infty}\sum_{k=1}^n\frac{I_{k+1}}{I_k} \right\rceil$$ I tried to define $I_n$ using a recursive pattern in the following way: \begin{align}
I_n &= \int_0^1e^{x}x^{n}\text{d}x\\
&=  e - \int_0^1 e^{x}\cdot n\cdot x^{n-1}\text{d}x\  \text{(using integration by parts)}\\
&= e - n\cdot  I_{n-1}
\end{align}
Equivalently, $ \frac{I_{n+1}}{I_n} = \frac{e}{I_n} - (n+1) $ So, the sum becomes: 
\begin{align}
&\ e(\frac{1}{I_{n}} + \frac{1}{I_{n-1}} + \frac{1}{I_{n-2}} +\cdots + \frac{1}{I_{1}}) - ((n+1) + n + (n-1) + \cdots+2)\\
&=\ e(\frac{1}{I_{n}} + \frac{1}{I_{n-1}} + \frac{1}{I_{n-2}} +\cdots + \frac{1}{I_{1}}) +1 - (\frac{(n+2)(n+1)}{2})
\end{align} But now I am stuck and don't know how to proceed, I also found out that $ I_0 = e-1 $ and $ I_1 = 1 $ and few more $I_n$ but that did not lead me anywhere, or at least, I could not get anything from there. Thank you in advance!","['summation', 'integration', 'calculus', 'limits']"
2196489,What would be good example of antisymmetry for this relation?,"We have set $X=\{a,b,c,d\}$ and relation $R=\{(a,a),(a,b),(a,c),(a,d),(b,b),(c,c),(d,b),(d,c),(d,d)\}$. It is obvious that it is not symmetric and I suppose that it is antisymmetric but I can't come up with some good example to show it. I know the rule of antisymmetry $xRy \wedge yRx \rightarrow x = y$, but I am not sure how to apply it on this relation.","['equivalence-relations', 'relations', 'discrete-mathematics']"
2196498,Nonlinear Grönwall inequality,"Let $T>0$, $\alpha,\beta>0$ and consider a non-negative continuous function $x$ on $[0,T]$ such that for all $t \in [0,T]$ one has
$$x(t) \leq \alpha+\beta\left(\int_0^t x(s)\,\mathrm ds \right)^{1/2}.$$
Does anyone knows what kind of Grönwall inequality I can get from this ? It would be fantastic if I can get something like $x(t) \leq Ct$.","['real-analysis', 'integral-inequality', 'functional-inequalities']"
2196522,Inscribed Square in Inscribed Circle in Square,"A square has an inscribed circle which has an inscribed square in, as shown. Show that the area of the  white bit is approximately 28.5% of the whole shape. I started by calling the circle's radius r, so the length and width of the blue square is r and the area is $r^2$. The area of the circle would be $r^2* π$. I then searched my formula book about areas of inscribed shapes but I didn't find any. Can anyone help me? P.S. I 'm just a Year 7 and this is Year 9 work so please explain clearly how you found the solution",['geometry']
2196534,Why is the de Rham complex elliptic?,"I need to show that the exterior derivative $$ \mathrm{d} : \Omega^r(M) \to \Omega^{r+1}(M) $$ is an elliptic differential operator. As far as I understand it, an elliptic operator is one such that the symbol $\sigma(\mathrm{d},\xi)$ is an invertible linear map for all non-zero $\xi$. In this case, we have $$ \sigma(\mathrm{d},\xi) = \xi  \,\wedge  $$ (up to a factor of $i$ perhaps), which is clearly not invertible. Indeed, the dimensions of the fibres it maps between are different! I'm sure I'm missing something blindingly obvious here, but I've searched all over the web and haven't found anything that clears this up. Thanks.","['de-rham-cohomology', 'elliptic-equations', 'differential-geometry', 'partial-differential-equations']"
