question_id,title,body,tags
3180252,If $M$ is a maximal subgroup and $f$ a surjective homomorphism then $f(M) = H$,"Let $G$ be a group and let $M \le G$ be a maximal subgroup of $G$ . Let $f:G \to H$ be a surjective homomorphism such that $M$ doesn't contain $kerf$ . The task is to prove that $f(M) = H$ . My attempt: I say the $\{s_1, ..., s_n \}$ is the generating set of $M$ . I assume by contradiction that $f(M) \ne H$ so there exists $e \ne h \in H$ such that $h \notin f(M)$ . Since $f$ is surjective, there exists $e \ne g \in G$ such that $f(g) = h$ , which implies $ g \notin M$ . The I want to look at the subgroup that is generated by $\{s_1, ..., s_n, g \}$ which is bigger then $M$ and show that it is not $G$ which means it is a contradiction. However, I couldn't manage to prove it is not $G$ , and I am stuck here. Another direction at which I thought about is to somehow use the correspondence theorem, since $kerf$ is a normal subgroup of $G$ , but I am not sure how can I use it here. Help would be appreciated.","['group-homomorphism', 'group-theory']"
3180366,convergence RATE of the square root of a self-adjoint operator.,"I am assuming $T$ is a compact operator and $\{T_j\}$ is a sequence of compact operators such that $\|T-T_j\| < \epsilon_j$ where $\epsilon_j$ is a quantity that goes to zero as $j \to \infty$ . It is easy to show that this implies $\|T^*T-T^*_jT_j\| \leq C\epsilon_j$ for some constant $C$ . I am wondering if it is also true that $\|\sqrt{T^*T}-\sqrt{T^*_jT_j}\| \leq D\epsilon_j$ for some constant $D$ ? I have seen several proofs that $\sqrt{T^*_jT_j}$ converges to $T^*T$ in the operator norm, but I am wondering about the rate of this convergence. I am pretty sure that just assuming $\|T^*T-T^*_jT_j\| \leq C\epsilon_j$ does not imply that $\|\sqrt{T^*T}-\sqrt{T^*_jT_j}\| \leq D\epsilon_j$ . But I was wondering if $\|T-T_j\| < \epsilon_j$ did imply the result. Any help or direction to a reference would be greatly appreciated. If the result is false, a counterexample would also be great.","['operator-theory', 'compact-operators', 'functional-analysis']"
3180377,Obtaining the Parameterization of a Space-Filling Curve,"So, I am working with a grid that has $N_x$ , $N_y$ and $N_z$ voxels along the $x$ , $y$ and $z$ axis respectively. There is this bijection that I apply in order to use the grid as one large vector and it is as such: $$
\tag{1}
\label{eq:param}
l(i,j,k)=i⋅(N_x)^2+j⋅(N_y)^1+k⋅(N_z)^0 
$$ where $i,j,k$ are the indices of a voxel in the grid. It occurred to me that this is a very arbitrary way of having a grid turned into a vector, of converting 3D to 1D and I started looking into it a little bit more. I came across the concept of a space-filling curve and it seemed to me like those curves were better behaved and had interesting properties. I wanted to work with them, it turns out that in order to do that I need a way to compute the values $l(i,j,k)$ for these curves. So my question is: Is there a way to obtain a parameterization such as the one in Equation \ref{eq:param} for a space-filling curve? P.S. If there is no general method, it is enough to discuss one particular example of a space-filling curve where that is possible. P.P.S. In case there are no examples with a neat closed-form expression like Equation \ref{eq:param}, it is okay if there is a computational procedure to compute an $l(i,j,k)$ , given the indices $i,j$ and $k$ .","['curves', 'general-topology', 'discrete-mathematics']"
3180388,Why is $\pi$ a solution to $\tan^2x \cos{x}=\tan^2x$?,The equation $\tan^2x \cos{x}=\tan^2x$ has the solutions $\pi$ and $0$ however I'm not sure why. If I divide both sides by $\tan^2x$ I would end up with $\cos{x}=1$ which is $0$ .  Am I just making a big mistake here?,"['algebra-precalculus', 'trigonometry']"
3180413,"ACL characterization of functions in $W^{1,\infty}(\Omega)$","I am reading ""A First Course in Sobolev Space"" by Leoni. Theorem 10.35 states that for $1\leq p<\infty$ , a function $u\in L^p(\Omega)$ belongs to $W^{1,p}(\Omega)$ if and only it has a representative $\bar{u}$ that is absolutely continuous on $a.e.$ line segments of $\Omega$ that are parallel to the coordinate axes. The proof in the book is not valid for $p=\infty$ . However, according to Wikipedia, this theorem also holds for $p=\infty$ . Can anyone provide a proof?","['partial-differential-equations', 'functional-analysis', 'real-analysis']"
3180414,Is there always a way to generate nontrivial finite extensions of a field?,"Suppose I have a field $k,$ an algebraically closed field $L,$ and an embedding $k \hookrightarrow L.$ Then we know that for any algebraic extension of $k, E$ we can extend the embedding to $E \hookrightarrow L.$ However, if we take $L$ to be the algebraic closure of $k$ and $E$ to be a nontrivial finite extension of $L$ then $E$ is algebraic over $k$ and we have an embedding of $E \hookrightarrow L.$ So this would mean that $L$ and $E$ are infinite dimensional, otherwise, if $L$ and $E$ were finite, $E$ would have strictly greater dimension and such an embedding would not make sense. However, we have something like $\mathbb{C}$ that is a finite dimensional algebraic closure of $\mathbb{R}.$ So would this mean that there are no nontrivial finite extensions of algebraically closed fields in the first place? For finite fields, we can always take its polynomial rings and modulo out by some irreducible. For example, $\mathbb{R}[X]/X^2 + 1.$ However, this does not work for algebraically closed fields. But I feel that we should be able to make nontrivial extensions for any field. Is this not the case?","['field-theory', 'abstract-algebra']"
3180421,"Let $G$ be a ""Normed"" Abelian Group, is this a topological equivalent Norm over $G$?","Let $G$ be an abelian group. We say $\Vert \cdot \Vert : G \rightarrow \Bbb R_{\ge0}$ is a norm if it satisfies $\Vert x \Vert =0 \Leftrightarrow x=0$ $\Vert -x \Vert = \Vert x \Vert$ $\Vert x+y \Vert \le \Vert x \Vert+\Vert y \Vert$ It's easy to prove $d(x,y)=\Vert x-y \Vert$ is a metric over $G$ and satisfies $d(x+z,y+z)=d(x,y)$ $d(-x,-y)=d(x,y)$ In fact, any metric over $G$ satisfying this properties is induced  by a Norm over $G$ . We say two Norms over $G$ are topologically equivalent if they induce the same topology over $G$ . Let $G$ be an abelian group with a Norm, I've manage to prove the following function $$\Vert x \Vert_*= \frac{\Vert x \Vert}{1+\Vert x \Vert}$$ is a norm over $G$ and is topologically equivalent to the original norm. Also $\Vert x \Vert_*<1$ for all $x \in G$ and if $\Vert \cdot \Vert$ is unbounded then $\sup_{x \in G}{\Vert x \Vert}_*=1$ .
Now let $G$ be an abelian group with a norm such that $\Vert x \Vert<1 \ \ \forall \ x \in G$ and $\sup_{x \in G}{\Vert x \Vert}=1$ , is the following function a norm over $G$ ? $$\Vert x \Vert^*= \frac{\Vert x \Vert}{1-\Vert x \Vert}$$ Is it topologically equivalent to the original norm? If this is true then the unbounded norms over an abelian group $G$ are in bijection with the bounded norms with $\Vert x \Vert<1 \ \ \forall \ x \in G$ and $\sup_{x \in G}{\Vert x \Vert}=1$ , and the biyection ""behaves well"" with the topology (meaning it preserves the relation ""being topologically equivalent""). This is what I'm trying to prove.","['general-topology', 'normed-spaces', 'metric-spaces', 'group-theory']"
3180427,"Given probability vectors $x$ and $y$, how can I compute probability vector of $z = x + y$ using linear algebra operations","I have probability vector $t_1$ (hours to get ' $A$ ' done), $p({t^{a}_{1})} = [0.25, 0.25, 0.25, 0.25]$ (here: $0.25$ probability for $A$ done in $1, 2, 3$ or $4$ hours). Another probability vector $t_2$ (hours to get ' $B$ ' done), $p({t^{b}_{2})} = [0.33, 0.33, 0.33]$ . How can I get to probability vector $p({t^{a}_{1}+t^{b}_{2}))}$ (hours to get both $A$ and $B$ done assuming they can only be done one after the other and distributions are independent) using linear algebra operations ? p.s.: I am looking for linear algebraic solution and suspect that there may be a solution via markov chain etc.","['markov-chains', 'linear-algebra', 'probability']"
3180433,Understanding Mathematical Induction problems,"I have problem to understand this 3 formulas, I am new in this type of problems.
I have to solve this problems by induction. \begin{align}
\sum_{j = 1}^{j = n} j^3 &= \left(\frac{n(n + 1)}{2}\right) ^ 2  &\text{where } n \geq 1 \\
\sum_{j = 1}^{j = n} j(j + 1) &= \frac{1}{3}n(n + 1)(n + 2)  & \text{where } n \geq 1 \\
\sum_{j = 1}^{j = n} j(j!) &= (n + 1)! - 1 
\end{align}","['education', 'number-theory', 'induction', 'discrete-mathematics']"
3180443,Integral $\int_0^\infty \frac{|\sin\sqrt{qx}|-|\sin\sqrt{px}|}{x}dx$,"Prove that $$
\int_{0}^{\infty}
\frac{\left\vert\sin\left(\sqrt{qx}\right)\right\vert-
\left\vert\sin\left(\sqrt{px}\right)\right\vert}{x}\,\mathrm{d}x =
\frac{2}{\pi}\,\log\left(\frac{q}{p}\right)
$$ This is a Frullani integral, but I am not sure if it converges. Anyway, I investigated it in my article on ""fascinating integrals"" (see here ) if you are interested about how I came to that result. My interest in this integral is because I solved it using non-traditional methods ( purely based on statistical analysis ), Wolfram Alpha is unable to compute it ( thought it provides the exact value of other Frullani integrals ), and I want to make sure my answer is correct or makes sense, maybe not in the context of Rienman integrals, but some other types of integrals.","['integration', 'improper-integrals', 'calculus', 'definite-integrals']"
