question_id,title,body,tags
3733276,What is the true status of the Lehmer totient problem?,"The Lehmer-totient problem : For a prime number $\ n\ $ we have $\ \varphi(n)=n-1\ $ . In particular, we have $\ \varphi(n) \mid n-1\ $ . Is there a composite number $\ n\ $ with $\ \varphi(n)\mid n-1\ $ ? It can easily be shown that such a number must be a Carmichael number. What is the real status of this problem ? I found some pages in the internet claiming a proof, but neither Wikipedia nor Mathworld consider this
problem to be solved. The best lower bound is claimed to be $10^{22}$ in Mathworld, but Wikipedia still gives $10^{20}$ as the best bound. Which is true ? And is the problem solved or not ?","['number-theory', 'elementary-number-theory', 'reference-request', 'totient-function', 'open-problem']"
3733282,Compute $\pi_2(S^2 \vee S^2)$,"As far as I know, there are two ways to calculate higher homotopy groups. One way is if we have a fibration then we get a long exact sequence in homotopy. The other is if we know a space is $(n-1)$ -connected, then by Hurewicz Theorem, $\pi_n \cong H_n$ . I know $H_2(S^2 \vee S^2)=\mathbb{Z} \oplus \mathbb{Z}$ and $\pi_1(S^2 \vee S^2)$ is trivial as the pushout of $\pi_1(S^2) \leftarrow \pi_1(\ast) \rightarrow \pi_1(S^2)$ (using van Kampen's Theorem). Is it true that a wedge of $n$ -spheres is $(n-1)$ -connected? If so, why? If this is the case, Hurewicz applies. Also, is there any fibration involving $S^2 \vee  S^2$ ? I thought about the Hopf fibration $S^1 \rightarrow S^3 \rightarrow S^2$ , but intuitively I doubt that this produces another fibration $S^1 \vee S^1 \rightarrow S^3 \vee S^3 \rightarrow S^2 \vee S^2$ . Any help you can provide would be appreciated!","['general-topology', 'homotopy-theory', 'cw-complexes', 'algebraic-topology']"
3733291,"If $X$ and $Y$ are two ordered sets, how many orderings of $X \times Y$ exist that preserve the orderings of $X$ and $Y$?","Suppose $X$ and $Y$ are two totally ordered sets with $|X| = n_X$ and $|Y|=n_Y$ . We'll say an ordering ( $\preceq$ ) of $X \times Y$ preserves the orderings of $X$ and $Y$ if for any elements $x_1,\,x_2 \in X$ and $y_1,\,y_2 \in Y$ , we have $$x_1 \leq x_2 \implies (x_1, y_1) \preceq (x_2, y_1)$$ and similarly $$y_1 \leq y_2 \implies (x_1, y_1) \preceq (x_1, y_2)$$ How many orderings existing with this property? This order preservation property naturally induces a partial ordering on $X \times Y$ and the number of linear extensions of a poset is a $\sharp P$ -complete problem but given the natural structure of this order preservation, I'm hoping there may be a close-form solution or a polynomial-time algorithm that answers the question.","['order-theory', 'combinatorics']"
3733292,My solution to this UW Madison qualifying exam problem,"Can someone please check my solution to this qualifying exam problem? Thanks!! For each of the following, either construct a holomorphic function $f$ in the unit disk $D=\{z\in\mathbb{C}|\,|z|<1\}$ with the stated properties, or show that no such function exists. 1.For each sequence $(a_n)\subset D$ such that $\lim_{n\rightarrow\infty}|a_n|=1$ , it follows that $\lim_{n\rightarrow\infty}|f(a_n)|+\infty$ . $|f'(0)|=2$ , $|f(z)|\leq 1$ for all $z$ such that $|z|=\frac{1}{2}$ , and $\Big|f\Big(\frac{3}{4}\Big)\Big|=\frac{5}{3}.$ 3. $|f(z)|\leq 1$ for all $z\in D$ , $f\Big(1-\frac{1}{n^2}\Big)=0$ for all $n\in\mathbb{Z}^+$ , and $f$ is not identically zero. My solution: 1.If such $f$ exists, first we claim the set of zeros of $D$ is finite. For otherwise, let $(z_n)$ be an infinite sequence consisting of distinct zeros of $f$ in $D$ such that $(z_n)$ converges to $z\in\mathbb{C}$ . If $z\in D$ , then $f(z)=0$ , which shows that $f$ is identically zero. If $z\notin D$ , then $|z_n|\rightarrow 1$ but $f(z_n)\rightarrow 0$ . Therefore, the set of zeros of $f$ is finite. Let $\xi_1,...,\xi_n$ be the zeros of $f$ repeated according to multiplicities, let $$g=\prod_{i=1}^n\frac{\xi_n-z}{1-\overline{\xi_n}z},$$ then $\frac{g}{f}$ is nonzero and holomorphic on $D$ and $\Big(\frac{g}{f}\Big)(a_n)\rightarrow 0$ if $(a_n)\subset D$ is a sequence such that $|a_n|\rightarrow 1$ . Let $h:\overline{D}\rightarrow\mathbb{C}$ be defined by $$h(z)=\frac{g}{f}(z)$$ if $|z|<1$ and $$h(z)=0$$ if $|z|=1$ , then $h$ is holomorphic on $D$ and continuous on $\overline{D}$ . However $h=0$ on $\partial D$ , so $h=0$ on $\overline{D}$ by the maximum modulus principle. Contradiction! 2.If such $f$ exists, define $g:D(0,2)\rightarrow\mathbb{C}$ by $g(z)=f\Big(\frac{z}{2}\Big)$ , then $|g'(0)|=1$ , $|g(z)|\leq 1$ for all $z$ such that $|z|=1$ and $\Big|g\Big(\frac{3}{2}\Big)\Big|=\frac{5}{3}$ . Cauchy integral formula says $$|g'(0)|=\bigg|\frac{1}{2\pi i}\int_{\partial D(0,1)}\frac{g(z)}{z}\,dz\bigg|,$$ which implies that $|g(z)|=1$ if $|z|=1$ . Furthermore, same as before, $g$ only has finitely many zeros in $D(0,1)$ . Let $(z_1,...,z_n)$ be the zeros of $g$ in $D(0,1)$ , repeated according to multiplicities. Let $$h=\prod_{i=1}^n\frac{z_i-z}{1-\overline{z_i}z},$$ if $n>0$ , and $h=1$ if $n=0$ ; then $\Big|\frac{g}{h}(z)\Big|=1$ and $\Big|\frac{h}{g}(z)\Big|=1$ if $|z|=1$ . Apply the maximum modulus principle to $\frac{f}{g}$ and $\frac{g}{h}$ , we see that there exists a $c\in\mathbb{C}$ with $|c|=1$ , and $g=ch$ . This shows that $n>0$ . Since $g$ has an analytic continuation to $D(0,2)$ , we have $|z_j|\leq\frac{1}{2}$ for each $j$ . Furthermore, we can compute that $$1=|g'(0)|=\bigg|\sum_{j=1}^n (1-|z_j|^2)z_1...z_{j-1}z_{j+1}...z_n \bigg|\leq n \frac{1}{2^{n-1}}.$$ However, the equality cannot be reached if $n>1$ , so $n=1$ . This shows that $1=1-|z_1|^2$ , hence $z_1=0$ . Therefore $g=cz$ for some constant $c\in\mathbb{C}$ with $|c|=1$ . Therefore, it is impossible that $\Big|f\Big(\frac{3}{4}\Big)\Big|=\frac{5}{3}.$ 3.Let $$f(z)=\prod_{n=1}^\infty \frac{\bigg(1-\frac{1}{n^2}\bigg)-z}{1-\bigg(1-\frac{1}{n^2}\bigg)z}.$$ Since $\sum_{n=1}^\infty\frac{1}{n^2}<\infty$ , the Blaschke product converges.",['complex-analysis']
3733361,"Integrate $\int\frac{2\cos x-\sin x}{3\sin x+5\cos x }\,dx$","How can I evaluate this integral $$\int\dfrac{2\cos x-\sin x}{3\sin x+5\cos x } \mathop{dx}$$ I tried using the half angle formula $$\sin x=\dfrac{2\tan\dfrac x2}{1+\tan^2\dfrac x2}, \cos x=\dfrac{1-\tan^2\dfrac x2}{1+\tan^2\dfrac x2}$$ substituted and simplified I got $$\int\dfrac{2-2\tan^2\dfrac{x}{2}-2\tan\dfrac{x}{2}}{5\tan^2\dfrac{x}{2}+6\tan\dfrac{x}{2}-5}dx$$ substituted $\tan^2\dfrac x2=\sec^2\dfrac x2-1$ $$\int\dfrac{4-2\sec^2\dfrac{x}{2}-2\tan\dfrac{x}{2}}{5\left(\tan\dfrac{x}{2}+\dfrac{3}{5}\right)^2-\dfrac{34}{5}}dx$$ I can't eliminate $\tan\frac x2$ term in numerator. I think I am not in right direction. your help to solve this integral is appreciated. thank in advance","['integration', 'indefinite-integrals', 'calculus']"
3733392,"Prove that every collection of partitions $T$, there exists $\inf{T}$ and $\sup{T}$","I am self-studying Hrbacek and Jech's Introduction to Set Theory (3rd edition), and I want to know if the following solution to problem 5.10 (c) is correct. Unfortunately the book contains no answers and the only solution manual for the book I found thought it was too trivial to include its solution. For problem 5.10 (d) I would like some sort of clue, since the hint given in the book is, I think, a typo. Let $A$ be a non empty set and $\operatorname{Pt}{(A)}$ be the set of all partitions of $A$ . Define a relation $\preceq$ in $\operatorname{Pt}{(A)}$ by: $S_1 \preceq S_2$ if and only if for every $C \in S_1$ there is $D \in S_2$ such that $C \subseteq D$ . Take $T \subseteq \operatorname{Pt}{(A)}$ . Prove $\inf{T}$ exists. The idea is to find the greatest partition $S$ of $A$ such that, $S \preceq Q,$ for every $Q \in T$ . Since $A \neq \emptyset$ , take $x \in A$ and consider the set $P_x = \{ z \in A: \forall Q \in T, \exists E \in Q, (x,z \in E) \}$ . Define $S = \{P_x: x \in A \}$ . I want to prove $S = \inf T$ . First we show $S$ is indeed a partition of $A$ : $S$ contains non empty sets: This is easy, since for any $x \in A$ , $x \in P_x$ (Remember, for every $Q \in T, A = \bigcup Q$ ). $S$ is a collection of disjoint sets: Take $P_x, P_y \in S$ and $z \in P_x \cap Py$ . Then for every $Q \in T$ , there is some $E \in Q$ and some $F \in Q$ such that $x,z \in E$ and $y, z \in F$ . Since $E$ and $F$ belong to the partition $Q$ and $z \in E \cap F$ , we must have $E = F$ . This implies $P_x = P_y.$ $A = \bigcup S$ : $x \in A \Longleftrightarrow$ for every $Q \in T, x \in \bigcup Q \Longleftrightarrow$ for every $Q \in T$ there is some $E \in Q$ such that $x \in Q \Longleftrightarrow x \in P_x,$ for $x \in A$ $\Longleftrightarrow x \in \bigcup S$ . So $S \in \operatorname{Pt}{(A)}$ , as desired. We now proceed to prove $S$ is indeed the infimum of $T$ : $S$ is a lower bound of $T$ : We want to show that $S \preceq R$ , for every $R \in T$ . So let $R$ be any partition in $T$ . If $P_x \in S,$ for $x \in A$ , let $F$ be the set in $R$ that contains $x$ (there is one and only one such set); we show $P_x \subseteq F$ . If $z \in P_x$ , then for every $Q \in T$ there is some $E \in Q$ such that $x,z \in E$ . In particular, for partition $R$ we have $x,z \in F$ . Then $P_x \subseteq F$ and we conclude $S \preceq R$ , as wanted. $S = \inf{T}$ : Let $S_0 \in \operatorname{Pt}{A}$ such that $S_0 \preceq Q$ , for every $Q \in T$ . We prove $S_0 \preceq S$ , so let us take $F \in S_0$ and $x \in F$ (the set $F$ is not empty). Then, for every $Q \in T$ there is some $E \in Q$ such that $F \subseteq E$ ; so every element in $F$ (in particular $x$ ) is contained in all those sets $E$ , hence $F \subseteq P_x$ , with $P_x \in S$ . We conclude $S_0 \preceq S$ . We conclude $\inf{T} = S$ . Prove $\sup{T}$ exists. For this the book suggests forming $T_0 = \{ R \in \operatorname{Pt}{(A)}: \forall Q \in T, Q \preceq R \}$ , and then showing $\sup{T_0} = \inf{T}$ ; however I think this is a typo, and the authors meant $\sup{T} = \inf{T_0}$ . For this part, actually, I am a bit lost. I tried writing the definitions, but couldn't even show $\inf{T}$ is an upper bound for $T$ . In problem 5.10 (c) I would like any feedback, especially from the very last part ( $S = \inf{T}$ ), as it feels a bit sketchy for me. Thank you for the help. Update: Thank you for the answer. I will fill in the details in your argument, if only for the sake of future reference: Prove $\inf{T}$ exists.
Let us start by recalling that there is an asossiated equivalence relation $\sim_Q$ in $A$ for every $Q \in \operatorname{Pt}{(A)}$ : $x \sim_Q y \Longleftrightarrow$ there is some $C \in Q$ such that $x, y \in C$ . Let $Q, R \in \operatorname{Pt}{(A)}$ . Then, $Q \preceq R \Longleftrightarrow \sim_Q \subseteq \sim_R$ : First the ( $\Longrightarrow$ ) direction: Assume $Q \preceq R$ . If $x \sim_Q y$ , then there is some $C \in Q$ such that $x,y \in C.$ But this implies the existence of some $D \in R$ such that $C \subseteq D$ (definition of $\preceq$ ). Hence $x, y$ both belong to some set in $R$ (namely $D$ ), so $x \sim_R y$ . We concluce $\sim_Q \subseteq \sim_R$ . Now the ( $\Longleftarrow$ ) direction: Assume $\sim_Q \subseteq \sim_R$ . If $C \in Q$ , then $C \neq \emptyset$ , so we take some $x \in C$ . The relation $\sim_Q$ is reflexive so $x \sim_Q x$ , which implies $x \sim_R x$ . This is, $x$ belongs to some $D \in R$ . Notice this set $D$ is unique, for if $y \in C$ and $x \neq y$ , then $x \sim_Q y$ ; this again implies $x \sim_R y$ , which means $x$ and $y$ belong to the same set in $R$ . But $R$ is a partition, so $x$ can belong to only one set in this partition, the set $D$ . Thus, $C \subseteq D$ and $Q \preceq R$ . Now we define $\sim = \bigcap \{\sim_Q: Q \in T\}$ , which is an equivalence relation in $A$ (we leave this easy verification for the reader). This relation induces a partition of $A$ , $A/\sim = \{[x]_\sim: x \in A\}$ , which will be denoted by $S$ for simpliticy. We show $\inf{T} = S$ : $S$ is a lower bound of $T$ : We know $\sim \subseteq \sim_Q$ , for every $Q \in T$ . Then, $S \preceq Q$ , for every $Q \in T$ . $\inf{T} = S$ : Let $S_0 \in \operatorname{Pt}{(A)}$ be such that $S_0 \preceq Q$ , for every $Q \in T$ . Then $\sim_{S_0} \subseteq \sim_Q$ , for every $Q \in T$ . Hence, $\sim_{S_0} \subseteq \sim$ , which implies $S_0 \preceq S$ as desired. We conclude $\inf{T} = S$ . Prove $\sup{T}$ exists. Let $T_0 = \{ R \in \operatorname{Pt}{(A)}: \forall Q \in T, Q \preceq R \}$ . By the previous exercise, $\inf{T_0} = F$ exists and its induced equivalence relation is: $\sim_F = \bigcap\{\sim_R: R \in T_0\}$ . We show $\sup{T} = F$ . $F$ is an uper bound of $T$ : Take $Q \in T$ . Then we have $Q \preceq R$ , for every $R \in T_0$ , which implies $\sim_Q \subseteq \sim_R$ , for every $R \in T_0$ . Hence $\sim_Q \subseteq \sim_F$ , and thus $Q \preceq F$ . So $F$ is an upper bound of $T$ . $\sup{T} = F$ : The partition $\inf{T_0} = F$ is an upper bound for $T$ , but $T_0$ is the set of upper bounds for $T$ and, then, it is the least upper bound for $T$ . We conclude $\sup{T} = F$ .","['elementary-set-theory', 'solution-verification', 'set-partition', 'problem-solving']"
3733394,In how many ways can you bet thirteen different football matches to get exactly 12 right,"In how many ways can you bet thirteen different football matches to get exactly 12 wins? My attempt First I notice that there is only $1$ way to bet $13$ different matches to get $13$ wins. Second, I notice that ther are $3^{13}$ ways to bet $13$ different football matches. Now, I refrase the question: In how many ways can you bet thirteen different football matches to get exactly $1$ loss? This gives $$\binom{13}{1}\cdot2^{1} = \frac{13!}{1! (12)!}\cdot2=13\cdot2=26.$$ Now, assume you want to know in how many ways you can bet thirteen different football matches to get exactly $2$ losses? Well that would give $$\binom{13}{2}\cdot2^{2} = \frac{13!}{2! (11)!}\cdot4=78\cdot4=312.$$ So, the general formula is $\binom{n}{r}\cdot2^{r} = \frac{n!}{r! (n-r)!}\cdot2^{r}.$ On the other hand, with $13$ matches to be bet on and exactly $1$ to be a loss, I could argue that the loosing match could be chosen in $13$ different ways, and that each match only have $2$ possible choices, as $$13\cdot2=26.$$ This result corresponds well to the answer above. With the same argument, with $13$ matches to be bet on and exactly $2$ to be a losses I could argue that the first loosing match could be chosen in $13$ different ways, and the second loosing match in $12$ different ways, and that each match only have $2$ possible choices, as $$13\cdot12\cdot2=312.$$ Even this result correspond to the answer above. But, when repeating the calculation for the choice of $3$ lost games (corresponding to $10$ wins), the magic disappears: $$\binom{13}{3}\cdot2^{3} = \frac{13!}{3! (10)!}\cdot8=286\cdot8=2288\ne13\cdot12\cdot11\cdot2=3432.$$ Where do I go wrong?","['permutations', 'combinatorics', 'discrete-mathematics']"
3733478,Rate of convegence of $\frac{E^2[X^n]}{ E[X^{n-1}] E[X^{n+1}]}$ as $n \to \infty$,"Let $X$ be a non-negative discrete random variable such that $0\le X\le B$ and $$f(n)=\frac{E^2[X^n]}{E[X^{n-1}]E[X^{n+1}]}$$ for $n \ge 1$ . I am interested in the rate of growth of $f(n)$ as $n \to \infty$ . In other words, is there a way to quantify how fast $f(n)$ approaches its limit as a function of $n$ and some “property” of $X$ ? A few observations: Upper bound: By Cauchy-Schwarz we have that $f(n) \le 1$ . Exact limit: It can be shown that $\lim\limits_{n \to \infty} f(n)=1$ . So, we are trying to refine this limit. Trivial example: If $X$ is supported on $\{0,B\}$ , then $f(n)= 1$ for all $n \ge 1$ . Connection to Strong Cauchy-Schwarz: Essentially, this is a question about the sharper versions of Cauchy-Schwartz inequality. Therefore, using the expression for the correction term in Cauchy-Schwartz we have $$
f(n)=1-\frac{1}{2} E \left[ \left| \frac{X^\frac{n-1}{2}}{ \sqrt{E[X^{n-1}]}}  -\frac{X^\frac{n+1}{2}}{ \sqrt{E[X^{n+1}]}}\right|^2 \right]. 
$$ I would like to answer this with minimal assumptions, but, if needed, we can assume there is a mass at $B$ .","['cauchy-schwarz-inequality', 'probability-theory', 'real-analysis']"
3733486,"If R is a ring, and A has all the sets in R and it's complements, is A an algebra? (Halmos Measure Theory question)","The question I have is related to problem 4.5 in chapter 1 of Halmos' text . Some definitions related to the question are the following. If $X$ is a set then a ring $\textbf{R}$ is a non-empty class of subsets such that if $E,F\in \textbf{R}$ then $E\cup F, E-F\in \textbf{R}$ , where $E-F=E\cap F^c$ . Similarly, an algebra is a non-empty class of sets such that if $E,F\in \textbf{R}$ then $E\cup F\in \textbf{R}$ and $E\in\textbf{R}$ then $E^c\in\textbf{R}$ . The problem in the text is as follows. If $\textbf{R}$ is a ring, and $A=\{E\subseteq X|E\in \textbf{R}$ or $E^c\in\textbf{R}\}$ , then show that $A$ is an algebra. My trouble is in the following line of argument in showing so. If $E\in\textbf{R}$ and $F\in A$ is such that $F^c\in\textbf{R}$ , why does it imply that $E\cup F\in A$ ? I'm surely missing something. Here's what I've got till now. $E\cup F^c\in R\subseteq A\Rightarrow$ either $E\cup F^c\in R$ or $E^c \cap F\in R$ . In the case of the latter, $E\cup F=(E-F)\cup (F-E)\cup (E\cap F)\in R$ by definition, but I'm stuck with the former and have tried other arguments like showing that it's in the intersection of all algebras that contain the ring and $X$ , but can't wrap my head around why $E\cup F$ in this case must be in $A$ , and am starting to doubt whether $A$ would even be an algebra. Any pointers to this effect would help, thanks!",['measure-theory']
3733506,"If a function has a jacobian with linearly independent columns on a set B, is the following union equal to B?","Suppose we have a function $f : \mathbb{R}^m \rightarrow \mathbb{R}^n$ with the condition that the rows of the Jacobian matrix of $f$ are linearly independent on $B \subseteq \mathbb{R}^m$ . Let $B_p$ = $\{ t \in B : \forall s \in \mathbb{R}^m  \; \; \lvert s - t \rvert < \frac{1}{p} \implies \frac{\lvert s - t \rvert}{p} \leq \lvert f(s) - f(t) \rvert \}$ I believe it's the case that $\lambda(\bigcup\limits_{p=1}^{\infty} B_{p}) = 0 \implies \lambda(B) = 0$ , where $\lambda$ is the Lebesgue measure on $\mathbb{R}^m$ , but I've been unable to prove it. Noting that the precondition necessitates that $ n \leq m$ , the case where $m = 1$ is pretty simple, as the precondition reduces to $f$ having non-zero derivative on $B$ . I'm not entirely sure how to proceed. An argument by induction on $m$ is tempting, but I'm struggling to see exactly how to utilise the linear independence of the rows in this proof.","['measure-theory', 'lebesgue-measure', 'real-analysis', 'jacobian', 'functions']"
