question_id,title,body,tags
4305576,For which $f: \mathbb{Q}\rightarrow\mathbb{Q}^+$ does the sum $\sum_{q\in\mathbb{Q}} f(q)$ converge?,"BACKGROUND: This is not a homework question -- I am not even in school. I am purely interested in the question itself. I actually asked this question in my second semester of real analysis during my math major, but that was years ago. The professor found the question interesting but was unable to provide a satisfying answer. I know the sum $\sum_{q\in\mathbb{Q}\cap[0,\varepsilon)}q$ diverges to $\infty$ (since infinitely many terms are larger than $\frac{\varepsilon}{2}$ ). But $\mathbb{Q}$ is countable, and so there must be some ""sums over the rationals"" which converge. Of course we need to avoid the ambiguity of unordered infinite series with positive and negative terms (since rearrangement of terms does not preserve the sum). So I am only interested in sums of positive terms, i.e. $\sum_{q\in\mathbb{Q}}f(q)$ where $f:\mathbb{Q}\rightarrow\mathbb{Q}^+$ . Intuitively, the density of $\mathbb{Q}$ makes convergence a lot harder to achieve for an arbitrary sum. We won't have success with something like $\sum_{q\in\mathbb{Q}\backslash\{0\}}\frac{1}{q^2}$ , since there will still be too many terms that are bigger than any $\varepsilon>0$ , in this case for all $q\in \mathbb{Q}^{\neq0}\cap\big(-\frac{1}{\sqrt{\varepsilon}},\frac{1}{\sqrt{\varepsilon}}\big)$ . This seems to suggest that functions that have a simple formula for $f(q)$ , written in terms of $q$ , will rarely (almost never?) have a convergent sum. So to make my question a bit more specific and therefore easier to answer, I want to focus my question only on the following example. MY ACTUAL QUESTION: Any rational number can be uniquely described as a fraction in lowest terms. For which positive real numbers $a$ and $b$ does the following sum converge? $$\sum_{\frac{m}{n} \in \mathbb{Q}} \frac{1}{|m|^a+|n|^b}$$ Intuitively, if we use powers of $1$ , then this fraction might--like the harmonic series--not shrink to zero quickly enough for the sum to converge. To further build intuition, I will informally define the "" ${l}^a$ complexity"" of rational numbers to be $$\bigg|\frac{m}{n}\bigg|_a=\big(|m|^a+|n|^a\big)^{\frac{1}{a}}$$ To illustrate, $\big|\frac{-3}{4}\big|_2=(3^2+4^2)^\frac{1}{2}=\sqrt{25}=5$ , but $\big|\frac{-3}{4}\big|_1=(3^1+4^1)^\frac{1}{1}=7$ . To avoid ambiguity, we will choose the canonical representation of $0$ to be the fraction $\frac{0}{1}$ , so that $|0|_a=(0^a+1^a)^\frac{1}{a}=1$ . Since $0=\frac{0}{1}$ is the rational number written with the smallest possible numerator and denominator, we see that $|q|_a \geq 1$ for any $q\in\mathbb{Q}$ . In general, ""more complicated"" rational numbers will have larger $l^a$ complexity than ""simpler"" rational numbers: $\big|\frac{456}{1207}\big|_a>\big|\frac{1}{2}\big|_a$ . This leads to an even smaller and more restrictive question. A SIMPLER QUESTION THAT MIGHT HELP ME MAKE PROGRESS: For which $a>1$ does the following sum converge? $$\sum_{q\in\mathbb{Q}} \frac{1}{|q|_a^a}$$","['rational-numbers', 'functional-analysis', 'sequences-and-series']"
4305593,"prove that $\int_0^\infty \frac{\sin^2 x-x\sin x}{x^3} \, dx= \frac{1}{2} - \ln 2$","Prove that $$ \int_{0}^{\infty} \frac{\sin^2 x-x\sin x}{x^3} \, dx = \frac{1}{2} - \ln 2 .$$ Integration by parts gives \begin{align*}
&\lim_{R\to \infty} \int_{0}^{R} \frac{\sin^2 x-x\sin x}{x^3} \, dx \\
&= \lim_{R\to \infty} \biggl( \int_{0}^{R} \frac{\sin^2x}{x^3} \, dx - \int_{0}^{R} \frac{\sin x}{x^2} \, dx \biggr)\\
&= \lim_{R\to\infty} \biggl( \frac{\sin^2 x}{-2x^2}\Biggr\rvert_{0}^{R} - \int_{0}^{R} \frac{\sin (2x)}{-2x^2} \, dx - \biggl(-\frac{\sin x}{x} \Biggr\rvert_{0}^{R} + \int_{0}^{R} \frac{\cos x}{x} \,dx \biggr) \biggr) \\
&= \lim_{R\to \infty} \biggl(\frac{1}{2} + \int_{0}^{2R} \frac{\sin u}{u^2/2} \, \Bigl(\frac{1}2 \, du\Bigr) - \biggl( 1 + \int_{0}^{R} \frac{\cos x}{x} \, dx \biggr)\biggr) \\
&\hspace{22em}\text{(using the substitution $u\mapsto 2x$)}\\
&= -\frac{1}{2} + \lim_{R\to \infty} \biggl(\int_{0}^{2R} \frac{\sin u}{u^2} \, du - \int_{0}^{R} \frac{\cos x}{x} \,dx \biggr)\\
&= \frac{1}{2} + \lim_{R\to\infty} \biggl(\int_{R}^{2R} \frac{\cos x}{x} \, dx \biggr)
\end{align*} Thus it suffices to show that $\lim_{R\to\infty} \int_{R}^{2R} \frac{\cos x}{x} \, dx = \ln 2$ . The Taylor series expansion of $\cos x$ is given by $\cos x = \sum_{i=0}^{\infty} \frac{(-1)^i x^{2i}}{(2i)!}$ . (If the step below (the one involving the interchanging of an infinite sum and integral) is valid, why exactly is it valid? For instance, does it use uniform convergence?) The limit equals $$
\lim_{R\to\infty} \int_{R}^{2R} \biggl( \frac{1}{x} + \sum_{i=1}^{\infty} \frac{(-1)^i x^{2i-1}}{(2i)!} \biggr) \, dx
= \ln 2 + \lim_{R\to\infty} \sum_{i=1}^{\infty} \biggl[\frac{(-1)^ix^{2i}}{(2i)(2i)!}\biggr]_{R}^{2R} . $$ But I don't know how to show $\lim_{R\to\infty} \lim_{R\to\infty} \sum_{i=1}^{\infty} \Bigl[\frac{(-1)^ix^{2i}}{(2i)(2i)!}\Bigr]_{R}^{2R} = -2 \ln 2$ .","['integration', 'calculus', 'improper-integrals', 'real-analysis']"
4305595,"Determining all $(a,b)$ on the unit circle such that $2x+3y+1\le a(x+2)+b(y+3)$ for all $(x,y)$ in the unit disk","In the middle of another problem, I came up with the following inequality which needed to be solve for $(a, b)$ : $$2x+3y+1\le a(x+2)+b(y+3)$$ for all $(x, y)\in\mathbb{R}^2$ with $x^2+y^2\le1.$ Here the solution for $(a, b)$ must be a subset of the unit circle, and I believe that it is a singleton. Since I have no clue to solve it in this form, I tried to substitute some points of the closed unit disk and make a system of inequalities. But it seems like there should be a general way of solving these type of problems.","['calculus', 'geometric-inequalities', 'algebra-precalculus', 'inequality']"
4305649,$f(x^2)=f(x)+f(-x)$,"Is there only one function (or class of functions) for which $f(x^2)=f(x)+f(-x)$ ? I know $\ln(1-x)$ fits the identity...
I tried finding $f(xy)$ , hoping that it equals $f(x)+f(y)$ because then it would be a logarithm, to no avail. Thanks Edit, the domain of the function should be $(-1,1)$","['functions', 'exponential-function', 'logarithms']"
4305689,$x^4+x^2=\frac{11}{5}$ then what is the value of $\sqrt[3]{\frac{x+1}{x-1}}+\sqrt[3]{\frac{x-1}{x+1}}$?,$x^4+x^2=\frac{11}{5}$ then what is the value of $\sqrt[3]{\frac{x+1}{x-1}}+\sqrt[3]{\frac{x-1}{x+1}}$ ? My approaches which didn't yield anything I tried manipulating $\sqrt[3]{\frac{x+1}{x-1}}+\sqrt[3]{\frac{x-1}{x+1}}$ Observations $\frac{x+1}{x-1}=\frac{(x+1)(x^3-x^2+2x-2)}{(x-1)(x^3-x^2+2x-2)}=\frac{x^4+x^2-2}{x^4-2x^3+3x^2-4x+2}=\frac{\frac{11}{5}-2}{\frac{11}{5}-2x^3+2x^2-4x+2}$ which is not giving any assistance to find the required value. let a= $\sqrt[3]{\frac{x+1}{x-1}}+\sqrt[3]{\frac{x-1}{x+1}}$ then we observe that $a^3=2\frac{x^2+1}{x^2-1}+3a$ which again is not useful how should we proceed then to get the required ?,"['radicals', 'algebra-precalculus', 'polynomials']"
4305701,Probability of draw with random play on $N\times N$ Tic Tac Toe,"I was coding a tic tac toe game where $2$ players play tic tac toe randomly on a given $N$ board size $(N\times N)$ . $X$ starts first. If one side gets $N$ consecutive (horizontal/vertical/diagonal) of their symbols, they win. If no one won and there is no more space on the board, it is a draw. I implemented it and give it a go a couple of times. I realized when $N$ gets bigger the draw rate increase a lot even with relatively small $N$ 's. For example I couldn't get a single non-draw game with $10\times 10$ board in $20$ games. My question is, what is the probability of a draw on $N\times N$ tic tac toe board with random play in terms of $N$ ? or if it is too complicated to express, what is the general relation between $N$ and the draw rate? P.S: I don't know the answer.","['tic-tac-toe', 'probability']"
4305711,"Prove that there exists 3 numbers $a,b,c$ so that $P(a)=b, P(b)=c, P(c)=a$","The problem Given that $P(x)=x^3-3x$ . Prove that there exists $a \neq b \neq c$ such that $P(a)=b, P(b)=c, P(c)=a$ My ideas So the conditions here makes it quite clear that I intend to use the Lagrange Interpolation: third degree polynomial versus creating three equations. It is even more generous to think reversely that if we have 3 functions, then we can still add one other function of choice to re-create $P(x)=x^3-3x$ . (Even though I think that function is $P(0)=0$ But still, I can't get the original problem done. So any help is appreciated!","['lagrange-interpolation', 'algebra-precalculus', 'polynomials']"
4305724,Find the limit of $b_n = \sum_{i=1}^n \frac{1}{a_ia_{i+1}}$,"So I got this question in a textbook, it is basically: Let $a_n$ be a sequence such that \begin{cases}
a_1=3, a_2=7 \\ a_{n+2}=3a_{n+1}-a_n, \forall n \ge 1
\tag{1}
\end{cases} and $b_n$ defined dependently on the value of $a_n$ as: \begin{align}
b_n= \sum_{i=1}^n \frac{1}{a_i a_{i+1}}
\end{align} Then prove that $b_n$ converges and find $\lim_{n \to \infty} b_n$ My attempts I definitely believe that there's some way we can prove this recursively, like extracting $a_i$ and $a_{i+1}$ from the products, so we have the classic way to solve Egyptian fractions: \begin{align}
\frac1{a_ia_{i+1}} = k ( \frac1{a_i}-\frac1{a_{i+1}})
\end{align} Like that. But I haven't been able to figure it out. Is there any possible way to do that, or should I try something else? Would $b_n$ has itself a defining formula that is not dependent on $a_i$ ? Any help is appreciated!","['multivariable-calculus', 'calculus', 'algebra-precalculus', 'sequences-and-series']"
4305728,Common ways Leibniz notation is abused,"I've listed out a couple of instances where Leibniz's notation is abused, sometimes with nasty consequences. What are some other situations where Leibniz's notation is abused? Chain Rule Let $u = g(x)$ and $y = f(u)$ , then: $$(f(g(x)))' = \frac{dy}{dx} = \frac{dy}{du} \frac{du}{dx}$$ Even with differential forms, it is still a bit awkward. Let $u(x) = g(x)$ and $y(x) = f(u)$ , then: $$\frac{dy}{dx} = \frac{ \frac{df}{du} du}{dx} = \frac{ \frac{df}{du} \frac{du}{dx} dx}{dx} = \frac{df}{du} \frac{du}{dx}$$ There's plenty of good answers which discuss its problems and alternatives. But just to add on to it, here's a common example of its abuse: $$\frac{dy}{dx} = \frac{dy}{dt} \frac{dt}{dx} = \frac{dy}{dt} \frac{1}{ \frac{dx}{dt} } = \frac{y'(t)}{x'(t)}$$ This method is commonly shown in multivariable calculus courses when ""deriving"" curvature. Often called the dummy variable approach to ""deriving"" curvature. It's featured in LibreTexts and plenty of educational YouTube videos ""deriving"" curvature. An actual derivation using Lagrange's notation is significantly more enlightening. Multivariable Chain Rule for implicit functions In Leibniz's notation, we can obtain the partial derivative for the implicit function $F(x, y, z) = 0$ as: $$\frac{\partial z}{\partial x} = - \frac{\partial F / \partial x}{\partial F / \partial z}$$ Which can cause the contradiction: \begin{aligned}
\frac{\partial z}{\partial x} = - \frac{\partial F / \partial x}{\partial F / \partial z} \\
\frac{\partial z}{\partial x} = - \frac{\partial F}{\partial x} \frac{\partial z}{\partial F} \\
\frac{\partial z}{\partial x} = - \frac{\partial z}{\partial x}
\end{aligned} In Lagrange's notation, this is a non problem: $(z)'_x = - \frac{F'_x}{F'_z}$ . This kind of contradiction has been discussed in, other answers . The contradiction appears due to a misunderstanding/abuse of Leibniz notation which is very easy to make. Integration by substitution Integration by substitution, or u-substitution, often includes a similar process. As an example: $$\int (x+1)^2\ dx$$ Let $u=x+1$ , then $\frac{du}{dx} = 1 \implies dx = \frac{du}{1}$ $$\int (x+1)^2\ dx = \int (u)^2\ \frac{du}{1}$$ Which is a helpful mnemonic, yet the same rule can be derived quite nicely from the  chain rule, as it's simply dividing out the $g'(x)$ produced by the chain rule. Again, this has been discussed in other questions . Separation of variables This one is named after the abuse of notation. Unfortunately, it rather obscures the fact that it's simply integration by substitution: $$\frac{dy}{dx} = g(x) \cdot h(y)$$ $$dy = g(x) \cdot h(y) \cdot dx$$ $$\frac{1}{h(y)} dy = g(x) \ dx$$ $$\int \frac{1}{h(y)} dy = \int g(x) \ dx$$ This whole splitting step does almost seem mystical , there are plenty of great answers and alternatives to this method. It is unfortunate however that the name ""Separation of variable"" has stuck, which goes to show how prevalent the abuse of notation is. Green's theorem $$\int_C Pdx + Qdy = \int_C (Pdx + Qdy) \frac{dt}{dt} = \int_C \left(P\frac{dx}{dt} + Q\frac{dy}{dt}\right) dt$$ While a bit unfair, since it is simply a differential form, the reasoning offered to students can only be characterised as an abuse of notation. Personally, I feel that hinting/suggesting differential forms is unnecessary and unhelpful in most multivariable calculus course.","['notation', 'calculus', 'derivatives']"
4305733,Simplified estimate for derivatives of $f\circ g$?,"Let $g:\mathbb R\to \mathbb R$ be a smooth compactly supported function, and let $f:\mathbb R\to \mathbb R$ be a smooth function with $f(0)=0$ . Let $\|f\|_m := \|f\|_{C^m}=\sum_{0\le k\le m}\sup_{x\in\mathbb R} |f^{(k)}(x)|$ and let $[f]_m:= \|  f^{(m)} \|_{0}$ . I am able to prove the following estimates- \begin{align}
[f \circ g]_{m} & \lesssim_m \sum_{i=1}^{m}[f]_{i}\|g\|_{0}^{i-1}[g]_{m}, \tag{$A_1$}\label{A1}\\
[f \circ g]_{m} & \lesssim_m \sum_{i=1}^{m}[f]_{i}[g]_{1}^{(i-1) \frac{m}{m-1}}[g]_{m}^{\frac{m-i}{m-1}},\tag{$A_2$}\label{A2}
\end{align} ( $a\lesssim_m b$ means that $a\le Cb$ with a constant $C>0$ depending on $m$ .) Their proofs are just Faà di Bruno's formula followed up by either of the interpolation inequalities \begin{align}
[g]_i \lesssim \|g\|_{0}^{1-i/m} [g]_m^{i/m}, \quad\text{or}\quad [g]_i \lesssim [g]_{1}^{1-\frac{i-1}{m-1}} [g]_m^{\frac{i-1}{m-1}} . \quad(i\ge 1)
\end{align} Question I'm wondering however if its possible to get the following simpler looking bounds? \begin{align}
[f \circ g]_{m} & \overset{\color{red} ?}\lesssim_m  [f]_1[g]_{m} +\|f'\|_{m-1}\|g\|_0^{m-1}[g]_m, \tag{$B_1$}\label{B1}\\
[f \circ g]_{m} & \overset{\color{blue} ?}\lesssim_m  [f]_1[g]_m + \|f'\|_{m-1}[g]_1^m.\tag{$B_2$}\label{B2}
\end{align} These are something like only taking the $i=1$ and $i=m$ terms in the sums of ( $A_{1,2}$ ), but some seminorms are replaced with norms. I came across this in a certain Arxiv paper but I have found a number of other (minor) mistakes so my confidence in exactly this inequality is not the highest. ( $B_{1,2}$ ) are obvious in the simplest case $f(x)=x$ , and 'feel' like the above interpolation inequalities (specifically after further applying Young's inequality) $ [g]_j \lesssim \|g\|_0 + [g]_m$ , but I am unable to see how to estimate a general term of $(A_{1,2})$ , because it seems $f$ and $g$ cannot be estimated separately without decoupling them, hence getting a worse estimate, like e.g. $$ [f\circ g]_m \lesssim_m [f]_1 [g]_m + \|f'\|_{m-1}\|g\|^m_{m}.$$ I did manage to get a counterexample to a stronger estimate $[f \circ g]_{m}  \lesssim_m  [f]_1[g]_m + [f]_m[g]_1^m$ , indicating that $\|Df\|_{m-1}$ cannot be replaced with $[f]_m$ . (Just take $f(x)=x^2$ , $g(x)=\lambda g_0(x)$ with $g_0\in C^\infty_c$ , then send $\lambda\to\infty$ .)","['analysis', 'real-analysis', 'inequality', 'derivatives', 'chain-rule']"
