question_id,title,body,tags
2687769,Solve the equation $\cos^2x+\cos^22x+\cos^23x=1$,"Solve the equation: $$\cos^2x+\cos^22x+\cos^23x=1$$
  IMO 1962/4 My first attempt in solving the problem is to simplify the equation and express all terms in terms of $\cos x$. Even without an extensive knowledge about trigonometric identities, the problem is solvable. $$
\begin{align}
\cos^22x&=(\cos^2x-\sin^2x)^2\\
&=\cos^4x+\sin^4x-2\sin^2\cos^2x\\
&=\cos^4+(1-\cos^2x)^2-2(1-\cos^2)\cos^2x\\
&=\cos^4+1-2\cos^2x+\cos^4x-2\cos^2x+2\cos^4x\\
&=4\cos^4x-4\cos^2x+1
\end{align}
$$ Without knowledge of other trigonometric identities, $\cos3x$ can be derived using only Ptolemy's identities. However for the sake of brevity, let $\cos 3x=4\cos^3x-3\cos x$:
$$
\begin{align}
\cos^23x&=(4\cos^3x-3\cos x)^2\\
&=16\cos^6x+4\cos^2x-24\cos^4x
\end{align}
$$ Therefore, the original equation can be written as:
$$\cos^2x+4\cos^4x-4\cos^2x+1+16\cos^6x+4\cos^2x-24\cos^4x-1=0$$
$$-20\cos^4x+6\cos^2x+16\cos^6x=0$$
Letting $y=\cos x$, we now have a polynomial equation:
$$-20y^4+6y^2+16y^6=0$$
$$y^2(-20y^2+6y+16y^4)=0\Rightarrow y^2=0 \Rightarrow x=\cos^{-1}0=\bbox[yellow,10px]{90^\circ}$$
From one of the factors above, we let $z=y^2$, and we have the quadratic equation:
$$16z^2-20z+6=0\Rightarrow 8z^2-10z+3=0$$
$$(8z-6)(z-\frac12)=0\Rightarrow z=\frac34 \& \ z=\frac12$$ 
Since $z=y^2$ and $y=\cos x$ we have:
$$\biggl( y\rightarrow\pm\frac{\sqrt{3}}{2}, y\rightarrow\pm\frac{\sqrt{2}}2 \biggr)\Rightarrow \biggl(x\rightarrow\cos^{-1}\pm\frac{\sqrt{3}}{2},x\rightarrow\cos^{-1}\pm\frac{\sqrt{2}}2\biggr)$$
And thus the complete set of solution is:
$$\bbox[yellow, 5px]{90^\circ, 30^\circ, 150^\circ, 45^\circ, 135^\circ}$$ As I do not have the copy of the answers, I still hope you can verify the accuracy of my solution. But more importantly... Seeing the values of $x$, is there a more intuitive and simpler way of finding $x$ that does away with the lengthy computation?",['trigonometry']
2687791,Can any complex $n\times n$ matrix be in a maximal commuting set of $\lfloor n^2/4\rfloor + 1$ matrices?,"The maximum number of mutually commuting linearly independent complex matrices of order $n$ is equal to $\lfloor n^2/4\rfloor + 1$ ($\lfloor \cdot \rfloor$ denotes the integer part of $\cdot$). This result is attributed to Schur and a short proof can be found here . In an answer to this question , an explicit set $\mathcal{M}$ of linearly independent and mutually commuting matrices is written for $2n\times 2n$ complex matrices:
$$
\begin{pmatrix}a\cdot\text{Id}_n & M_{n\times n} \\ 0_{n\times n} &a\cdot \text{Id}_n\end{pmatrix},
$$
where $a$ is a complex number, $\text{Id}_n$ is the order $n$ identity matrix and $M$ is an arbitrary complex matrix. Now my question: can any nonzero $n\times n$ complex matrix be part of a subspace of ($\lfloor n^2/4\rfloor +1$) linearly independent mutually commuting matrices? If the answer is negative, what would be necessary? To avoid misunderstanding, let me add some redundancy and rephrase my question as: given an arbitrary nonzero $n\times n$ complex matrix $A_0$, is it possible to find $\lfloor n^2/4\rfloor$ linearly independent $A_i$, $i=1,\ldots,\lfloor n^2/4\rfloor$, such that $A_iA_j-A_jA_i=0$ for $i,j=0,\ldots,\lfloor n^2/4\rfloor$? Update The answer to my main question - if any nonzero matrix can be in the maximal subspace of mutually commuting matrices - is negative in general as Ewan Delanoy pointed out with the example of diagonalizable matrices with distinct eigenvalues. The secondary question - what is necessary to be in the maximal commuting set - seems more complicated. A set of mutually commuting matrices can be simultaneously triangularized , then only upper (lower) triangular matrices need be analyzed. For $2n\times 2n$ matrices an explicit set $\mathcal{M}$ of solutions is provided above and for $(2n+1)\times(2n+1)$ matrices the following set, also called $\mathcal{M}$, is a maximal commuting subspace:
$$
\begin{pmatrix}a\cdot\text{Id}_n & M_{n\times n+1} \\ 0_{n+1\times n} &a\cdot \text{Id}_{n+1}\end{pmatrix}.
$$ This set of matrices is also suggested in the paper by M. Mirzakhani, "" A simple proof of a theorem of Schur "", already cited above. Now I would like to change my secondary question for a more specific one: must any maximal commuting subspace have the form of $\mathcal{M}$ ? I think the answer is affirmative and, if that is the case, it will answer this question in MO: "" How many commuting nilpotent matrices are there? "" because the set $\mathcal{M}$ would be the maximal abelian nilpotent subalgebra plus (a multiple of) the identity matrix.","['matrices', 'linear-algebra', 'vector-spaces']"
2687871,Does $P_2P_1 = P_2$ hold when $P_2$ and $P_1$ are orthogonal projections onto $M_2\subseteq M_1$,"Suppose $P_1$ and $P_2$ are the orthogonal projections onto the closed subspaces $M_1$ and $M_2$ of a Hilbert space $X$. If $M_2 \subseteq M_1$, is it always the case that $P_2P_1 = P_2$?","['functional-analysis', 'projection', 'linear-algebra', 'operator-theory']"
2687909,Partial derivatives zero implies function constant,"Let $f:\mathbf{R}^k\to \mathbf{R}$ be a function such that all partial derivatives exists on all of $\mathbf{R}^k$ . If $D_i f(\vec{x})=0$ for all $\vec{x}\in\mathbf{R}^k$ and all $i$ , show that there exists $c\in\mathbf{R}$ such that $f(\vec{x})=c$ for all $\vec{x}$ . Let $\vec{x}=(x_1,\ldots,x_k)\in\mathbf{R}^k$ . Define for all $1\leqslant i\leqslant k$ , $g_i:\mathbf{R}\to\mathbf{R}$ by $g_i(t)=f(x_1,\ldots,t,\ldots,x_k)$ with $t$ on the $i$ -th place. Then $g'(x_i)=D_i f(\vec{x})=0$ . Since $\vec{x}$ and thus $x_i$ is arbitrary, this implies that $g_i \equiv c_i\in\mathbf{R}$ according to some theorem in my textbook. The thing is, how do I now use this information to conclude that $f$ itself is constant?",['multivariable-calculus']
2687931,Closed form $\sum_{n=0}^\infty \frac{\cos(n)}{(2n+1)(2n+2)} $,"Is there a closed form for: $$\sum_{n=0}^\infty \frac{\cos(n)}{(2n+1)(2n+2)} $$ I know it converges through the direct comparison test, and I'm pretty sure there is a closed form, but I'm not entirely certain what it is. Here's what I've done so far: $$\sum_{n=0}^\infty \frac{\cos(n)}{2n+1}-\sum_{n=0}^\infty \frac{\cos(n)}{2n+2} $$
$$\sum_{n=0}^\infty \frac{\cos(n)}{2n+1} = \int_{0}^1\sum_{n=0}^\infty x^{2n}\cos(n)dx = \Re \int_{0}^1 \sum_{n=0}^\infty(x^2e^i)^n dx = \Re \int_{0}^1 \frac{1}{1-e^ix^2}dx = \Re({e^{-\frac{i}{2}}\operatorname{arctanh(e^\frac{i}{2}}))}  $$ $$ \sum_{n=0}^\infty \frac{\cos(n)}{2n+2} = \int_{0}^1\sum_{n=0}^\infty x^{2n+1}\cos(n)dx=\Re\int_{0}^1 x\sum_{n=0}^\infty (x^2e^i)^ndx = \Re \int_{0}^1 \frac{x}{1-e^ix^2}dx=\Re(-\frac{e^{-i}}{2} \ln|1-e^i|)$$ $$\Re({e^{-\frac{i}{2}}\operatorname{arctanh(e^\frac{i}{2}})}+\frac{e^{-i}}{2} \ln|1-e^i|)$$ After plugging all of this in into Wolfram Alpha, I don't get the right answer, however. Where is the mistake? There could be a lot of things wrong. Edit: I more want to see where my mistake in my work is, rather how to do the problem.","['summation', 'integration', 'sequences-and-series', 'calculus']"
2687967,Calculation involving complex numbers.,"We work in the space $\mathbb C^n$ and denote $v$ with $(v_1, \ldots, v_n)$ We also have $p,q > 1$ satisfying $p+q = pq$ Let $v_i = c_i|v_i|$ with every number complex, $|c_i| = 1$ Let $$w_i = \frac{\overline{c_i} |v_i|^{p/q}}{(\sum_j |v_j|^p)^{1/q})}$$ Show that  $\Vert w \Vert_q = 1$ ($q$-norm) and $\sum v_iw_i = \Vert v \Vert_p$ I tried to apply the definitions and just calculate it, but couldn't find the result. I think I'm overlooking something involving the complex conjugate.","['functional-analysis', 'normed-spaces', 'complex-numbers']"
2687984,"How to express $\mathbb{E}(X\,1\{Y>0\})$ in terms of the joint moments $\mathbb{E}(X^iY^j)$","Let $X$,$Y$ be real valued random variables. Assume that for all $i,j\in\mathbb{N}$ we know $\mathbb{E}(X^iY^j)$. Is there a way to express $\mathbb{E}(X\,1\{Y>0\})$ in terms of these joint moments? ($1\{\cdot\}$ is the indicator function) Is there any assumption about the distribution of X and Y that can simplify this problem? EDIT: Assume also that $\mathbb{N}$ includes point zero. EDIT (2nd):
So, I have a half idea which helps me make some progress, but there are multiple points of [extreme?] difficulty which compromise the whole thing. Take the Heaviside function $H(x)$, where $H(x)=\frac{d}{dx}\max(x,1)=\textbf{1}[x\geq 1]$ Therefore: $\mathbb{E}[XH(Y)]=\mathbb{E}[\frac{d}{dY}\max(XY,X)]=\mathbb{E}[\frac{d}{dY}\min(-XY,-X)]$ (1) Now, if we assume $X$ and $XY$ are bivariate normal, we have [1]: $\mathbb{E}[\min(-XY,-X)]=\theta\,\phi\left(\frac{\mathbb{E}[XY]-\mathbb{E}[X]}{\theta}\right)-\mathbb{E}[XY]\Phi\left(\frac{\mathbb{E}[XY]-\mathbb{E}[X]}{\theta}\right)-\mathbb{E}[X]\Phi\left(\frac{\mathbb{E}[X]-\mathbb{E}[XY]}{\theta}\right)$ (2) where $\theta = \sqrt{Var[X]-2Cov[X,XY]+Var[XY]}.$ Even with the above assumption, this is far from complete. I fail to be able to connect formula (1) and (2), since I cannot apply the Leibniz rule on a derivative involving a random variable. [1] M. Cain, The moment-generating function of the minimum of bivariate normal random variables, The American Statistician, 1994","['probability-theory', 'expectation']"
2687992,Mathematical Induction prove that $n^3+5n$ is divisible by $6$,"Sorry, I know this will be a duplicate on the site but the other solution I found confusing and the method look completely different to what I was taught. Prove that $n^3 + 5n$ is divisible by $6$ by using induction The question is Prove by mathematical Induction  $(n^3+5n)$ is divisible by $6$ Here is what I have done 
Assume $n=k$ is true $\sum_{1}^{k} k =\dfrac{(k^3+5k)}{6}$ Now assume $n=k+1$ is true $\sum_{1}^{k+1} k+1 =\dfrac{(k+1)^3+5(k+1)}{6}$ Then now
$\dfrac{(k+1)^3+5(k+1)}{6}=\sum_{1}^{k} k + (k+1)$ $\dfrac{(k+1)^3+5(k+1)}{6}=\dfrac{(k^3+5k)}{6} + (k+1)$ $\dfrac{(k+1)^3+5(k+1)}{6}=\dfrac{(k^3+5k)}{6} + \dfrac{(6k+6)}{6}$ $\dfrac{(k+1)^3+5(k+1)}{6}=\dfrac{(k^3+11k+6)}{6}$ But the other side doesnt equate (LHS) $\dfrac{(k^3+3k^2+3k+1)+5k+5}{6}$ $\dfrac{(k^3+3k^2+8k+6)}{6}\ne\dfrac{(k^3+11k+6)}{6}$ I hope my method was clear enough so you can see where I went wrong. It would be much more use to me if you solved it as I learn better from looking at solutions and then applying them to other questions.","['discrete-mathematics', 'induction', 'proof-verification', 'elementary-number-theory']"
2688009,Extending strongly convex sets,"Let $(M,g)$ be a Riemannian manifold and $S\subset M $ open and strongly convex , i.e. any two points $p,q\in \bar S$ are connected by a unique minimizing geodesic with interior completely lying in $S$. Conjecture: There exists an open neighbourhood $S'$ of $\bar S$ which is also strongly convex. New question (March 20): It seems like the conjecture is false in general and user Dap has suggested a counterexample as an answer. Can you find another counterexample, maybe a simpler one? Some remarks and proof attempts: For sets which are merely convex this is not true. For example an open  hemisphere of $S^2$ cannot be enlarged without losing convexity. The strongly convex sets of $S^2$ on the other hand have their closure strictly contained in a hemisphere and thus can obviously be enlarged to a new strongly convex set. This picture (respectively the ones that I can image on other surfaces) leads me to the assumption that the question has a positive answer. Strongly convex sets are totally normal, (i.e. for every point $p\in S$ there is an open set $V\subset T_pM$ such that $\exp_p\colon V\rightarrow S$ is a diffeomorphism). My first idea was to first find an $S''\supset \bar S$ totally normal and then try to restict it to a strictly convex set. But just working with total normality cannot work: $S^2 \backslash p_0$ is totally normal, but cannot be extended to a larger totally normal set. Unfortunately I don't know how strong convexity can be incorporated from the start. Edit (March 17): Here is a false counterexample, that was posted as an (now deleted) answer. I find it interesting neverletheless: Let $M=\{(x,y)\vert y>-e^x\}\subset \mathbb{R}^2$ and $S$ the open upper half plane (which is only convex and not strongly convex). If $S'$ is a open set containing $\bar S$, then $(0,-\epsilon)\in S'$ for some $\epsilon >0$. Take $x> 0$ so large that $\epsilon> xe^{-x+1}$, then the straight line between $(-x,0)$ and $(0,-\epsilon)$ contains the point $(-x+1,-\epsilon/x)$, which lies outside of $M$. In particular $S'$ cannot be convex.","['riemannian-geometry', 'differential-geometry']"
2688012,Conditions for a neat subgroup to act fixed-point free,"Given a hyperbolic reflection group $G$ acting on hyperbolic space $\mathbb{H}_n$ by, well, reflections in hyperplanes. Does a neat subgroup of $G$ act fixed-point free on $\mathbb{H}_n$? If not, what are sufficient conditions for this? Some thoughts on this: The stabilizer of a point $x\in\mathbb{H}_n$ in some fundamental chamber of the action of $G$ is generated by the reflections in the walls containing $x$. If this is a finite reflection group, its intersection with any neat subgroup of $G$ is empty and this subgroup acts fixed-point free. What if the stabilizer is infinite? When does its intersection with a neat subgroup vanish? (Remember: A subgroup of $G(\mathbb{Q})$ of a linear algebraic group over $\mathbb{Q}$ is called neat if the image of $G$ under some faithful represenation $G\to \textrm{GL}_n(\mathbb{Q})$ is neat, the latter neat here meaning that the subgroup of $\mathbb{C}^\ast$ generated by the eigenvalues of the elements in the subgroup of $\textrm{GL}_n(\mathbb{Q})$ is torsion free. Think of this as ""super-torsion free"": Not only the matrices are torsion free but every entry of their diagonalization.)","['coxeter-groups', 'geometry', 'group-theory', 'lie-algebras', 'lie-groups']"
