question_id,title,body,tags
1996559,"Closed form for $\int_0^e\mathrm{Li}_2(\ln{x})\,dx$?","Inspired by this question and this answer , I decided to investigate the family of integrals 
$$I(k)=\int_0^e\mathrm{Li}_k(\ln{x})\,dx,\tag{1}$$
where $\mathrm{Li}_k(z)$ represents the polylogarithm of order $k$ and argument $z$. $I(1)$ evaluates to $e\gamma$, but $I(2)$ has resisted my efforts (which can be seen here ). Neither ISC nor WolframAlpha could provide a closed form for its numerical value--however, I've conjectured a possible analytic form. $$\eqalign{\int_0^e\mathrm{Li}_2(\ln{x})\,dx&\stackrel?=\,_3F_3(1,1,1;2,2,2;1)+\frac{\pi^2(2e-5)}{12}+\frac{\gamma^2}{2}-\gamma\,\mathrm{Ei}(1)\\&=0.578255559804073275225659054377625577...\tag{2}}$$ Brevan Ellefsen has computed that my conjecture is accurate to at least 150 digits. Brevan also gave the alternate form 
$$\frac{\pi^2e}{6}+\gamma G_{1,2}^{2,0}\left(-1\left|\begin{array}{c}1\\0,0\\\end{array}\right.\right)+G_{2,3}^{3,0}\left(-1\left|\begin{array}{c}1,1\\0,0,0\\\end{array}\right.\right).\tag{2.1}$$ Is there a closed form for $I(2)$ that doesn't involve Meijer G or hypergeometrics? The simplicity of the following two equations seems to suggest that there might be. $(3.1)$ follows directly from $(3)$, which I've proven here . 
  $$\begin{align}
\sum_{k=1}^\infty I(k)&=e\tag{3}\\\sum_{k=2}^\infty I(k)&=e(1-\gamma)\tag{3.1}\end{align}$$ PROGRESS UPDATE : Using this equation , I've turned $_3F_3(1,1,1;2,2,2;1)$ into
$$\lim_{c\to 1}\left(\frac{\mathrm{Ei}(1)-\gamma}{c-1}+\frac{1-e}{(c-1)^2}+\frac{(-1)^{-c}\,\Gamma(c-1)}{c-1}+\frac{(-1)^{1-c}\,\Gamma(c,-1)}{(c-1)^2}\right),\tag{4}\label{4}$$ but I don't know how to proceed from there. EDIT: This limit leads nowhere. See below. SECOND PROGRESS UPDATE : After some studying of the properties of the Meijer G function, I've finally cracked the limit; however, the result is an underwhelming $_3F_3(1,1,1;2,2,2;1)$. Before I evaluate the limit, I'd first like to state the following intermediate result: Lemma $(4.1)$ : For $z\in\mathbb{C}$, 
  $$G_{2,3}^{3,0}\left(z\left|\begin{array}{c}1,1\\0,0,0\\\end{array}\right.\right)=\gamma\ln{z}+\frac12\ln^2(z)-z\,_3F_3(1,1,1;2,2,2;-z)+\frac{\gamma^2}2+\frac{\pi^2}{12}.\tag{4.1}\label{4.1}$$ My proof for this can be found here . Now I return to the limit $\eqref{4}$.
Consider the following: $\frac{1}{c-1}=\frac{c-1}{(c-1)^2}$, $(c-1)\Gamma(c-1)=\Gamma(c)$, and $(-1)^{1-c}=-(-1)^{-c}$. Based on these algebraic identities, the limit can be written as 
$$\lim_{c\to 1}\frac{(c-1)(\mathrm{Ei}(1)-\gamma)+1-e+(-1)^{-c}(\Gamma(c)-\Gamma(c,-1))}{(c-1)^2}.\tag{4.2}$$ 
In this form, the limit is $\frac{0}0$. Using l'Hospital twice, we obtain 
$$\lim_{c\to 1}{(-1)^{-c}\left(-G_{3,4}^{4,0}\left(-1\left|\begin{array}{c}1,1,1\\0,0,0,c\\\end{array}\right.\right)+\Gamma{(c)}\left(\frac{\psi_0{(c)}^2}2-i\pi\psi_0(c)+\frac{\psi_1(c)}2-\frac{\pi^2}2\right)\right)}$$ $$\begin{align}&=G_{3,4}^{4,0}\left(-1\left|\begin{array}{c}1,1,1\\0,0,0,1\\\end{array}\right.\right)-\frac{\psi_0(1)^2}2+i\pi\psi_0(1)-\frac{\psi_1(1)}2+\frac{\pi^2}2\\&=G_{2,3}^{3,0}\left(-1\left|\begin{array}{c}1,1\\0,0,0\\\end{array} \right.\right)-\frac{\gamma^2}{2}-i\gamma\pi+\frac{5\pi^2}{12}.\tag{4.2a}\end{align}$$ 
Using Lemma $\eqref{4.1}$, we know that 
$$G_{2,3}^{3,0}\left(-1\left|\begin{array}{c}1,1\\0,0,0\\\end{array}\right.\right)={}_3F_3(1,1,1;2,2,2;1)+\frac{\gamma^2}2+i\gamma\pi-\frac{5\pi^2}{12},\tag{4.3}$$ which can be rewritten as 
$$G_{2,3}^{3,0}\left(-1\left|\begin{array}{c}1,1\\0,0,0\\\end{array}\right.\right)-\frac{\gamma^2}{2}-i\gamma\pi+\frac{5\pi^2}{12}={}_3F_3(1,1,1;2,2,2;1).\tag{4.3a}$$ Thus, 
  $$\eqalign{&\lim_{c\to 1}\left(\frac{\mathrm{Ei}(1)-\gamma}{c-1}+\frac{1-e}{(c-1)^2}+\frac{(-1)^{-c}\,\Gamma(c-1)}{c-1}+\frac{(-1)^{1-c}\,\Gamma(c,-1)}{(c-1)^2}\right)\\=&{}_3F_3(1,1,1;2,2,2;1).\tag{4.4}}$$","['closed-form', 'integration', 'definite-integrals', 'special-functions', 'polylogarithm']"
1996569,How to determine if a function is increasing.,"How would I determine whether a function is increasing, decreasing or neither without using calculus? Like whether x^0.5 is increasing in interval [0, infinity)
Just curious 
Thanks",['functions']
1996572,A calculus limit problem,"The problem is: $\lim_{x\to0}$ $\frac{sin(\frac{1}{x})}{sin(\frac{1}{sin(x)})}$ my intuition tells that the answer equal to $1$ by the limit equality : $\lim_{x\to0}$ $\frac{sinx}{x}=1$. But we can easily see that the limit of numerator and denominator both don't exist, and they are both between -1 and 1. I cannot seem to find a rigorous argument for this problem. If any one can help or give some hint would be very much appreciated!",['calculus']
1996574,Boundedness of integral,"I am currently working on a research project and have kind of stuck in proving the boundedness of a certain integral of a continuously differentiable signal $f(t)$. I have managed to prove the following properties: $f(t)$ is uniformly bounded. $\frac{1}{t}\int_0^t{sf^2(s)}ds$ is uniformly bounded. From 2. it is easy to prove that
$$\inf_{\tau\in[0,t]}|f(\tau)|\leq \sqrt{\frac{2\sigma}{t}}\qquad\qquad \qquad\qquad(1)$$
for some $\sigma>0$. From the simulations I run it seems that the whole function has a behavior of the form
$$|f(t)|\leq \sqrt{\frac{\eta}{t}}\qquad\qquad \qquad\qquad\qquad\quad(2)$$
for some $\eta>0$ but I could not prove that. So my question is this: Do these properties 1., 2. suffice to prove that $\int_0^t{f^4(\tau)d\tau}$ is uniformly bounded or do I need to impose some extra assumption? Note that from (2) the boundeness of $\int_0^t{f^4(\tau)d\tau}$ follows directly. Note also that I cannot use boundedness of $f'(t)$ since, in my current setting, this property follows as a consequence of the boundedness of the integral $\int_0^t{f^4(\tau)d\tau}$.","['functional-analysis', 'real-analysis', 'integral-inequality', 'functions']"
1996604,Dini function measurable for continuous functions,"Suppose $F$ is continuous on $[a, b]$. Show that,
$$D^+(F)(x) = \limsup_{\substack{h \to 0 \\ h > 0}} \frac{F(x+h)-F(x)}{h}$$
is measurable. I wonder whether the following ""proof"" of this statement is correct. I'm very much in doubt due to the continuity being only supposed on $[a, b]$. I sort of ignored it, not knowing what to do with it. Is the statement even through without supposing continuity everywhere (that is taking $a = -\infty, b = +\infty$)? Proof:
We must show that Dini function $D^+(F)(x) = \lim_{\delta \to 0} \sup_{0<h<\delta} \frac{F(x+h) - F(x)}{h} = \lim_{n\to\infty} \sup_{0<h<\frac{1}{n}} \frac{F(x+h) - F(x)}{h}$ is a measurable. In particular then, we are done if we show that $\forall \delta > 0$, $\sup_{0<h<\delta} \frac{F(x+h) - F(x)}{h}$ is measurable. Suppose therefore for arbitrary $\delta > 0$ and $\alpha$ that $x_0 \in F_{\delta, \alpha} = \{x : \sup_{0<h<\delta} \frac{F(x+h) - F(x)}{h} > \alpha\}$, we show that there exists some ball containing $x_0$ that is entirely contained in $F_{\delta, \alpha}$, then $F_{\delta, \alpha}$ is open and hence measurable, and we are done. For $x_0$ we have some $h_0 < \delta$ such that $\frac{F(x_0+h_0) - F(x_0)}{h_0} > \alpha$. Now consider the open interval $O = \{x : |x| < \delta_O\}$, by continuity taking $\delta_O$ small enough we have for any $\epsilon > 0$, however small, $\forall o \in O$ simultaneously that $F(x_0+o+h_0)-F(x_0+h_0) > -\epsilon/2$ and $F(x_0+o)-F(x_0) < \epsilon/2$, and therefore
\begin{equation*}
\begin{split}
    &\frac{F(x_0+o+h_0) - F(x_0+o)}{h_0} \\
    =& \frac{(F(x_0+o+h_0) - F(x_0+h_0)) + F(x_0+h_0) - (F(x_0+o) - F(x_0) + F(x_0))}{h_0} \\
    >& -\epsilon/h_0 + \frac{F(x_0+h_0) - F(x_0)}{h_0} > \alpha \text{ when taking $\epsilon$ small enough}
\end{split}
\end{equation*}
so that $x_0 + O$ is an open ball containing $x_0$ and being contained in $F_{\delta, \alpha}$. Thank-you so much for all the help!","['real-analysis', 'measure-theory', 'proof-verification']"
1996623,Telescopic series multiplied by n,"If I have a convergent monotonic series $\sum_{n \in \mathbb{N}}a_n = S < \infty$ then I now that the corresponding telescoping series $\sum_{n=0}^{\infty}(a_n-a_{n+1})$ converges too. How can I demonstrate that another series \begin{equation}
  \sum_{n=0}^{\infty}n(a_n-a_{n+1})
\end{equation} converges and has the same limit as $\sum_{n=0}^{\infty} a_n$? I tried with the method of differences but I end up with \begin{align}
  \lim_{N\to \infty} \sum_{n=0}^{N}n(a_n-a_{n+1})
  &= -\lim_{N\to \infty}Na_{N+1} + \lim_{N\to \infty} \sum_{n=0}^{N}a_n\\
  &= S -\lim_{N\to \infty}Na_{N+1}
\end{align} $\lim_{N\to \infty}Na_{N+1}$ is now an indeterminate form $\infty \times 0$ and I have to show that it is equal to $0$.","['telescopic-series', 'sequences-and-series', 'proof-verification', 'limits']"
1996628,Analytic Geometry proof of orthogonality in triangle geometry,"In triangle $ABC$, $AB = AC$, $D$ is the midpoint of $\overline{BC}$, $E$ is the foot of the perpendicular from $D$ to $\overline{AC}$, and $F$ is the midpoint of $\overline{DE}$. Prove that $\overline{AF}$ is perpendicular to $\overline{BE}$. My first approach was to align the triangle in the first quadrant, on the x-coordinates and started calculating slopes and positions of points.  But then things got messy real fast, i'm afraid I'm approaching this problem the wrong way.  Is there a better way?  No trigonometry just yet!  Solutions are greatly appreciated.  Thanks in advance!","['analytic-geometry', 'coordinate-systems', 'triangles', 'geometry']"
1996649,Show that $f(x)=\pi-2\arctan(\sqrt{x-1})$,"Given, for every $x>1$,
  $$f(x)=4\arctan\frac{1}{\sqrt{x-1}+\sqrt{x}}$$
  Show that $f(x)=\pi-2\arctan(\sqrt{x-1})$ I have tried to use the fact that $\arctan(x)+\arctan(1/x)=\frac{\pi}{2
}$ So I obtain: $f(x)=4(\frac{\pi}{2}-\arctan(\sqrt{x-1}+\sqrt{x})$ I am stuck here !","['trigonometry', 'inverse-function', 'calculus']"
1996653,"When is $F(x)=x^a\sin(x^{-b})$ with $F(0)=0$ of bounded variation on $[0,1]$?",I'm trying to show that $F(x)=x^a\sin\left(x^{-b}\right)$ for $0<x \leq 1$ and $F(0)=0$ has bounded variation only if $a>b$. I know I have to show there exist an $M< \infty$ such that for any partition $0=t_0<t_1<...<t_n=1$ we have $$\sum_{j=1}^N |F(t_j)-F(t_{j-1})|<M \iff |F(t_1)| + \sum_{j=2}^N |F(t_j)-F(t_{j-1})|<M .$$ I'm stuck here.,"['real-analysis', 'measure-theory', 'bounded-variation']"
1996682,"Show, that $\sigma$-finite measure on $\sigma$($\mathcal{A}$) may not be $\sigma$-finite on $\mathcal{A}$","Let  $(E,M,\mu)$ be a measurable space, $\mu$ a $\sigma$-finite measure, $\mathcal{A}$ an  algebra, such that $\sigma$ ($\mathcal{A}$) = $M$. Show that $\mu$ may not be $\sigma$-finite on $\mathcal{A}$. Here are my thoughts: I think we can consider the σ-algebra generated by cylinder sets. But I don't know how to construct a measure in this setting. Moreover, let $E = \mathbb Q$, $\mathcal M = 2^E$, $\mu$ the counting measure, $\mathcal A = \{\emptyset, \mathbb Q\}$. Then, $μ$ is't $σ$-finite on $\mathcal A$. But I need $σ (\mathcal A) = \mathcal M$. $\mathcal A=\{\emptyset, \mathbb Q\}$ is a $σ$-algebra and wider than what is needed.",['measure-theory']
