question_id,title,body,tags
1617819,Can every filtration be written as $\mathcal F^X$ for some process $X$,"Given a stochastic process $\{X_t: t\in R^+\}$, which takes value in $R$, there is always a natural filtration $(\mathcal F^X_t)$ induced by $X_t$, i.e. $\mathcal F_t^X = \sigma(\{X_s^{-1}(A): s\le t, A \text{ is Borel-measurable}\})$. Now, consider the inverse situation: Given a filtration $(\Omega, \mathcal F_t)$, (we may consider the special case: $\Omega = R^{R^+}$ first) is it true that there is always a stochastic process $(X_t)$ which is adapted to $\mathcal F_t$, and that $\mathcal F_t = \mathcal F^X_t$ for all $t\in R^+$? And if it is not true, can we add some conditions (hopefully, only some weak conditions) to make it true?","['stochastic-processes', 'measure-theory']"
1617875,To obtain the condition for vanishing of the given determinant,"If $a,b,c$ are distinct real numbers obtain the condition under which the following determinant vanishes. 
$$\left|
\begin{array}{cc} 
a & a^2 & 1+a^3\\
b & b^2 & 1+b^3\\
c & c^2 & 1+c^3\\
\end{array}
\right|$$ My answer: After a little calculation I was able to show that $D=0$ reduces to $abc=-1$. Is there a simpler one line answer to this? especially since this matrix looks suspiciously similar to the Vandermonde matrix?","['matrices', 'real-analysis', 'linear-algebra', 'determinant']"
1617876,A construction with ruler and rusty compass,"In the book Geometry: Euclid and beyond , the exercise 2.20 says: Using a ruler and rusty compass, given a line $l$ and given a segment $AB$ more than one inch long, construct one of the points $C$ which the circle of center $A$ and radius $AB$ meets $l$.(Rusty compass's radius is 1 inch) But I don't think it can be done use ruler and rusty compass. As the picture below shown, we need to get point $C$, use ruler and rusty compass, we can easily twice long $BA$ to point $B'$ and construct perpendicular $BG,B'H$, but in order to get length of $GC$, we need to solve a quadratic equation and need to use square root operation, but some results before said that we can only get the length in $\mathbf{Q}$ use ruler and rusty compass. I am very confused about that. Is this exercise solvable?","['abstract-algebra', 'euclidean-geometry']"
1617890,Solve $\sin(3x)=\cos(2x)$,"Question: Solve $\sin(3x)=\cos(2x)$ for $0≤x≤2\pi$. My knowledge on the subject; I know the general identities, compound angle formulas and double angle formulas so I can only apply those. With that in mind \begin{align} 
\cos(2x)=&~ \sin(3x)\\
\cos(2x)=&~ \sin(2x+x) \\
\cos(2x)=&~ \sin(2x)\cos(x) + \cos(2x)\sin(x)\\
\cos(2x)=&~  2\sin(x)\cos(x)\cos(x) + \big(1-2\sin^2(x)\big)\sin(x)\\
\cos(2x)=&~  2\sin(x)\cos^2(x) + \sin(x) - 2\sin^2(x)\\
\cos(2x)=&~  2\sin(x)\big(1-\sin^2(x)\big)+\sin(x)-2\sin^2(x)\\
\cos(2x)=&~  2\sin(x) - 2\sin^3(x) + \sin(x)- 2 \sin^2(x)\\
\end{align} edit \begin{gather}
 2\sin(x) - 2\sin^3(x) + \sin(x)- 2 \sin^2(x) = 1-2\sin^2(x) \\
 2\sin^3(x) - 3\sin(x) + 1 = 0 
\end{gather} This is a cubic right? So $u = \sin(x)$, \begin{gather} 2u^3 - 3u + 1 = 0 \\ 
 (2u^2 + 2u - 1)(u-1) = 0 
\end{gather} Am I on the right track? This is where I am stuck what should I do now?",['trigonometry']
1617923,If an operator have only Real eigenvalues + symmetric then it's self-adjoint?,"I know that if an operator is self-adjoint then has Real eigenvalues but I'm not sure about the converse i.e. if it has only Real eigenvalues and is symmetric then the operator is selfadjoint. Is that true? ----Edit--- The difference between selfadjoint and symmetric being the definition set. Symmetric has an extension which coincide in the original domain, while a Selfadjoint operator has the same domain of definition I define symmetric as follows.
Let be $\mathcal{A}=\left(A,\mathfrak{D}_{A}\right)$ an operator densely defined and $\mathcal{A}^{*}=\left(A^{*},\mathfrak{D}_{A^{*}}\right)$ the adjoint operator, then $\mathcal{A}$ it is called symmetric if \begin{eqnarray}
 &  & \mathfrak{D}_{A^{*}}\supseteq\mathfrak{D}_{A}\\
 &  & A^{*}\psi=A\psi\qquad\forall\psi\in\mathfrak{D}_{A}.
\end{eqnarray} While I define Self-adjoint like this
Let be $\mathcal{A}=\left(A,\mathfrak{D}_{A}\right)$ an operator densely defined and $\mathcal{A}^{*}=\left(A^{*},\mathfrak{D}_{A^{*}}\right)$ the adjoint operator, then $\mathcal{A}$ it is called selfadjoint if \begin{eqnarray}
 &  & \mathfrak{D}_{A^{*}}=\mathfrak{D}_{A}\\
 &  & A^{*}\psi=A\psi\qquad\forall\psi\in\mathfrak{D}_{A}.
\end{eqnarray}","['banach-algebras', 'operator-theory', 'functional-analysis', 'operator-algebras', 'linear-algebra']"
1617928,Presentation for hand calculation,"I am looking for a presentation of SmallGroup(32,7) which is  more amenable to hand calculation. More precisely, I used the following comments to find a presentation of the above group and $$\langle a,b\mid b^2=(aba)^2=(a^{-1}bab)^2=a^8=1 \rangle$$ is obtained. gap> G:=SmallGroup(m,n);
     H:=Image(IsomorphismFpGroup(G));
     RelatorsOfFpGroup(H);
     SimplifiedFpGroup(H); On the other hand, from the library of GAP, we know that $SmallGroup(32,7)$  is isomorphic to $(\mathbb Z_8\rtimes \mathbb Z_2)\rtimes \mathbb Z_2$. But the above presentation does not interpret $(\mathbb Z_8\rtimes \mathbb Z_2)\rtimes \mathbb Z_2$. Now my question is How can I find a presentation for $G$ such that it interprets $(\mathbb Z_8\rtimes \mathbb Z_2)\rtimes \mathbb Z_2$?","['group-theory', 'gap']"
1617975,Find all integer solutions to $a+b+c|ab+bc+ca|abc$,"As you can see from the title, I am trying to find all integer solutions $(a,b,c)$ to $$(a+b+c) \ \lvert\ (ab+bc+ca) \ \lvert\ abc$$ (that is, $a+b+c$ divides $ab+bc+ca$, and $ab+bc+ca$ divides $abc$). Unfortunately, I could not find anything on this problem (although I find it hard to believe that nobody though of this before). What I've found so far I have looked at the simpler case: $(a+b) \ \lvert\ ab$. I was able to solve this, and all solutions are $$(a,b)=(\alpha(\alpha+\beta)\gamma,\beta(\alpha+\beta)\gamma)$$ with $\alpha,\beta,\gamma\in\mathbb{Z}$. I was also able to reduce the given problem to only one division. If we are able to solve $$(a_0b_0+b_0c_0+c_0a_0) \ \lvert\ (a_0+b_0+c_0)a_0b_0c_0 $$ with $\gcd(a_0,b_0,c_0)=1$, then we know that
\begin{align}
a&=a_0(a_0+b_0+c_0)\cdot k\\
b&=b_0(a_0+b_0+c_0)\cdot k\\
c&=c_0(a_0+b_0+c_0)\cdot k\\
\end{align}
For $k\in\mathbb{Z}$ are all solutions to the original problem. However, I was not able to solve this. I have computed a few solutions to the last (and the corresponding solutions for the original problem) but was not able to find a pattern. Any progress on the problem is welcome!","['number-theory', 'divisibility', 'elementary-number-theory']"
1617977,"Every group of order $60$ , having a normal subgroup of order $2$ , has a normal subgroup of order $6$ (without Sylow )?","How to prove , without using Sylow's theorems , that every group of order $60$ , having a normal subgroup of order $2$ , contains a normal subgroup of order $6$ ? Please help . Thanks in advance","['finite-groups', 'group-actions', 'normal-subgroups', 'group-theory']"
1617991,Does this matrix identity hold?,"For invertible matrices A and B does the identity: $$
(A^{-1} + B^{-1})^{-1} = A - A(A+B)^{-1}A 
$$ hold? My supervisor suggested that they are equal but I haven't been able to prove this and in the matrix cookbook ( http://www.math.uwaterloo.ca/~hwolkowi/matrixcookbook.pdf ) there are separate identities for both sides of this equation, but they are not given as equal to each other.","['matrices', 'linear-algebra', 'inverse']"
1618004,Very confused about the Principal branch cut of the complex Log(z),"If I understand correctly the domain of the principal branch of exp(Log(Z)) is restricted from -/+ pi because arg(z) is periodic, therefore without the restriction the function would not be one to one. Also the negative real axis is removed because the Limit, as one approaches the negative real axis is not the same if approached from above or from below. This makes some sense to me What I am really confused about is the removal of the negative real axis and what effects this has, does this mean you cannot take the Log of any negative number such as (-3+0i) because it is undefined with the principal branch cut.",['complex-analysis']
