question_id,title,body,tags
157971,How do mathematicians think about high dimensional geometry?,"Many ideas and algorithms come from imagining points on 2d and 3d spaces. Be it in function analysis, machine learning, pattern matching and many more. How do mathematicians think about higher dimensions? Can intuitions about the meaning of dot-product, angles and lengths transfer from 2d geometry to a 100d? If so, would it be enough to fully understand the higher dimesions, namely, could the same problem in 100d have properties\behaviours that are not seen in 2d\3d?","['general-topology', 'geometry', 'algebraic-geometry', 'intuition']"
157972,proving facts about $\alpha$-Hölder-continuous functions,"I am studying myself some facts about $\alpha$-Hölder-continuous functions but I don't get any further by proving the following: $(1)$ $\forall\alpha\in ]0,1]$ is $C^{0,\alpha}$ dense in $C^0(D)$ concerning the uniform norm and $D\subset\mathbb R^n$. $(2)$ $\forall\alpha\in ]0,1]$ and compact set $K\subset\mathbb R^n$ is $(C^{0,\alpha}(K),||\cdot||_{C^{0,\alpha}(K)})$ a complete space (with
$||u||_{C^{0,\alpha}(K)}:=||u||_{\sup}+\sup\limits_{{x,y\in K\space\&\space x\ne y}}\frac{|u(x)-u(y)|}{|x-y|^\alpha}$ and $C^{0,\alpha}(K)$ the space of all $\alpha$-Hölder-continuous functions) $(3)$ All bounded closed subsets of $(C^{0,\alpha}(K),||\cdot||_{C^{0,\alpha}(K)})$ are compact. So how do you prove one $(1),(2),(3)$ ?","['functional-analysis', 'real-analysis', 'analysis']"
157976,Rigorous proof that $\frac{1}{3} = 0.333\ldots$,"I'm a PreCalculus student trying to find a rigorous proof that $\displaystyle\frac{1}{3} = 0.333\ldots$, but I couldn't find it. I think (just think) that this proof would start by proving that $\displaystyle\sum_{i=1}^{\infty}3\cdot10^{-i} = \frac{1}{3}$. My guesses (assuming that proving that $\displaystyle\sum_{i=1}^{\infty}\left(\frac{1}{10}\right)^i$ converges is trivial): $\displaystyle\sum_{i=1}^{\infty}3\cdot10^{-i} = 3\cdot\sum_{i = 1}^{\infty}10^{-i} = 3\cdot\sum_{i=1}^{\infty}\left(\frac{1}{10}\right)^i = 3\cdot\left(\frac{1}{1 - \frac{1}{10}}-1\right) = 3\cdot\left(\frac{10}{9}-1\right) = \frac{1}{3}$. Questions: is this completely rigorous? Which flaws could be found in this proof? How can I improve it? PS. I'm not sure how to tag this. Feel free to edit, if necessary.","['sequences-and-series', 'algebra-precalculus']"
157984,Cauchy-Binet formula for squares,"Using the convention of the wikipedia article, Cauchy-Binet formula states that --for $A, \, n\times m$ and $B, \, m\times n$ matrices-- $$ 
\det(AB) = \sum_{S\in\tbinom{[n]}m} \det(A_{[m],S})\det(B_{S,[m]})
$$ My question is, is there a formula for the ""squares"" i.e. $$ 
\sum_{S\in\tbinom{[n]}m} \det(A_{[m],S})^2 \det(B_{S,[m]})^2 = ?
$$ Many thanks","['linear-algebra', 'combinatorics']"
157993,Finding an invariant under Group operations,"Context: I am trying to answer this question about solving the peg solitaire, and I already posted as an answer some code devised for treating the board as a graph. The algorithm in Mathematica for solving the problem I implemented there (please don't care to read the code) is a first try brute force approach which I want to refine. One way for doing this is aborting the calculation of the branches already explored, and those symmetrically equivalent. AFAIK, the symmetry of the problem is represented in the Dihedral D4 group. So my problem: I have a vector with the occupancy state of the board $S =\{o_1, ...,o_{33}\}$ $(o_i \in \{ True, False \})$ and I want to find a function that when applied to an occupancy state vector returns the same Real number for all eight symmetric states (and of course bijective, returning a different value for any other input). Any suggestions? Edit For example, the following program in Mathematica calculates a bijective bilinear invariant under D4 for the easy board: x1

  x4        x2

       x3 > bl = Times @@@ Union[Sort /@ Tuples[{x1, x2, x3, x4}, 2]];
coef = Array[a, Length@bl];

(* This is the first nuance, I've to write down the one member 
   for each symmetry class*)
base = {{1, 0, 0, 0}, {1, 1, 0, 0}, {1, 0, 1, 0}, 
        {1, 1, 1, 0}, {1, 1, 1, 1}, {0, 0, 0, 0}};

f[{x1_, x2_, x3_, x4_}] := Evaluate[coef.bl];

(*This is the second problem: I calculate all members of each 
  class (in this case by rotations)*)
g[x_] := Table[RotateRight[x, i], {i, 4}];

fi = FindInstance[
        Unequal @@ (f /@ base) &&
        And @@ Equal @@@ (f /@ g /@ base)
   , coef, Integers];

-f[{x1, x2, x3, x4}] /. fi[[1]] And the result is $f(x_1,x_2,x_3,x_4) = x_1^2 + x_1 x_2 + x_2^2 + x_2 x_3 + x_3^2 + x_1 x_4 + x_3 x_4 + x_4^2$ f value  .......... Equivalent boards I am sure there must be a better way ...",['group-theory']
157996,Easiest way to prove that $\int_{\pi/6}^{\pi/2} \sin(2x)^3\cos(3x)^2 \mathrm{d}x=\left(3/4\right)^4$,"I have been trying to evaluate this integral a few times. And my best attempt has been to rewrite is as a sum of linear combination of sine and cosine terms. Alas, this takes a couple of handwritten pages to accomplish. Is there any easier/faster/neater way to evaluate? $$ \int_{\pi/6}^{\pi/2} \sin(2x)^3\cos(3x)^2\,\mathrm{d}x=\left(\frac{3}{4}\right)^4 $$ Thanks in advance =)","['definite-integrals', 'trigonometry', 'integration']"
158011,$f\colon M\to N$ continuous iff $f(\overline{X})\subset\overline{f(X)}$ [duplicate],"This question already has answers here : Closed 12 years ago . Possible Duplicate: Continuity and Closure $f\colon M\to N$ is continuous iff for all $X\subset M$ we have that $f\left(\overline{X}\right)\subset\overline{f(X)}$. I only proved $\implies$. If $f$ is continuous then for any $X\subset M$, $$X\subset f^{-1}[f(X)]\subset f^{-1}\left[\overline{f(X)}\right]=\overline{f^{-1}\left[\overline{f(X)}\right]}$$ therefore $$\overline{X}\subset f^{-1}\left[\overline{f(X)}\right]\implies f\left(\overline{X}\right)\subset \overline{f(X)}.$$ The other side must be the same idea but I don't know why I can't prove it. Added: With exactly same idea when I proved $\implies$ I did proved $\Longleftarrow$, Let $F\subset N$ any closed set then: $$f\left[f^{-1}(F)\right]\subset f\left[ \overline{f^{-1}(F)}\right]\subset \overline{f\left[ f^{-1}(F)\right]}\subset \overline{F}=F$$ in particular $$f\left[ \overline{f^{-1}(F)}\right]\subset F\implies f^{-1}(F)\supset\overline{f^{-1}(F)}$$ then $f^{-1}(F)=\overline{f^{-1}(F)}$ and $f$ is continuous.","['general-topology', 'continuity', 'solution-verification']"
158013,Differential equation of $y = e^{rx}$,"I am trying to find what values of r in $y = e^{rx}$ satsify $2y'' + y' - y = 0$ I thought I was being clever and knew how to do this so this is how I proceeded. $$y' = re^{rx}$$
$$y'' = r^2 e^{rx}$$ $$2(r^2 e^{rx}) +re^{rx} -e^{rx} = 0 $$ I am not sure how to proceed from here, the biggest thing I am confused on is that I am working with a variable x, with no input conditions at all, and a variable r (the constant) so how do I do this?","['ordinary-differential-equations', 'calculus']"
158015,circles and linear fractional transformations,"I'm realizing how little (in some respects) I know about circles.  Here's something that emerged out of something I was fiddling with. My question is whether this is ""well known"" in the way that $229\times983=225107$ is ""well known"" (don't publish it unless you're publishing a table); or well known in the sense that every book includes it (for suitable values of ""every""); or well known in the sense that everybody knows it (for at least moderately reasonable values of ""everybody""). I'm looking at the circle $|z|=1$ in $\mathbb{C}$.  Let $$f(z)=\dfrac{-3z+1}{z-3}.\tag{This is $f$.}$$  This of course fixes $\pm 1$ and leaves the circle invariant, and maps $\pm i$ to $\dfrac{-3\pm4i}{5}$.  If we draw a circle through those two images of $\pm i$ meeting the unit circle at a right angle, it is centered at $-5/3$ and has radius $4/3$.  That circle meets the real axis at $-1/3$.  So look at the line $\operatorname{Re}=-1/3$.  Look at the point on that line where $\operatorname{Im} = y$.  Draw the line through that point and the aformentioned center $-5/3$.  That line crosses the circle twice.  It would seem that those two points are $f(z)$ and $f(-\bar z)$, where $z$ and $-\bar z$ are the two points on the unit circle with imaginary part $y$. This gives us a simple geometric picture of how $f$ behaves.  That allows us to use routine Euclidean geometry to show that $\theta\mapsto f(e^{i\theta})$ satisfies the differential equation
$$
\left|\dfrac{dg}{d\theta}\right| = \text{constant}\cdot\operatorname{Re}\left(g-\left(-\dfrac 5 3\right)\right)
$$
subject to the constraint that the values of $g$ are on the unit circle.  (The equation says the rate at which $g$ moves along the circle is proportional to a certain affine function of the real part.)","['ordinary-differential-equations', 'linear-fractional-transformation', 'conformal-geometry', 'circles', 'complex-analysis']"
158021,expansion for $1-|t|$,"Let $f$ be a continuous function on $\mathbb{R}$ with compact support with exactly one maximum.  Form the functions 
$$
f_{m,k}(x)=f^m\left(x-\frac{k}{2^m}\right)
$$ I am wondering if one can expand function $B(t)=1-|t|$, $t \in \mathbb{R}$ (this function called $B_1$ -spline) in terms of $f_{m,k}$, i.e. something like $1-|t|=\sum_{k,m}c_kf_{m,k} $ Thank you.","['wavelets', 'fourier-series', 'sequences-and-series', 'functions']"
