question_id,title,body,tags
1013125,Prove that a matrix and its inverse are over the same field,"Let $A$ be some matrix over $\mathbb{Q}$ (then it's also over
  $\mathbb{R}$). Suppose $A$ is invertible over $\mathbb{R}$ (that is,
  $A^{-1}$ is over $\mathbb{R}$). Prove that $A^{-1}$ is also over
  $\mathbb{Q}$. I know that I have to prove that $A^{-1}$ contains no irrational numbers but I fail to do so. I would appreciate any suggestions.","['matrices', 'linear-algebra']"
1013153,Algebric proof for the identity $n(n-1)2^{n-2}=\sum_{k=1}^n {k(k-1) {n \choose k}}$,Prove the identity: $$n(n-1)2^{n-2}=\sum_{k=1}^n {k(k-1) {n \choose k}}$$ I tried using the binomial coefficients identity $2^n = \sum_{k=1}^n {n \choose k}$  but got stuck along the way.,"['binomial-coefficients', 'summation', 'calculus', 'algebra-precalculus']"
1013219,Real integral giving a complex result,"I have to solve the following integral $$ \int_{-\infty}^{\infty} dx \frac{e^x-1}{x} e^{-\frac{(x+y)^2}{2 \sigma^2}}$$ This integral converges, becaue $\frac{e^x-1}{x}$ goes to 1 for $x \to 0$.
When I feed the previous integral to Mathematica, however, I get logarithms with negative arguments.
For the case $y=0$, for example, the result of the integral is $-i \pi$.
How can I have a complex argument from such a real integral? Is mathematica doing something wrong?","['definite-integrals', 'improper-integrals', 'gaussian-integral', 'integration']"
1013230,How to find coordinates of reflected point?,"How can I find the coordinates of a point reflected over a line that may not necessarily be any of the axis? Example Question: If $P$ is a reflection (image) of point $(3, -3)$ in the line $2y = x+1$ , find the coordinates of Point $P$ . I know the answer is $(-1,5)$ by drawing a graph but other than that, I cannot provide any prior workings because I don't know how to start...","['analytic-geometry', 'geometry', 'coordinate-systems']"
1013231,"Show that $\lim _n (X \setminus E _n ) =(X \setminus \lim _n E _n )$, for $E_n $ an increasing sequence of sets","Let $\{E _n \} $ be a sequence of subsets of $X $ defnined as $E _n=\cap _{m=n } ^{\infty } A _m $, so that $E _n \subset E _{n+1 }\subset ...$ . Let $E = \lim E _n = \cup _{n=1 } ^{\infty } E _n$ I want to show that $\lim _{n \to \infty } (X \setminus E _n ) =(X \setminus E )$ (Actually I want to show that $\lim _{n \to \infty } \mu (X \setminus E _n )= \mu (X \setminus E) $, but I know that I can take the limit inside the measure since the sequence is monotone) We have that $X \setminus E _n \supset X \setminus E _{n+1 }\supset ...$, so that $\lim _{n \to \infty } (X \setminus E _n ) = \cap _{n=1 } ^{\infty } (X \setminus E  ) $ if $x \in \cap _{n=1 } ^{\infty } (X \setminus E _n ) \iff \forall n \ge (x \in X \wedge x \notin E _n)$ is this equivalent to $x \in X \wedge (\forall n \ge 1: x \notin E _n ) $? I think the quantifier makes me unsure of what is correct here... Thanks in advance!","['measure-theory', 'elementary-set-theory']"
1013261,Computing cohomology of the sheaf $\mathcal{End}(T_{\mathbb{P}^2})$ restricted to a curve,"Characteristic of the basic field is zero in this question. Let $E \subset \mathbb{P}^2$ be a smooth elliptic curve. Let $\mathcal{F}$ be the vector bundle on $E$ obtained as restriction to $E$ of the sheaf of endomorphisms of $T_{\mathbb{P}^2}$ 
$$
\mathcal{F}=\mathcal{End}(T_{\mathbb{P}^2})\big|_E.
$$
I want to compute dimensions of cohomology groups of $\mathcal{F}$. First of all, Riemann-Roch formula for elliptic curve says $\operatorname{deg}(\mathcal{F})=\chi(\mathcal{F})$.
Noting that
$$
\mathcal{F} \cong T_{\mathbb{P}^2}|_E \otimes T_{\mathbb{P}^2}^\vee \big|_E
$$
we get $\operatorname{deg}(\mathcal{F})=0$, therefore $\operatorname{dim}H^0(E,\mathcal{F})=\operatorname{dim}H^1(E,\mathcal{F})$. Next observation. The trace map $\operatorname{tr}:\mathcal{End}(T_{\mathbb{P}^2}) \to \mathcal{O}_{\mathbb{P}^2}$
gives a short exact sequence
$$
0 \to \operatorname{ker}(tr) \to \mathcal{End}(T_{\mathbb{P}^2}) \to \mathcal{O}_{\mathbb{P}^2} \to 0,
$$
that always splits. It means that vector bundle $\mathcal{F}$ is decomposible and have a summand $\mathcal{O}_E$. Therefore $\operatorname{dim}H^0(E,\mathcal{F})=\operatorname{dim}H^1(E,\mathcal{F}) \geq 1$. But how actually compute this dimensions?","['vector-bundles', 'algebraic-geometry', 'sheaf-cohomology', 'elliptic-curves']"
1013287,$1/\infty$ is zero or infinitesimal? [closed],"Closed . This question needs details or clarity . It is not currently accepting answers. Want to improve this question? Add details and clarify the problem by editing this post . Closed 8 years ago . Improve this question Since $\infty>0$, so $1/\infty >0$, thus I think $1/\infty$ should be infinitesimal, but the calculus book says 
$$\lim_{x \to \infty} \frac{1}{x}= 0$$ So is $1/\infty$ zero or infinitesimal ? P.S. I mean are $1/\infty$ and $\lim_{x \to \infty} 1/x$ the same thing here?","['calculus', 'infinity', 'infinitesimals', 'nonstandard-analysis', 'limits']"
1013324,Is every injection between sets of the same cardinality also a bijection?,"I have to decide if the following statement is true or not: For all sets $A$ and $B$ of the same cardinality, if a function $f: A \to B$ is injective, then it is also bijective. I would say that this statement is true, but in my answer sheet it is written that this statement is False and I really do not know why? Can you guys give me some hint please? Is it because the statement is false when the sets $A$ and $B$ are empty?","['elementary-set-theory', 'functions']"
1013329,heat equation with perfectly insulated end,"In one of my tutorial question about $1$-dim heat equation,a question about heat equation with pefectly insulated end at $x=0$ and $x=l$ with
${\rm u}\left(\, x,t\,\right)$ as temperature function,TAs used as perfectly insulated end implies $\frac{\partial u}{\partial x}|_{(0,t)}=0$ and $\frac{\partial u}{\partial x}|_{(l,t)}=0$,but if perfectly insulated end means temperature at that point remains constant,then correct expression should be like $\frac{\partial u}{\partial t}|_{(0,t)}=0 $and $\frac{\partial u}{\partial t}|_{(l,t)}=0$ right? (it means $u$ is independent of t at that point, am I right?) How did the former equation represent perfectly insulated ends? What is the physical meaning of these each expression, i.e., $$\frac{\partial u}{\partial x}|_{(0,t)}=0 \ \hbox{ and  } \frac{\partial u}{\partial t}|_{(0,t)}=0$$ also similar expression like $\frac{\partial u}{\partial x}|_{(x,0)}=0$ and $\frac{\partial u}{\partial t}|_{(x,0)}=0$ in context of heat transfer environment, what does each quantity represent? What is wrong with my understanding about partial derivative? please help me...
note:$u(x,t)$ is temperature at cordinate $x$ at time $t$","['multivariable-calculus', 'physics', 'partial-differential-equations', 'heat-equation', 'partial-derivative']"
1013334,how to solve triangles count puzzle,Below is a puzzle of counting triangles.How to solve such puzzle ? source: http://gpuzzles.com/mind-teasers/how-many-triangles-challenge/?source=stackmath,"['geometry', 'puzzle', 'recreational-mathematics']"
