question_id,title,body,tags
4789914,Significance of t-tests and outlieres,"I was performing paired t-tests and came across the example from the R function.
They show that addition of strong outlier can make the test more compliant about differences: t.test(1:10, y = c(7:20))      # P = .00001855

t.test(1:10, y = c(7:20, 200)) # P = .1245    -- NOT significant anymore How is this possible ?
Does that mean that a t-test shouldn't be used in the case of outliers presence in the data ?",['statistics']
4789926,Connected components of real matrices such that $M^2=I$,"Suppose that $S$ is the set of all real $n\times n$ matrices $A$ such that $A^2=I_n$ . Since these matrices are diagonalizable with $\pm 1$ as eigenvalues, we get the partition $S=\cup_{0\leq k \leq n} S_k$ where $S_k$ is the set of all matrices of the form $PJ_k P^{-1}$ where $P$ is a real invertible matrix and $J_k$ the diagonal $(1,\cdots,1,-1,\cdots,-1)$ (the first $k$ components are equal to $1$ , and the other $n-k$ components are equal to $-1$ ). My question is : are the $S_k$ the connected components of $S$ ? (and if yes, why ?) If not, what are the connected components of $S$ ?","['matrices', 'general-topology', 'linear-algebra']"
4789949,Matrix exponentials of Jordan blocks,"Let $f:\Bbb C→\Bbb C$ be an analytic function1.  Let $\lambda \in\Bbb C$ and let $$
J=\begin{pmatrix}
\lambda & 1 &  & &\\
 &\ddots& \ddots \\
 &  & \ddots& 1\\
& & &\lambda\end{pmatrix} = \lambda\begin{pmatrix}
1& 0 &  & &\\
 &\ddots& \ddots \\
 &  & \ddots& 0\\
& & &1\end{pmatrix} +\begin{pmatrix}
0 & 1 &  & &\\
 &\ddots& \ddots \\
 &  & \ddots& 1\\
& & &0\end{pmatrix}=\lambda I+N\in \Bbb C ^{l×l}$$ (Such matrices J appear as Jordan blocks in the Jordan canonical form of a matrix.)Consider the Taylor expansion of f around $\lambda∈\Bbb C$ , i.e., $f(a) =\sum_{k=0}^n\frac{f^{(k)}(\lambda)}{k!}(a−\lambda)^k$ .We define a matrix valued function via the formal power series $F(A) =\sum_{k=0}^\infty \frac{f^{(k)}(\lambda)}{k!} (A−\lambda I)k\in\Bbb C^{l×l}$ .(By definition, $A^0=I$ for any square matrix A.)One can show that the matrix function F(A) is well-defined, i. e., the above power series converges (absolutely) for any matrix $A\in\Bbb C^{l×l}$ , because f is analytic. Establish the following explicit finite formula for the matrix $F(J)\in \Bbb C^{l×l}$ in terms of f and its derivatives in $\lambda$ : $$
F(J) =\begin{pmatrix}
f(\lambda) &\frac{f′(\lambda)}{1!} &\frac{f′′(\lambda)}{2!} &\cdots&\frac{f^{(l−1)}(\lambda)}{(l−1)!} &\\
0 &f(\lambda)& \frac{f′(\lambda)}{1}&\ddots&\vdots\\
 0& 0 & \ddots& \ddots&\frac{f′′(\lambda)}{2!}\\
\vdots &\cdots&\ddots&f(\lambda)& \frac{f′(\lambda)}{1!}\\
0 &\cdots&\cdots&0&f(\lambda)\end{pmatrix}$$ Answer:
To establish the finite formula for the matrix F(J), we first note that J can be expressed as J = A + N, where A is a diagonal matrix with the eigenvalue $\lambda$ and N is a nilpotent matrix $(i.e., N^n = 0)$ as  mentioned. Now, we want to compute the powers of N inductively: $N^1= N$ $N^2 = N ✕ N = 0$ (since N is nilpotent) $N^3 = N ✕ N^2 = 0$ ... So, we see that $N^k = 0$ for $ k \ge 2$ . Now, let's compute F(J) using the Taylor expansion: $F(J) = \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]^* (J - \lambda^*I)^k$ Since $N^2 = 0$ , the expansion simplifies: $F(J) = \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}] (A + N - \lambda I)^k$ Now, we can apply the binomial theorem, which states that for any matrices A and B: $(A + B)^k = \sum_{j=0}^k (k choose j) A^{(k-j)} B^j$ In our case, $A = A - \lambda I$ and B = N, and k can be any non-negative integer. So, the above expression becomes: $F(J) = \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]$ $\sum_{j=0}^k (k  choose  j)  (A - \lambda I)^{(k-j)}  N^j$ Now, since $N^2 = 0$ , the terms with $j \ge 2$ in the inner sum vanish, and we're left with: $F(J) = \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]  [(A - \lambda I)^{(k-0)}  N^0] + [\frac{f^{(k)}(\lambda)}{k!}]  [(A - \lambda I)^{(k-1)}  N^1]$ Since $N^0$ is the identity matrix I, we have: $F(J) = \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]  (A - λI)^k + \sum_{k=0}^\infty[\frac{f^{(k)}(\lambda)}{k!}]  (A - \lambda I)^{(k-1)}  N$ Now, we can separate the terms involving A and N: $F(J) = \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]  (A - \lambda I)^k + N  \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}] (A - \lambda I)^{(k-1)}$ The second sum involving N can be simplified using the property of the derivative of the matrix function: $N * \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]  (A - \lambda I)^{(k-1)} = N  f'(\lambda)  \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]  (A - \lambda I)^{(k-1)}$ Now, we can recognize that the second sum is the derivative of the matrix function with respect to A evaluated at $\lambda$ : $\sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]  (A - \lambda I)^{(k-1)} = f'(\lambda)  ∂F(A)/∂A|_{(\lambda)}$ So, we have: $F(J) = \sum_{k=0}^\infty [\frac{f^{(k)}(\lambda)}{k!}]  (A - \lambda I)^k + N  f'(\lambda)  ∂F(A)/∂A|_{(λ)}$ Now, the formula for F(J) in terms of f and its derivatives in X is established. I want to know is my answer correct for this question as i am in the new place , and i don’t know anyone here to ask. Or can anyone provide me hints.","['jordan-normal-form', 'matrices', 'solution-verification', 'linear-algebra', 'matrix-equations']"
4789955,How to solve the integral $\int_0^\pi\ln(\sin(\theta))\sin(\theta)d\theta$?,"Could you help me with a comprehensive one?  I have tried to solve it but I can't reach the result. The integral I am trying to evaluate is $$\int_0^\pi\ln(\sin(\theta))\sin(\theta)d\theta$$ and according to Wolfram alpha the result should be $\ln(4)-2$ . I already have tried to evaluate it using integration by parts but, when doing so, I find a term of $\cos(\theta)\ln(\sin(\theta)) $ which is evaluated from $0$ to $\pi$ and this is where I stay because those values make the result ​​indeterminate. I have tried to make variable changes but I have not been able to find a suitable one that allows me to avoid indeterminate results. I would like you to provide me with a suggestion to avoid the indeterminacies.","['integration', 'definite-integrals', 'mathematical-physics']"
4790055,Derivative of indicator function involving time,"Take the function $f : \mathbb{R}^{+} \times \mathbb{R} \to \mathbb{R}$ defined by $$f(t,x) = \mathbb{1}_{[1-t,2-t]}(x) $$ I am trying to figure out what $\partial_{t}f$ should be in the distributional sense. My idea is to use the definition of the derivative $$\partial_{t}f = \lim_{h \to 0} \frac{f(t+h,x) - f(t,x)}{h}. $$ using that I got $\partial_{t}f = \delta(x+t-1) - \delta(x+t-2)$ . I am not sure if my answer is correct since the function is a multivariable function and I know that the derivative is often defined differently to what I gave above. If we were to find $\partial_{x}f$ then it would be $\delta(x+t-1) - \delta(x+t-2)$ and I am fine  with this. We can just fix time and treat it like a single variable function. But when time is involved I become unsure since we can't just fix $x$ and treat it as a single variable function..","['multivariable-calculus', 'distribution-theory', 'functional-analysis', 'partial-differential-equations']"
4790060,"Conservation of swept area (Kepler's $2$nd law), rigorous proof","Briefly, in class we proved Kepler's $2$ nd law like this: We've some random trajectory and two position vectors, $\mathbf r$ and $\mathbf{r}+d\mathbf{r}$ . Supposing $dr$ is small, we can approximate it to be the arc length, $ds$ . Thus, we've got that the differential area swept would be a triangle with height $r$ and base $dr$ : $$dA=\dfrac{1}{2}rdr\approx\dfrac{1}{2}rds=\dfrac{r^2}{2}d\theta.$$ We then ""divide"" by $dt$ and make use of conservation of angular momentum $\left(\dot \theta=\frac{L}{mr^2}\right)$ to finally prove it: $$\dfrac{dA}{dt}=\dfrac{r^2}{2}\dot \theta=\dfrac{L}{2m}=\text{ct.}$$ However, I'm not satisfied with this proof since there are some unrigorous steps and I was wondering whether maybe it could be done using double integrals and differentiation wrt time under the integral sign. If not, what other ways to prove it would be correct and rigorous too?","['classical-mechanics', 'multivariable-calculus', 'polar-coordinates']"
4790069,The Lebesgue measures of open sets of points of epsilon distance from a compact set converge to the Lebesgue measure of that compact set,"I’ve found a few questions on this website relating to this question, but none that answer this specific question directly. Let $E$ be a compact subset of $\mathbb{R}$ with Lebesgue measure $\lambda(E)=0$ . For $\epsilon > 0$ , let $E_\epsilon = \{x : d(x,E)<\epsilon\}$ where $d(x,E)$ is the distance between a point and a set. How do I show that $\lim_{\epsilon \rightarrow 0} \lambda(E_{\epsilon}) = \lambda(E) = 0$ ? I understand from the hint here that I need to be able to use that $\cap_{\epsilon}E_\epsilon = E$ for $\epsilon>0$ and that somehow the fact that $E$ being compact implies that if $d(x,E) = 0$ , then $x\in E$ . However I’m not sure how to go about this. Is this generalizable? What if $\lambda(E) = \alpha < \infty$ , can I show $\lim_{\epsilon \rightarrow 0} \lambda(E_{\epsilon}) = \lambda(E) = \alpha$ ? Any help is appreciated!","['measure-theory', 'lebesgue-measure', 'geometric-measure-theory', 'compactness']"
4790107,Locally free circle actions on Euclidean space,"I've been wandering whether or not there are locally free smooth circle actions on $\mathbb{R}^n$ , or, more specifically, if an Euclidean space would admit a smooth nonvanishing vector field $X$ whose orbits are all periodic. I know this cannot happen in $\mathbb{R}^2$ , and I suspect it is true in every dimension. I know that, since $S^1$ is compact, we can construct an invariant metric on $\mathbb{R}^n$ using an averaging procedure, and therefore consider the $S^1$ -action to be an action by isometries. If we could somehow show that these isometries must necessarily be some sort of rotation then they would have fixed points, and therefore could not be locally free. This seems to work in $\mathbb{R}^3$ , but I'm not sure how to turn this idea into a rigorous argument, or if it would still hold in higher dimensions. Any tips, better arguments or counterexamples would be welcome. A related but more general question is whether or not $\mathbb{R}^n$ admit regular foliations by circles.","['vector-fields', 'foliations', 'differential-topology', 'group-actions', 'differential-geometry']"
4790161,Is delta-epsilon proof necessary for multivariable limits?,"The specific problem is from James Stewart's 7th edition of Multivariable Calculus. The problem is $$\lim _{(x,y)\to (0,0)}\left(\frac{x^2y}{\:x^2+y^2}\right)$$ To evaluate this limit, do I need to use the delta epsilon proof? Is there no algebraic way to do this?","['limits', 'multivariable-calculus']"
4790219,Proving my IVP for a Piecewise Decay Function (Diff Eq),"Setup So... I kinda handled most of my proof but I need help with some of the stuff I just kinda went with until it worked out. The problem relates to medicine and its decay in the body. We are given that the medicine will release over a period of $b$ hours and another dose is given at time $T$ . Known Values Decay Constant is 1. Each dose contains 1 gram of medicine. We know that $b=\frac{5}{4}$ & $T=\frac{5}{2}$ . We are also given that $y(0)=0$ y being the amount of medicine in the body at time $t$ . Finally we're given the simple equation $rate=rate_{in}-rate_{out}$ . Looking at our values we find that $\frac{4}{5}$ grams are released per hour over the course of $\frac{5}{4}$ hours. Using this and our value of T it's possible to make a piecewise function for the release $(rate_{in})$ of the medicine, $g(t)$ . This function is ""on"" over the intervals $0<t<\frac{5}{4}$ & $\frac{5}{2}<t<\frac{15}{4}$ (note that $\frac{15}{4}$ just comes from $\frac{5}{2}+\frac{5}{4}$ ) and is ""off"" (to explain only having decay) between $\frac{5}{4}<t<\frac{5}{2}$ & $\frac{15}{4}<t<5$ (Idk if those should be $\le$ signs or not but that's less important right now). I only know how to turn this into a rectangular window function like: $u(\frac{5}{4})-u(\frac{5}{2})$ and so on and so on but regardless... we can gather that because our $rate_{out}$ is reliant of the amount of grams present, that it's just something times our $y(t)$ function. Okay here's the two parts I need help on (three technically because I'm still not happy with my explanation for why the out function is $y(t)$ : What I Need Help With I set up an initial value problem that looks like this: $y'(t)=\frac{4}{5}g(t)-\frac{4}{5}y(t)$ and I'm pretty confident it's right.... but I don't know how to explain why I multiplied by $\frac{4}{5}$ (I just guessed based off of searches I had been doing but I've lost what I actually searched up) because the only thing I can think of is that because $\frac{4}{5}$ is $\frac{g}{h}$ that means that there's SOME kinda rate of change equal to $\frac{4}{5}$ but surely it can't be $\frac{dy}{dt}$ since then our IVP wouldn't work right? I guess it could also be a way of making our $rate=rate_{in}-rate_{out}$ equation EQUAL $\frac{4}{5}$ or something silly? Idk, this one probably needs more help than the next. Also once I found that the Laplace transform of this solves to: $\frac{\frac{4}{5}G(s)}{s+\frac{4}{5}}$ I then basically tried to get $G(s)$ to equal the laplace of what I thought was the rectangular window function: $g(t)=(u(t)-u(t-\frac{5}{4}))+(u(t-\frac{5}{4})-u(t-\frac{5}{2}))$ but you can already see the problem right there. Stuff would cancel out. I remedied this by realizing that the equation through the next bounds $(\frac{5}{4}<t<\frac{5}{2})$ would have to pass through the last point given by the equation in the previous bounds... or in other words, to find the correct $y(t)$ we'd have to multiply say $y(t-b)\cdot(u(t-b)-u(t-c))$ by the result of $y(b)\cdot(1-u(b-b))$ (1 comes from $u(t)=1$ ) and so on and so forth and so I ended up getting: $y(t)=(1-e^{-\frac{4}{5}t})(u(t)-u(t-\frac{5}{4}))+(1-e^{-1})(e^{-\frac{4}{5}(t-\frac{5}{4})})((u(t-\frac{5}{4})-u(t-\frac{5}{2}))+(e^{-\frac{4}{5}(t-\frac{5}{2})})(1-(1-(e-1)e^{-2}))((u(t-\frac{5}{2})-u(t-\frac{15}{4}))+etc$ but see the problem is that we get that weird $1-(e-1)e^{-2}$ for the 3rd window which I can't come up with a good explanation for other than some weird shenanigans turning making one of our $u$ somehow equal $u(t)$ ? Like best I got is that because technically we're looking at the point $\frac{5}{2}$ for both sides you actually get 1-whatever because the step functions are interacting with each other??? Anyways if someone's willing to help just prove or AT LEAST EXPLAIN WITH WORDS why these things work that'd be much appreciated. Just something so I can justify what I did because while it did in fact work... it's been like a day since I wrote half of this stuff down and for some reason I didn't write why it works so... EDIT: MAJOR BREAKTHROUGH ON THE SECOND HALF (Potentially) (I think I've got the first half but it doesn't hurt to check so I'm leaving it), I still need some help explaining why it works BUT, I've found that for whatever reason, you can find the bit out in front of the second window (the $(1-e^{-1})$ part of $(1-e^{-1})(e^{-\frac{4}{5}(t-\frac{5}{4})})$ just by subtracting $e^{-\frac{4}{5}t}$ from $(e^{-\frac{4}{5}(t-\frac{5}{4})}$ . It's just that the $(1-e^{-1})(e^{-\frac{4}{5}(t-\frac{5}{4})})$ is oversimplified, that entire equation is equal to $-e^{-\frac{4}{5}t}+e^{-\frac{4}{5}(t-\frac{5}{4})}$ The only problem is... where does that negative $e^{-\frac{4}{5}t}$ come from? My current way of thinking about this is that it's almost as if the first bound $u(t), u(t-5/4), etc$ is what's looked at during the inverse Laplace transform? Because all the unit step functions should be (in theory according to my IVP) multiplied by $1-e^{-\frac{4}{5}(t-a)}$ (a is $u(t-a)$ ) once the inverse Laplace transform is all said and done. However, if this were truly the case many things would cancel out before actually separating in order to do this leading me to believe that either the first $u(t-a)$ speaks for the entire rectangular window function OR it's something even deeper in the algebraic solving, something like: $(-e^{-\frac{4}{5}t}+e^{-\frac{4}{5}(t-\frac{5}{4})})+(1-e^{-\frac{4}{5}\left(t-\frac{5}{2}\right)})$ (this one is specifically for the third window function and I found it to be correct). Thing is... WHY? Why does that work? New Update I think I've figured out a way to make this work actually. What if we just set $g(t)=0$ when $\frac{5}{4}<t<\frac{5}{2}$ and when $\frac{15}{4}<t<5$ since we said that $g(t)$ was our rate in right? Well I think we have that by just setting $g(t)=1$ for when the medicine is active we end up with the correct function THAT I'VE KNOWN ALL THIS TIME BTW BUT DOUBTED IT WOULD BE ACCEPTED: $\left(1-e^{-\frac{4}{5}t}\right)u\left(t\right)-\left(1-e^{-\frac{4}{5}\left(t-\frac{5}{4}\right)}\right)u\left(t-\frac{5}{4}\right)+\left(1-e^{-\frac{4}{5}\left(t-\frac{5}{2}\right)}\right)u\left(t-\frac{5}{2}\right)-\left(1-e^{-\frac{4}{5}\left(t-\frac{15}{4}\right)}\right)u\left(t-\frac{15}{4}\right)-\left(1-e^{-\frac{4}{5}\left(t-5\right)}\right)u\left(t-5\right)$ . I think that this just straight up works so... idk I'll leave this up but this is probably our answer.","['solution-verification', 'exponential-function', 'ordinary-differential-equations']"
