question_id,title,body,tags
2468882,"If two random variables have the same variance and expectation, do they have the same distribution?","If two random variables say $X$ and $Y$ have the same variance and expectation, do they have the same distrubution?","['statistics', 'probability']"
2468903,Implication value (for x which isn't in a domain of antecedent),"We define two functions: $f(x): \dfrac{1}{x} \ge 0$ $g(x): x \ge 0$ and we want to find out for which $x$ implication  $f(x) \Rightarrow g(x)$ is true. Obviously for all $x>0$ it's true ($1\Rightarrow1$). Similary for all $x<0$ it's true ($0\Rightarrow0$). However when it comes to $0$ I've got a problem. On the one hand, we can say that $0$ doesn't belong to domain of function $f$.
But on the other hand, we can say that it belongs to domain of function $g$. Moreover $g(0)$ is true, so somehow we don't care whether $f(0)$ is true or false because if consequent is true then whole implication $f(0) \Rightarrow g(0)$ will always be true.","['logic', 'elementary-set-theory']"
2468904,Prove that $\lim\limits_{x\to 0^+}\sum\limits_{n=1}^\infty\frac{(-1)^n}{n^x}=-\frac12$,"Prove that $$\lim\limits_{x\to 0^+}\sum\limits_{n=1}^\infty\frac{(-1)^n}{n^x}=-\frac12$$ Does the limit even exist? Because when I develop the sum and consider the limit $x\to 0^+$, I get the sum $1-1+1-1+1-\dots$","['sequences-and-series', 'limits']"
2468905,Name for this kind of derivative?,"In a problem I was working on, I found it convenient to use the notation $ dX/dA_{i \rightarrow j} $ to represent the marginal change in $X$ from redistributing a marginal amount of $A_i$ to $A_j$. Is there a name for this, and can it even be called a ""derivative""? Is there a better or more conventional way to write this? Context: $\{ A_i \}$ is a finite sequence of loan payments and $X$ could be something like the associated internal rate of return. There are many valid payment sequences that satisfy a set of constraints, each having a different $X$.","['notation', 'optimization', 'calculus', 'soft-question', 'finance']"
2468939,Term by term proof for a special case of the Baker-Campbell-Hausdorff formula,"In physics, a typical situation one is confronted with is to compute the product of an exponential of operators. Let $A$ and $B$ be some (possibly unbounded) self adjoint operators on a Hilbert space $\mathcal{H}$, if the operators $A$ and $B$ satisfy
$$ [A,B] = c I$$
for some $c \in \mathbb{C}$, then it follows that
$$ e^A e^B = e^{A + B - \frac{1}{2} [A,B]} \ .$$
The usual ""proof"" in physics, is to consider a function defined by
$$ F(t) = e^{- (A + B)t}e^{A t} e^{B t}$$
then take (strong) derivatives, and the conlusion follows from some additional calculations. The problem with this approach, and all other similar approaches, is that we are either assuming $A$ and $B$ to be bounded operators or, in the context of the actual BCH formula, to be elements of some Lie algebra. The problem is that almost all practical operators for which we need this formula, the operators $A$ and $B$ are unbounded. Because of the unboundedness, there are countless issues which cannot fully be resolved without additional regularity properties added to the operators. One such regularity ""trick"" is the usage of so-called analytic vectors. If $A$ is an unbounded self adjoint operator, we say that $\psi \in \mathcal{H}$ is an analytic vector of $A$ if $\psi \in \cap_{n \in \mathbb{N}} D(A^n)$, and
$$ \sum_{n \geq 0} \frac{t^n || A^n \psi ||}{n!} < \infty \ .$$
In this case, one has
$$ e^{i A t} \psi = \sum_{n \geq 0} \frac{(itA)^n}{n!} \psi \ .$$
The exponential here is defined via the spectral theorem for normal operators.
To make a long story short, one eventually comes to the conclusion, that if $A$ and $B$ are self-adjoint operators satisfying $[A,B] = c I$, equipped with some additional conditions akin to the analytic vector condition, then we are able to conclude that
$$ e^{i A t} e^{ i Bt} \psi = \lim_{N \to \infty}  \lim_{M \to \infty} \sum_{n=0}^N \sum_{m=0}^M \frac{(i A t)^n (i B t)^m}{n! m!} \psi \ .$$
Despite searching for this computation, I have not yet found anywhere where this might have been computed term by term. So, my question is how does one approach such a computation? Trying to write out the terms term by term, the individual terms quickly become too intractable, at least for me, to deal with. Any hints, comments, or references on this computation?","['functional-analysis', 'mathematical-physics', 'unbounded-operators']"
2468968,Total Variation Distance Triangle Inequality,"I have the following definition for the total variation distance between two probability measures on a metric space $X$ . $d(\mu,\nu) = \inf\{\mathbb{P}(V\neq W) : \text{$V:\Omega\rightarrow X$ has distribution $\mu$, $W:\Omega\rightarrow X$ has distribution $\nu$}\}.$ How do I check that the triangle inequality holds for this function?","['probability-theory', 'probability', 'analysis']"
2469018,Completion set of integer numbers,"$(\mathbb{Z}, \rho)$ is a metric space with the metric: 
$\rho(m, n) = |e^{in} - e^{im}|,\ i^2 = -1,\ m, n \in \mathbb{Z}$ So I need construct completion set of integers. How can I do this? My thoughts: $f(n) = e^{in}$ monotonically increased function therefore for $\rho$ the conditions of metric are fulfilled. So if I could construct function $f: X \to Y$ (where $Y$ is set with fixed interval or semi-interval) then perhaps I could define a metric on $Y$ (let it be called $d$) and construct an isomorphism between $(X, \rho)$ and $(Y, d).$","['functional-analysis', 'general-topology', 'metric-spaces']"
2469058,$a_n$ is the smallest positive integer number such that $\sqrt{a_n+\sqrt{a_{n-1}+...+\sqrt{a_1}}}$ is positive integer,"An infinite sequence of pairwise distinct numbers $a_1, a_2, a_3, ...$ is defined thus: $a_n$ is the smallest positive integer number such that $\sqrt{a_n+\sqrt{a_{n-1}+...+\sqrt{a_1}}}$ is positive integer. Prove that the sequence $ a_1, a_2, a_3, ... $ contains all positive integers numbers. My work: Let $a_1=1$ . Then $\sqrt{a_2+1}$ is positive integer and $a_2$ is the smallest positive integer then $a_2=3$ . Then $\sqrt{a_3+2}$ is positive integer and $a_3$ is the smallest positive integer then $a_3=2$ . Then $\sqrt{a_4+\sqrt{a_3+\sqrt{a_{2}+\sqrt{a_1}}}}=\sqrt{a_4+2}$ is positive integer and $a_4$ is the smallest positive integer and $a_4\not=a_1,a_2,a_3$ then $a_4=7$ .",['sequences-and-series']
2469060,Why is the lim inf the union of intersections [duplicate],This question already has answers here : Intuitive interpretation of limsup and liminf of sequences of sets? (5 answers) Closed 6 years ago . For my statistics class we had elementary set theory. It was stated that: $$\inf_{k\geq n } A_k = \bigcap\limits_{k=n}^{\infty} A_k$$ and $$\sup_{k\geq n } A_k = \bigcup\limits_{k=n}^{\infty} A_k$$ From this was deduced that: $$\lim\limits_{n\to\infty} \inf A_k = \bigcup\limits_{n=1}^{\infty} \bigcap\limits_{k=n}^{\infty} A_k$$ and $$\lim\limits_{n\to\infty} \sup A_k = \bigcap\limits_{n=1}^{\infty} \bigcup\limits_{k=n}^{\infty} A_k$$ I absolutely have no idea why. Could someone explain it to me in the least technical way possible? I neither get why the intersection of Ak from n onwards should be the infimum nor why the union of all intersections should be the limit of that infimum.,"['self-learning', 'probability-theory', 'probability', 'elementary-set-theory']"
2469072,A more elegant proof that affine morphisms of schemes are affine local on the target,"To being with, I am using the following definition for an affine morphism of schemes. A morphism $f: X \longrightarrow Y$ is said to be affine if there exists a cover $\{ \text{Spec }A_{i}  \}$ of $Y$ by affines such that each $f^{-1}(\text{Spec }A_{i})$ is affine in $X$. It is a well known result that if $f: X \longrightarrow Y$ is an affine morphism of schemes, then for any affine open set $\text{Spec }B \subseteq Y$, the preimage is affine. I am having a little trouble understanding the proof of this. Without loss of generality, we may assume that $Y = \text{Spec }B$ is affine. Suppose $\{ g_{1}, g_{2}, \ldots , g_{m}  \}$ generates the unit ideal in $B$, and suppose that $f^{-1}(D(g_{i})) = \text{Spec }A_{i}$ is affine in $X$. The part of the proof I am stuck on is showing that $X$ must then be affine. I have something of a proof, but I have been told this is not a good way to prove it, and that I am ""missing the point"" of the exercise. The standard procedure seems to be to use the following result A scheme $X$ is affine if and only if there is a collection $\{ g_{1}, g_{2}, \ldots  , g_{m}\}$ generating the unit ideal in $\Gamma(X, \mathcal{O}_{X})$, and the open sets $X_{g_{i}}$ are affine, where $X_{g_{i}}$ is the set of all points $p \in X$ such that the germ of $g_{i}$ at $p$ is not contained in the maximal ideal of the local ring $\mathcal{O}_{X, p}$. With my situation as above, I have the morphism $f: X \longrightarrow \text{Spec }B$, which corresponds to a morphism of rings
$$
\psi: B \longrightarrow \Gamma(X, \mathcal{O}_{X}),
$$
and the $\psi(g_{i})$ generate the unit ideal in $\Gamma(X, \mathcal{O}_{X})$. My problem is that I can't see how to show that $X_{\psi(g_{i})}$ is affine in $X$. I'm expecting that the $X_{\psi(g_{i})}$ should be equal to the $\text{Spec }A_{i}$ but I can't see a nice way to show this. I was also wondering if someone knows of a reference that doesn't do this in the language of $\mathcal{O}_{\text{Spec }B}$-algebras?","['schemes', 'reference-request', 'affine-schemes', 'algebraic-geometry']"
