question_id,title,body,tags
718157,"Normed linear space with two norms that are not equivalent, one is complete, what about the other?","I have been searching for an answer to the following question: Given a normed linear space $V$ and two norms that are not equivalent, but $\exists K\in\mathbf{R}$ such that $\|v\|_1\leq K\|v\|_2$ for all $v\in V$. We know that $(V,\|\cdot\|_2)$ is complete, i.e. a Banach space. Is $(V,\|\cdot\|_1)$ also complete? Some related questions posted so far are: (i) Example of two norms on same space, non-equivalent, with one dominating the other (ii) If two normed spaces are Lipschitz equivalent, then one if complete iff the other is In (i) there is a good example from julien, but I am unable to relate it to Cauchy sequences. Could someone please shine some light on this, please?","['normed-spaces', 'functional-analysis', 'banach-spaces']"
718175,How many ways to arrange the numbers $1...n$ such that..,"Let $\{1...n\}$ and $k$, a number between $1\le k \le n$.
  How many permutations are there for the set, where $k$ is smaller than all the number to it's right. My thought: We have to place $k$ at the cell number $k$. Then, we have $(k-1)!$ permutations for the smaller numbers and $(n-k)!$ for the greater numbers. All in all, we have: $(k-1)!(n-k)!$ Somehow, the right answer is:
$$\left( {\matrix{
   n  \cr 
   k  \cr 
 } } \right)(k - 1)!(n - k)!$$ Why?",['combinatorics']
718192,Geometric interpretation and computation of the Normal bundle,"My question concern the definition, geometric meaning, and usage of the normal bundle in algebraic geometry. Let $X$ be a nonsingular variety over an algebraically closed field $k$ , and $Y\subseteq X$ a nonsingular closed subvariety. Let $\mathcal{I}$ be the sheaf of ideals defined by the closed embedding $i: Y \hookrightarrow X$ , and consider the sheaf $\mathcal{C}_{Y/X}=: \mathcal{I}/\mathcal{I}^{2}$ . We define the normal sheaf of $Y$ in $X$ to be $\mathcal{N}_{Y/X}=:\mathsf{Hom}(\mathcal{C}_{Y/X},\mathcal{O}_{Y})$ . This definition can be found on Hartshorne's ""Algebraic Geometry"". Recently I came across some concrete examples of normal bundles that I cannot understand. $\mathbf{(1)}$ Let $C$ be a nonsingular curve of degree $2$ and genus $0$ in $\mathbb{P}^{3}_{k}$ . with $k$ an algebraically closed field. It can be proven that for any such curve, there exists a quadric $Q$ in $\mathbb{P}^{3}_{k}$ such that $C$ lies on $Q$ . Then $\mathcal{N}_{C/Q}=\mathcal{O}_{C}(1)$ , and $\mathcal{N}_{S}|_{C}=\mathcal{O}_{C}(2)$ . $\mathbf{(2)}$ Let $X$ a nonsingular irreducible cubic surface in $\mathbb{P}^{3}_{k}$ , with $k$ an algebraically closed field. Let $H$ the hyperplane section of $X$ . It can be proven that there exists a nonsingular irreducible curve $C\in |4H+2L|$ of degree $14$ and genus $24$ , for a line $L$ on $X$ . Then $\mathcal{N}_{C/X}=\mathcal{O}_{C}(C)$ , and $\mathcal{N}_{X}=\mathcal{O}_{X}(3)$ . The geometrical meaning of the twisting sheaf, and the Picard group construction are very clear to me. I don't understand how can normal sheaves be computed in the examples presented above. However, rather than focusing on those two cases, I would like to understand the nature of the normal sheaf - i.e. what does it say about the varieties? Is there a more agile definition? How do normal sheaves relate to twisting sheaves? How can they be computed? I am mostly interested in the case of regular projective schemes of low dimension, over an algebraically closed field. Simple examples are also welcome.","['sheaf-theory', 'algebraic-geometry', 'schemes', 'algebraic-curves']"
718197,Is the maximum-likelihood estimation notation formally correct?,"I just saw from the Wikipedia's entry on Maximum likelihood, http://en.wikipedia.org/wiki/Maximum_likelihood , the formula $\mathcal{L}(\theta\,|\,x_1,\ldots,x_n) = f(x_1,x_2,\ldots,x_n\;|\;\theta) = \prod_{i=1}^n f(x_i|\theta).$ Could someone explain if this is formally correct? I mean, I haven't seen the definition of vertical bar in the function parameters and I feel that the mapping $f$ suddenly changes from $\mathbb{R}^n\to \mathbb{R}$ (or maybe $\mathbb{R}^{n+1}\to \mathbb{R}$) to $\mathbb{R}\to\mathbb{R}$ or $\mathbb{R}^2\to\mathbb{R}$.","['statistics', 'notation']"
718202,Recognition of positive integral projections in a group algebra,"Let $G$ be any finite Group and $e \in \mathbb{C}G$ be a central idempotent element which decomposes $\mathbb{C}G = R \times S$ into a direct product of rings $R = \mathbb{C}Ge$ and $S = \mathbb{C}G(1-e)$. Let $\mathbb{N}G$ denote the additive submonoid of $\mathbb{C}G$ which consists of all nonnegative integral linear combinations of the group elements. I want to classify the projection of this monoid to $R$, i.e. $\mathbb{N}Ge$. To be more specific, I am looking for a criterion which determines for any $x \in \mathbb{Z}G$ whether there is an $y \in \mathbb{N}G$ such that $xe = ye$ holds. It would be particularly nice if this recognition can be done by only knowing the character of $G$ corresponding to $e$ (and maybe also its decomposition into irreducible characters). Thank you in advance!","['noncommutative-algebra', 'representation-theory', 'group-theory', 'abstract-algebra']"
718205,Median vs. Mean,"Problem: Consider the following model: $y_i = \mu + \epsilon_i$, $i = 1,...,n$ Let the mean $\mu$ be estimated by minimizing the criterion $\sum|\mu - y_i|$ over $\mu$. Show that $m = $median($y_1,y_2,...,y_n$) is optimal for this criterion. Distinguish the case $n$ is odd and $n$ is even. My idea to approach the problem: $1)$ Rewrite the criterion such that no absolute signs are needed (with indicator function for example). $2)$ Determine the first order condition to recognize the median. $3)$ Order data to distinguish $n$ odd or $n$ even However, I dont't know how to to the steps of my apporach in a mathematical/statistical way. Could anyone please help me?","['statistics', 'probability', 'median']"
718264,What about $\ell^1$ with pointwise multiplication,"This question occurred to me after reading this thread . I was working on finding an example of a Banach algebra. The example I came up with was $\ell^1 (\mathbb N)$ with pointwise multiplication. I believe I even proved that $\ell^1 (\mathbb N)$ is closed with respect to pointwise multiplication and that the norm is submultiplicative. Is it really possible that $\ell^1 (\mathbb N)$ can be turned into a Banach algebra in two ways, by convolution and by pointwise multiplication, or is there necessarily a mistake in my proof? (I'm happy to post the proof if the answer is yes -- for now I'm just trying to keep this question short)","['banach-algebras', 'functional-analysis']"
718271,Easy proof for sum of squares $\approx n^3/3$,"I'd like to prove to my (undergraduate, not math-major) students that
$$
\lim_{n\to\infty} \frac{1}{n^3}\sum_{k=1}^n k^2 =\frac{1}{3},
$$
to later show them that this can be interpreted as taking Riemann sums for the integral of $x^2$. Of course I could pull out of my hat the formula $\sum_{k=1}^n k^2 = \frac{n(n+1)(2n+1)}{6}$, which makes it obvious, or start from the telescopic sum 
$$\sum_{k=1}^n ((k+1)^3-k^3)
$$
and do some algebra. Neither of them sounds very convincing to me, since they will be new ideas for them, not immediate to grasp, and this should not be the central point of my lecture. Is there a simpler way to work out this limit, without going through a proof for the value of the sum?","['alternative-proof', 'sequences-and-series', 'limits']"
718279,Explanation for the Wilson Score Interval?,"I'm looking at this blog to try to understand the Wilson Score interval. I understand it somewhat, but I'm confused by the part under the title ""Excerpt"". In particular, I don't understand what he's calling the ""Interval equality principal"" and how he arrived at the below graph: Could someone elaborate on it, or really just explain how/why the Wilson Score Interval is arrived at from the basic Wald Interval (normal approximation)? Basically, what I'm trying to understand is why the Wilson Score Interval is more accurate than the Wald test / normal approximation interval?",['statistics']
718294,What does the isomorphism $G / Z(G) \cong \text{Inn}(G)$ mean?,"$G$ is a group. $Z(G) = \{g \in G: \forall x \in G (gx = xg) \}$ is called the center of $G$. It is easy to verify that $Z(G) \triangleleft G$. $\text{Inn}(G)$ is the inner automorphism group of $G$. As a consequence of the first isomorphism theorem, we have
$$G / Z(G) \cong \text{Inn}(G).$$ 
The homomorphism involved here is defined as $a \in G \mapsto \sigma_{a} \in \text{Inn}(G)$ where $\sigma_{a}$ is a bijection from $G$ to $G$ with $\sigma_{a}(x) = axa^{-1}$. The details can be found here: Factor Group over Center Isomorphic to Inner Automorphism Group . The isomorphism is too abstract. Could anyone offer some intuitive (or even visual) explanations?","['group-theory', 'abstract-algebra']"
