question_id,title,body,tags
2034206,Finding UMVUE of $\theta$ when the underlying distribution is exponential distribution,"Hi I'm solving some exercise problems in my text : ""A Course in Mathematical Statistics"". I'm in the chapter ""Point estimation"" now, and I want to find a UMVUE of $\theta$ where $X_1 ,...,X_n$ are i.i.d random variables with the p.d.f $f(x; \theta)=\theta e^{-\theta x}, x\gt0$ . I know that $E(X_i)=1/\theta,$ for each $i$ , and also have that $\bar{X}$ (or equivalently $\sum_1^n X_i$ ) is a complete sufficient statistic for $\theta$ . But I cannot go any further here. Somebody can help me?","['statistical-inference', 'probability-distributions', 'statistics', 'exponential-distribution', 'parameter-estimation']"
2034212,Show that invertible matrices with an additional condition are diagonalizable.,Let $A$ and $B$ be invertible $2 \times 2$ matrices such that $AB = -BA$ over the complex numbers. Show that $A$ and $B$ are diagonalizable.,['matrices']
2034267,Existence of time derivative in the Galerkin equation of parabolic PDEs,"Good day, Let's take this initial-boundary value parabolic PDE \begin{align} \partial_t u + Lu &=f \text{ in } \Omega_T=\Omega \times (0,T] \\ 
 u&=0 \text{ on } \partial \Omega \times (0,T) \\
u(x,0)&=u_0(x) \text{ for } x \in \Omega
\end{align}
  where $Lu:=-\text{div}(A^T(x,t) \nabla u)+\langle b(x,t),\nabla u \rangle+c(x,t)u $ and its weak form \begin{align} \frac{d}{dt} (u(t),v)_{L^2}+a(u(t),v;t)&=\langle f(t),v \rangle_{H^{-1},H_0^1} \text{ for all } v \in H_0^1=:V \\ u(0)&=u_0\end{align}
  where $a(w,v;t):=\int \langle \nabla w(x), A(x,t) \nabla v(x) \rangle + \langle b(x,t),\nabla w(x)\rangle v(x) + c(t) w(x) v(x) \text{ d}x $ Proving the existence of a weak solution in $L^2(0,T;H_0^1)$ for such a system can be done via Galerkin approximation where we test this system with finite-dimensional test functions. We get an ODE that has a unique solution to Cauchy-Lipschitz and one can show that this solution has a subsequence that converges weakly to the solution of our parabolic system. Using Galerkin we get \begin{align}(u_n'(t),v)_{L^2} + a(u_n(t),v;t)&=\langle f(t),v \rangle \text{ for all } v \in V_n \text{, almost all } t \in (0,T] \\
 u_n(0)&=u_{0n} \end{align} and since $v \in V_n:=\text{span} \{ w_1,...,w_n \}$ and $v$ is linear in this equation we can test with $w_j$ for $j=1,...,n$. Further we look for $u_n(t)\in V_n$ i.e. $u_n(t)=\sum_{k=1}^n c_{nk}(t) w_k$ where $c_{nk}(t)$ are some 'coefficients'. Therefore most authors conclude $\color{red}{u_n'(t)=\sum_{k=1}^n c'_{nk}(t) w_k}$ and get by plugging in: \begin{align}\sum_{k=1}^n \color{red}{c'_{nk}(t)}(w_k,w_i)_{L^2} + \sum_{k=1}^n c_{nk}(t) a(w_k,w_i;t)&=\langle f(t),v \rangle, ~ 1 \leq i \leq n \\
 c_{nk}(0)&=\alpha_{nk} \end{align} This approach can be seen in several PDE/Finite Element books that treat weak solutions for parabolic type PDEs. Take for example 'Galerkin Finite Element Methods for Parabolic Problems' by V. Thomée. Now my question: In this last Galerkin equation we have the time derivative of these coefficients $c_{nk}(t)$ (see the red equation above). But how do we even know that these derivatives exist? It seems like we just assume that so we can solve the ODE. But this is no real explanation to me. Why do the $u_n(t)$ have such a representation with these coefficients that are differentiable? Can somebody please help me with this? Thanks a lot, Marvin","['derivatives', 'partial-differential-equations', 'galerkin-methods', 'parabolic-pde', 'numerical-methods']"
2034271,Finding primes such that 2 in a non-n-tic residue,"Does or does not the following conjecture hold? For any integer $n \ge 2$, there exist a infinite number of primes $p$ so that for all integers $x$, $$x^n \not \equiv 2 \pmod {p}$$ This is clearly true for $n=2$, as for primes $p \equiv \pm 3 \pmod {8}$ we have that $2$ is a non-quadratic residue. However, I am not so sure for $n \ge 3$. Can someone provide some assistance? Also, I would say that I would not be able to understand a non-elementary proof very well.","['number-theory', 'elementary-number-theory']"
2034313,Inequality about modified Jordan form,"I'm trying to prove an inequality, which in turn I think is equivalent to this inequality, $$(|\lambda_1|-\epsilon)^2\bar{y}^Ty\le\bar{y}^T\left(\overline{(\lambda_rI_r+\epsilon F_r)_r}^T(\lambda_rI_r+\epsilon F_r)_r\right)y\le(|\lambda_d|+\epsilon)^2\bar{y}^Ty$$ for all $y\in\mathbb{C}^d$, for any $0\le\epsilon\le|\lambda_1|$. where $(\lambda_rI_r+\epsilon F_r)_r$ is a slightly modified Jordan form of a complex-valued matrix $M$. $\lambda_rI_r+\epsilon F_r$ is the modified $r$-th Jordan block with $I_r$ being identity matrix and $F_r$ being $1$s right above diagonal. $M$ has eigenvalues $\lambda_1,...,\lambda_d$ with order that $|\lambda_1|\le|\lambda_2|\le...\le|\lambda_d|$. I think the $M$ is not needed here, and more advanced knowledge about Jordan form except the definition neither. I assume the Jordan form of $M$ has $n$ Jordan blocks. Then I wish I could prove that $$(|\lambda_1|-\epsilon)^2\bar{y_r}^Ty_r\le\bar{y_r}^T\overline{(\lambda_rI_r+\epsilon F_r)}^T(\lambda_rI_r+\epsilon F_r)y_r\le(|\lambda_d|+\epsilon)^2\bar{y_r}^Ty_r$$
for $r=1,...,n$, where $y_r$ is the corresponding $r$-th block of $y$. Then the middle part can be expanded to $$\bar{y_r}^T(|\lambda_r|^2I_r+\bar{\lambda_r}\epsilon F_r+\lambda_r\epsilon F_r^T+\epsilon^2F_r^TF_r)y_r.$$
Then the inequality is equivalent to
$$|\lambda_1|^2\sum_{i=1}^{s_r}\bar{y_i}y_i-2|\lambda_1|\epsilon\sum_{i=1}^{s_r}\bar{y_i}y_i+\epsilon^2\sum_{i=1}^{s_r}\bar{y_i}y_i\le|\lambda_r|^2\sum_{i=1}^{s_r}\bar{y_i}y_i+\lambda_r\epsilon\sum_{i=2}^{s_r}\bar{y_i}y_{i-1}+\overline{\lambda_r\epsilon\sum_{i=2}^{s_r}\bar{y_i}y_{i-1}}+\epsilon^2\sum_{i=2}^{s_r}\bar{y_i}y_i\le|\lambda_d|^2\sum_{i=1}^{s_r}\bar{y_i}y_i+2|\lambda_d|\epsilon\sum_{i=1}^{s_r}\bar{y_i}y_i+\epsilon^2\sum_{i=1}^{s_r}\bar{y_i}y_i$$ I can see the close similarity between the tree formulas separated by $\le$, but I am stuck in to show the inequality. Especially how can we handle the conjugate terms ? Or the second inequality which I want to prove is true or not ? Important Update : I'm so sorry that I missed to impose an essential condition that $0\le\epsilon\le|\lambda_1|$","['inequality', 'jordan-normal-form', 'complex-numbers', 'matrices', 'linear-algebra']"
2034359,Expectation of a sum of order statistics,"For a sample of i.i.d. random variables $X_1,X_2,\cdots,X_n$, the expectation of the sum of all order statistics ($X_{(1)}+X_{(2)}+\cdots+X_{(n)}$) are igual to $nE[X_1]$? Is there a general form for the distribution of $X_{(1)}+X_{(2)}+\cdots+X_{(n)}$? I was thinking that if I have the sum of all order statistics is equivalent to have the original distribution of $X$ evaluated in $nx$, but I have no idea if it's correct or if there is some theorem abuot that result.","['order-statistics', 'probability-theory', 'probability', 'statistics']"
2034380,"Proof: $\mathbb Q \cap [0,1]$ is not compact (with the definition)","I have to prove that $\mathbb Q \cap [0,1]$ is not compact, directly with the definition with open covers (I am not allowed to use theorems like Heine-Borel). My attempt: 
So I need to find an open cover of $\mathbb Q \cap [0,1]$ that has no finite subcover. I assume that we need to this by something like approximating an irrational number, i.e. $$
U_n :=  \left]-1, \frac{\sqrt2}{2} - \frac{1}{n}\right[ \cup \left]\frac{\sqrt2}{2}+\frac{1}{n},2\right[
$$
This is a open cover of $\mathbb Q \cap [0,1]$ but I am not sure if this does not have a finite sub cover, like for example just $\mathopen]-1,2\mathclose[$
Any hints?","['general-topology', 'rational-numbers', 'compactness']"
2034381,What is the precise definition of a group action that is a symmetry?,"I know this question may seem a bit silly and trivial, but I haven't found any precise definitions for what a ""symmetry"" is in my textbook for group theory or online and I feel like I don't know it rigorously enough. Specifically, the root of my question is: Why doesn't the dihedral group of order 2n have n! elements? For example, the symmetries of a square (that is the dihedral group of order $2n = 8$, 4 reflections and rotations) has order $8$, but why isn't, for example $(12)$ a valid element in it? I understand that there are axes of rotations and symmetries, but is that it? Is there a more precise definition of what a ""symmetry action"" must constitute?","['abstract-algebra', 'group-theory', 'symmetric-groups']"
2034383,Showing that a function $f$ has a unique fixed point in a metric space. [duplicate],"This question already has an answer here : To show that $f$ has a fixed point, that is, there exists $x_0 \in X$ such that $f (x_0) = x_o$. (1 answer) Closed 2 years ago . Let $(X, d)$ be a compact metric space, and suppose $f : X → X$ satisfies 
  $$d(f(x), f(y)) < d(x, y)$$
  for all $x \neq y \in X$. Show that f has a unique fixed point. All I've gotten it so far is that we need to somehow use another function $g(x)=(x,f(x))$. Thanks","['real-analysis', 'fixed-point-theorems', 'metric-spaces', 'banach-fixed-point', 'analysis']"
2034410,Show that the function $f(z)=\exp\left(\frac{z}{1-\cos z}\right)$ has essential singularity at $z=0$,At $z=0$ show that the function $f(z)=\exp (\dfrac{z}{1-\cos z})$ has essential singularity. I want to show that the limit does not exist at $z=0$. Put $z=x\to 0$ $\lim_{x\to 0}\exp(\dfrac{x}{1-\cos x})$. Let $y=\exp(\dfrac{x}{1-\cos x})\implies \ln y=\dfrac{x}{1-\cos x}$. Now $\dfrac{x}{1-\cos x}=(0/0)$.so we have $\dfrac{1}{\sin x}\to \infty as x\to 0.$ Hence $y=e^\infty \to \infty$ Put $z=ix\to 0$; $\exp(\dfrac{ix}{1-\cos ix})=\exp(\dfrac{ix}{1-{\dfrac{e^{ix}+e^{-ix}}{2}}})$. I think the above limit tends to $\infty $ as $x\to 0$. I am unable to prove the limit does not exist.,"['complex-analysis', 'singularity', 'proof-verification']"
2034428,Uniform Convergence of a Function Related to the Characteristic Function of a Random Variable,"This question is related to a previous question I asked: Using the Uniform Continuity of the Characteristic Function to Show it's Differentiable Suppose we have a characteristic function $\varphi$ of i.i.d. $X_{i}$. I know that for all $t$, 
$$
n(\varphi(t/n)-1)\to iat\qquad\qquad\qquad(*)
$$
pointwise as $n\to \infty$. To solve my problem, I need to prove that this convergence is uniform in $t$ in some small compact interval around $1$; say $[1-\delta,1+\delta]$. Using the fact that a family of characteristic functions is equicontinuous, and the fact that $S_{n}/n\to a$ weakly, where $S_{n}=X_{1}+\cdots+X_{n}$, I was able to prove that $(\varphi(t/n))^{n} \to e^{iat}$ uniformly in $t$ on compact sets. I also know that characteristic functions are uniformly continuous. But, I am unsure how to put these pieces together to obtain that the convergence $(*)$ is uniform in $t$ in some compact interval centred at $1$. Any help is greatly appreciated. I am also open to other ways to solve this problem.","['weak-convergence', 'uniform-continuity', 'probability-theory', 'uniform-convergence']"
2034500,Computing the average of $\prod_i (1-\frac{|x_i|}{L})$ on the surface of the unit $n$-sphere,"I'm trying to compute the expected value of $ \prod_i (1-\frac{|x_i|}{L})$ on the surface of a $n$-dimensional sphere. A first step could be to integrate only on the first quadrant to take out the absolute value (since the function is symmetric). The intuition behind it (if I'm not wrong) is that for $L>1$  that product is the probability that, if we put edge-parallel planes in every dimension separated by distance $L$, a point in the surface of the unit sphere will end up in the same hypercube as the origin. For 2 dimensions it's easy because we can pass to polar coordinates: $$\frac{2}{\pi}\int_{\theta=0}^{\pi/2} (1-\frac{\cos \theta}{L})(1-\frac{\sin \theta}{L}) = 1- \frac{4L-1}{\pi L^2}$$ What about higher dimensions?","['surface-integrals', 'calculus', 'multivariable-calculus', 'spheres', 'integration']"
2034521,"Show that equation $x^2+y^2+z^2=(x-y)(y-z)(z-x)$ has infinitely many solutions in integers $x,y,z$","While solving some old  INMO problems I found that one, and I am completely stuck at it. The problem is: Show that the equation $x^2+y^2+z^2=(x-y)(y-z)(z-x)$ has infinitely many solutions in integers $x,y,z$. I shall be thankful if you can provide me any hints or suggestions. Thanks.","['number-theory', 'diophantine-equations', 'elementary-number-theory']"
