question_id,title,body,tags
305945,$\int_0^{\infty} \frac{\sin(x)}{ \sqrt{x}}dx$ [duplicate],"This question already has answers here : Proof of $\int_0^\infty \frac{\sin x}{\sqrt{x}}dx=\sqrt{\frac{\pi}{2}}$ (8 answers) Closed 9 years ago . I want to know how to solve this using contour integration: $$\int_0^{\infty} \frac{\sin(x)}{\sqrt{x}}dx.$$ So I let the integral become: $$\oint_c \frac{\sin(z)}{\sqrt{z}}dz$$ where c is a ""half doughnut"" shape avoiding the singularity at z = 0 and extending into the upper half of the complex plane towards infinity. $$\oint_c = \int_{up} + \int_{-R}^{- \epsilon} + \int_{low} + \int_ {\epsilon}^R = 0$$ 
(Because no singularities are actually contained within the contour.) By a bound argument, the $\int_{up}$ contributes nothing to the integral. Therefore: $$\lim{R \to \infty}, {\epsilon \to 0}$$ $$- \int_{low} = \int_{- \infty}^{\infty} $$ Where $\int_{low}$ is the integral over the bump going over the point z = 0. So can I use the Cauchy Integral theorem to say $$\int_{low} = \pi i\, \text{Res} \left( \frac{\sin x}{ \sqrt{x}}, 0 \right)$$ Because there is no residue for this function, which would imply the integral is zero, which I know it is actually $\sqrt \frac{ \pi}{2}$.","['integration', 'complex-analysis']"
305948,A question on immersions,"I am facing the following problem: Let $\alpha:\mathbb{R}\rightarrow\mathbb{R}^2$ and $\beta:\mathbb{R}\rightarrow\mathbb{R}^2$ be $C^1$ curves with $\alpha(0)=(0,0)=\beta (0)$, such that $\alpha '(0)$ and $\beta '(0)$ are linearly independent. Show that there are open sets $U$ and $V$ in $\mathbb{R}^2$ and a $C^1$ diffeomorphism $\phi :U\rightarrow V$ such that $\phi(0,0)=(0,0)$, $\phi (\alpha(x))=(x,0)$ and $\phi (\beta (y))=(0,y)$ whenever $\alpha (x)$ and $\beta (y)$ are in $U$. Using the Theorem for Local Form of Immersions (I don't know the english name for this theorem, I'm using a portuguese Analysis book and haven't found it elsewhere in the internet) I can find $C^1$ homeomorphisms $h_\alpha:\mathbb{R}^2\rightarrow\mathbb{R}^2$ and $h_\beta:\mathbb{R}^2\rightarrow\mathbb{R}^2$ such that $h_\alpha\circ\alpha (t) = (t,0)$ and $h_\beta \circ \beta (t)=(0,t)$. Now, I'm trying to define a function $h:\mathbb{R}^2\rightarrow\mathbb{R}^2$ such that it solves the problem; it should involve $h_\alpha$ and $h_\beta$ though I don't know how to assemble these parts together. Any help would be appreciated.","['real-analysis', 'analysis']"
305949,Derivative of floor function,I thought the derivative of function $\text{floor}(x)$ should be $\infty$ for integer values of $x$ and 0 elsewhere. But wolframalpha plot showed something different. Is there any explanation?,"['wolfram-alpha', 'calculus']"
305953,The derivative of Multivariate function,"For Multivariate function
$$f(x,y)=x^3+y^3$$
How to express $$f''(x,y)$$","['multivariable-calculus', 'calculus', 'derivatives', 'real-analysis']"
305968,Integral of a weird trigonometric function,"I'm been trying to figure this out for hours, but no success. Can anyone take a look at it? Thanks a lot! $$\int\frac{1}{\sin2x + \cos2x}dx\qquad\text{Hint: start by evaluating }\int\frac{1}{\sin x + \cos x}dx$$","['trigonometry', 'calculus', 'integration']"
305974,What is the Nash Equilibrium of the Monty Hall Problem?,"The Monty Hall problem or paradox is famous and well-studied. But what confused me about the description was an unstated assumption. Suppose you're on a game show, and you're given the choice of three
  doors: behind one door   is a car; behind the others, goats. You pick
  a door, say No. 1, and the host, who knows what's behind the doors,
  opens another door, say No. 3, which has a goat. He then says to you,
  ""Do you want to pick door No. 2?"" Is it to your advantage to switch
  your choice? The assumption is that the host of the show does not have a choice whether to offer the switch. In fact, Monty Hall himself, in response to Steve Selvin's original formulation of the problem, pointed out that as the host he did not always offer the switch. Because the host knows what's behind the doors, it would be possible and to his advantage to offer a switch more often to contestants who guess correctly. If he only offered the switch to contestants who guess correctly, all contestants who accept the offer would lose. However, if he did this consistently, the public would learn not to accept the offer and soon all contestants who first guess correctly would win. If, for instance, he gave the offer to one third of incorrect guessers and two thirds of correct guessers, 2/9 contestants would be given the offer and should not switch and 2/9 contestants would be given the offer and should, which would bring the chances of winning back to 1/2 whether one accepts the offer or not, instead of 1/3 or 2/3. Is this a Nash equilibrium for the Monty Hall problem (or the iterated Monty Hall problem) as a two-player zero-sum game?  And if not, what is it, or aren't there any?","['game-theory', 'nash-equilibrium', 'probability', 'monty-hall']"
305988,Partition an integer $n$ into exactly $k$ distinct parts,"I know how to find the number of partition into distinct parts, which is necessarily equal to the number of ways to divide a number into odd parts. I also know how to partition n into exactly k parts. However, combining the two restrictions, if you limit the number of summands and also say that each summand is unique, then I cannot find a method to either evaluate/approximate this quantity. Please give me some hints or links for the solution.","['integer-partitions', 'combinatorics']"
305989,How do I show that the sum of two random variables is random variable?,"How do I prove the following? If $X$ and $Y$ are random variables on a probability space $(\Omega, F, \mathbb P)$, then so is $X+Y$. The definition of a random variable is a function $X: \Omega \to \mathbb R$, with the property that $\{\omega\in\Omega: X(\omega)\leq x\}\in F$, for each $x\in\mathbb R$. Furthermore, how to approach $X+Y$ and $\min\{X, Y\}$?","['probability-theory', 'proof-writing', 'probability']"
305997,Does the square of uniform distribution have density function?,"$X\sim U[0,1]$ and $Y\sim U[-1,1]$ are two uniform-distributed R.V.'s. Are $X^2$ and $Y^2$ still uniform? Do they have explicit probability density funtion?",['probability']
305998,Punctured plane algebraic over a finite field?,"I've been asked to prove, by my algebraic geometry teacher, that the punctured affine plane $\mathbb{A}_k^2 \backslash \{0,0\}$ is not an algebraic set, i.e. is not the zero set of any set of polynomials, even in the case of a non-algebraically closed field. I was going to proceed by showing that it has the same ring of regular functions as $\mathbb{A}_k^2$, then use the fact that we have a bijection between maximal ideals of the ring of regular functions and points of the algebraic set, then say that there is no maximal ideal in $\mathbb{A}_k^2 \backslash \{0,0\}$ corresponding to the maximal ideal in $\mathbb{A}_k^2$ corresponding to the origin i.e. the bijection between the sets misses the origin. However, let $k$ be finite and let $a_1,...,a_l$ be its nonzero elements. Define $p(x, y) = \prod(x-a_i)(y-a_i)$. Clearly $p(a,b) = 0$ if at most one of $a, b$ are zero, and $p(0, 0) \neq 0$ as $k$ is in specific a domain. Then we have that $V(p) = \mathbb{A}_k^2 \backslash \{0,0\}$. What am I missing here? Do any of the results I wanted to use break down in the case of finite fields? The definitions I'm using: a set is algebraic if it is the zero locus of an ideal $I$ of A = $k[x_1,...,x_n]$, in which case the ring of regular functions is $A/I$ (or equivalently a function is regular on an algebraic set if it is the restriction of a polynomial on $\mathbb{A}_k^n$ to the set). I do not think I'm assuming that the field is algebraically closed; there are other problems in the same assignment that expressly say to separate finite and infinite cases.","['commutative-algebra', 'algebraic-geometry']"
