question_id,title,body,tags
939153,On definition of gamma function.,"We all know that gamma function's definition is
$$\Gamma \left( x \right) = \int\limits_0^\infty {s^{x - 1} e^{ - s} ds}$$
and it is divergent for
$x<0$. Yesterday, I was studying about Bessel function and i came up with a dilemma. In Bessel function for negative numbers, i.e. $J_{-\alpha}$ they use a term like $\Gamma(m-\alpha+1)$ and when $m<\alpha-1$ series is defined although gamma function is undefined.
Also in class there were questions like finding $\Gamma\left(-\frac{1}{2}\right)$ where it is a definite value? $$\Gamma\left(-\frac{1}{2}\right)=-2\sqrt{\pi}$$
but how is it well-defined, isn't it diverging? And how is it a negative number? Summarizing, how exactly is gamma function defined?","['gamma-function', 'ordinary-differential-equations', 'special-functions', 'bessel-functions']"
939154,Acyclic but not flasque sheaf of abelian group?,"Is there a sheaf of abelian groups which is acyclic but not flasque? Maybe we can try $0\to \mathcal{F'}\to \mathcal{F}\to \mathcal{F''}\to 0$ where $\mathcal{F',F''}$ are flasque but $\mathcal{F}$ is not.","['sheaf-theory', 'algebraic-geometry']"
939171,"Find $B$ if $AB=BC$ and $A,C$ are invertible","Suppose $A$ and $C$ are known invertible complex matrices of possibly different orders. If $B$ is an unknown matrix of appropriate order such that $AB = BC$, then how could one solve for $B$?","['matrices', 'linear-algebra']"
939198,Conditional probability plane problem,"I was presented with this problem and am not sure where to take it. A plane is missing and is presume to have equal probability of going down in any of 3 regions. If a plane is actually down in region $i$, let $1-\alpha$ denote the probability that the plane will be found upon a search of the $ith$ region, $i=1,2,3.$ What is the conditional probability that the plane is in: A) region 1, given the search of region 1 is unsuccessful B) region 2, given the search of region 1 is unsuccessful C) region 3, given the search of region 1 is unsuccessful My idea: So we know $P(1)=P(2)=P(3) = \frac{1}{3}$. (Probability it is that region) We also know that $P(F_1\mid 1)=1-\alpha_1$, and similarly for the other regions. Then for A) want $P(1\mid F_1^c)$ $$P(1\mid F_1^c) = \frac{P(F_1^c\mid 1)P(1)}{P(F_1^c\mid 1)P(1)+P(F_2^c\mid 1)P(2)+P(F_3^c\mid 1)P(3)} = 
\frac{\alpha_1}{\alpha_1+\alpha_2+\alpha_3}$$ However I feel this is wrong but cannot find why. For B) and C) I am at a loss. I know we want $P(2|F_1^c)$ and $P(2\mid F_1^c)$ but I can't see how we could use the same formula to get that. Any help would be much appreciated.","['solution-verification', 'probability', 'conditional-probability']"
939227,Correctness of proof that an ordered field S that has the supremum property also has the infimum property,"First question I have is how would you describe the relationship between an ordered field and an ordered set and continue the proof by treating the field as a set?  I want to say that right in the beginning to make things clear but I don't know how to say it. Here's the rest of the proof: Let A be a nonempty subset of S s.t.  it is bounded above and D be the set of all lower bounds for A. Fix a to be elements of A.  Then for each d in subset D d is a lower bound for A so d $\leq$ a  for all a in A. Since d is bounded above by A it has the supremum $\gamma$ .  Since every a is an upper bound for d, $\gamma \leq a$ for each element a in subset A.  So $\gamma$ is a lower bound for A and is clearly an infimum since it is an upper bound for the set of lower bounds.","['proof-verification', 'real-analysis', 'analysis']"
939235,Proof that the set of irrational numbers is dense in the reals,"The hint I was given was to simply prove that $y=xz$ is irrational given that $x$ is nonzero, $x$ is rational and $z$ is irrational.  Here's how I did it: Claim: $y=xz$ is irrational. Proof: Assume $x\neq0$, $x$ is rational and $z$ is irrational. By contradiction  assume that $y=xz$ is rational.  This means $y$ can be expressed as $m/n$, $m$ and $n$ being integers; $y$ can be expressed similarly as $p/q$, $p$ and $q$ being integers.  By substitution, we have that $$ p/q=mz/n$$
and $$z=pn/qm, qm \neq 0.$$
Since $pn$ and $qm$ are integers $z$ has to be rational. In addition to this it seems like there's a part 2 as follows: Proof: Given an interval $(x,y)$ we will choose a positive irrational number, $z$, say.  By density of the rationals there is a rational $p$ in the interval $(x/z, y/z)$ s.t. $$ x/z <p< y/z.$$  From this we see that $pz$ is irrational since it is the product of a rational and irrational number. Is the $pz$ the $xz$ that we proved is irrational in the first proof?  So ideally when presenting a full proof like this, should we do part 2 then part 1?","['proof-verification', 'real-analysis', 'analysis']"
939264,Coincidence? : $d(ax^2+bx+c)/dx=\pm \sqrt{\Delta}$,"As the title says, is it just a coincidence that $d(ax^2+bx+c)/dx=\pm \sqrt{\Delta}$? (where $\Delta=b^2-4ac$, i.e. discriminant of the quadratic). We can get this easily from rearranging the quadratic formula: $$x=\frac{-b\pm \sqrt{b^2-4ac}}{2a}$$ $$\iff 2ax+b=\pm \sqrt{b^2-4ac}$$ $$\iff \frac{d(ax^2+bx+c)}{dx}=\pm \sqrt{\Delta}$$ but that doesn't explain why it's true, i.e. why the derivative of a quadratic equals $\pm$ square root of $\Delta$. Seems  a touch mysterious. EDIT: I found this in a book entitled ""Vedic Mathematics"" by Bharati.","['quadratics', 'roots', 'derivatives', 'polynomials']"
939275,A space curve is planar if and only if its torsion is everywhere 0,"Can someone please explain this proof to me. I know that a circle is planar and has nonzero constant curvature, so this must be an exception, but I am a little lost on the proof. 
Thanks!","['planar-graphs', 'differential-geometry']"
939279,Proof about Inclusion-exclusion formula?,The problem requires to use the indicate function to prove the Inclusion-exclusion formula. But I really don't know what to do. Anyone can help with that? Thanks!,['probability-theory']
939320,Probability of 1 billion monkeys typing a sentence if they type for 10 billion years,"Suppose a billion monkeys type on word processors at a rate of 10 symbols per second. Assume that the word processors produce 27 symbols, namely, 26 letters of the English alphabet and a space. These monkeys type for 10 billion years. What is the probability that they can type the first sentence of Lincoln’s “Gettysburg Address”? Four score and seven years ago our fathers brought forth on this continent a new nation conceived in liberty and dedicated to the proposition that all men are created equal. Hint: Look up Boole’s inequality to provide an upper bound for the probability! This is a homework question. I just want some pointers how to move forward from what I have done so far. Below I will explain my research so far. First I calculated the probability of the monkey 1 typing the sentence ( this question helped me do that); let's say that probability is $p$ : $$P(\text{Monkey 1 types our sentence}) = P(M_1)= p$$ Now let's say that the monkeys are labeled $M_1$ to $M_{10^9}$ , so given the hint in the question I calculated the upper bound for the probabilities of union of all $P(M_i)$ (the probability that i-th monkey types the sentence) using Boole's inequality. Since $P(M_i)=P(M_1)=p$ , $$ P\left(\bigcup_i M_i\right) \le \sum_{i=1}^{10^9}P(M_i)=\sum^{10^9} p=10^9 \,p$$ Am I correct till this point? If yes, what can I do more in this question? I tried to study Bonferroni inequality for lower bounds but was unsuccessful to obtain a logical step. If not, how to approach the problem? As I am new, edit suggestions will also be appreciated.","['probability-theory', 'probability']"
