question_id,title,body,tags
566138,"A closed form for $\int_0^\infty\left(\frac{2^{-x}-3^{-x}}x\right)^adx,\ a\notin\mathbb{Z}^+$","Let
$$I(a)=\int_0^\infty\left(\frac{2^{-x}-3^{-x}}x\right)^adx.$$
$I(a)$ has closed form representations for all $a\in\mathbb{Z}^+$. Is there any algebraic (or at least period ) $a\notin\mathbb{Z}^+$ such that $I(a)$ has a closed form representation? In particular, does $\displaystyle I\left(\frac12\right)=\int_0^\infty\sqrt{\frac{2^{-x}-3^{-x}\vphantom|}{x}}\ dx\ $ have a closed form representation?","['closed-form', 'calculus', 'integration', 'definite-integrals', 'exponential-function']"
566153,Maximum area of convex quadrilateral in convex polygon,"I’m wondering if we can say anything about the following situation: Given a convex polygon $P$, you want to draw a convex quadrilateral $Q$ which is contained in $P$. You want to maximize the ratio $\dfrac{\text{Area }Q}{\text{Area }P}$. What is the minimum ratio that you can always achieve, no matter what $P$ is? Or can you not guarantee anything better than zero?",['geometry']
566175,Defining an inner product from a norm which satisfies parallelogram law,"Suppose we define inner product on complex inner-product space as the following : $$ \langle u,v\rangle =\frac{\|u+v\|^2 - \|u-v\|^2 + \|u+iv\|^2i - \|u-iv\|^2i}{4}$$ Given that the norm satisfies parallelogram inequality, I want to check the linearity condition of this inner product (I have checked the other conditions). How to apply parallelogram law to show that $\langle u+w,v\rangle = \langle v\rangle + \langle w,v\rangle$","['linear-algebra', 'inner-products']"
566188,Nonhomogeneous Recurrence Relations,"Solve the nonhomogeneous recurrence relation $$h_{n}=3h_{n-1}-2$$ $$n\geq 1$$
$$h_{0}=1$$ I have been told to approach this type of problem using two steps. First, solve the corresponding homogeneous relation and then find one particular solution. 1) corresponding homogeneous relation
$$h_{n}=3h_{n-1}$$ x-2=0
x=2
$$h_{n}=c2^{n}$$ 2)find a particular case
This is where I'm struggling- How do I find this particular case- I'm assuming I need to use my initial value in this step.","['recurrence-relations', 'combinatorics']"
566212,One-parameter group for spheres,"Let $S^1$ be the unit sphere $x_1^2+x_2^2=1$ in $\mathbb{R}^2$ and let $X=S^1\times S^1\in\mathbb{R}^4$ with defining equations $f_1=x_1^2+x_2^2-1=0, f_2=x_3^2+x_4^2-1=0$. The vector field $$w=x_1\frac\partial{\partial x_2}-x_2\frac\partial{\partial x_1}+\lambda\left(x_4\frac\partial{\partial x_3}-x_3\frac\partial{\partial x_4}\right)$$ ($\lambda\in\mathbb{R}$) is tangent to $X$ and hence defines by restriction a vector field $v$ on $X$. What is the one-parameter group of diffeomorphisms that $v$ generates? The definition of a one-parameter group of diffeomorphisms that I'm using is the following: Let $U$ be an open subset of $\mathbb{R}^n$ and $F : U \times \mathbb{R} \rightarrow U$ a $C^{\infty}$ mapping. The family of mappings $f_t: U \rightarrow U$ , $f_t(x) = F(x, t)$
  is said to be a one-parameter group of diffeomorphisms of $U$ if $f_0$ is the identity
  map and $f_s \cdot f_t = f_{s+t}$
  for all s and t. I solved to get that the integral curve is given by $$\gamma(t)=(\cos(t-a),\sin(t-a),\cos(b-\lambda t),\sin(b-\lambda t))$$ for arbitrary constants $a,b$. Given an arbitrary point $x=(\cos a,\sin a,\cos b,\sin b)\in S^1\times S^1$, I want to say that the one-parameter group is $$f_t(x)=(\cos(t-a),\sin(t-a),\cos(b-\lambda t),\sin(b-\lambda t))$$ But there is a problem: $f_0(x)=(\cos(-a),\sin(-a),\cos b,\sin b)=(\cos a,-\sin a,\cos b,\sin b)\neq x.$ What can I do here?","['dynamical-systems', 'ordinary-differential-equations', 'real-analysis']"
566219,"The difference between two periodic functions converges to zero, is this two functions identical?","If $f(x)$ and $g(x)$ are two periodic functions, that is, $f(x+T_1)=f(x)$ and $g(x+T_2)=g(x)$ for every $x \in \Bbb R$ . Now that $\displaystyle\lim_{x\to\infty}(f(x)-g(x))=0$ . Conjecture: $f(x) \equiv g(x)$ .","['calculus', 'periodic-functions', 'limits']"
566228,"maximum of $f(x)=\sin{(\pi Ax)}\left(\,\csc{(\pi x)}+\csc{(\pi (\frac{1}{A}-x))}\,\right)$","Let a function $f(x)$ be $f(x)=\sin{(\pi Ax)}\left(\,\csc{(\pi x)}+\csc{(\pi (\frac{1}{A}-x))}\,\right)$ where $A\geq 2$ is a positive integer and $\csc{(x)}=\frac{1}{\sin{(x)}}$. I want to prove that on the interval $x\in[0, \frac{1}{2A}]$, $f(x)$ has its maximum at $x=\frac{1}{2A}$. To prove that, I think we have two approaches. First, prove it directly. Second, prove that $f(x)$ is an increasing function  on the interval $x\in[0, \frac{1}{2A}]$. When $A=2$, we are able to take the second approach thanks to a user named egreg. Prove that $\sin{(\pi 2x)}\left(\,\csc{(\pi x)}+\csc{(\pi (0.5-x))}\,\right)$ is an increasing function Now could anybody prove it generally? I am not sure for any $A$, $f(x)$ is increasing on the interval $x\in[0, \frac{1}{2A}]$ (maybe true?), but strongly believe the maximum is $f(\frac{1}{2A})$. The followings are graphs of $f(x)$ when $A=2, 3, 4$, respectively, where $\frac{1}{2A}=0.25, 0.1667, 0.125$.","['trigonometry', 'calculus']"
566259,Is $G$ a lie group if left multiplication is smooth and multiplication is smooth near $e$?,"Suppose $G$ is a smooth manifold and also a topological group. Also suppose that left multiplication $L_g : G \rightarrow G$ is smooth for any $g \in G$. Finally suppose that the multiplication map is smooth in a neighborhood of the identity $e$.  By this i mean there exists open $U$ containing $e$ such that $\mu : U \times U \rightarrow M$ is smooth. Can we conclude that $\mu$ makes G into a Lie group (with the given smooth structure)? I know there are some strong theorems we could use here. Like the answer to one of hilbert's problems. I was hoping there was an elementary way to see it. I've tried writing the multiplication map near two different points as a composition of these maps, but I cant get things to work out.
Thanks for your time.","['topological-groups', 'manifolds', 'lie-groups', 'differential-geometry']"
566263,"Derivative of $\sec^{-1} e^{2x}$, my answer differs from wolfram alpha.","The problem: Find the derivative of $\sec^{-1} e^{2x}$ (\arcsec doesn't seem to work) My work: $u= e^{2x}$ $\mathrm{d}u = 2e^{2x}\,\mathrm{d}x$ The formula I know for the derivative of arcsec(u) is $\frac{u^{\prime}}{\vert u \vert \sqrt{u^2-1}}$ Which gives me:
$$\frac{2e^{2x}}{\vert e^{2x} \vert \sqrt{\left(e^{2x}\right)^2 -1 }}$$ simply! $$\frac{2}{\sqrt{e^{4x}-1}} $$ always check your work : Wolframalpha gives: $$  \frac{2}{e^{2x}\sqrt{1-e^{-4x}}}$$ I have tried to several times to make sure they are algebraically the same, but atlas, I have failed on that attempt.   I know that wolfram alpha is more trustworthy than my mathematical skills. THus, I wonder where my mistake lies.","['wolfram-alpha', 'calculus']"
566273,Abstract Algebra Cosets,"I don't know how to even approach this problem. Let G be the group of rotations of a plane about a point P in the plane. Thinking of G as a Group of permutations of the plane, describe the orbit of a point Q in the plane.",['abstract-algebra']
