question_id,title,body,tags
2401955,Covering number of the standard simplex,"The covering number of the standard simplex is the minimal number of $k$-dimensional balls of radius $\epsilon$ that suffices for covering the probability simplex $\{x \in \mathbb{R}^{k} : x_1 + \dots + x_k = 1, x_i \ge 0, i=1, \dots, k \}$. A simple argument shows that this cover number is asymptotically $\Theta(\epsilon^{1-k})$. Is there a standard reference for this claim?",['analysis']
2401971,Prove $X\cap g_1Y\cap g_2Z \not = \varnothing$,"Let $X, Y, Z \leqslant G$, a group such that the following property holds: $$
X(Y\cap Z)= XY\cap XZ. 
$$
  Now let $g_1,g_2 \in G$ such that $X\cap g_1Y \not = \varnothing, X\cap g_2Z \not = \varnothing, g_1Y\cap g_2Z \not = \varnothing.$ Prove $X\cap g_1Y\cap G_2Z \not = \varnothing$ Can anybody give me a hint? I've tried all sorts of things, but nothing seems to work out. I tried choosing an element from $g_1Y\cap g_2Z$ which implies $g_1y_1= g_2z_2 \Rightarrow z_2 = g_2^{-1}g_1y_1$, and similir things for the other intersections and then combining this in some way, but to no avail. I don't see how $X(Y\cap Z) = XY\cap XZ$ can be used? I know that $Y\cap Z \leqslant G$ but I'm not sure what to do with it. Perhaps something like: Since $Y\cap Z \subseteq X$ implies $Y\cap Z \subseteq XY \cap XZ \Rightarrow Y\cap Z \subseteq XY$ and for $XZ$ as well.. A hint would be very usefull...","['group-theory', 'elementary-set-theory']"
2402015,Matrices which never map vectors onto orthogonal vectors,"Clearly, there are matrices $M$ for which there exists a vector $v$ such that $\langle v,Mv \rangle=0$ but $M v\ne 0$. In fact, a $90^{\circ}$ rotation in $2D$ has this property for all $v$:
$$v^T \left[\begin{matrix}0 & 1 \\ -1 & 0\end{matrix}\right] v \equiv 0$$ What can we say about matrices that don't have this property? Matrices for which $\langle v,Mv \rangle=0 \implies M v=0$. The unit matrix is an example, as is
$$\left[\begin{matrix}1 & 0 \\ 0 & 0\end{matrix}\right] $$
so there are non-invertible examples. How can we check that $\langle v,Mv\rangle=0\implies M v=0$? Does it suffice that $M$ is symmetric/Hermitian?",['matrices']
2402038,"Evaluate$ \int _0^{\infty} \frac{\operatorname{sech}^{k}(x)}{\cosh(2\pi/k)-\cos(2x)}\,dx $ for $k=1,2$","For $k=1,2$ , I would like to evaluate $$
\int _0^{\infty} \frac{\operatorname{sech}^{k}(x)}{\cosh(2\pi/k)-\cos(2x)}\,dx
$$ It's my first time to ask question. I've tried multiple variations of this, but none of them seem to work. Any ideas?","['closed-form', 'improper-integrals', 'integration', 'definite-integrals', 'sequences-and-series']"
2402096,Complexification of homogeneous spaces,"Let $X=G/H$ be a homogeneous space, where $G$ is a Lie group and $H$ is a closed subgroup of $G$. Assume that $G/H$ has a complexification $\hat X$. Is $\hat X$ also a homogeneous space i.e $\hat G/\hat H$? What is the relation between $G$ and $\hat G$ and $H$ and $\hat H$?","['differential-geometry', 'lie-algebras', 'lie-groups']"
2402106,"How do I show that for any natural number n, there exists a natural number m such that $4^{2n+1} + 3^{n+2} = 13m$?","Show that for any natural number $n$, there exists a natural number $m$ for which:
  $$4^{2n+1} + 3^{n+2} = 13m$$ I don't know where to start. I tried to use Mathematical Induction, denoting the top statement by $\rm P(n)$ and prove that $\rm P(0)$ is true, but I got stuck. Can anybody help?","['divisibility', 'number-theory', 'induction', 'elementary-number-theory', 'discrete-mathematics']"
2402177,Best approximation of log 3?,"For $0 \lt x \leq 2$, I can approximate $\log{x}$ using Taylor series. How to do so when  $2\lt x$? My attempt is that: approximate $\log{c}$, where $1\lt c\lt 2$. find $n \in \mathbb{N}$ such that $c^{n} \leq x \lt c^{n+1}$. then, $n\log{c} \leq \log{x}\lt (n+1)\log{c}$ !!! However, for accuracy at 3, $c$ should be small, but if $c$ is small, $n$ is large and can't calculate without a computer.","['logarithms', 'calculus']"
2402239,Mean and variance of a lognormal random variable? [duplicate],"This question already has answers here : How to compute moments of log normal distribution? (2 answers) Closed 3 years ago . A random variable $X$ is lognormal if ln $X$, the natural logarithm of $X$, is normally distributed. Find the mean and variance of a lognormal random variable with $ln X ∼ N(µ, σ^2)$ How should I solve this using the moment generating function of normal distribution, without differentiation?","['statistics', 'probability', 'random-variables']"
2402264,How common are probability distributions with a finite variance?,"It's always very surprising to learn that some of the entities one has been assiduously studying actually represent negligibly tiny minorities (e.g. continuous functions vis-à-vis all functions)... Now, the Central Limit Theorem, for one, holds only for probability distributions with a finite variance. How common are such distributions in the space of all probability distributions? More formally, let $U$ be the set of all probability distributions on $\mathbb{R}$ (say), and $F \subset U$ be the subset of those probability distributions that have a finite variance.  I expect that, of the cardinalities $|F|$ and $|U\setminus F|$, one will be a strictly larger infinity than the other, but I have no intuition as to which. (I guess this is a ""meta-measure theory"" question.)","['probability-distributions', 'central-limit-theorem', 'probability', 'measure-theory', 'set-theory']"
2402273,Find the maximum of the $a+ab+abc+abcd$,"Let $m$ be any given positive real number, and $a+b+c+d=m$ , where $a,b,c,d\ge 0$ Find the maximum of the value $$a+ab+abc+abcd$$ try when $m=1$ ,we have $a+ab+abc+abcd\le a(b+1)(c+1)(d+1)\le\left(\dfrac{a+b+c+d+3}{4}\right)^4=1$ when $a=1,b=c=d=0$ when $m=3$ , I got the $$a+ab+abc+abcd=a+ab(1+c+cd)\le a+ab(1+c+d+cd)=a+ab(1+c)(1+d)\le a+a\left(\dfrac{b+1+c+1+d}{3}\right)^3=a+a\cdot\left(\dfrac{5-a}{3}\right)^3=4-\dfrac{1}{27}(a-2)^2(a^2-11a+27)\le 4$$ when $a=2,b=1,c=d=0$ for other any postive $m$ ,How to find it? partial derivative?","['real-analysis', 'inequality']"
2402304,find a and b such that the limit will exist and find the limit,"I am given this question $$\lim_{x\rightarrow 0} \frac{e^{\sqrt{1+x^2}}-a-bx^2}{x^4}$$ And asked to find the $a$ and $b$ such that the limit exists and also to compute the limit My solution: Let $t$=$\sqrt{1+x}$.
Then the Maclaurin polynomial is : $$\sqrt{1+x}=1+\frac{x}{2}-\frac{x^2}{8}+\mathcal{O}(x^3)$$ 
Now plugging in $x^2$ for x we get $$\sqrt{1+x^2}=1+\frac{x^2}{2}-\frac{x^4}{8}+\mathcal{O}(x^6)$$ and from the common Maclaurin polynomial we have that $e^t=1+t+\frac{t^2}{2}+ \mathcal{O}(t^3)$. Plugging in $\sqrt{x^2+1}$ for $t$ we get: $$e^{1+\frac{x^2}{2}-\frac{x^4}{8}+\mathcal{O}(x^6) 
}$$
which in turn is: 
$$e^{1+\frac{x^2}{2}-\frac{x^4}{8}+\mathcal{O}(x^6) 
}=1+\left(1+\frac{x^2}{2}-\frac{x^4}{8}+\mathcal{O}(x^6)\right)+\mathcal{O}(x^6)$$ 
hence we have: 
$$\lim_{x\rightarrow 0} \frac{1+\left(1+\frac{x^2}{2}-\frac{x^4}{8}+\mathcal{O}(x^6)\right)+\mathcal{}O(x^6)-a-bx^2}{x^4}$$
And i argue that $a=2, b=1/2$ and the $\lim=-1/8 $ However the book disagrees with me and argues that the they should be $a=e, b=e/2$ and limit $=0$ i mean i can see how theyd done it, by not expanding $e^t$ but by only expanding $\sqrt{x^2+1}$ however what i dont understand how come we didnt get the same values or at least the same value for the limit?","['taylor-expansion', 'calculus', 'limits']"
2402318,Topologies of pairs and closed bounded convex sets,"It is known, that if two locally convex topologies on a vector space determine the same collection of continuous linear functionals, then the classes of closed convex sets are the same, as well as the classes of bounded sets. Consequently, the classes of closed bounded convex sets also have to coincide. I am wondering about the converse of this statement. In particular I am interested if the following holds. Let $E$ and $F$ be vector spaces in duality, and let $H\subset F$ be such that the class of closed bounded absolutely convex sets with respect to $\sigma(E,H)$ is the same as with respect to $\sigma(E,F)$. What can be said about $H$? Is it true that $H=F$?","['functional-analysis', 'topological-vector-spaces', 'duality-theorems']"
2402320,"Find all odd positive integers greater than 1 such that for any relatively prime divisors a and b of n, a+b-1 is also a divisor of n","Somewhy I think that all such numbers are an empty set cuz a+b-1 is also odd, hence U can find some d: $d<n$, $d<a+b-1$, which is also odd, and relatively prime to $(a+b-1)=f$, and then again, f+d-1 must be a divisor of n, and so on, and so on, but at one step $f*+d*-1$ will be greater than n, hence contradiction..any thoughts?","['divisibility', 'gcd-and-lcm', 'number-theory', 'integers', 'elementary-number-theory']"
2402334,$\sqrt{z+1}\sqrt{z-1} = -\sqrt{z^2 - 1}$ when $\Re(z) < -1$,Question: Show $\sqrt{z+1}\sqrt{z-1} = -\sqrt{z^2 - 1}$ when $\Re(z) < -1$ Every square root is assumed to be the principal value. This is my attempt: (note that $\mathrm{Log}$ denotes the principal Logarithm) $$\sqrt{z+1}\sqrt{z-1} := \exp(\frac{1}{2}\mathrm{Log}(z+1))\exp(\frac{1}{2}\mathrm{Log}(z-1)) \\ = \exp(\frac{1}{2}(\mathrm{Log}(z+1) + \mathrm{Log}(z-1))) \\ = \exp(\frac{1}{2}\mathrm{Log}(z^2 - 1)) $$ Now I'm stuck (and not even sure if that last equality is justified). A previous question made me found that $\sqrt{z+1}$ is analytic in $\mathbb{C} \backslash \{z = x+iy | x \leq -1\}$.,['complex-analysis']
2402357,"Any set of positive Lebesgue measure, have a Lebesgue measurable PROPER subset with the same measure?","Any set of positive Lebesgue measure, have a Lebesgue measurable proper subset with the same measure? For example: if $A$ is a measurable set, with $m(A) > 0$, I can say that $x \in A$ (since $A$ is not empty because $m(A) > 0$),
then can I say that $B = A\setminus \{x\}$ is a measurable subset of $A$ and $m(B) = m(A)$ (since $m({x}) = 0$)? I want to use this ""claim"" to solve a part of a problem that I have to show that if $\int_{B} f = 0$ for any measurable subset $B$ of $A$, then $\int_{A}f = 0 = \int_{B}f$ to eventually show that $f = 0$ a.e on $A$. Is this claim true? By the way, I also know the Inner approximation: If $E$ is a measurable, then for any $\epsilon > 0$, exits $F \subset E$ such that $m(E\setminus F) < \epsilon$. and $F$ is closed and the similar one for open sets (Outter approximation). Did the previous theorem says that $m(E\setminus F) = 0$? Thank you in advance!","['real-analysis', 'lebesgue-integral', 'measure-theory', 'lebesgue-measure']"
2402358,Solve differential equation $\left((1-x^2)\frac{d^2}{dx^2}-2x\frac{d}{dx}-\frac{n^2}{1-x^2}\right)y(x)=0$,"I have to solve the differential equation
$$\left((1-x^2)\frac{d^2}{dx^2}-2x\frac{d}{dx}-\frac{n^2}{1-x^2}\right)y(x)=0$$
In order to solve above differential equation I have substitution i.e. if we let
$$z=\ln\frac{1+x}{1-x}$$ This substitution can solve the above differential equation,but I don't know how we suppose this substitution, and what is basic concept behind this substitution. Is there any best method to solve this differential equation (any other substitution), if I face any other such type of differential equation?","['greens-function', 'integration', 'ordinary-differential-equations']"
2402405,Solution to non homogeneous system of ODE.,"This is the system: $$ y_1^{'} = 2y_1+y_2+xe^x \\ y_2^{'}=3y_1 + 4y_2 + 2e^x$$ Solution to this system is sum of solution to the corresponding homogeneous system and one particular solution of this system. So when i find solution of homogeneous system i can use variation of parameters method (and i am supposed to, since text of the problem requires it even though i'm not very smooth with this method), but the problem is, when i try to solve homogeneous system: $$ y_1^{'} = 2y_1+y_2\\ y_2^{'}=3y_1 + 4y_2 $$ i have the following: firstly i find characteristic polynomial and it's $$\lambda^2-6\lambda+5$$ so i have characteristic numbers $$\lambda_1=1$$ and $$\lambda_2=5$$ Now, for $\lambda_1$ i end up with the following system $$ y_1^{'} = y_1+y_2\\ y_2^{'}=3y_1 + 3y_2 $$ and since solutions are following type of functions $$y=ae^x$$ where $a$ is constant i end up with this algebraic system of equations $$a_1=a_1+a_2 \\ a_2=3a_2+3a_1$$ and it has only trivial solution, and similar thing happens for the second characteristic number, which made me stuck here, even before what i thought that would be the hard part of the problem, and that is the method of variations of parameters. Any ideas on how to solve this?",['ordinary-differential-equations']
2402434,Inequality of quantile function,"I tried to prove the following inequality but got stuck: Let $x \in \mathbb R$ and $p \in [0,1]$ and $X$ be a random variable on a probability space $(\Omega, \mathcal F, P)$. Let $A_p := \{z \in \mathbb R; F_X(z) \le p\}$. Define $F_X^{-1+}(p) := \sup A_p$. Then, I want to prove that
$P[X < x] \le p \Longleftrightarrow x \le F_X^{-1+}(p)$. Ideas: 
$\Rightarrow$: I want to show that $x \in A_p$, i.e. $F_X(x) \le p$. Since $F_X^{-1+}(p)$ is the supremum of $A_p$, one is done. But I do not know how to conclude that from $P[X < x] \le p$. $\Leftarrow$: I wanted to use that $F_X$ is non-decreasing:
$P[X < x] \le F_X(x) \le F_X(F_X^{-1+}(p)) \le p$, but I think this works only if $F_X^{-1+}(p) \in A_p$. Thanks for any help.","['probability-theory', 'probability', 'probability-distributions']"
