question_id,title,body,tags
272998,Easiest way to simplify very big complex number,"I don't know if this question has a solution, but I'll ask it anyway.I often come across complex numbers in the form $$
   \frac{(a_0 + ib_0)}{(a_1 + ib_1)(a_2 + ib_2)(a_3 + ib_3)}
$$ but I need these in the normal form of $$
    a + ib
$$ Now the way I solve this is that I multiply out the denominator and then rationalise the result but the problem is because the factors $a_i$ and $b_i$ are often a little complex this method is prone to mistakes.So I would like to know if there is an easier way I can do this by hand or if there is a way that I can check that my final answer is correct.","['complex-numbers', 'complex-analysis']"
273000,Is it possible to reverse this sequence of permutations?,"Let 
$ S = (a_1, a_2, ..., a_N) $ be a finite (arbitrarily long) sequence of elements, and let $p_1, p_2, ..., p_n $ be the first $n$ prime numbers, with $n \ge 3$. We apply a sequence of permutations to $S$ as follows. First, we take every element in $S$ whose index is congruent with 1 modulo 2, and we rotate them within themselves $A^2_1$ positions (where $A^2_1$ is an integer in $[0, N/2)$). For instance, if $S = (a,b,c,d,e,f)$, and $A^2_1=2$, the result would be $(\mathbf c,b,\mathbf e,d,\mathbf a,f)$. In the second place, we take every element in the sequence obtained whose index is congruent with $0$ (that is, the rest), and rotate them within themselves $A_0^2$ positions (where $A^2_0$ is an integer in $[0,N/2)$); that will be $S_1$. Following the previous example, rotating with $A^2_0 = 1$ would bear $S_1 = (c,\mathbf f,e,\mathbf b,a,\mathbf d)$. Now, we take every element in $S_1$ with index congruent with 1 modulo 3, and we rotate them within themselves $A^3_1$ positions; afterwards, every element with index congruent with 2 modulo 3, $A^3_2$ positions, and finally, every element with index congruent with 0 modulo 3, $A^3_0$ positions. $A_i^3$ is an integer in $[0,N/3)$. Continuing the example, assuming $A^3_1 = 1, A^3_2 = 0, A^3_0 = 1$, we would obtain $(b,f,d,c,a,e)$. This process is repeated for every prime up to $p_n$, and let $S_n$ be the result. (Edited: see below)
My question is: assuming $n$ and $S_n$ are known, how much additional information would be necessary to calculate the coefficients ? (Edited: see below) By additional information I mean, for example, knowing the initial positions (in $S$) of some elements in $S_n$. I have been working for days on this, but my current option, which is straightforward using systems of equations, does not seem t otake me anywhere since I don't know which coefficients are being used in each case. Is there any other approach that I should consider? Apologies for my English, and sorry if this is not the correct stackexchange site for this question. EDIT: As Alexander pointed, coefficients would not be unique (see his example below), so to state it more accurately: would it be possible to obtain the original $S$ given $n, S_n$, and some additional information? This problem is related to a cryptography project, where I intend to cypher a message by rearranging it, using coefficients as a key. This means that, even if the original permutation (or any complete set of coefficients) were impossible to find, any way to determine information on them, or bounding them, would greatly hurt the scheme. I know this is not the place for crypto problems, but maybe explaining the objective would be useful to anyone trying to answer.","['permutations', 'linear-algebra', 'finite-groups']"
273004,Irrational Numbers Containing Other Irrational Numbers,Does $ \sqrt{2} $ contain all the digits of $ \pi $ in order? Does it contain all the digits of $ \pi $ in order an infinite number of times? Does $ \pi $ contain all the digits of $ \sqrt{2} $ in order?,"['pi', 'sequences-and-series', 'irrational-numbers', 'real-analysis']"
273013,Cauchy's Integral Formula - Related,"We know from Cauchy's Integral formula that if $f:D \rightarrow \mathbb C$ is holomorphic and $\gamma$ is some closed simple curve in the disc $D$, that
$$
f(z) = \frac{1}{2\pi i}\int_\gamma \! \frac{f(\zeta)}{\zeta-z} \, d\zeta
$$
for all $z \in D$ with $z$ inside of the image of $\gamma$.  If instead of being holomorphic $f$ is merely continuous on the image of $\gamma$, we still get a holomorphic function
$$
F(z) = \int_\gamma \! \frac{f(\zeta)}{\zeta-z} \, d\zeta.
$$
My question is: what do we know about how $f$ and $F$ will relate?",['complex-analysis']
273015,Martingale preservation under independent enlargement of filtration,"I think this is probably a very easy question but I haven't worked with $\sigma$-algebras in depth for a long time now so am finding myself a little rusty. Would be very grateful if someone could give me a (careful) proof of the following (I'm pretty sure it's true!). I guess I'm missing the right way of characterising the elements of the join of two $\sigma$-algebras appropriately. Let $M_t$ be a martingale with respect to the filtration $\mathcal{F}_t$ on some probability space $(\Omega, \mathcal{F}, P)$. Assume that $\mathcal{G}_t \subseteq \mathcal{F}$ where for each $t \geq 0$, $\mathcal{G}_t$ is independent of $\mathcal{F}_t$ and let $\mathcal{H}_t := \mathcal{F}_t \vee \mathcal{G}_t$. Then $M_t$ is also a martingale with respect to $\mathcal{H}_t$. Thanks!","['probability-theory', 'martingales', 'measure-theory', 'probability']"
273042,Does $\int_0^\infty \frac{x\arctan x}{\sqrt[3]{1+x^4}}dx$ converge?,"I have to determine whether $$\int_0^\infty \frac{x\arctan x}{\sqrt[3]{1+x^4}}dx$$ converges or not. I suspect it doesn't because $\arctan x$ is very close to $\pi/2$ as $x$ goes to infinity, and $$\int_0^\infty \frac{x}{\sqrt[3]{1+x^4}}dx=\infty$$ because, for example, $$\frac{x}{\sqrt[3]{1+x^4}}>\frac{x}{\sqrt[3]{2x^4}}=(2x)^{-1/3}$$ for sufficiently large $x$. But I don't know how to bound $\arctan x$ from below for this to work. I also suspect that there is something more refined than the comparison test to this problem. I don't really know the context in which this integral came up, because I don't attend the course, so I don't know what methods I should try.","['improper-integrals', 'real-analysis']"
273054,How to find Matrix Inverse over finite field?,"How to find matrix Inverse over finite field? I am using MATLAB, and I know gf() in MATLAB can enable me to do linear algebra operations over finite field $F_{2^m}$ for some m. However, if I want to find the matrix inverse over finite field $F_p$ for some prime $p\neq 2$, how should I do in MATLAB and on the paper? For example, if $p=11$ and if matrix A is: $$\begin{bmatrix}2&1&2\\1&2&9\\1&2&7\end{bmatrix}$$ I need to derive its inverse $A^{-1}$ as: $$\begin{bmatrix}8&6&1\\7&9&10\\0&6&5\end{bmatrix}$$","['finite-fields', 'linear-algebra']"
273056,"Calculate $\int_{\pi^2}^{4\pi^2} \frac{\cos(\sqrt{x})}{\sqrt{x}} \,dx$","I am trying to calculate $$\int_{\pi^2}^{4\pi^2} \frac{\cos(\sqrt{x})}{\sqrt{x}} \,dx.$$
I calculated the integral and got $2\sin(\sqrt{x})$ as a result, but for $x=\pi^2$ and $x=4\pi^2$ we get that $2\sin(\sqrt{\pi^2})=0$ and $2\sin(\sqrt{4\pi^2})=0$ So the Riemann integral will be $0-0=0$ which is not true, as you can see from ploting $2\sin(\sqrt{x})$. Any help will be much appreciated!","['calculus', 'integration']"
273061,How to randomly construct a square full-ranked matrix with low determinant?,"How to randomly construct a square (1000*1000) full-ranked matrix with low determinant? I have tried the following method, but it failed. In MATLAB, I just use: n=100; A=randi([0 1], n, n); while rank(A)~=n A=randi([0 1], n, n); end The above code generates a random binary matrix, with the hope that the corresponding determinant can be small. However, the determinant is usually about 10^49, a huge number. Not to mention when n>200, the determinant is usually overflowed in MATLAB. Could anyone have comments how I can generate matrix (could be non-binary) with very low determinant (e.g. <10^3)?","['linear-algebra', 'matlab', 'random', 'determinant']"
273068,Self-maps of the Cantor set,"Let $X$ and $Y$ be homeomorphic to the Cantor set and pick $x_0\in X$. Suppose $f\colon X\to Y$ is a continuous function such that $f\upharpoonright X\setminus\{x_0\}$ is injective. Must $f$ be injective? Well, $X$ is disconnected so we can't apply the Darboux property directly.","['general-topology', 'continuity', 'real-analysis']"
