question_id,title,body,tags
1466036,Partition into block matrix,"If $$A=\begin{bmatrix} A_{11} & A_{12} \\ A_{21} & A_{22} \end{bmatrix}$$ is a partition of $A$ such that $A_{11}$ and $A_{22}$ are $r \times r$ and $(n − r) \times (n − r)$ matrices, respectively, then $$\det(A) \leq \det(A_{11}) \cdot \det(A_{22})$$ with equality holding if and only if $A$ is block diagonal, Hint: Use $\det(A+B)^{\frac{1}{n}} \geq \det(A)^{\frac{1}{n}} + \det(B)^{\frac{1}{n}}$ with $$B=\begin{bmatrix} A_{11} & -A_{12} \\ -A_{21} & A_{22} \\
\end{bmatrix}$$ Why is $B$ positive definite?","['positive-definite', 'linear-algebra', 'block-matrices', 'matrices']"
1466065,"Determine the image of the set $G = \{ z \mid |z|<1,\; Im(z)>0\}$ under $f(z) = \frac{z+\frac{1}{z}}{2}$","I wish to describe the image of $G = \{ z \mid |z|<1,\; Im(z)>0\}$ under $f(z) = \frac{z+\frac{1}{z}}{2}$. $G$ is the open upper unit=semicircular region. $f(z) = \frac{z^2 + 1}{2z}$. I thought this was a mobius transformation, but apparently not. Does anyone have ideas on how to proceed? My attempt: $z \to z^2$ forms a parabolic region
$z \to z^2 + 1$ translates the parabola up by $1$
$z^2 +1 \to \frac{z^2 +1}{2z}$ translates the parabola by $\frac{1}{2z}$ downward.
Is this correct?","['complex-analysis', 'complex-numbers']"
1466077,An Inequality for sides and diagonal of convex quadrilateral from AMM,"Let $\square ABCD$ be a convex quadrilateral. If the diagonals $AC$ and $BD$ have mid-points $E$ and $F$ respectively, show that: $$\overline{AB} + \overline{BC} +\overline{CD} + \overline{DA} \ge \overline{AC}+\overline{BD}+2\overline{EF}$$ where, $\overline{XY}$ denotes the length of the line segment $XY$. The problem was 11841 from May 2015 issue of AMM magazine. While writing complex numbers/vectors for vertices reduces the problem to the well known Hlawka's Inequality for Inner-product spaces, I am interested in purely geometrical solutions. (It's way past the last date of submission, so I believe it's safe to ask for alternative solutions here.) Edit: We have the following reformulation, (not that it makes the job any easier though!) If $H,I,J$ and $K$ are the midpoints of $AD,DC,CB$ and $BA$ respectively, then $\square HIJK$ is a parallelogram and it's easy to see that the diagonals $\overline{HJ}$ and $\overline{IK}$ intersect at $G$, which is the midpoint of $\overline{EF}$ as well. Then we have the equivalent reformulation of the question: In a parallelogram $\square HIJK$, whith diagonals intersecting at $G$ and $F$ be an interior point, we need to show: $$\overline{FH}+\overline{FI}+\overline{FJ}+\overline{FK} > \overline{IJ}+\overline{KJ}+2\overline{FG}$$","['contest-math', 'geometry']"
1466084,Give an open cover with no finite subcover.,"I am looking for an example of an open cover of $\mathbb Q \cap [0,1]$ (with the metric induced from the usual metric on $\mathbb R$) that has no finite subcover. I'm at a loss because of the intersection with $\mathbb Q$.  I originally thought of $(-\frac 1n, 1+ \frac 1n$) for $n \in \mathbb N$ but then I think this has a finite subcover, so I'm not sure where to go from here.","['analysis', 'metric-spaces', 'general-topology']"
1466102,Dense Subspace: Separability,"Given a topological space $\Omega$. Consider a dense subset:
$$S\subseteq\Omega:\quad\overline{S}=\Omega$$ Then does it hold true:
$$\Omega\text{ separable}\iff S\text{ separable}$$ Clearly it holds:
$$\exists A_0\subseteq S\subseteq\Omega:\quad\overline{A_0}=\overline{S}=\Omega\quad(\#A_0\leq\#\mathbb{N})$$
But what about the converse?","['separable-spaces', 'general-topology']"
1466109,Practical matter to proving a function is measurable: trouble with definitions...,"Suppose that I have the simple function $f:\mathbb{R}\to \mathbb{R}$ defined by $f(x)=x$. To show that $f$ is $(\mathcal{B}_{\mathbb{R}},\mathcal{B}_{\mathbb{R}})$-measurable (where $\mathcal{B}_{\mathbb{R}}$ is the Borel $\sigma$-algebra) I must show that $f^{-1}(E) \in \mathcal{B}_{\mathbb{R}}$ for every $E \subset \mathcal{B}_{\mathbb{R}}$. I would theoretically have to go through each set $E \in \mathcal{B}_{\mathbb{R}}$ and determine that $f^{-1}(E) \in \mathcal{B}_{\mathbb{R}}$ (I realize I would not actually have to do this, but stay with me...) Lets say I started with the set $(0,1)$. I know this is a silly question, but how is it possible to show $f^{-1}((0,1)) \in \mathcal{B}_{\mathbb{R}}$ since $f$ is a function and not a correspondence? Even if I went through each singleton $x \in (0,1)$ and showed that $f^{-1}(\{x\}) \in \mathcal{B}_{\mathbb{R}}$, uncountable unions are not necessarily in $\mathcal{B}_{\mathbb{R}}$ so I could not say for sure that $(0,1)$ is in $\mathcal{B}_{\mathbb{R}}$. Clearly I am having some conceptual difficulties with the idea of measurability. Any help would be appreciated.","['elementary-set-theory', 'measure-theory']"
1466159,"Given a surface $z=f(x,y)$ is $\nabla (f(a,b))$ always perpendicular to the surface at the point $(a,b,f(a,b))$","Given a surface $z=f(x,y)$ is $\nabla (f(a,b))$ always perpendicular to the surface at the point $(a,b,f(a,b))$. I see many problems using this gradient function to find a normal vector to a surface so it is most likely true I guess but I can't seem to come up with an intuitive reason or better still a proof to show me why this is the case. Any help?",['multivariable-calculus']
1466169,Tangent vectors as derivatives,"I am reading ""An introduction to manifolds"" by Loring Tu and I struggle understanding a concept.
In the book the directional derivative is given a tangent vector $v$ at a point $p$ the map :
$$D_v : \mathcal{C}_p^\infty \rightarrow \mathbb{R}$$
The follows by explaining that a map satisfying the leibniz rule is a ""Derivation at p"". The we can define the map :
$$\phi : T_p(\mathbb{R}^n) \rightarrow \mathcal{D}_p(\mathbb{R}^n)\\
v \rightarrow D_v = \sum v^i \frac{d}{dx^i} |_0$$ where : the ""d"" are partials evaluated at $0$. So far so good, then the book proceed to the proof that this map is an isomorphisme of vector spaces. And by this decide to write every tangent vectors $v = (v_1,...,v_n) = \sum v^i e_i$ as $v = \sum v^i \frac{d}{dx^i}|_p$ I have trouble understanding how a vector could be equal to a function. For me the RHS takes a function and the LHS is just a vector. I would like to know how is that intuitively correct and also what is the proof of the last equation.","['smooth-manifolds', 'partial-derivative', 'manifolds', 'calculus']"
1466185,How to prove the set G is a group with operation *,"Let G be a set with the operation $*$. Then, suppose the associativity holds with respect operation $*$.
Assume that as for any $b\in G$,the map $\phi_{b}:G\to G$ defined by $\phi_{b}(g)=g*b$ is surjective and that there is an  $a\in G$ so that $\sigma_{a}:G\to G$ is surjective,where $\sigma_{a}(g)=a*g$. Prove that G is a group with the operation $*$. I am stuck in this problem, firstly, we need to find the identity. However, I cannot figure out how to find the identity, if we can find the identity, then give any element a in G, we can use the surjectivity to know there is an inverse element $a^{-1}$ such that $a^{-1}*a$=e. Then, we can  prove the G is a group. However, I still have no idea how to find the identity of the set. Can someone give me some help?","['abstract-algebra', 'group-theory', 'finite-groups']"
1466204,The angle between two rays in 3D space,"This is a problem from Mathematics GRE Subject Test - #42. In the xyz-space, what is the degree measure of the angle between the rays $z= (x>=0), y=0$ and $z=  (y>=0), x=0$ ? a)0; b)30; c)45; d)60; e)90 My Attempt at a Solution Because the first set of rays are always along the line y=0, they must be spread out on solely the x-z plane, in the direction of the positive x-axis. Similarly, the second set of rays would be on the y-z plane, and in the direction of the positive y axis. So I figured that because the rays are on perpendicular planes, they should have an angle of 90 degrees. Sorry if this is drastically wrong, I'm at a loss where to proceed. I'm not totally even sure what topic to tag this under. Any help is much appreciated. Thanks","['3d', 'geometry', 'analytic-geometry']"
