question_id,title,body,tags
980701,"Is the book ""Naive Set Theory"" authored by P. R. Halmos still up-to-date?","My question is whether Halmos' book ""Naive Set Theory"" is still up-to-date concerning contemporary mathematics; that is, is it outdated or not? I really love the book so far, and while it's clear the notation is outdated, so far nothing contradicts what we had in the lectures. My assistant in calculus warned me about the book not being the newest though, so I'm a little confused right now. Can I safely continue reading it without learning anything wrong or should I look for another book? If the latter is the case, can anyone of you give me a suggestion which book would be better suited? Thanks in advance! Sincerely,
SDV","['book-recommendation', 'elementary-set-theory', 'soft-question']"
980728,Proving convergence of $ \int \limits_0^{\infty} \cos\left(x^2\right) dx $,"How would one prove the convergence of $$ \int_0^{\infty} \cos\left(x^2\right) \,\mathrm dx $$ I tried using the integral test for convergence by noting that making the substitution $u = x^2$ means you can write the integral in the form: $$ \int_0^{\infty} \frac{1}{2\sqrt{u}}\cos(u) \space \mathrm{du}$$ I'm not sure what to do here - I though of rewriting the cosine as a Taylor series, and then applying the integral test, but I don't think that would work.","['definite-integrals', 'integration']"
980743,Calculate the flux of $\underline{v}$ across the boundary of the sector.,"For $a\in(0,1)$ , calculate without use of the divergence theorem the flux of $\underline{v}(x,y) = g(y/x)(-1/x,1/y)$ across the boundary of the sector $ S_a := \{(x,y)\in \Omega : 1\leqslant x^2+y^2 \leqslant 4, a\leqslant y/x\leqslant 1/a \} $ where $\Omega:=\{(x,y): x>0, y>0\} $ . Initial progress: I've drawn out what I think $S_a$ looks like and it's a sector of an annulus in the upper right quadrant of the $x,y$ plane. I've worked out the flux across each of the straight sides of the boundary and got $(a+1/a)g(1/a)ln(2)$ and $-(a+1/a)g(a)ln(2)$ for the other. The issue I'm having is with the two curved sides of the boundary because I'm unsure how to parametrise them. Is the work I've done so far correct? And how would I finish it off? New progress: So I used that parametrisation and worked out the flux across both of the curved sides of the boundary to be $0$ . Is this correct? Does this mean the answer is $Flux= (a+1/a)ln(2)(g(1/a)-g(a))$ ?","['analytic-geometry', 'vector-analysis', 'analysis']"
980764,"Is this closed-form of $\int_0^1 \operatorname{Li}_3^2(x)\,dx$ correct?","According to Freitas' paper at page $11$. $$\int_0^1 \operatorname{Li}_3^2(x)\,dx = 20-8\zeta(2)-10\zeta(3)-\frac{15}{2}\zeta(4)-2\zeta(2)\zeta(3)+\zeta^2(3).$$ I evaluated the LHS and it is $0.427714784290824$ to me, but the RHS is $-15.8071337213762487846272$. Where am I wrong? Is this closed-form correct? If not, what is the correct closed-form? Edit. The correct closed-form is
$$\int_0^1 \operatorname{Li}_3^2(x)\,dx = 20-8\zeta(2)-10\zeta(3)+\frac{15}{2}\zeta(4)-2\zeta(2)\zeta(3)+\zeta^2(3).$$","['closed-form', 'calculus', 'integration', 'definite-integrals', 'polynomials']"
980826,If $x^2$ is divisible by $4$ then $x$ is even?,"I am studying discrete mathematics as course and I have to prove this ""If $x^2$ is divisible by $4$ then $x$ is even"". I am wondering  how to prove it using the contrapositive of this statement. Please guide me on this proof approach. Thanks in advance.. :)","['elementary-number-theory', 'proof-writing', 'discrete-mathematics']"
980843,Proof of a summation of $k^4$,"I am trying to prove $$\sum_{k=1}^n k^4$$ I am supposed to use the method where $$(n+1)^5 = \sum_{k=1}^n(k+1)^5 - \sum_{k=1}^nk^5$$ So I have done that and and after reindexing and a little algebra, I get $$(n+1)^5 = 1+ 5\sum_{k=1}^nk^4 + 10\sum_{k=1}^nk^3 + 10\sum_{k=1}^nk^2 + 5\sum_{k=1}^nk + \sum_{k=1}^n1$$ So then $$\sum_{k=1}^nk^4$$ is in my formula, and I solve for that and use the formulas for the sums that we already have which are $k^3,k^2,k, and 1$, but I cannot figure out the solution from where I am.  Here is where I have simplified to.  I think it is just my algebra that I can't figure out. $$(n+1)^5 - (n+1) -{10n^2(n+1)^2 \over 4} -{10n(n+1)(2n+1) \over 6} - {5n(n+1) \over 2} = 5\sum_{k=1}^nk^4$$ which I can get down to: $$n(n+1)(6n^3 + 24n^2 + 36n + 24 - (15n^2 + 35n + 25)) = 30\sum_{k=1}^nk^4$$ $$n(n+1)(6n^3 + 9n^2 + n - 1) = 30\sum_{k=1}^nk^4$$ But that doesn't seem right.  Where am I messing up? Thank you!  If my question is missing something please let me know and I will fix it.  I have put in a lot of work with this question so please don't downvote it.","['summation', 'algebra-precalculus', 'proof-writing']"
980850,How to check extrema if second derivative test fails,"I have to find minima and maxima of $f(x,y)=x^4+6y^2-4xy^3-1$ I found three points that could be extrema - $(0,0)$, $(1,1)$ and $(-1,-1)$ I already checked $(1,1)$ and $(-1,-1)$ with second derivative test, but determinant of Hesian at $(0,0)$ equals $0$ and I can't show that there is no extremum (but maybe there is?). What do I do now?","['multivariable-calculus', 'calculus']"
980851,Unbounded function on compact interval?,"So what are some unbounded function on compact interval, if there is any? Also, is the function $f:[0,\infty) \to \mathbb R$, $f(x)=x$ continuous?","['continuity', 'compactness', 'functions']"
980890,"A few questions on the properties of $\mathbb{R} ^ {[0,1]}$","Given the topological space $X=\mathbb{R}^{[0,1]}$ with the product topology, there are several properties regarding to  $X$ which I am not sure if are true/false. Is $X$ metrizable? I'm having trouble on how I can prove/disprove this, and I'm not sure if I should aim to proving this or to find a counterexample. Is $X$ normal and/or Hausdorff? I think I can show $X$ is Hausdorff, but not quite sure as to this one or on how to formalize such a proof. Is $X$ compact and/or locally compact? (And does compactness implies locally compactness or is it the other way around?) Is $X$ connected and/or path-connected? I find it especially hard on how to start on proving/disproving each, so even a hint will help!:)
Thanks!",['general-topology']
980926,rational normal curve of degree 3 not written by intersection of two quadrics,"I'm learning about rational normal curves of degree n. And the book says that rational normal curves of degree 3 cannot be written by intersection of two quadrics.
I can visualize the situation in my head, but cannot formulate a rigorous argument...Could anyone help me?",['algebraic-geometry']
980933,What is the opposite category of $Set$?,"In $Set$ the initial object is the empty set, and it has an unique morphism to each other object, namely $f=\emptyset$. However I find it difficult to think about the category ${Set}^{op}$, is there any morphism from $X \subset Obj(Set)$ to $\emptyset$ at all? Can an empty set be the codomain of some function?","['category-theory', 'functions']"
980941,Calculate $1+(1+2)+(1+2+3)+\cdots+(1+2+3+\cdots+n)$,How can I calculate $1+(1+2)+(1+2+3)+\cdots+(1+2+3+\cdots+n)$? I know that $1+2+\cdots+n=\dfrac{n+1}{2}\dot\ n$. But what should I do next?,['sequences-and-series']
980961,How does one evaluate $\int \frac{\sin(x)}{\sin(5x)} \ dx$,"The below problem is taken from Joseph Edwards book Integral Calculus for beginners . How does one show:
$$5 \int \frac{\sin(x)}{\sin(5x)} \ dx= \sin\left(\frac{2\pi}{5}\right) \cdot \log\left\{\frac{\sin\left(x-\frac{2\pi}{5}\right)}{\sin\left(x+\frac{2\pi}{5}\right)}\right\} -\sin\left(\frac{\pi}{5}\right) \cdot \log\left\{\frac{\sin\left(x-\frac{\pi}{5}\right)}{\sin\left(x+\frac{\pi}{5}\right)}\right\} $$ Splitting $\sin{(5x)}$ as $\sin{(4x+x)}$ doesn't seem to be of much help since then we have a big term in the denominator after expansion.","['trigonometric-integrals', 'calculus', 'integration', 'indefinite-integrals']"
