question_id,title,body,tags
4494251,Prove that the intersection of two open sets is open.,"I am just starting to learn proofs and my question mainly has to do with the structure. Let A and B be open sets. If the statement $A \cap B \neq \emptyset \implies A \cap B$ is open is true, then its contrapositive $A \cap B$ not open $\implies A \cap B = \emptyset$ is also true. However, we know that the empty set is open as well as closed, so the first statement can't be true. The problem is, I know that this is a true statement. Where am I going wrong?","['proof-writing', 'logic', 'real-analysis', 'solution-verification', 'elementary-set-theory']"
4494262,A random walk on half the number line,Consider a symmetric random walk on the number line where steps are size $1$ .  If a step from $0$ tries to go to $-1$ you stay at $0$ instead. You start at $0$ and we want to compute the expected time to reach $x>0$ . From numerical experiments it seems to be $x(x+1)$ .  How can this be proved?,['probability']
4494289,Derive a formula $\sum_{j=1}^{n-1}j^a \sim \zeta(-a)+\frac{n^{a+1}}{a+1}\sum_{s=0}^\infty \binom{a+1}{s}\frac{B_s}{n^s} $,"Detailed derivations on this formula : There is an exercise problem (Ex. 3.2) in Olver's book, on page 292. (or you can find it on this website: Eq.2.10.7 ). $$\sum_{j=1}^{n-1}j^a \sim \zeta(-a)+\frac{n^{a+1}}{a+1}\sum_{s=0}^\infty \binom{a+1}{s}\frac{B_s}{n^s} \tag{*}$$ I try to derive it. I begin with: $$\sum_{j=n_0}^n f(j)=\int_{n_0}^n f(x) dx+\frac{f(n_0)+f(n)}{2}+\sum_{s=1}^{m-1}\frac{B_{2s}}{(2s)!}\left( f^{(2s-1)}(n)-f^{(2s-1)}(n_0) \right)+R_m(n) $$ let $n_0=1$ and $f(x)=x^a$ , for left-hand-side: $$\sum_{j=n_0}^n f(j)=\sum_{j=1}^n j^a$$ for right-hand-side: $$\begin{align}
\int_{n_0}^n f(x) dx&=\int_1^n x^a dx=\frac{1}{a+1}x^{a+1}|_1^n=\frac{n^{a+1}}{a+1}-\frac{1}{a+1}\tag{1}\\
\\
\frac{f(n_0)+f(n)}{2}&=\frac{f(1)+f(n)}{2}=\frac{1+n^a}{2}\tag{2}\\
\\
f^{(2s-1)}(x)&=a(a-1)...(a-2s+2)x^{a-2s+1}=\frac{a!}{(a-2s+1)!}x^{a-2s+1}\\
\\
f^{(2s-1)}(n)&=\frac{a!}{(a-2s+1)!}n^{a-2s+1}\\
\\
f^{(2s-1)}(n_0)&=f^{(2s-1)}(1)=\frac{a!}{(a-2s+1)!}
\end{align}$$ $$\begin{align}
\sum_{s=1}^{m-1}\frac{B_{2s}}{(2s)!}\left( f^{(2s-1)}(n)-f^{(2s-1)}(n_0) \right)&=\sum_{s=1}^{m-1}\frac{B_{2s}}{(2s)!}\frac{a!}{(a-2s+1)!}\left(n^{a-2s+1}-1\right)\\
\\
&=\frac{1}{a+1}\sum_{s=1}^{m-1}\frac{B_{2s}}{(2s)!}\frac{(a+1)!}{(a-2s+1)!}\left(n^{a-2s+1}-1\right)\\
\\
&=\frac{1}{a+1} \sum_{s=1}^{m-1}B_{2s}\binom{a+1}{2s }\left(n^{a-2s+1}-1\right) 
\end{align}$$ Next, substitute: $s'=2s$ and use the fact $B_{2k+1}=0$ for $k=1,2,3,...$ $$\begin{align}
\sum_{s=1}^{m-1}\frac{B_{2s}}{(2s)!}\left( f^{(2s-1)}(n)-f^{(2s-1)}(n_0) \right)&=\frac{1}{a+1} \sum_{s'=2}^{2m-2}B_{s'}\binom{a+1}{s'}\left(n^{a-s'+1}-1\right)\\
\\
&=\frac{n^{a+1}}{a+1} \sum_{s'=2}^{2m-2}\binom{a+1}{s'}\frac{B_{s'}}{n^{s'}}-\frac{1}{a+1} \sum_{s'=2}^{2m-2}\binom{a+1}{s'}B_{s'}\tag{3}
\end{align}$$ Combine $(1)(2)(3)$ , $$\begin{align}
\sum_{j=1}^n j^a&=\frac{n^{a+1}}{a+1}-\frac{1}{a+1}+
\frac{1+n^a}{2}+\frac{n^{a+1}}{a+1} \sum_{s'=2}^{2m-2}\binom{a+1}{s'}\frac{B_{s'}}{n^{s'}}-\frac{1}{a+1} \sum_{s'=2}^{2m-2}\binom{a+1}{s'}B_{s'}+R_m(n)\\
\\
\sum_{j=1}^n j^a&=n^a+\frac{n^{a+1}}{a+1}-\frac{n^a}{2}+\frac{n^{a+1}}{a+1} \sum_{s'=2}^{2m-2}\binom{a+1}{s'}\frac{B_{s'}}{n^{s'}}\\
&~~~~~~~~~-\frac{1}{a+1}+\frac{1}{2}-\frac{1}{a+1} \sum_{s'=2}^{2m-2}\binom{a+1}{s'}B_{s'}+R_m(n)\\
\end{align}$$ Use the fact $B_0=1,~B_1=-\frac{1}{2}$ : $$\begin{align}
\sum_{j=1}^n j^a=n^a+\frac{n^{a+1}}{a+1}\sum_{s'=0}^{2m-2}\binom{a+1}{s'}\frac{B_{s'}}{n^{s'}}-\frac{1}{a+1}\sum_{s'=0}^{2m-2}\binom{a+1}{s'}B_{s'}+R_m(n)\tag{4}
\end{align}$$ The remainder becomes: $$\begin{align}
R_m(n)&=\int_{n_0}^n \frac{B_{2m}-B_{2m}(x-\lfloor x\rfloor)}{(2m)!}f^{(2m)}(x)dx\\
\\
&=\color{red}{\int_{n_0}^\infty \frac{B_{2m}-B_{2m}(x-\lfloor x\rfloor)}{(2m)!}f^{(2m)}(x)dx}\color{blue}{-\int_{n}^\infty \frac{B_{2m}-B_{2m}(x-\lfloor x\rfloor)}{(2m)!}f^{(2m)}(x)dx}\tag{5}\end{align}$$ where $$f^{(2m)}(x)=a(a-1)...(a-2m+1)x^{a-2m}=\frac{a!}{(a-2m)!}x^{a-2m}$$ Since $|B_{2m}-B_{2m}(x-\lfloor x\rfloor)|\le 2|B_{2m}|$ , the $\color{blue}{\text{blue-colored term}}$ is bounded by $$\begin{align}\left|-\int_{n}^\infty \frac{B_{2m}-B_{2m}(x-\lfloor x\rfloor)}{(2m)!}f^{(2m)}(x)dx\right|&\le 2|B_{2m}|\int_{n}^\infty \frac{1}{(2m)!}|f^{(2m)}(x)|dx\\
\\
&=\left|\frac{2B_{2m}}{(2m)!}\cdot\frac{a!}{(a-2m)!}\cdot \frac{-1}{a-2m+1}\cdot n^{a-2m+1}\right|\\
\\
&=\left|\frac{2B_{2m}}{a+1}\cdot\binom{a+1}{2m}\right|\cdot \frac{n^{a+1}}{n^{2m}}\\
\\
&=\mathcal{O}\left( \frac{n^{a+1}}{n^{2m}}\right)\tag{6}\end{align}$$ The $\color{red}{\text{red-colored term}}$ becomes $$
\begin{align}
\int_{n_0}^\infty \frac{B_{2m}-B_{2m}(x-\lfloor x\rfloor)}{(2m)!}f^{(2m)}(x)dx&=\frac{B_{2m}}{(2m)!}f^{(2m-1)}(x)\bigg|_{n_0}^\infty-\frac1{(2m)!}\sum_{k=n_0}^\infty\int_{k}^{k+1} B_{2m}(x-k)f^{(2m)}(x)dx\\
\\
&=-\frac{B_{2m}}{(2m)!}f^{(2m-1)}(n_0)-\frac{1}{(2m)!}\sum_{k=n_0}^\infty I_{k,2m}\tag{7}
\end{align}$$ where $$I_{k,p}=\int_{k}^{k+1} B_{p}(x-k)f^{(p)}(x)dx$$ perform the integration by part, and we get $$I_{k,p}=B_p(1)f^{(p-1)}(k+1)-B_p(0)f^{(p-1)}(k)-\int_{k}^{k+1} B'_{p}(x-k)f^{(p-1)}(x)dx$$ Use the property: $B'_s(t)=s\cdot B_{s-1}(t),~~s=1,2,3,\dots$ , we get recursive equation $$I_{k,p}=B_p(1)f^{(p-1)}(k+1)-B_p(0)f^{(p-1)}(k)-p\cdot I_{k,p-1}\tag{8}$$ Note the following properties between Bernoulli polynomial and Bernoulli number: $$B_p(1)=B_{p}(0)=B_p,~~p=2,3,\dots~~~~~\text{But}~~~~B_1(1)=-B_1=\frac12,~~ B_1(0)=B_1=-\frac12$$ hence, we need to deal with the $p=1$ cases separately. Then, eq.(8) becomes $$I_{k,p}=B_p\cdot\left[f^{(p-1)}(k+1)-f^{(p-1)}(k)\right]-p\cdot I_{k,p-1},~~~~p=2,3,\dots\tag{9}$$ Evaluate eq.(9) recursively and we get $$I_{k,p}=\sum_{i=2}^p (-1)^{p-i}\cdot \frac{p!}{i!}\cdot B_i\cdot\left[f^{(i-1)}(k+1)-f^{(i-1)}(k)\right]+(-1)^{p-1}\cdot p!\cdot I_{k,1},~~p\ge2\tag{10}$$ Not done yet, I will update it later. Not done yet, I will update it later. Not done yet, I will update it later.","['integration', 'divergent-series', 'summation', 'asymptotics', 'sequences-and-series']"
4494296,1955 Miklós Schweitzer Problem 3 - concentration inequality,"Source : 1955 Miklós Schweitzer Problem 3 Let the density function $f(x)$ of a random variable $\xi$ be an even function; let further $f(x)$ be monotonically non-increasing for $x > 0$ . Suppose that $$D^2= \int_\mathbb{R} x^2 f(x)\;dx$$ exists. Prove that for $\lambda > 0$ , $$P(\left|\xi\right| \geq \lambda D)\leq \frac{1}{1+\lambda^2}.$$ Attempt : As $f(\cdot)$ is even, $\mathbb{E}(\xi)=0$ . I apply Cantelli's inequality to obtain $$P(|\xi| \geq \lambda D)\leq \frac{2}{1+\lambda^2}.$$ Well, I guess it wasn't meant to be that easy haha... so I assume I must do something using monotonicity of $f(\cdot)$ . Alternatively, I wanted to apply some exponential tail bound - for instance ideally yielding something similar to the following: $$P(|\xi| \geq \lambda D)\leq^* e^{-g(\lambda)}\leq \frac{1}{1+\lambda^2},$$ where $\leq^*$ would follow by showing $\xi$ is sub-Gamma/Gaussian/etc. but I didn't put much thought into this approach. Question : Is there a way to just slightly change the initial lazy approach I took - i.e. maybe another concentration inequality in a clever way? Or is the approach totally different? I appreciate any help - thanks!","['contest-math', 'inequality', 'probability-theory', 'probability']"
4494312,"How to ""feel"" semidirect products","Sorry if the question makes no sense, but I've always had a problem ""feeling"" semidirect products though I understand them. Unlike direct products, I can easily point it out when I'm working with a group. This happens when some of the elements seem independent of other elements. Like when I'm adding complex numbers, I can see the imaginary part go with the imaginary part, and the real with the real. Or when multiplying, the magnitude multiplies by the magnitude, and the angle adds with the angle. But I am not able to develope an intuitive feeling to know when a group is a semidirect product of 2 subgroups. The most thing I've went to so far is to see some elements independent but interact in special cases. Like in the dihedral group, where rotations are rotations, and a reflection is a reflection unless there are 2 reflections which might affect a rotation. But other than that, pointing a semidirect product is not as obvious as direct products. Can someone help me quickly notice when a group is a semidirect product of 2 subgroups?","['permutations', 'semidirect-product', 'abstract-algebra', 'intuition', 'group-theory']"
4494346,Existence of a fixed point to a vector-valued mapping,"I have the following system: $$\begin{cases}
F_1(x_1,x_2) \colon= (c_1 - a_{11}x_1 - a_{21}x_2)^{a_{11}}(c_2 - a_{12}x_1 - a_{22}x_2)^{a_{12}} = x_1 \\ 
F_2(x_1,x_2) \colon= (c_1 - a_{11}x_1 - a_{21}x_2)^{a_{21}}(c_2 - a_{12}x_1 - a_{22}x_2)^{a_{22}} = x_2
\end{cases}$$ where $c_i, a_{ij}\geq 0$ and $c_1 + c_2 = a_{11}+a_{12} = a_{21} + a_{22} = 1.$ I strongly suspect the above system has a solution $(x_1,x_2)$ with $x_i>0,$ but not quite sure how to prove it. The Jacobian after taking $\ln$ from both sides is positive definite which can be seen easily. But I am not sure how that would help if we wanted to use Implicit Function Theorem, for instance. I thought about using Banach's fixed point theorem but the map $F = (F_1, F_2)$ does not seem to be a contraction since the derivative will be unbounded due to the exponents $a_{ij}\leq 1.$ I think a vector version of the Intermediate Value Theorem is probably most promising but all I can find is Poincare-Miranda Theorem , which I am not sure is immediately applicable. For what its worth we can assume the domain I am interested is: $$D = \{(x_1,x_2)\vert\,  a_{1i}x_1 + a_{2i}x_2 < c_i  \}\subseteq\mathbb{R}^2_{>0}$$ Finally, its one-dimensional version is an immediate consequence of the Intermediate Value Theorem","['fixed-point-theorems', 'real-analysis', 'multivariable-calculus', 'calculus', 'nonlinear-system']"
4494362,Method of energy functions to show boundedness of 2nd Order ODE,"I made the following system from the typical $x_1=x, x_2=x'$ transformation: $x_1'=x_2\\x_2'=\sin^2(x_1)-x_2\cos^2(x_1)$ I then used the general energy function $E(t,x_1,x_2)=\frac{1}{2}(x_2)^2+\int_{0}^{x_1}g(s)ds$ when $x''+f(x)x'+g(x)=0$ . Here, $E(t,x_1,x_2)=\frac{1}{2}(x_2)^2-\int_{0}^{x_1}\sin^2(s)ds$ And $\frac{dE}{dt}=-(x_2)^2\cos^2(x_1)≤0$ after applying the FTC, substituting, and cancelling terms. So the system is always dissipating energy, that is, for any time t, $E(t)≤E(0)$ . I want to show the boundedness of $x_2$ , that is, $|x_2(t)|≤K,$ for some constant $K$ and $t≥0$ . I get to the inequality: $\frac{1}{2}(x_2(t))^2-\int_{0}^{x_1(t)}\sin^2(s)ds≤\frac{1}{2}(x_2(0))^2-\frac{x_1(0)}{2}+\frac{1}{4}\sin(2x_1(0))$ Or if you prefer: $\frac{1}{2}(x_2(t))^2-\frac{x_1(t)}{2}+\frac{1}{4}\sin(2x_1(t))≤\frac{1}{2}(x_2(0))^2-\frac{x_1(0)}{2}+\frac{1}{4}\sin(2x_1(0))$ . I cannot figure out how to remove the terms with $x_1(t)$ to isolate $|x_2(t)|$ while also keeping the ≤ inequality... Note: $-\frac{x_1(t)}{2}+\frac{1}{4}\sin(2x_1(t))<0$ , for all $x_1(t)$ Any help? Update: I've since shifted my efforts to first showing $x_1$ is bounded and then moving terms around in the inequality to show $x_2$ is bounded. I think this might be the only way to do it, but I'm not confident my method was correct...","['bounded-variation', 'ordinary-differential-equations', 'upper-lower-bounds']"
4494391,How is a set an event,"For problems where sets are described as events such as: In a group of 12 friends, 8 study French, 4 study french only and 2 study neither French nor Cantonese.  Let A be the event 'studies French' and let B be the event 'studies Cantonese'. To my mind, A and B are sets and the elements are people (friends).  How are they then also events?  Is it because the 12 friends comprise the ""sample space"" and the event is ""sampling""? A set is any collection of objects (mathematical or not).  An event is ""an outcome or defined collection of outcomes of a random experiment"" (well, according to Statistics.com).  I don't think it's a contentious subject so I'll quote wikipedia here for the definition of an event: ""In probability theory, an event is a set of outcomes of an experiment (a subset of the sample space) to which a probability is assigned."" Where is the experiment in the initial statements?  Or am I confusing the sets defined by the text with my own e.g. Set A={a,b,c,d,e,f,g,h}
Set B={e,f,g,h,i,j}
compliment of the sets = {k,l} Perhaps the categories are the 'elements' of the sets in this instance?
Set A={any friend who studies French}
Set B={any friend who studies Cantonese}
compliment of the sets = {any friend who studies neither} I am new to this but I've heard of set builder notation.  I'm wondering how to describe ""Let A be the event 'studies French' and let B be the event 'studies Cantonese'."" in set builder in that case.",['elementary-set-theory']
4494400,"Intuitively, why does it make sense to go second in dice game to maximize chance of winning?","Here's a question from a probability book I am working through: Let's add more fun to the triplet game. Instead of fixed triplets for the two players, the new game allows both to choose their own triplets. Player $1$ chooses a triplet first and announces it; then player $2$ chooses a different triplet. The players toss the coins until one of the two triplet sequences appears. The player whose chosen triplet appears first wins the game. If both player $1$ and player $2$ are perfectly rational and both want to maximize their probability of winning, would you go first (as player $1$ )? If you go second, what is your probability of winning? There's $8$ possible triplets sequences for each player: HHH, HHT, HTH, HTT, THH, THT, TTH, TTT The players can't have the same triplet, hence there being $64 - 8 = 56$ probability outcomes to calculate for player $2$ winning. After spending half an hour tediously calculating all $56$ , it turns out that player $2$ can always choose a triplet, dependent on what player $1$ picked, as to win with probability at least ${2\over3}$ . However, I am wondering if there is an intuitive way to see that without tediously doing all $56$ computations. Or if seeing that player $2$ can always win with probability at least ${2\over3}$ is too much to ask for of an intuitive heuristic, how can we see that player $2$ can always win with probability at least ${1\over2}$ ? Edit: Since the problem statement is referring to earlier parts of the problem, I am reproducing those problem statements here as well: Part A. If you keep on tossing a fair coin, what is the expected number of tosses such hat you have $HHH$ (heads heads heads) in a row? What is the expected number of tosses to have $THH$ (tails heads heads) in a row? Part B. Keep flipping a fair coin until either $HHH$ or $THH$ occurs in the sequence. What is the probability that you get an $HHH$ subsequence before $THH$ ?","['gambling', 'markov-chains', 'dice', 'combinatorics', 'probability']"
4494402,How to find the sum of constants given the following systems of equations?,"Given that $q,r,s$ , and $t$ are different constant values in the following systems of equations containing $a,b,c$ , and $d$ . Find the sum $q+r+s+t$ . $\frac{1}{qa+1} + \frac{1}{qb+1} + \frac{1}{qc+1}+ \frac{1}{qd+1} = 1$ $\frac{1}{ra+1} + \frac{1}{rb+1} + \frac{1}{rc+1}+ \frac{1}{rd+1} = 1$ $\frac{1}{sa+1} + \frac{1}{sb+1} + \frac{1}{sc+1}+ \frac{1}{sd+1} = 1$ $\frac{1}{ta+1} + \frac{1}{tb+1} + \frac{1}{tc+1}+ \frac{1}{td+1} = 1$ I tried using a simpler version of the problem but I can't find the pattern. I am thinking that there might be a pattern that I can get from finding the sum $q+r$ from this simpler version of the problem. $\frac{1}{qa+1} + \frac{1}{qb+1} = 1$ $\frac{1}{ra+1} + \frac{1}{rb+1} = 1$ I also tried adding the four equations that leads me to factor out the sum $q+r+s+t$ but it becomes more complicated. But I noticed that the sum of the each set of denominators per equation is equal to the product of all those denominators. However, I am stuck at looking for the pattern where I can use that fact. Thanks in advance for your comments and suggestions on how to solve this particular algebra problem.","['algebra-precalculus', 'systems-of-equations', 'polynomials']"
