,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,The inverse of a certain tricky function,The inverse of a certain tricky function,,"What is the explicit form of the inverse of the function $f:\mathbb{Z}^+\times\mathbb{Z}^+\rightarrow\mathbb{Z}^+$  where $$f(i,j)=\frac{(i+j-2)(i+j-1)}{2}+i?$$","What is the explicit form of the inverse of the function $f:\mathbb{Z}^+\times\mathbb{Z}^+\rightarrow\mathbb{Z}^+$  where $$f(i,j)=\frac{(i+j-2)(i+j-1)}{2}+i?$$",,['functions']
1,For any even function $f$ there is infinite number of functions $g$ such that $f(x) = g(|x|)$,For any even function  there is infinite number of functions  such that,f g f(x) = g(|x|),"This is question from Spivak's Calculus. Question statement (paraphrased): For any even function $f$ there is infinite number of functions $g$ such that $f(x) = g(|x|)$ I have made attempt at proof, here is my work. My main concern is whether my proof that there are infinite such functions is correct. Let $g$ be a function such that for any positive $x$, $f(x) = g(x)$ and let $f$ be some even function. We will show that above equality then holds even when $x$ is negative: $f(-x) = g(|-x|) \Leftrightarrow f(x) = g(x)$, which is true by definition of these functions. It now remains to show that there is infinite number of those functions. I understand that is so because $g$ can be defined as one whishes for negative numbers and it won't change equality. But I cannot think of formal proof. I'm thinking about assigning values to functions $g$ in a way that I define $g_{1}(-1) = k$ and then making infinite number of them by induction: for any function $g_{n}(x) = k$, if x is negative, we define $g_{n+1}(x-1) = k$. Then by the fact that there is infinite natural numbers, and for every natural number there is going to be unique function, we can conclude there is infinite number of functions. Is the concept of induction applicable here or is it not?","This is question from Spivak's Calculus. Question statement (paraphrased): For any even function $f$ there is infinite number of functions $g$ such that $f(x) = g(|x|)$ I have made attempt at proof, here is my work. My main concern is whether my proof that there are infinite such functions is correct. Let $g$ be a function such that for any positive $x$, $f(x) = g(x)$ and let $f$ be some even function. We will show that above equality then holds even when $x$ is negative: $f(-x) = g(|-x|) \Leftrightarrow f(x) = g(x)$, which is true by definition of these functions. It now remains to show that there is infinite number of those functions. I understand that is so because $g$ can be defined as one whishes for negative numbers and it won't change equality. But I cannot think of formal proof. I'm thinking about assigning values to functions $g$ in a way that I define $g_{1}(-1) = k$ and then making infinite number of them by induction: for any function $g_{n}(x) = k$, if x is negative, we define $g_{n+1}(x-1) = k$. Then by the fact that there is infinite natural numbers, and for every natural number there is going to be unique function, we can conclude there is infinite number of functions. Is the concept of induction applicable here or is it not?",,['calculus']
2,Math Competition Question for IMC 2016 (University level),Math Competition Question for IMC 2016 (University level),,"I am practicing for the IMC math competition for university students, and I was wondering if someone could help me with this question: Today, Ivan the Confessor prefers continuous functions $f:[0,1]\to\mathbb R$ satisfying $f(x)+f(y)\geq |x-y|$ for all $x,y\in [0,1]?$ Find the minimum of $\int_0^1 f$ over all preferred functions. This is from the 2016 IMC, question 7. My idea was to integrate on both sides from 1 to 0 twice, the first integral in x and the second in y, but this gave a solution of 1/6, but the solution says the true answer is 1/4. I was wondering if someone could explain why my answer was incorrect, and if anyone has a solution to this problem?","I am practicing for the IMC math competition for university students, and I was wondering if someone could help me with this question: Today, Ivan the Confessor prefers continuous functions satisfying for all Find the minimum of over all preferred functions. This is from the 2016 IMC, question 7. My idea was to integrate on both sides from 1 to 0 twice, the first integral in x and the second in y, but this gave a solution of 1/6, but the solution says the true answer is 1/4. I was wondering if someone could explain why my answer was incorrect, and if anyone has a solution to this problem?","f:[0,1]\to\mathbb R f(x)+f(y)\geq |x-y| x,y\in [0,1]? \int_0^1 f","['functions', 'optimization', 'continuity', 'contest-math']"
3,Terminology and notation for a zero-padded restriction of a function,Terminology and notation for a zero-padded restriction of a function,,"I am a lowly data analyst, but I like to use standard mathematical terms and notation when possible. Here is the setting: given some function $f : \mathbb{R}^2 \rightarrow \mathbb{R}$ , and some subset $S \subset \mathbb{R}^2$ , I define ""zero-extended restrictions"" of $f$ for each of the two disjoint regions into which I have divided the plane: $$ f_1 : \mathbb{R}^2 \rightarrow \mathbb{R}, \quad f_1(x) = \begin{cases} f(x),  &x \in S \\ 0,  &x \notin S \end{cases} $$ and $$ f_2 : \mathbb{R}^2 \rightarrow \mathbb{R}, \quad f_2(x) = \begin{cases}0,  &x \in S \\ f(x),  &x \notin S \end{cases} $$ $f_1$ and $f_2$ are like restrictions , but not exactly, because I don't want to change the domain, which is still all of $\mathbb{R}^2$ . Crucially, I need equations like $f(x) = f_1(x) + f_2(x)$ to still make sense. Therefore it seems like the restriction notation $f|_S$ would be wrong, i.e. $f_1 \neq f|_S$ . Is there some other concise term or notation to describe these functions $f_1$ and $f_2$ ? Or are they sufficiently unusual creations that I won't make a fool of myself if I coin my own description and notation?","I am a lowly data analyst, but I like to use standard mathematical terms and notation when possible. Here is the setting: given some function , and some subset , I define ""zero-extended restrictions"" of for each of the two disjoint regions into which I have divided the plane: and and are like restrictions , but not exactly, because I don't want to change the domain, which is still all of . Crucially, I need equations like to still make sense. Therefore it seems like the restriction notation would be wrong, i.e. . Is there some other concise term or notation to describe these functions and ? Or are they sufficiently unusual creations that I won't make a fool of myself if I coin my own description and notation?","f : \mathbb{R}^2 \rightarrow \mathbb{R} S \subset \mathbb{R}^2 f  f_1 : \mathbb{R}^2 \rightarrow \mathbb{R}, \quad f_1(x) = \begin{cases} f(x),  &x \in S \\ 0,  &x \notin S \end{cases}   f_2 : \mathbb{R}^2 \rightarrow \mathbb{R}, \quad f_2(x) = \begin{cases}0,  &x \in S \\ f(x),  &x \notin S \end{cases}  f_1 f_2 \mathbb{R}^2 f(x) = f_1(x) + f_2(x) f|_S f_1 \neq f|_S f_1 f_2","['functions', 'notation', 'terminology', 'convention']"
4,Function with many values in a sequence,Function with many values in a sequence,,"Cool problem I was reading but couldn't solve! Problem: Let $f(n)$ be a function satisfying the following conditions: a) $f(1) = 1$ . b) $f(a) \leq f(b)$ where $a$ and $b$ are positive integers with $a \leq b$ . c) $f(2a) = f(a) + 1$ for all positive integers a. Let $M$ denote the number of possible values of the $2020$ -tuple $(f(1), f(2), f(3), ..., f(2020))$ can take. Find $M ($ mod $1000)$ . $\\$ My solution (incomplete): I started listing a few values of $f(n)$ , such as $f(1) = 1, f(2) = 2, f(3) = 2, 3, f(4) = 3, $ etc. When $n$ is not a power of $2$ , $f(n)$ has many values. For example, $f(3) = 2, 3$ and $f(5), f(6), f(7) = 3, 4.$ Using condition b, there are $2$ ways to select a value for $f(3); 2, 3$ . $f(5), f(6), f(7)$ has $4$ ways to select values for those $3$ ; $(3, 3, 3), (3, 3, 4), (3, 4, 4), (4, 4, 4)$ respectively for $f(5), f(6), f(7).$ For the next ""group""; $f(9), f(10), ..., f(15)$ , there are $8$ ways. This process keeps happening for when a group starts with $f(n)$ such that $n = 2^x + 1$ for some positive integer $x$ and the group ends with $f(n) = 2^{x+1} - 1$ , there are $2^x$ ways to assign values to that group. However, from here, I don't know how to calculate how many total possible values the $2020$ -tuple can take. Do I add or multiply the values in these groups because they are independent events? Please help. Thanks in advance to those who help. By the way, the correct answer is $\boxed{502}$ but I don't know how to get this.","Cool problem I was reading but couldn't solve! Problem: Let be a function satisfying the following conditions: a) . b) where and are positive integers with . c) for all positive integers a. Let denote the number of possible values of the -tuple can take. Find mod . My solution (incomplete): I started listing a few values of , such as etc. When is not a power of , has many values. For example, and Using condition b, there are ways to select a value for . has ways to select values for those ; respectively for For the next ""group""; , there are ways. This process keeps happening for when a group starts with such that for some positive integer and the group ends with , there are ways to assign values to that group. However, from here, I don't know how to calculate how many total possible values the -tuple can take. Do I add or multiply the values in these groups because they are independent events? Please help. Thanks in advance to those who help. By the way, the correct answer is but I don't know how to get this.","f(n) f(1) = 1 f(a) \leq f(b) a b a \leq b f(2a) = f(a) + 1 M 2020 (f(1), f(2), f(3), ..., f(2020)) M ( 1000) \\ f(n) f(1) = 1, f(2) = 2, f(3) = 2, 3, f(4) = 3,  n 2 f(n) f(3) = 2, 3 f(5), f(6), f(7) = 3, 4. 2 f(3); 2, 3 f(5), f(6), f(7) 4 3 (3, 3, 3), (3, 3, 4), (3, 4, 4), (4, 4, 4) f(5), f(6), f(7). f(9), f(10), ..., f(15) 8 f(n) n = 2^x + 1 x f(n) = 2^{x+1} - 1 2^x 2020 \boxed{502}",['functions']
5,"Solve in rational numbers, the equation, $x\lfloor x\rfloor\{x\}=58$","Solve in rational numbers, the equation,",x\lfloor x\rfloor\{x\}=58,"Solve in rational numbers, the equation, $$x\lfloor x\rfloor\{x\}=58$$ where $\lfloor x\rfloor$ and $\{x\}$ are the greatest integer less than or equal to $x$ and the fractional part of $x$ respectively. I tried to make an equation like: $$(a+b)ab=58$$ where $a=\lfloor x\rfloor$ and $b=\{x\}$ and giving the restrictions that $a$ is an integer and $b$ is a rational number such that $0≤b<1$ . Then I made a quadratic equation over $b$ and used the famous quadratic formula. But everything became complex (not the mathematical 'complex') and so please help me out. Thanks in advance!","Solve in rational numbers, the equation, where and are the greatest integer less than or equal to and the fractional part of respectively. I tried to make an equation like: where and and giving the restrictions that is an integer and is a rational number such that . Then I made a quadratic equation over and used the famous quadratic formula. But everything became complex (not the mathematical 'complex') and so please help me out. Thanks in advance!",x\lfloor x\rfloor\{x\}=58 \lfloor x\rfloor \{x\} x x (a+b)ab=58 a=\lfloor x\rfloor b=\{x\} a b 0≤b<1 b,[]
6,Can two different functions have the same graph?,Can two different functions have the same graph?,,"I know that, Identical Functions (Equal Functions) are those functions which have the same domain and give the same output for every input value. These functions have the same graph. For example, The functions $f(x)=x^3/x$ and $g(x)=x^4/x^2$ have the same domain (set of non-zero real numbers), and give the same output for every input value. These are identical functions (equal functions) and generate the same graph. On the other hand, the function $h(x)=x^2$ is not identical to the functions $f$ and $g$ , as the domain of $h$ (set of real numbers) is different from that of $f$ and $g$ (set of non-zero real numbers). The only difference in the graphs of $h$ and $f$ (or $g$ ) is at the point $x=0$ . Now coming to my doubt, Can two different functions have the same graph? Or in other words, if the graphs of two different functions are exactly same, can we conclude that the two functions are identical (equal) ? If not please give some examples where two different functions generate the same graph.","I know that, Identical Functions (Equal Functions) are those functions which have the same domain and give the same output for every input value. These functions have the same graph. For example, The functions and have the same domain (set of non-zero real numbers), and give the same output for every input value. These are identical functions (equal functions) and generate the same graph. On the other hand, the function is not identical to the functions and , as the domain of (set of real numbers) is different from that of and (set of non-zero real numbers). The only difference in the graphs of and (or ) is at the point . Now coming to my doubt, Can two different functions have the same graph? Or in other words, if the graphs of two different functions are exactly same, can we conclude that the two functions are identical (equal) ? If not please give some examples where two different functions generate the same graph.",f(x)=x^3/x g(x)=x^4/x^2 h(x)=x^2 f g h f g h f g x=0,"['functions', 'graphing-functions']"
7,When is $y=|P(x)|$ is differentiable?,When is  is differentiable?,y=|P(x)|,"Let $P:\mathbb{R}\to\mathbb{R}$ denote the polynomial function. When is $y=|P(x)|$ differentiable? I found out that $y=|P(x)|$ may be differentiable through-out $\mathbb{R}$ or it may not be. When it is not differentiable thorough out $\mathbb{R}$ , the points of non- differentiability occur at $P(x)=0$ . Is there any more detail which can be given about this?","Let denote the polynomial function. When is differentiable? I found out that may be differentiable through-out or it may not be. When it is not differentiable thorough out , the points of non- differentiability occur at . Is there any more detail which can be given about this?",P:\mathbb{R}\to\mathbb{R} y=|P(x)| y=|P(x)| \mathbb{R} \mathbb{R} P(x)=0,"['calculus', 'functions', 'derivatives', 'polynomials', 'absolute-value']"
8,"Bijection from $\Bbb N\to \Bbb Z \times \{1, 2, 3, 4\}$.",Bijection from .,"\Bbb N\to \Bbb Z \times \{1, 2, 3, 4\}","Find a bijection from $\Bbb N\to \Bbb Z \times \{1, 2, 3, 4\}$ . Ok, so I know some element $x$ , in $\Bbb N$ maps to an element $(y,z)$ in $\Bbb Z.$ I know to to get from $x$ to $y.$ But since $z$ can only be $1,2, 3,$ or $4$ , I'm lost.","Find a bijection from . Ok, so I know some element , in maps to an element in I know to to get from to But since can only be or , I'm lost.","\Bbb N\to \Bbb Z \times \{1, 2, 3, 4\} x \Bbb N (y,z) \Bbb Z. x y. z 1,2, 3, 4","['functions', 'elementary-set-theory']"
9,"find $A,B$ in way that $f:A\rightarrow B$ is bijective, when $f(x)=\sqrt{x^2-1}$","find  in way that  is bijective, when","A,B f:A\rightarrow B f(x)=\sqrt{x^2-1}","Problem find $A,B$ in  way that $f:A\rightarrow B$ is bijective, when $f(x)=\sqrt{x^2-1}$ . Attempt to solve map $f:A \rightarrow B$ is bijective when it's surjective and injective simultaneously. This map is injective when: $$ \forall(x,y) \in A : x \neq y \implies f(x) \neq f(y)  $$ This map is surjective when: $$ \forall y \in B \exists x \in A : f(x)=y $$ if function $f(x)$ is ""truly"" monotonic it implies that function has to be injective. Observation: $$ \forall x \in \mathbb{R} : \frac{d}{dx}f(x) \neq 0$$ $$ \frac{d}{dx}\sqrt{x^2-1}=\frac{x}{\sqrt{x^2+1}} = f'(x) $$ It is visible that only way $f'(x)$ could be zero is when $x=0$ but $\sqrt{-1}$ is not defined in $\mathbb{R}$ which implies that $f(x)$ is injective if we pick $A$ in a way: $$ A\in \mathbb{R}\setminus[-1,1] $$ and $B$ : $$ B \in \mathbb{R} $$ we have map: $$ f:\mathbb{R}\setminus[-1,1] \rightarrow \mathbb{R} $$ Inverse function of $f(x)$ can be computed by solving y from following equation. Inverse function is map $f^{-1}:B \rightarrow A$ $$ \sqrt{x^2-1}=y $$ $f(x)$ is defined when : $x^2-1 \ge 0 \implies x^2\ge 1 \implies -1 \ge x \ge 1$ $$ x^2-1=y^2 $$ $$ x^2=y^2+1 \implies x=\pm \sqrt{x^2+1} $$ $$ h^{-1}(x)=\sqrt{x^2+1} $$ meaning $f(x)$ is surjective. Which implies $f(x)$ is bijective when: $$ A\in \mathbb{R}\setminus[-1,1], B \in \mathbb{R} $$","Problem find in  way that is bijective, when . Attempt to solve map is bijective when it's surjective and injective simultaneously. This map is injective when: This map is surjective when: if function is ""truly"" monotonic it implies that function has to be injective. Observation: It is visible that only way could be zero is when but is not defined in which implies that is injective if we pick in a way: and : we have map: Inverse function of can be computed by solving y from following equation. Inverse function is map is defined when : meaning is surjective. Which implies is bijective when:","A,B f:A\rightarrow B f(x)=\sqrt{x^2-1} f:A \rightarrow B  \forall(x,y) \in A : x \neq y \implies f(x) \neq f(y)    \forall y \in B \exists x \in A : f(x)=y  f(x)  \forall x \in \mathbb{R} : \frac{d}{dx}f(x) \neq 0  \frac{d}{dx}\sqrt{x^2-1}=\frac{x}{\sqrt{x^2+1}} = f'(x)  f'(x) x=0 \sqrt{-1} \mathbb{R} f(x) A  A\in \mathbb{R}\setminus[-1,1]  B  B \in \mathbb{R}   f:\mathbb{R}\setminus[-1,1] \rightarrow \mathbb{R}  f(x) f^{-1}:B \rightarrow A  \sqrt{x^2-1}=y  f(x) x^2-1 \ge 0 \implies x^2\ge 1 \implies -1 \ge x \ge 1  x^2-1=y^2   x^2=y^2+1 \implies x=\pm \sqrt{x^2+1}   h^{-1}(x)=\sqrt{x^2+1}  f(x) f(x)  A\in \mathbb{R}\setminus[-1,1], B \in \mathbb{R} ","['real-analysis', 'functions', 'proof-verification']"
