,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Why does$ \int_{0}^{\pi} \frac{dx}{\sqrt{\sin(x)}}$ converge while $\int_{0}^{\pi} \frac{dx}{\sin(x)}$ diverges?,Why does converge while  diverges?, \int_{0}^{\pi} \frac{dx}{\sqrt{\sin(x)}} \int_{0}^{\pi} \frac{dx}{\sin(x)},"Essentially for me, the question boils to down finding a convergent majorant for $$\left|\frac{1}{\sqrt{\sin(x)}}\right|$$ in the interval $(0, \pi)$ thereby proving convergence of  $$ \int_{0}^{\pi} \frac{dx}{\sqrt{\sin(x)}}. $$ I can't think of a good majorant though.","Essentially for me, the question boils to down finding a convergent majorant for $$\left|\frac{1}{\sqrt{\sin(x)}}\right|$$ in the interval $(0, \pi)$ thereby proving convergence of  $$ \int_{0}^{\pi} \frac{dx}{\sqrt{\sin(x)}}. $$ I can't think of a good majorant though.",,"['real-analysis', 'convergence-divergence', 'improper-integrals', 'trigonometric-integrals']"
1,Prove that $\sum \limits_{n=0}^{\infty} \frac{n!}{(n+1)!+(n+2)!} = \frac{3}{4}$,Prove that,\sum \limits_{n=0}^{\infty} \frac{n!}{(n+1)!+(n+2)!} = \frac{3}{4},"I was playing around with factorials on Wolfram|Alpha , when I got this amazing result : $$\sum \limits_{n=0}^{\infty} \dfrac{n!}{(n+1)!+(n+2)!} = \dfrac{3}{4}.$$ Evaluating the first few partial sums makes it obvious that the sum converges to $\approx 0.7$. But I am not able to prove this result algebraically. I tried manipulating the terms and introducing Gamma Function, but without success. Can anyone help me with this infinite sum ? Is there some well-known method of evaluating infinite sums similar to this ? Any help will be gratefully acknowledged. Thanks in advance ! :-) EDIT : I realized that $(n!)$ can be cancelled out from the fraction and the limit of the remaining fraction as $n \to \infty$ can be calculated very easily to be equal to $0.75$. Very silly of me to ask such a question !!! Anyways you can check out the comment by @Did if this ""Edit"" section does not help.","I was playing around with factorials on Wolfram|Alpha , when I got this amazing result : $$\sum \limits_{n=0}^{\infty} \dfrac{n!}{(n+1)!+(n+2)!} = \dfrac{3}{4}.$$ Evaluating the first few partial sums makes it obvious that the sum converges to $\approx 0.7$. But I am not able to prove this result algebraically. I tried manipulating the terms and introducing Gamma Function, but without success. Can anyone help me with this infinite sum ? Is there some well-known method of evaluating infinite sums similar to this ? Any help will be gratefully acknowledged. Thanks in advance ! :-) EDIT : I realized that $(n!)$ can be cancelled out from the fraction and the limit of the remaining fraction as $n \to \infty$ can be calculated very easily to be equal to $0.75$. Very silly of me to ask such a question !!! Anyways you can check out the comment by @Did if this ""Edit"" section does not help.",,"['real-analysis', 'sequences-and-series']"
2,Proving that the set of all increasing sequences is uncountable,Proving that the set of all increasing sequences is uncountable,,"Claim: Prove that the set of all increasing sequences $n_1<n_2<...<n_n<...$ is uncountable. Here's my attempt: Let $X=\{(x_n)_{n\in N};(x_n)_{n\in N}$ is increasing$\}$. Consider $f:N\rightarrow X$. We claim that no $f$ can be surjective. Denote $(u_n)_{n\in N}$ the image of $f$ at the point $u\in N$, ie, $f(u) =(u_n)_{n\in N}$ . We construct a sequence $(s_n)_{n\in N}$ such that $(s_n)_{n\in N}$$\neq f(s)$ for all $s\in N$. For, construct $(s_n)_{n\in N}$ taking $s_1=\prod_{k=1}^{\infty} f(k)_1$, $s_2=\prod_{k=1}^{\infty} f(k)_2$, ... , $s_n = \prod_{k=1}^{\infty} f(k)_n$, ... By the monoticity of multiplication, we guarantee that $(s_n)_{n\in N} \in X$. But by the way we built it, it is such that $(s_n)_{n\in N} \neq f(s)$ for all s natural. Hence, $f$ cannot be surjective and therefore X is not countable. Is it correct? And if yes, i find pretty intuitive that $(s_n)_{n\in N} \neq f(s)$ for all s natural. But can someone turn it out more rigorous and clear? EDIT: I came up with a new solution and better notation. Here it is: Let $X=\{(x_n)_{n\in N};(x_n)_{n\in N}$ is increasing$\}$. Consider $f:N\rightarrow X$. Denote $(u_n)_{n\in N}$ the image of $f$ at the point $u\in N$, ie, $f(u) =(u_n)_{n\in N}$ . We may write this sequence as $f(u)= (f(u)_1,...,f(u)_n,...)$. Also define $A_u=\{f(u)_1,...,f(u)_n,...\}$ as the set of all elements of the sequence $f(u)$. We define this set for every $u \in N$. Now we construct a new sequence $(s_n)_{n\in N}$ inductively given by: Define $f(s)_1 $= the smallest element of $A_1$. Supposing defined $f(s)_1,...,f(s)_n$, let $S_{n+1} = \{x \in A_{n+1};  x>y$, where $y$ is the smallest element of $A_{n}\}$. Then take $f(s)_{n+1}$= smallest element of $S_{n+1}$. Therefore the sequence $(s_n)_{n\in N}$ is now defined inductively, and by construction $(s_n)_{n\in N}$ is increasing. Therefore, $(s_n)_{n\in N} \in X$ and $(s_n)_{n\in N}$ is such that $(s_n)_{n\in N} \neq f(s)$, for all $s \in N$. Therefore $f$ is not surjective and hence X is not countable.","Claim: Prove that the set of all increasing sequences $n_1<n_2<...<n_n<...$ is uncountable. Here's my attempt: Let $X=\{(x_n)_{n\in N};(x_n)_{n\in N}$ is increasing$\}$. Consider $f:N\rightarrow X$. We claim that no $f$ can be surjective. Denote $(u_n)_{n\in N}$ the image of $f$ at the point $u\in N$, ie, $f(u) =(u_n)_{n\in N}$ . We construct a sequence $(s_n)_{n\in N}$ such that $(s_n)_{n\in N}$$\neq f(s)$ for all $s\in N$. For, construct $(s_n)_{n\in N}$ taking $s_1=\prod_{k=1}^{\infty} f(k)_1$, $s_2=\prod_{k=1}^{\infty} f(k)_2$, ... , $s_n = \prod_{k=1}^{\infty} f(k)_n$, ... By the monoticity of multiplication, we guarantee that $(s_n)_{n\in N} \in X$. But by the way we built it, it is such that $(s_n)_{n\in N} \neq f(s)$ for all s natural. Hence, $f$ cannot be surjective and therefore X is not countable. Is it correct? And if yes, i find pretty intuitive that $(s_n)_{n\in N} \neq f(s)$ for all s natural. But can someone turn it out more rigorous and clear? EDIT: I came up with a new solution and better notation. Here it is: Let $X=\{(x_n)_{n\in N};(x_n)_{n\in N}$ is increasing$\}$. Consider $f:N\rightarrow X$. Denote $(u_n)_{n\in N}$ the image of $f$ at the point $u\in N$, ie, $f(u) =(u_n)_{n\in N}$ . We may write this sequence as $f(u)= (f(u)_1,...,f(u)_n,...)$. Also define $A_u=\{f(u)_1,...,f(u)_n,...\}$ as the set of all elements of the sequence $f(u)$. We define this set for every $u \in N$. Now we construct a new sequence $(s_n)_{n\in N}$ inductively given by: Define $f(s)_1 $= the smallest element of $A_1$. Supposing defined $f(s)_1,...,f(s)_n$, let $S_{n+1} = \{x \in A_{n+1};  x>y$, where $y$ is the smallest element of $A_{n}\}$. Then take $f(s)_{n+1}$= smallest element of $S_{n+1}$. Therefore the sequence $(s_n)_{n\in N}$ is now defined inductively, and by construction $(s_n)_{n\in N}$ is increasing. Therefore, $(s_n)_{n\in N} \in X$ and $(s_n)_{n\in N}$ is such that $(s_n)_{n\in N} \neq f(s)$, for all $s \in N$. Therefore $f$ is not surjective and hence X is not countable.",,"['real-analysis', 'proof-verification']"
3,$\displaystyle\sum_{n=1}^\infty\frac{(-1)^{n+1}}{n(n+1)}=2\ln 2-1$,,\displaystyle\sum_{n=1}^\infty\frac{(-1)^{n+1}}{n(n+1)}=2\ln 2-1,"I have evaluated this sum and found that it is equal to $2\log2-1$. However, my friend found $\log2-1$. When we expanded, we got both the answers are same. So I am confused which one is correct answer. Thank you.","I have evaluated this sum and found that it is equal to $2\log2-1$. However, my friend found $\log2-1$. When we expanded, we got both the answers are same. So I am confused which one is correct answer. Thank you.",,"['calculus', 'real-analysis', 'sequences-and-series', 'limits', 'summation']"
4,"Prob. 3, Chap. 3 in Baby Rudin: If $s_1 = \sqrt{2}$, and $s_{n+1} = \sqrt{2 + \sqrt{s_n}}$, what is the limit of this sequence?","Prob. 3, Chap. 3 in Baby Rudin: If , and , what is the limit of this sequence?",s_1 = \sqrt{2} s_{n+1} = \sqrt{2 + \sqrt{s_n}},"Here's Prob. 3, Chap. 3 in the book Principles of Mathematical Analysis by Walter Rudin, 3rd edition: If $s_1 = \sqrt{2}$, and $$s_{n+1} = \sqrt{2 + \sqrt{s_n}} \ \ (n = 1, 2, 3, \ldots),$$ prove that $\left\{ s_n \right\}$ converges, and that $s_n < 2$ for $n = 1, 2, 3, \ldots$. My effort: We can show that $\sqrt{2} \leq s_n \leq 2$ for all $n = 1, 2, 3, \ldots$. [Am I right?] Then we can also show that $s_n < s_{n+1}$ for all $n = 1, 2, 3, \ldots$. [Am I right?] But how to calculate the exact value of the limit? Where does this sequence occur in applications?","Here's Prob. 3, Chap. 3 in the book Principles of Mathematical Analysis by Walter Rudin, 3rd edition: If $s_1 = \sqrt{2}$, and $$s_{n+1} = \sqrt{2 + \sqrt{s_n}} \ \ (n = 1, 2, 3, \ldots),$$ prove that $\left\{ s_n \right\}$ converges, and that $s_n < 2$ for $n = 1, 2, 3, \ldots$. My effort: We can show that $\sqrt{2} \leq s_n \leq 2$ for all $n = 1, 2, 3, \ldots$. [Am I right?] Then we can also show that $s_n < s_{n+1}$ for all $n = 1, 2, 3, \ldots$. [Am I right?] But how to calculate the exact value of the limit? Where does this sequence occur in applications?",,"['real-analysis', 'sequences-and-series', 'analysis', 'convergence-divergence', 'metric-spaces']"
5,Why do sequences need to converge with respect to a norm?,Why do sequences need to converge with respect to a norm?,,"Suppose there is a sequence $x_n$ in $\mathbb{R}^n$, which converges to $x$, with respect to $\lVert\cdot\rVert_2$, say. Then we can write down vectors $x_1, x_2, x_3, ...$, and so on, and, with each $x_i$, we will be closer and closer to $x$. Now, suppose there is another sequence, $y_n$, which converges to the same point $x$, but now with respect to $\lVert\cdot\rVert_\infty$. Then we can write this sequence down as numbers $y_1, y_2, ...$, and with each $y_i$ we will be closer and closer to $x$. My point is that why do we need sequences to converge with respect to certain norms if we can just write them down as numbers, one by one, without any norms, and the numbers (or vectors) will just be closer and closer to the point of convergence? I understand that convergence with respect to a norm $\lVert\cdot\rVert$ means that $\lim\limits_{n\to\infty}\lVert x_n-x \rVert=0$. But if we can write down approaching vectors one by one, without any norms, and the vectors will be approaching a certain point, then shouldn't this mean that convergence must be satisfied with respect to any norm, and the norm should not be relevant to convergence at all?","Suppose there is a sequence $x_n$ in $\mathbb{R}^n$, which converges to $x$, with respect to $\lVert\cdot\rVert_2$, say. Then we can write down vectors $x_1, x_2, x_3, ...$, and so on, and, with each $x_i$, we will be closer and closer to $x$. Now, suppose there is another sequence, $y_n$, which converges to the same point $x$, but now with respect to $\lVert\cdot\rVert_\infty$. Then we can write this sequence down as numbers $y_1, y_2, ...$, and with each $y_i$ we will be closer and closer to $x$. My point is that why do we need sequences to converge with respect to certain norms if we can just write them down as numbers, one by one, without any norms, and the numbers (or vectors) will just be closer and closer to the point of convergence? I understand that convergence with respect to a norm $\lVert\cdot\rVert$ means that $\lim\limits_{n\to\infty}\lVert x_n-x \rVert=0$. But if we can write down approaching vectors one by one, without any norms, and the vectors will be approaching a certain point, then shouldn't this mean that convergence must be satisfied with respect to any norm, and the norm should not be relevant to convergence at all?",,"['real-analysis', 'sequences-and-series', 'convergence-divergence', 'normed-spaces']"
6,$\sum_\limits{n=0}^{\infty} a_n$ converges $\implies \sum_\limits{n=0}^{\infty} a_n^2$ converges [duplicate],converges  converges [duplicate],\sum_\limits{n=0}^{\infty} a_n \implies \sum_\limits{n=0}^{\infty} a_n^2,"This question already has answers here : Prove that if $\sum{a_n}$ converges absolutely, then $\sum{a_n^2}$ converges absolutely (3 answers) Closed 7 years ago . Let $(a_n)$ be a sequence of positive terms and suppose that $\sum_\limits{n=0}^{\infty} a_n$ converges. Show that $\sum_\limits{n=0}^{\infty} a_n^2$ converges. This is in the section on the Comparison Test so that must be what I'm supposed to use.  But I don't see how.  $(a_n)^2$ might be smaller or larger than $a_n$ depending on $a_n$.  And I can't use the Comparison Test with some other series because there's no info here about how fast $\sum a_n$ converges.  Hmm.  Any hints?","This question already has answers here : Prove that if $\sum{a_n}$ converges absolutely, then $\sum{a_n^2}$ converges absolutely (3 answers) Closed 7 years ago . Let $(a_n)$ be a sequence of positive terms and suppose that $\sum_\limits{n=0}^{\infty} a_n$ converges. Show that $\sum_\limits{n=0}^{\infty} a_n^2$ converges. This is in the section on the Comparison Test so that must be what I'm supposed to use.  But I don't see how.  $(a_n)^2$ might be smaller or larger than $a_n$ depending on $a_n$.  And I can't use the Comparison Test with some other series because there's no info here about how fast $\sum a_n$ converges.  Hmm.  Any hints?",,"['calculus', 'real-analysis', 'sequences-and-series']"
7,A proof of the fact that the Fourier transform is not surjective from $\mathcal{L}^1(\mathbb{R})$ to $C_0( \mathbb{R})$,A proof of the fact that the Fourier transform is not surjective from  to,\mathcal{L}^1(\mathbb{R}) C_0( \mathbb{R}),"Let $f_n = \mathbb 1_{[-n,n]}$ for all $n \in \mathbb{N}$ Compute explicitly $f_n \star f_1$ for all $n \in \mathbb{N}$ . Show that $f_n \star f_1$ is the Fourier transform of $g_n = \frac{  \sin{(2\pi x)} \sin{(2 \pi nx)}}{\pi ^2 x^2}$ Show that $\| g_n \|_1 \to \infty$ Deduce that the Fourier transform is not surjective from $\mathcal{L}^1(\mathbb{R})$ to $C_0( \mathbb{R})$ Here, $C_0(\mathbb{R})$ is the space of continuous functions $f : \mathbb{R} \to \mathbb{R}$ that tends to $0$ at $-\infty$ and $+\infty$ . I managed to compute 1) and proved 2). But I don't know how to prove 3). Moreover, I don't see how can 1), 2) and 3) prove 4). Can anyone help?","Let for all Compute explicitly for all . Show that is the Fourier transform of Show that Deduce that the Fourier transform is not surjective from to Here, is the space of continuous functions that tends to at and . I managed to compute 1) and proved 2). But I don't know how to prove 3). Moreover, I don't see how can 1), 2) and 3) prove 4). Can anyone help?","f_n = \mathbb 1_{[-n,n]} n \in \mathbb{N} f_n \star f_1 n \in \mathbb{N} f_n \star f_1 g_n = \frac{
 \sin{(2\pi x)} \sin{(2 \pi nx)}}{\pi ^2 x^2} \| g_n \|_1 \to \infty \mathcal{L}^1(\mathbb{R}) C_0( \mathbb{R}) C_0(\mathbb{R}) f : \mathbb{R} \to \mathbb{R} 0 -\infty +\infty","['real-analysis', 'analysis', 'fourier-analysis', 'convolution', 'fourier-transform']"
8,Finding roots of $\sin(x)=\sin(ax)$ without resorting to complex analysis,Finding roots of  without resorting to complex analysis,\sin(x)=\sin(ax),"If you were given an equation $\sin(x)=\sin(ax)$ (say $a$ is a natural number), how would you go about finding all the roots on $[0,2\pi)$ without delving into complex numbers? From a simple geometric analysis it is obvious that solving for $\pi-x=ax$ would yield 4 solutions, and $x=0$ and $x=\pi$ are another 2 obvious solutions. From complex analysis though we know that there could be many roots in this interval depending on the $a$. Is there any way to find all these roots using only techniques from real analysis?","If you were given an equation $\sin(x)=\sin(ax)$ (say $a$ is a natural number), how would you go about finding all the roots on $[0,2\pi)$ without delving into complex numbers? From a simple geometric analysis it is obvious that solving for $\pi-x=ax$ would yield 4 solutions, and $x=0$ and $x=\pi$ are another 2 obvious solutions. From complex analysis though we know that there could be many roots in this interval depending on the $a$. Is there any way to find all these roots using only techniques from real analysis?",,"['real-analysis', 'trigonometry']"
9,Computation of an iterated integral,Computation of an iterated integral,,"I want to prove $$\int\limits_{-\infty}^\infty\int\limits_{-\infty}^\infty\frac{\sin(x^2+y^2)}{x^2+y^2}dxdy=\frac{\pi^2}{2}.$$ Since the function $(x,y)\mapsto\sin(x^2+y^2)/(x^2+y^2)$ is not integrable, I can't use the Theorem of Change of Variable. So, I'm trying to use residue formulae for some suitable holomorphic function to compute the inner integral, but I can't continue. Can someone suggest me a hint to solve this problem? Addendum: I may be wrong, but I suspect Theorem of Change of Variable (TCV) is not the answer. The reason is the following: the number $\pi^2/2$ is gotten if we apply polar coordinates, but TCV guarantees that if we apply any other change of variable we can get the same number, $\pi^2/2$. If this function were integrable, this invariance property would be guaranteed, but it is not the case. Thus we may have strange solutions to this integral.","I want to prove $$\int\limits_{-\infty}^\infty\int\limits_{-\infty}^\infty\frac{\sin(x^2+y^2)}{x^2+y^2}dxdy=\frac{\pi^2}{2}.$$ Since the function $(x,y)\mapsto\sin(x^2+y^2)/(x^2+y^2)$ is not integrable, I can't use the Theorem of Change of Variable. So, I'm trying to use residue formulae for some suitable holomorphic function to compute the inner integral, but I can't continue. Can someone suggest me a hint to solve this problem? Addendum: I may be wrong, but I suspect Theorem of Change of Variable (TCV) is not the answer. The reason is the following: the number $\pi^2/2$ is gotten if we apply polar coordinates, but TCV guarantees that if we apply any other change of variable we can get the same number, $\pi^2/2$. If this function were integrable, this invariance property would be guaranteed, but it is not the case. Thus we may have strange solutions to this integral.",,"['real-analysis', 'complex-analysis', 'contour-integration']"
