,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Conjecture on equal areas in regular heptagon,Conjecture on equal areas in regular heptagon,,"I was experimenting with regular polygons and I've found an interesting property with the regular heptagon in particular. Here it is: Let $ABCDEFG$ be a regular heptagon. Now extend rays $GA$ and $CB$ to met at a point $H.$ It seems that the sum of the areas of $FED, GCBA, ABH$ are equal to $FDCG.$ Is this true? There doesn't seem much to do aside from directly computing the areas. If you put the heptagon on the coordinate plane with $E=(1,0), F=(\cos(\frac{2\pi}{7}), \sin(\frac{2\pi}{7})),$ and so on, some computation leads to the area of $FDCG$ is $8\sin(\frac{\pi}{14})\cos^3(\frac{\pi}{14})\cos(\frac{\pi}{7}).$ The area of $FED$ is $(\sin(\frac{3\pi}{14})-1)(-\cos(\frac{3\pi}{14}))$ , the area of $GCBA$ is $(\cos(\frac{\pi}{7})-\sin(\frac{\pi}{14}))(\sin(\frac{\pi}{7})+\cos(\frac{\pi}{14}))$ , The area of $ABH$ is $\sin(\frac{\pi}{7})(1+2\sin(\frac{\pi}{14})-\cos(\frac{\pi}{7})).$ It seems really messy to check that the sum of the latter three values is equal to the former, how should I approach doing this?","I was experimenting with regular polygons and I've found an interesting property with the regular heptagon in particular. Here it is: Let be a regular heptagon. Now extend rays and to met at a point It seems that the sum of the areas of are equal to Is this true? There doesn't seem much to do aside from directly computing the areas. If you put the heptagon on the coordinate plane with and so on, some computation leads to the area of is The area of is , the area of is , The area of is It seems really messy to check that the sum of the latter three values is equal to the former, how should I approach doing this?","ABCDEFG GA CB H. FED, GCBA, ABH FDCG. E=(1,0), F=(\cos(\frac{2\pi}{7}), \sin(\frac{2\pi}{7})), FDCG 8\sin(\frac{\pi}{14})\cos^3(\frac{\pi}{14})\cos(\frac{\pi}{7}). FED (\sin(\frac{3\pi}{14})-1)(-\cos(\frac{3\pi}{14})) GCBA (\cos(\frac{\pi}{7})-\sin(\frac{\pi}{14}))(\sin(\frac{\pi}{7})+\cos(\frac{\pi}{14})) ABH \sin(\frac{\pi}{7})(1+2\sin(\frac{\pi}{14})-\cos(\frac{\pi}{7})).","['geometry', 'euclidean-geometry']"
1,Applications of geometric topology [closed],Applications of geometric topology [closed],,"Closed . This question is opinion-based . It is not currently accepting answers. Want to improve this question? Update the question so it can be answered with facts and citations by editing this post . Closed 1 year ago . Improve this question I am a master student and will apply for PhD soon. I like geometry and topology, especially knot theory and three/four manifolds, and have taken some courses on them. It's hard to survive in my country if doing pure math, but I dislike typical applied math such as computational PDEs, so I am asking whether there are any applications of geometric topology. I know topological data analysis is a popular area, but it seems that it's far from ""geometric"", and just requires very basic algebraic topology. Geometric visualization seems fun. Are there any other applications of geometry and topology to the real life? Could you introduce some references? Which places/universities in Europe have such research areas? Thanks in advance.","Closed . This question is opinion-based . It is not currently accepting answers. Want to improve this question? Update the question so it can be answered with facts and citations by editing this post . Closed 1 year ago . Improve this question I am a master student and will apply for PhD soon. I like geometry and topology, especially knot theory and three/four manifolds, and have taken some courses on them. It's hard to survive in my country if doing pure math, but I dislike typical applied math such as computational PDEs, so I am asking whether there are any applications of geometric topology. I know topological data analysis is a popular area, but it seems that it's far from ""geometric"", and just requires very basic algebraic topology. Geometric visualization seems fun. Are there any other applications of geometry and topology to the real life? Could you introduce some references? Which places/universities in Europe have such research areas? Thanks in advance.",,"['geometry', 'algebraic-topology', 'differential-topology', 'geometric-topology', 'applications']"
2,Regular pentagon folding a strip,Regular pentagon folding a strip,,"For young students it is an interesting surprise to discover that a knot tied  in a strip of paper is a regular pentagon. I'm interested to find a simple, but rigorous, geometrical proof of this ""experimental"" fact. The classical book  Mathematical Models by H. Martyn Cundy and A.P. Rollett ( cited in Wikipedia )  extend a similar construction to other  regular poligons, but don't gives a proof. It is easy to prove that in a regular pentagon a diagonal is parallel to the opposite side, but here we have to prove the converse.","For young students it is an interesting surprise to discover that a knot tied  in a strip of paper is a regular pentagon. I'm interested to find a simple, but rigorous, geometrical proof of this ""experimental"" fact. The classical book  Mathematical Models by H. Martyn Cundy and A.P. Rollett ( cited in Wikipedia )  extend a similar construction to other  regular poligons, but don't gives a proof. It is easy to prove that in a regular pentagon a diagonal is parallel to the opposite side, but here we have to prove the converse.",,"['geometry', 'knot-theory', 'geometric-construction']"
3,"I made my own question, but I can't solve it, any help appreciated","I made my own question, but I can't solve it, any help appreciated",,"I'm a math teacher and this is a question for my students. I'm certain I'm missing something very simple but I cant seem to get it. I made the question just through sketching pretty pattern, seeing the length in that case for $n=12$ was almost the golden ratio and it got me interested. $x$ and $y$ are the lengths seen in the picture. EDIT: changed the wording thanks to suggestions","I'm a math teacher and this is a question for my students. I'm certain I'm missing something very simple but I cant seem to get it. I made the question just through sketching pretty pattern, seeing the length in that case for was almost the golden ratio and it got me interested. and are the lengths seen in the picture. EDIT: changed the wording thanks to suggestions",n=12 x y,['geometry']
4,Gaussian Curvature for Poincare upper half plane embedded in Minkowski,Gaussian Curvature for Poincare upper half plane embedded in Minkowski,,"I started with the mapping of Poincaré half plane in Minkowski space $\mathbb{R}^{(1,2)}$ by the mapping $f(x,y)\to(X_0,X_1,X_2)$ via $$ X_0=\frac{x^2+y^2+1}{2 y}\notag\\ X_1=\frac{x}{y}\notag\\ X_2=\frac{x^2+y^2-1}{2 y}.\notag\\ $$ The metric on $\mathbb{R}^{(1,2)}$ is the Minkowski metric given by $$ ds^2=-dX_0^2+dX_1^2+dX_2^2. $$ The induced metric on the Poincaré half plane model is $$ ds^2=\frac{dx^2+dy^2}{y^2}. $$ The orthonormal frame choosen for $\mathbb{R}^{(1,2)}$ is given by $$ e_1=\{\frac{X_1}{(X_0-X_2)},1,\frac{X_1}{(X_0-X_2)}\}\notag\\ e_2=\{\frac{(1-X_1^2-(X_0-X_2)^2)}{2(X_0-X_2)},-X_1,\frac{(1-X_1^2+(X_0-X_2)^2)}{2(X_0-X_2)}\}\notag\\ n=\{\frac{(1+X_1^2+(X_0-X_2)^2)}{2(X_0-X_2)},X_1,\frac{(1+X_1^2-(X_0-X_2)^2)}{2(X_0-X_2)}\}\notag\\ $$ where $e_1,e_2$ are tangent to the disk and are spacelike while the normal $n$ is chosen as timelike ( $\langle n,n\rangle=-1$ ). The shape operator is given by $S(e_a)=-(\nabla_{e_a}n)^T$ . For this case $\nabla=\partial$ the operator is given by $$ S(e_1)=-e_1,~~~S(e_2)=-e_2. $$ Thus the shape operator is proportional to the opposite identity matrix $S=-I$ . The determinant of the shape operator is the Gaussian Curvature. For this case it is coming as $K=1$ . But according to the literature it should be $K=-1$ . I haven't found this discussion of embedding in space with signature elsewhere. Hence I am posting it here. As I am not very much familiar with this area any comment will be helpful.",I started with the mapping of Poincaré half plane in Minkowski space by the mapping via The metric on is the Minkowski metric given by The induced metric on the Poincaré half plane model is The orthonormal frame choosen for is given by where are tangent to the disk and are spacelike while the normal is chosen as timelike ( ). The shape operator is given by . For this case the operator is given by Thus the shape operator is proportional to the opposite identity matrix . The determinant of the shape operator is the Gaussian Curvature. For this case it is coming as . But according to the literature it should be . I haven't found this discussion of embedding in space with signature elsewhere. Hence I am posting it here. As I am not very much familiar with this area any comment will be helpful.,"\mathbb{R}^{(1,2)} f(x,y)\to(X_0,X_1,X_2) 
X_0=\frac{x^2+y^2+1}{2 y}\notag\\
X_1=\frac{x}{y}\notag\\
X_2=\frac{x^2+y^2-1}{2 y}.\notag\\
 \mathbb{R}^{(1,2)} 
ds^2=-dX_0^2+dX_1^2+dX_2^2.
 
ds^2=\frac{dx^2+dy^2}{y^2}.
 \mathbb{R}^{(1,2)} 
e_1=\{\frac{X_1}{(X_0-X_2)},1,\frac{X_1}{(X_0-X_2)}\}\notag\\
e_2=\{\frac{(1-X_1^2-(X_0-X_2)^2)}{2(X_0-X_2)},-X_1,\frac{(1-X_1^2+(X_0-X_2)^2)}{2(X_0-X_2)}\}\notag\\
n=\{\frac{(1+X_1^2+(X_0-X_2)^2)}{2(X_0-X_2)},X_1,\frac{(1+X_1^2-(X_0-X_2)^2)}{2(X_0-X_2)}\}\notag\\
 e_1,e_2 n \langle n,n\rangle=-1 S(e_a)=-(\nabla_{e_a}n)^T \nabla=\partial 
S(e_1)=-e_1,~~~S(e_2)=-e_2.
 S=-I K=1 K=-1","['geometry', 'differential-geometry', 'riemannian-geometry', 'curvature', 'semi-riemannian-geometry']"
5,How to cram a segment and a triangle as tightly as possible?,How to cram a segment and a triangle as tightly as possible?,,You are given a triangle and a segment on a plane. The segment is longer than any of the triangle's sides. How can you translate and/or rotate the triangle or the segment such that the resulting convex hull has minimal area and the segment doesn't cut the triangle? The segment has to be tangent to the triangle otherwise moving it towards the triangle until it collides with it will reduce the area of the convex hull. I thought it would be pretty simple to prove that the segment would have to overlap one of the triangle's sides but failed so far. Could you help me to prove or disprove this?,You are given a triangle and a segment on a plane. The segment is longer than any of the triangle's sides. How can you translate and/or rotate the triangle or the segment such that the resulting convex hull has minimal area and the segment doesn't cut the triangle? The segment has to be tangent to the triangle otherwise moving it towards the triangle until it collides with it will reduce the area of the convex hull. I thought it would be pretty simple to prove that the segment would have to overlap one of the triangle's sides but failed so far. Could you help me to prove or disprove this?,,['geometry']
6,Is the answer of a problem about the equation of a straight line given by my book wrong?,Is the answer of a problem about the equation of a straight line given by my book wrong?,,"This is the problem and the answer given by my book: My solution: $3x+\sqrt{3}y+2=0...(i)$ $x\cos\alpha+y\sin\alpha=p...(ii)$ Since (i) & (ii) are equations of the same straight line, $$\frac{3}{\cos\alpha}=\frac{\sqrt{3}}{\sin\alpha}=\frac{2}{-p}$$ $$\implies -3p=2\cos\alpha...(i)$$ $$\implies -\sqrt{3}p=2\sin\alpha...(ii)$$ $(i)^2+(ii)^2:-$ $$9p^2+3p^2=4\cos^2\alpha+4\sin^2\alpha$$ $$\implies 12p^2=4$$ $$\implies p^2=\frac{1}{3}$$ $$\implies \sqrt{p^2}=\sqrt{\frac{1}{3}}$$ $$\implies |p|=\frac{1}{\sqrt{3}}$$ $$\implies p=\pm \frac{1}{\sqrt{3}}$$ Why did the book pick only the negative value of $p$ ? Related","This is the problem and the answer given by my book: My solution: Since (i) & (ii) are equations of the same straight line, Why did the book pick only the negative value of ? Related",3x+\sqrt{3}y+2=0...(i) x\cos\alpha+y\sin\alpha=p...(ii) \frac{3}{\cos\alpha}=\frac{\sqrt{3}}{\sin\alpha}=\frac{2}{-p} \implies -3p=2\cos\alpha...(i) \implies -\sqrt{3}p=2\sin\alpha...(ii) (i)^2+(ii)^2:- 9p^2+3p^2=4\cos^2\alpha+4\sin^2\alpha \implies 12p^2=4 \implies p^2=\frac{1}{3} \implies \sqrt{p^2}=\sqrt{\frac{1}{3}} \implies |p|=\frac{1}{\sqrt{3}} \implies p=\pm \frac{1}{\sqrt{3}} p,"['geometry', 'trigonometry', 'coordinate-systems']"
7,Can the $X$ pentomino and the $2\times 2$ square mutually tile any nontrivial cofinite region?,Can the  pentomino and the  square mutually tile any nontrivial cofinite region?,X 2\times 2,"It is easy to see that there is no nonempty finite region in the square grid that can be tiled by both the $X$ pentomino and the $2\times 2$ square: if we look at any cell of maximal $y$ -coordinate, a $2\times2$ tiling would force one of its left or right neighbors to be in the region, but the $X$ tiling would force neither to be included. On the other hand, there are infinite regions that both can tile. The entire plane is one example, but there are also regions like the following: Note that this region contains infinitely many cells and infinitely many missing cells. I am interested in whether the complement of a nonempty finite region can ever be tiled by both shapes. After trying several initial candidates, I suspect not, but I haven't found a proof yet.","It is easy to see that there is no nonempty finite region in the square grid that can be tiled by both the pentomino and the square: if we look at any cell of maximal -coordinate, a tiling would force one of its left or right neighbors to be in the region, but the tiling would force neither to be included. On the other hand, there are infinite regions that both can tile. The entire plane is one example, but there are also regions like the following: Note that this region contains infinitely many cells and infinitely many missing cells. I am interested in whether the complement of a nonempty finite region can ever be tiled by both shapes. After trying several initial candidates, I suspect not, but I haven't found a proof yet.",X 2\times 2 y 2\times2 X,"['geometry', 'tiling', 'polyomino']"
8,"Given triangle ABC and its inscribed circle O, AO = 3, BO = 4, CO = 5, find the perimeter of ABC","Given triangle ABC and its inscribed circle O, AO = 3, BO = 4, CO = 5, find the perimeter of ABC",,"As title, I could only figure out that $$a^2 + r^2 = 9$$ $$b^2 + r^2 = 16$$ $$c^2 + r^2 = 25$$ $$r^2 = \frac{abc}{a+b+c}$$ But couldn't get how to derive $2(a+b+c)$ .","As title, I could only figure out that But couldn't get how to derive .",a^2 + r^2 = 9 b^2 + r^2 = 16 c^2 + r^2 = 25 r^2 = \frac{abc}{a+b+c} 2(a+b+c),['geometry']
9,Prove relation about area of triangle,Prove relation about area of triangle,,"In the below picture, angle A is obtuse, AD is a median. We are also given the relation $AB^2 = AF*AC$ . We want to prove that area of triangle $(ABC) = AB*AD$ . What I have tried: Area of triangle is $A = \frac {1}{2}*AC*BF$ . Replacing AC from the given relation $AB^2 = AF*AC$ , we get $A = \frac {1}{2}*\frac{AB^2*BF}{AF}$ . Also from Pythagoras, we replace $AB^2$ with $BF^2+AF^2$ . But I can't see how to involve AD and prove the required relation! Any help please?","In the below picture, angle A is obtuse, AD is a median. We are also given the relation . We want to prove that area of triangle . What I have tried: Area of triangle is . Replacing AC from the given relation , we get . Also from Pythagoras, we replace with . But I can't see how to involve AD and prove the required relation! Any help please?",AB^2 = AF*AC (ABC) = AB*AD A = \frac {1}{2}*AC*BF AB^2 = AF*AC A = \frac {1}{2}*\frac{AB^2*BF}{AF} AB^2 BF^2+AF^2,['geometry']
