,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Complexity of matrix multiplication over $\mathbb F_2$,Complexity of matrix multiplication over,\mathbb F_2,"I've been reading about theoretical bounds on the computational complexity of $n\times n$ matrix-matrix multiplication in floating-point arithmetic, about how the complexity is known to fall between $\mathcal O(n^2)$ and $\mathcal O(n^3)$ , and how the exponent has been slowly whittled down over time by various researchers. It's currently unknown whether a $\mathcal O(n^2)$ algorithm is possible. I was wondering about what the complexity of multiplying two bit-matrices over the finite field $\mathbb F_2$ (or other finite fields - my intuition tells me the complexity will be the same), but I haven't found any references online. Are there any known ""tricks"" for multiplying matrices in $\mathbb F_2^{n\times n}$ that makes it less expensive than multiplication in larger fields or in floating point? What current bounds are known? Is there a known $\mathcal O(n^2)$ algorithm? Can anyone provide any relevant references for these sort of questions?","I've been reading about theoretical bounds on the computational complexity of matrix-matrix multiplication in floating-point arithmetic, about how the complexity is known to fall between and , and how the exponent has been slowly whittled down over time by various researchers. It's currently unknown whether a algorithm is possible. I was wondering about what the complexity of multiplying two bit-matrices over the finite field (or other finite fields - my intuition tells me the complexity will be the same), but I haven't found any references online. Are there any known ""tricks"" for multiplying matrices in that makes it less expensive than multiplication in larger fields or in floating point? What current bounds are known? Is there a known algorithm? Can anyone provide any relevant references for these sort of questions?",n\times n \mathcal O(n^2) \mathcal O(n^3) \mathcal O(n^2) \mathbb F_2 \mathbb F_2^{n\times n} \mathcal O(n^2),"['linear-algebra', 'matrices', 'reference-request', 'algorithms', 'finite-fields']"
1,Using matrix to analyze an ODE system $\begin{cases}\dot a_k(t)=2(b_k^2-b_{k-1}^2)\\\dot b_k(t)=b_k(a_{k+1}-a_{k})\end{cases}$ with $b_0(t)=b_n(t)=0$.,Using matrix to analyze an ODE system  with .,\begin{cases}\dot a_k(t)=2(b_k^2-b_{k-1}^2)\\\dot b_k(t)=b_k(a_{k+1}-a_{k})\end{cases} b_0(t)=b_n(t)=0,"Let $a_k(t), b_k (t) \in \mathbb{R} \ (k = 1, 2, \dots, n)$ satisfy the following differential equations: $$\begin{aligned} \frac{d}{dt}a_k(t) &= 2 \left( b_k^2 - b_{k-1}^2 \right) \\ \frac{d}{dt} b_k(t) &= b_k \left( a_{k+1} - a_{k} \right)\end{aligned} \qquad k = 1, 2, \dots , n $$ where $b_0(t) = b_n(t) = 0$ . Consider the $n \times n$ tri-diagonal matrix $$L(a,b)=\begin{bmatrix}     a_1 & b_1 & 0 & \dots  & 0 &0\\     b_1 & a_2 & b_2 & \dots  & 0 &0\\     \vdots & \vdots & \vdots & \ddots & \vdots& \vdots \\ 0 & 0 & 0 & \dots  & a_{n-1} & b_{n-1}\\     0 & 0 & 0 & \dots  & b_{n-1} & a_n \end{bmatrix}$$ show that: The eigenvalues of $L(t) = L(a(t), b(t))$ are independent of $t$ . $\lim_{t \to \infty}b_k(t) = 0$ for $k=1,2,\dots,n-1$ . For P1, Let $L(a,b)=\begin{bmatrix}     0 & b_1 & 0 & \dots  & 0 &0\\     -b_1 & 0 & b_2 & \dots  & 0 &0\\     \vdots & \vdots & \vdots & \ddots & \vdots& \vdots \\ 0 & 0 & 0 & \dots  & 0 & b_{n-1}\\     0 & 0 & 0 & \dots  & -b_{n-1} & 0 \end{bmatrix}$ , then all above becomes $\frac{dL}{dt}=PL-LP$ . Since $L$ exists and is unique, $P$ also exists and is unique. Hence there exists only one $U$ such that $\frac{d}{dt}U(t,s)=P(t)U(t,s),U(s,s)=I$ . Since $U(t,s)L(s)U(t,s)^{-1}$ is also the solution to $\frac{dL}{dt}=PL-LP$ , we must have $L(t)=U(t,s)L(s)U(t,s)^{-1}$ and P1 is solved. However now I'm stucking on P2, which is equivalent to prove $\lim_{t\rightarrow \infty}P=0$ or $L$ tends to be diagonal, in which the solution of ODE tends to be constant, and I don't know how to handle with analyzing matrix ODE. Any help, hint or solution on Problem 2 would be appreciated!","Let satisfy the following differential equations: where . Consider the tri-diagonal matrix show that: The eigenvalues of are independent of . for . For P1, Let , then all above becomes . Since exists and is unique, also exists and is unique. Hence there exists only one such that . Since is also the solution to , we must have and P1 is solved. However now I'm stucking on P2, which is equivalent to prove or tends to be diagonal, in which the solution of ODE tends to be constant, and I don't know how to handle with analyzing matrix ODE. Any help, hint or solution on Problem 2 would be appreciated!","a_k(t), b_k (t) \in \mathbb{R} \ (k = 1, 2, \dots, n) \begin{aligned} \frac{d}{dt}a_k(t) &= 2 \left( b_k^2 - b_{k-1}^2 \right) \\ \frac{d}{dt} b_k(t) &= b_k \left( a_{k+1} - a_{k} \right)\end{aligned} \qquad k = 1, 2, \dots , n  b_0(t) = b_n(t) = 0 n \times n L(a,b)=\begin{bmatrix}
    a_1 & b_1 & 0 & \dots  & 0 &0\\
    b_1 & a_2 & b_2 & \dots  & 0 &0\\
    \vdots & \vdots & \vdots & \ddots & \vdots& \vdots \\
0 & 0 & 0 & \dots  & a_{n-1} & b_{n-1}\\
    0 & 0 & 0 & \dots  & b_{n-1} & a_n
\end{bmatrix} L(t) = L(a(t), b(t)) t \lim_{t \to \infty}b_k(t) = 0 k=1,2,\dots,n-1 L(a,b)=\begin{bmatrix}
    0 & b_1 & 0 & \dots  & 0 &0\\
    -b_1 & 0 & b_2 & \dots  & 0 &0\\
    \vdots & \vdots & \vdots & \ddots & \vdots& \vdots \\
0 & 0 & 0 & \dots  & 0 & b_{n-1}\\
    0 & 0 & 0 & \dots  & -b_{n-1} & 0
\end{bmatrix} \frac{dL}{dt}=PL-LP L P U \frac{d}{dt}U(t,s)=P(t)U(t,s),U(s,s)=I U(t,s)L(s)U(t,s)^{-1} \frac{dL}{dt}=PL-LP L(t)=U(t,s)L(s)U(t,s)^{-1} \lim_{t\rightarrow \infty}P=0 L","['matrices', 'ordinary-differential-equations', 'limits', 'derivatives', 'tridiagonal-matrices']"
2,Define the smallest subspace of $3\times 3$ matrix vector space that contains the set of all invertible matricies.,Define the smallest subspace of  matrix vector space that contains the set of all invertible matricies.,3\times 3,"Define the smallest subspace of $3\times 3$ matrix vector space that contains the set of all invertible matrices. My attempt: $A$ is invertible if and only if its columns form a basis in $F^3$ . The only subspace I can think of is the vector space of all $3\times 3$ matrices, which I cannot prove is the smallest. Note: We are not allowed to use determinant.","Define the smallest subspace of matrix vector space that contains the set of all invertible matrices. My attempt: is invertible if and only if its columns form a basis in . The only subspace I can think of is the vector space of all matrices, which I cannot prove is the smallest. Note: We are not allowed to use determinant.",3\times 3 A F^3 3\times 3,"['linear-algebra', 'matrices', 'invariant-subspace']"
3,Changing the basis in diagonalization: why doesn't it work?,Changing the basis in diagonalization: why doesn't it work?,,"I read the theorem  on Apostol Calculus II : Theorem $4.10$ Let $T : V \to V$ be a linear transformation, where $V$ has scalars in $F$ , and $\dim V = n$ . Assume that the characteristic polynomial of $T$ has $n$ distinct roots $\lambda_1,\dots, \lambda_n$ in $F$ . Then we have: The corresponding eigenvectors $u_1,\dots,u_n$ form a basis for $V$ . The matrix of $T$ relative to the ordered basis $U = [u_1,\dots,u_n]$ is the diagonal   matrix $\Lambda$ having the eigenvalues as diagonal entries: $$\Lambda = \text{diag}(\lambda_1,\dots,\lambda_n) $$ If $A$ is the matrix of $T$ relative to another basis $E = [e_1,\dots, e_n]$ then $$\Lambda = C^{-1}AC$$ where $C$ is the nonsingular matrix relating the two bases by the equation $U = EC$ . But something went wrong when I applied it: I took the matrix $A= \begin{bmatrix}1 & 2 \\5 & 4\end{bmatrix}$ and I tried to find the matrix $C$ in $\Lambda =C^{-1}AC$ : First, I found the eigenvalues which are $6$ and $-1$ , then I chose the eigenvectors $\begin{pmatrix}2  \\5 \end{pmatrix}$ and $\begin{pmatrix}1  \\-1 \end{pmatrix}$ which then give me the matrix $C = U =\begin{bmatrix}2 & 1 \\5 & -1\end{bmatrix}$ if I choose for the $E$ mentioned in the theorem above the basis composed by the unit coordinate vectors. Then $C^{-1} = \frac{1}{7} \begin{bmatrix}1 & 1 \\ 5 & -2\end{bmatrix}$ which indeed gives me $$\Lambda  = C^{-1} A C =  \begin{bmatrix}                               6 & 0 \\                               0 & -1                              \end{bmatrix}$$ which is the correct result. But then I tried to use a different basis instead of the one composed by the unit coordinate vectors, I chose $E = \begin{bmatrix}1 & 0 \\1 & 1\end{bmatrix}$ and I used for $U$ the same matrix as before as I think it should be done, so $U = \begin{bmatrix}2 & 1 \\5 & -1\end{bmatrix}$ , then, since $C = E^{-1}U$ and $C^{-1} = U^{-1}E$ , we have that $\Lambda = U^{-1}EAE^{-1}U$ . However, calculating it on Wolfram unfortunately doesn't return a diagonal matrix . Where did I make a mistake? Am I misapplying the theorem?","I read the theorem  on Apostol Calculus II : Theorem Let be a linear transformation, where has scalars in , and . Assume that the characteristic polynomial of has distinct roots in . Then we have: The corresponding eigenvectors form a basis for . The matrix of relative to the ordered basis is the diagonal   matrix having the eigenvalues as diagonal entries: If is the matrix of relative to another basis then where is the nonsingular matrix relating the two bases by the equation . But something went wrong when I applied it: I took the matrix and I tried to find the matrix in : First, I found the eigenvalues which are and , then I chose the eigenvectors and which then give me the matrix if I choose for the mentioned in the theorem above the basis composed by the unit coordinate vectors. Then which indeed gives me which is the correct result. But then I tried to use a different basis instead of the one composed by the unit coordinate vectors, I chose and I used for the same matrix as before as I think it should be done, so , then, since and , we have that . However, calculating it on Wolfram unfortunately doesn't return a diagonal matrix . Where did I make a mistake? Am I misapplying the theorem?","4.10 T : V \to V V F \dim V = n T n \lambda_1,\dots, \lambda_n F u_1,\dots,u_n V T U = [u_1,\dots,u_n] \Lambda \Lambda = \text{diag}(\lambda_1,\dots,\lambda_n)  A T E = [e_1,\dots, e_n] \Lambda = C^{-1}AC C U = EC A= \begin{bmatrix}1 & 2 \\5 & 4\end{bmatrix} C \Lambda =C^{-1}AC 6 -1 \begin{pmatrix}2  \\5 \end{pmatrix} \begin{pmatrix}1  \\-1 \end{pmatrix} C = U =\begin{bmatrix}2 & 1 \\5 & -1\end{bmatrix} E C^{-1} = \frac{1}{7} \begin{bmatrix}1 & 1 \\ 5 & -2\end{bmatrix} \Lambda  = C^{-1} A C =  \begin{bmatrix}
                              6 & 0 \\
                              0 & -1
                             \end{bmatrix} E = \begin{bmatrix}1 & 0 \\1 & 1\end{bmatrix} U U = \begin{bmatrix}2 & 1 \\5 & -1\end{bmatrix} C = E^{-1}U C^{-1} = U^{-1}E \Lambda = U^{-1}EAE^{-1}U","['linear-algebra', 'matrices', 'linear-transformations', 'diagonalization', 'change-of-basis']"
4,Showing that a certain complex matrix is positive definite,Showing that a certain complex matrix is positive definite,,"Consider the $n$ -variable complex function $f(z)=f(z_1,\dots,z_n)=\log (1+|z|^2)=\log (1+|z_1|^2+\cdots+|z_n|^2)$ . I am trying to show that the Hessian (the $n\times n$ matrix whose $(i,j)$ -entry is $\frac{\partial^2 f}{\partial z_i\partial \bar{z}_j}$ ) is complex positive definite. By calculation I've shown that the Hessian is given by $\frac{1}{(1+|z|^2)^2} (a_{ij})$ where $a_{ij}=-z_j\bar{z}_i$ if $i\neq j$ and $a_{ii}=1+\sum_{j\neq i}|z_j|^2$ . Clearly it suffices to show that the matrix $(a_{ij})$ is positive definite, but it seems that the calculation showing this directly is quite complicated. Any hints please?","Consider the -variable complex function . I am trying to show that the Hessian (the matrix whose -entry is ) is complex positive definite. By calculation I've shown that the Hessian is given by where if and . Clearly it suffices to show that the matrix is positive definite, but it seems that the calculation showing this directly is quite complicated. Any hints please?","n f(z)=f(z_1,\dots,z_n)=\log (1+|z|^2)=\log (1+|z_1|^2+\cdots+|z_n|^2) n\times n (i,j) \frac{\partial^2 f}{\partial z_i\partial \bar{z}_j} \frac{1}{(1+|z|^2)^2} (a_{ij}) a_{ij}=-z_j\bar{z}_i i\neq j a_{ii}=1+\sum_{j\neq i}|z_j|^2 (a_{ij})","['linear-algebra', 'matrices', 'complex-analysis', 'positive-definite', 'hessian-matrix']"
5,Projection onto the convex hull of the set of permuted values of a given vector,Projection onto the convex hull of the set of permuted values of a given vector,,"Let $v$ be a vector in $\mathbb{R}^n$ , such that $v_i \geq 0$ . I am interested in the convex hull of $\{v_{\sigma} : \sigma \in \Sigma_n\}$ where $\Sigma_n$ is the set of permutations of $\{1,...,n\}$ and $v_{\sigma} = (v_{\sigma(1)},... ,v_{\sigma(n)})$ . I know that the convex hull of permutation matrices is well-studied (since it is the Birkhoff polytope) and that projections onto it are possible via the Sinkhorn-Knopp algorithm. What about $C = \text{conv}\{v_{\sigma} : \sigma \in \Sigma_n\}$ ? We can write $C$ as $C=\{Qv : Q \text{ is doubly stochastic}\}$ , but are there simpler ways than existing algorithms to project onto $C$ (w.r.t. the Euclidean distance)? Thanks in advance!","Let be a vector in , such that . I am interested in the convex hull of where is the set of permutations of and . I know that the convex hull of permutation matrices is well-studied (since it is the Birkhoff polytope) and that projections onto it are possible via the Sinkhorn-Knopp algorithm. What about ? We can write as , but are there simpler ways than existing algorithms to project onto (w.r.t. the Euclidean distance)? Thanks in advance!","v \mathbb{R}^n v_i \geq 0 \{v_{\sigma} : \sigma \in \Sigma_n\} \Sigma_n \{1,...,n\} v_{\sigma} = (v_{\sigma(1)},... ,v_{\sigma(n)}) C = \text{conv}\{v_{\sigma} : \sigma \in \Sigma_n\} C C=\{Qv : Q \text{ is doubly stochastic}\} C","['matrices', 'permutations', 'convex-analysis', 'projection']"
6,A matrix with $a_{ij}\equiv \delta_{ij}\pmod p$,A matrix with,a_{ij}\equiv \delta_{ij}\pmod p,"Let $p$ be an odd prime number. Let $A\in M_{n\times n}(\mathbb{Z})$ be a matrix satisfiying $a_{ij}\equiv \delta_{ij}\pmod{p}$ . Prove that: if $|\det(A)|=1$ and $A^m=I$ for some $m\in\mathbb{N}^+$ , then we have $A=I$ . I tried to write $A$ as $pX+I$ where $X\in M_{n\times n}(\mathbb{Z})$ . Then there is an annihilation polynomial of $X$ by $(pX+I)^m=I$ , and the problem turns to be proving $X=O$ . But I don't know how to complete this proof.","Let be an odd prime number. Let be a matrix satisfiying . Prove that: if and for some , then we have . I tried to write as where . Then there is an annihilation polynomial of by , and the problem turns to be proving . But I don't know how to complete this proof.",p A\in M_{n\times n}(\mathbb{Z}) a_{ij}\equiv \delta_{ij}\pmod{p} |\det(A)|=1 A^m=I m\in\mathbb{N}^+ A=I A pX+I X\in M_{n\times n}(\mathbb{Z}) X (pX+I)^m=I X=O,"['linear-algebra', 'matrices']"
7,How many integer matrices have spectral radius bounded by a constant?,How many integer matrices have spectral radius bounded by a constant?,,"How many integer matrices with the spectral radius bounded by a fixed constant are there? Without any restrictions the answer is infinitely many. Indeed, $nJ_0$ , where $J_0$ is the Jordan cell with the eigenvalue $0$ and $n$ is any integer, all have spectral radius $0$ . On the other hand, for symmetric matrices the spectral radius is equal to the spectral norm so there are only finitely symmetric integer matrices with bounded spectral radius. What about other conditions that rule out Jordan cells and other nilpotents? For example, matrices with strictly positive entries, invertible or diagonalizable matrices. I suspect that there are infinitely many invertible or diagonalizable ones, but cannot think of any general construction. The motivation comes from trying to constructively generate large collections of invertible ""random"" integer matrices whose spectral radius stays between $1$ and $2$ (it cannot be less than $1$ ), so that their powers do not explode too quickly. This comes up in encryption. EDIT: For integer matrices with strictly positive entries this is answered in Does small Perron-Frobenius eigenvalue imply small entries for integral matrices? on MathOverflow There are finitely many because the sum of all entries is bounded by the square of the spectral radius.","How many integer matrices with the spectral radius bounded by a fixed constant are there? Without any restrictions the answer is infinitely many. Indeed, , where is the Jordan cell with the eigenvalue and is any integer, all have spectral radius . On the other hand, for symmetric matrices the spectral radius is equal to the spectral norm so there are only finitely symmetric integer matrices with bounded spectral radius. What about other conditions that rule out Jordan cells and other nilpotents? For example, matrices with strictly positive entries, invertible or diagonalizable matrices. I suspect that there are infinitely many invertible or diagonalizable ones, but cannot think of any general construction. The motivation comes from trying to constructively generate large collections of invertible ""random"" integer matrices whose spectral radius stays between and (it cannot be less than ), so that their powers do not explode too quickly. This comes up in encryption. EDIT: For integer matrices with strictly positive entries this is answered in Does small Perron-Frobenius eigenvalue imply small entries for integral matrices? on MathOverflow There are finitely many because the sum of all entries is bounded by the square of the spectral radius.",nJ_0 J_0 0 n 0 1 2 1,"['linear-algebra', 'matrices', 'spectral-radius']"
8,"Show that $(E_{i,j})_{i,j=1}^n$ is a positive matrix.",Show that  is a positive matrix.,"(E_{i,j})_{i,j=1}^n","Let $\{E_{i,j}\}_{i,j=1}^n$ be the matrix units of $M_n(\mathbb{C})$ . Consider the matrix $$A=(E_{i,j})_{i,j=1}^n \in M_n(M_n(\mathbb{C})) \cong M_{n^2}(\mathbb{C}).$$ I want to show that this matrix is positive (= self-adjoint and positive eigenvalues). Attempt : Let $\xi_1, \dots, \xi_n \in \mathbb{C}^n$ . I then  calculated $$\left\langle A \begin{pmatrix}\xi_1 \\ \vdots \\ \xi_n\end{pmatrix},\begin{pmatrix}\xi_1 \\ \vdots \\ \xi_n\end{pmatrix} \right\rangle= \sum_{k,l=1}^n (\xi_l)_l\overline{(\xi_k)_k}$$ but I don't see why this expression should be positive. Maybe my calculation is wrong?",Let be the matrix units of . Consider the matrix I want to show that this matrix is positive (= self-adjoint and positive eigenvalues). Attempt : Let . I then  calculated but I don't see why this expression should be positive. Maybe my calculation is wrong?,"\{E_{i,j}\}_{i,j=1}^n M_n(\mathbb{C}) A=(E_{i,j})_{i,j=1}^n \in M_n(M_n(\mathbb{C})) \cong M_{n^2}(\mathbb{C}). \xi_1, \dots, \xi_n \in \mathbb{C}^n \left\langle A \begin{pmatrix}\xi_1 \\ \vdots \\ \xi_n\end{pmatrix},\begin{pmatrix}\xi_1 \\ \vdots \\ \xi_n\end{pmatrix} \right\rangle= \sum_{k,l=1}^n (\xi_l)_l\overline{(\xi_k)_k}","['matrices', 'c-star-algebras']"
9,Determinant as the volume of a box in n-dimensions,Determinant as the volume of a box in n-dimensions,,"Below is a proof found in Gilbert Strang's book and here Why is the determinant the volume of a parallelepiped in any dimensions? that the determinant equals the volume of a box : To find the volume of a box whose edges are given by a  set of vectors $\{v_{1},\ldots,v_{n}\}$ we apply Gram-Schmidt orthogonalization to $\{v_{1},\ldots,v_{n}\}$ , so that \begin{eqnarray*} v_{1} & = & v_{1}\\ v_{2} & = & c_{12}v_{1}+v_{2}^{\perp}\\ v_{3} & = & c_{13}v_{1}+c_{23}v_{2}+v_{3}^{\perp}\\  & \vdots \end{eqnarray*} where $v_{2}^{\perp}$ is orthogonal to $v_{1}$ ; and $v_{3}^{\perp}$ is orthogonal to $span\left\{ v_{1},v_{2}\right\} $ , etc. Since determinant is multilinear, anti-symmetric, then \begin{eqnarray*} \det\left(v_{1},v_{2},v_{3},\ldots,v_{n}\right) & = & \det\left(v_{1},c_{12}v_{1}+v_{2}^{\perp},c_{13}v_{1}+c_{23}v_{2}+v_{3}^{\perp},\ldots\right)\\  & = & \det\left(v_{1},v_{2}^{\perp},v_{3}^{\perp},\ldots,v_{n}^{\perp}\right)\\  & =?& \mbox{signed volume}\left(v_{1},\ldots,v_{n}\right) \end{eqnarray*} Question : This only proves that the determinant of the original edges equals the volume of the new created box. That is we don't show $\det(v_1,...,v_n)$ = signed volume $(v_1,...v_n)$ . What we do prove is $\det(v_1,...,v_n)$ = Volume of  the box with orthogonal edges.","Below is a proof found in Gilbert Strang's book and here Why is the determinant the volume of a parallelepiped in any dimensions? that the determinant equals the volume of a box : To find the volume of a box whose edges are given by a  set of vectors we apply Gram-Schmidt orthogonalization to , so that where is orthogonal to ; and is orthogonal to , etc. Since determinant is multilinear, anti-symmetric, then Question : This only proves that the determinant of the original edges equals the volume of the new created box. That is we don't show = signed volume . What we do prove is = Volume of  the box with orthogonal edges.","\{v_{1},\ldots,v_{n}\} \{v_{1},\ldots,v_{n}\} \begin{eqnarray*}
v_{1} & = & v_{1}\\
v_{2} & = & c_{12}v_{1}+v_{2}^{\perp}\\
v_{3} & = & c_{13}v_{1}+c_{23}v_{2}+v_{3}^{\perp}\\
 & \vdots
\end{eqnarray*} v_{2}^{\perp} v_{1} v_{3}^{\perp} span\left\{ v_{1},v_{2}\right\}  \begin{eqnarray*}
\det\left(v_{1},v_{2},v_{3},\ldots,v_{n}\right) & = & \det\left(v_{1},c_{12}v_{1}+v_{2}^{\perp},c_{13}v_{1}+c_{23}v_{2}+v_{3}^{\perp},\ldots\right)\\
 & = & \det\left(v_{1},v_{2}^{\perp},v_{3}^{\perp},\ldots,v_{n}^{\perp}\right)\\
 & =?& \mbox{signed volume}\left(v_{1},\ldots,v_{n}\right)
\end{eqnarray*} \det(v_1,...,v_n) (v_1,...v_n) \det(v_1,...,v_n)","['linear-algebra', 'matrices', 'determinant', 'volume']"
