,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,"How to prove those ""curious identities""?","How to prove those ""curious identities""?",,How to prove $$ \prod_{k=1}^{n-1} \sin\left(\frac{k\pi}{n}\right) = \frac{n}{2^{n-1}}$$ and $$ \prod_{k=1}^{n-1} \cos\left(\frac{k\pi}{n}\right) = \frac{\sin(\pi n/2)}{2^{n-1}}$$,How to prove $$ \prod_{k=1}^{n-1} \sin\left(\frac{k\pi}{n}\right) = \frac{n}{2^{n-1}}$$ and $$ \prod_{k=1}^{n-1} \cos\left(\frac{k\pi}{n}\right) = \frac{\sin(\pi n/2)}{2^{n-1}}$$,,"['trigonometry', 'products']"
1,"pronunciation of sinh x, cosh x, tanh x for short [closed]","pronunciation of sinh x, cosh x, tanh x for short [closed]",,"Closed . This question is opinion-based . It is not currently accepting answers. Want to improve this question? Update the question so it can be answered with facts and citations by editing this post . Closed 9 years ago . Improve this question I heard teachers say [cosh x] instead of saying ""hyperbolic cosine of x"". I also heard [sinch x] for ""hyperboic sine of x"". Is this correct? How would you pronounce tanh x? Instead of saying ""hyperbolic tangent of x""? Thank you very much in advance.","Closed . This question is opinion-based . It is not currently accepting answers. Want to improve this question? Update the question so it can be answered with facts and citations by editing this post . Closed 9 years ago . Improve this question I heard teachers say [cosh x] instead of saying ""hyperbolic cosine of x"". I also heard [sinch x] for ""hyperboic sine of x"". Is this correct? How would you pronounce tanh x? Instead of saying ""hyperbolic tangent of x""? Thank you very much in advance.",,"['trigonometry', 'pronunciation']"
2,Is $\tan(\pi/2)$ undefined or infinity?,Is  undefined or infinity?,\tan(\pi/2),"The way I have understood, $0/0$ is undefined or indeterminate because, if $c=0/0$ then $c\cdot 0=0$, where $c$ can be any finite number including $0$ itself. If we also observe a fraction $F=a/b$ where $a,b$ are positive real numbers,  the value of $F$ increases with the decrements of $b$. Being $0$ the least non-negative integer, if $b$ tends $0$ then $F$ tends to $\infty$ which is greater than all finite numbers. I have also heard that no number is equal to infinity, a variable can tend to infinity. Any ratio is also a variable or is resolved to a number. Now, $$\tan(\pi/2) = \frac{\sin(\pi/2)}{\cos(\pi/2)}=\frac{1}{0},$$ is it undefined or infinity? Also we know $$\tan2x= \frac{2\tan x}{1-\tan^2x}$$ Is this formula valid for $x=\pi/2$? Any rectification is more than welcome. Some references: tan(PI/2) = ? Infinity is not a number Woah! I thought tan(pi/2) was undefined?","The way I have understood, $0/0$ is undefined or indeterminate because, if $c=0/0$ then $c\cdot 0=0$, where $c$ can be any finite number including $0$ itself. If we also observe a fraction $F=a/b$ where $a,b$ are positive real numbers,  the value of $F$ increases with the decrements of $b$. Being $0$ the least non-negative integer, if $b$ tends $0$ then $F$ tends to $\infty$ which is greater than all finite numbers. I have also heard that no number is equal to infinity, a variable can tend to infinity. Any ratio is also a variable or is resolved to a number. Now, $$\tan(\pi/2) = \frac{\sin(\pi/2)}{\cos(\pi/2)}=\frac{1}{0},$$ is it undefined or infinity? Also we know $$\tan2x= \frac{2\tan x}{1-\tan^2x}$$ Is this formula valid for $x=\pi/2$? Any rectification is more than welcome. Some references: tan(PI/2) = ? Infinity is not a number Woah! I thought tan(pi/2) was undefined?",,"['trigonometry', 'infinity']"
3,How were hyperbolic functions derived/discovered?,How were hyperbolic functions derived/discovered?,,"Trig functions are simple ratios, but what do $\cosh$, $\sinh$ and $\tanh$ compute? How are they related to Euler’s number anyway?","Trig functions are simple ratios, but what do $\cosh$, $\sinh$ and $\tanh$ compute? How are they related to Euler’s number anyway?",,"['trigonometry', 'math-history', 'hyperbolic-functions']"
4,Good book recommendations on trigonometry,Good book recommendations on trigonometry,,"I need to find a good book on trigonometry, I was using trigonometry demystified but I got sad when I read this line: Now that you know how the circular functions are defined, you might wonder how the values are calculated. The answer: with an electronic calculator! I know a book which seems to be really good: Loney's Plane Trigonometry, I'm just not sure if the book is up to date.","I need to find a good book on trigonometry, I was using trigonometry demystified but I got sad when I read this line: Now that you know how the circular functions are defined, you might wonder how the values are calculated. The answer: with an electronic calculator! I know a book which seems to be really good: Loney's Plane Trigonometry, I'm just not sure if the book is up to date.",,"['reference-request', 'trigonometry', 'book-recommendation']"
5,"Disproving an ""almost true"" trigonometric identity","Disproving an ""almost true"" trigonometric identity",,"The plausible looking ""identity"" $$\sin(\frac{\pi}{51})+\cos(\frac{\pi}{74})=\frac{3}{2\sqrt 2}$$ is not true, but it is close indeed: $$LHS=1.0606\color{blue}{598...}$$ $$RHS=1.0606\color{red}{601...}$$ In fact the difference, on the order of $10^{-7}$, is small enough to fool some cheap calculators. Is there any way to disprove this identity without relying on a (good) calculator?","The plausible looking ""identity"" $$\sin(\frac{\pi}{51})+\cos(\frac{\pi}{74})=\frac{3}{2\sqrt 2}$$ is not true, but it is close indeed: $$LHS=1.0606\color{blue}{598...}$$ $$RHS=1.0606\color{red}{601...}$$ In fact the difference, on the order of $10^{-7}$, is small enough to fool some cheap calculators. Is there any way to disprove this identity without relying on a (good) calculator?",,[]
6,"How were the sine, cosine and tangent tables originally calculated?","How were the sine, cosine and tangent tables originally calculated?",,"As I understand it... ahem... the (cosine, sine) vector was calculated for (30 degrees, PI/6), (45 degrees, PI/4) and (60 degrees, PI/3) angles etcetera, however, I would like know the original geometrical process for calculating the magnitudes for each vector in the trigonometric lookup table. How did people calculate these values before calculators?  Did people simple measure the adjacent and opposite lengths with accuracy?","As I understand it... ahem... the (cosine, sine) vector was calculated for (30 degrees, PI/6), (45 degrees, PI/4) and (60 degrees, PI/3) angles etcetera, however, I would like know the original geometrical process for calculating the magnitudes for each vector in the trigonometric lookup table. How did people calculate these values before calculators?  Did people simple measure the adjacent and opposite lengths with accuracy?",,['trigonometry']
7,Why do different calculators disagree on $\cos(452175521116192774 )$?,Why do different calculators disagree on ?,\cos(452175521116192774 ),"I want to calculate cosine of 452175521116192774 radians (it is around $4.52\cdot10^{17}$ ) Here is what different calculators say: Wolframalpha Desmos Geogebra Python 3.9 (standard math module) Python 3.9 (mpmath library) Obviously there is only one solution. There could be errors in floating point precision for these calculators, but this stumbles me. My calculator (TI-30XIS) says domain error (which is weird because cosine of, for example, a billion works just fine). How can I get the cosine of very large integers?","I want to calculate cosine of 452175521116192774 radians (it is around ) Here is what different calculators say: Wolframalpha Desmos Geogebra Python 3.9 (standard math module) Python 3.9 (mpmath library) Obviously there is only one solution. There could be errors in floating point precision for these calculators, but this stumbles me. My calculator (TI-30XIS) says domain error (which is weird because cosine of, for example, a billion works just fine). How can I get the cosine of very large integers?",4.52\cdot10^{17},"['trigonometry', 'calculator', 'machine-precision']"
8,Show that the equation $\cos(\sin x)=\sin(\cos x)$ has no real solutions.,Show that the equation  has no real solutions.,\cos(\sin x)=\sin(\cos x),"The following problem was on a math competition that I participated in at my school about a month ago: Prove that the equation $\cos(\sin x)=\sin(\cos x)$ has no real solutions. I will outline my proof below.  I think it has some holes.  My approach to the problem was to say that the following equations must have real solution(s) if the above equation has solution(s): $$ \cos^2(\sin x)=\sin^2(\cos x)\\ 1-\cos^2(\sin x)=1-\sin^2(\cos x)\\ \sin^2(\sin x)=\cos^2(\cos x)\\ \sin(\sin x)=\pm\cos(\cos x)\\ $$ I then proceeded to split into cases and use the identity $\cos t = \sin(\frac{\pi}{2} \pm t\pm y2\pi)$ to get $$ \sin x=\frac{\pi}{2} \pm \cos x\pm y2\pi\\ $$ and the identity $-\cos t = \sin(-\frac{\pi}{2}\pm t\pm y2\pi) $ to get $$ \sin x=- \frac{\pi}{2}\pm \cos x \pm y2\pi.\\ $$ where $y$ is any integer.  I argued that $y=0$ was the only value of $y$ that made any sense (since the values of sine and cosine remain between $-1$ and $1$).  Therefore, the above equations become $$ \sin x=\frac{\pi}{2} \pm \cos x\implies \sin x \pm \cos x=\frac{\pi}{2}\\ $$ and $$ \sin x=- \frac{\pi}{2}\pm \cos x\implies \cos x\pm\sin x= \frac{\pi}{2}.\\ $$ Then, by a short optimization argument, I showed that these last two equations have no real solutions. First, does this proof make sense?  Second, if my proof makes sense, then I feel that it was not very elegant nor simple.  Is my approach the best, or is there a better (i.e., more elegant, shorter, simpler) proof?","The following problem was on a math competition that I participated in at my school about a month ago: Prove that the equation $\cos(\sin x)=\sin(\cos x)$ has no real solutions. I will outline my proof below.  I think it has some holes.  My approach to the problem was to say that the following equations must have real solution(s) if the above equation has solution(s): $$ \cos^2(\sin x)=\sin^2(\cos x)\\ 1-\cos^2(\sin x)=1-\sin^2(\cos x)\\ \sin^2(\sin x)=\cos^2(\cos x)\\ \sin(\sin x)=\pm\cos(\cos x)\\ $$ I then proceeded to split into cases and use the identity $\cos t = \sin(\frac{\pi}{2} \pm t\pm y2\pi)$ to get $$ \sin x=\frac{\pi}{2} \pm \cos x\pm y2\pi\\ $$ and the identity $-\cos t = \sin(-\frac{\pi}{2}\pm t\pm y2\pi) $ to get $$ \sin x=- \frac{\pi}{2}\pm \cos x \pm y2\pi.\\ $$ where $y$ is any integer.  I argued that $y=0$ was the only value of $y$ that made any sense (since the values of sine and cosine remain between $-1$ and $1$).  Therefore, the above equations become $$ \sin x=\frac{\pi}{2} \pm \cos x\implies \sin x \pm \cos x=\frac{\pi}{2}\\ $$ and $$ \sin x=- \frac{\pi}{2}\pm \cos x\implies \cos x\pm\sin x= \frac{\pi}{2}.\\ $$ Then, by a short optimization argument, I showed that these last two equations have no real solutions. First, does this proof make sense?  Second, if my proof makes sense, then I feel that it was not very elegant nor simple.  Is my approach the best, or is there a better (i.e., more elegant, shorter, simpler) proof?",,"['trigonometry', 'problem-solving']"
9,What comes after $\cos\left(\tfrac{2\pi}{7}\right)^{1/3}+\cos\left(\tfrac{4\pi}{7}\right)^{1/3}+\cos\left(\tfrac{6\pi}{7}\right)^{1/3}$?,What comes after ?,\cos\left(\tfrac{2\pi}{7}\right)^{1/3}+\cos\left(\tfrac{4\pi}{7}\right)^{1/3}+\cos\left(\tfrac{6\pi}{7}\right)^{1/3},"We have, $$\big(\cos(\tfrac{2\pi}{5})^{1/2}+(-\cos(\tfrac{4\pi}{5}))^{1/2}\big)^2 = \tfrac{1}{2}\left(\tfrac{-1+\sqrt{5}}{2}\right)^3\tag{1}$$ $$\big(\cos(\tfrac{2\pi}{7})^{1/3}+\cos(\tfrac{4\pi}{7})^{1/3}+\cos(\tfrac{6\pi}{7})^{1/3}\big)^3 = \frac{5-3\cdot 7^{1/3}}{2}\tag{2}$$ $$\big(\cos(\tfrac{2\pi}{11})^{1/5}+\cos(\tfrac{4\pi}{11})^{1/5}+\dots+\cos(\tfrac{10\pi}{11})^{1/5}\big)^5 = x?\tag{3}$$ Question : What degree is the minimal polynomial of $x$? Since the previous two are deg 2 and 3, I had assumed (3) would be deg 5, but Mathematica does not recognize it as a quintic with small coefficients, nor a 25th deg (even after using 500-decimal digit precision, though I am not sure of the latter result).","We have, $$\big(\cos(\tfrac{2\pi}{5})^{1/2}+(-\cos(\tfrac{4\pi}{5}))^{1/2}\big)^2 = \tfrac{1}{2}\left(\tfrac{-1+\sqrt{5}}{2}\right)^3\tag{1}$$ $$\big(\cos(\tfrac{2\pi}{7})^{1/3}+\cos(\tfrac{4\pi}{7})^{1/3}+\cos(\tfrac{6\pi}{7})^{1/3}\big)^3 = \frac{5-3\cdot 7^{1/3}}{2}\tag{2}$$ $$\big(\cos(\tfrac{2\pi}{11})^{1/5}+\cos(\tfrac{4\pi}{11})^{1/5}+\dots+\cos(\tfrac{10\pi}{11})^{1/5}\big)^5 = x?\tag{3}$$ Question : What degree is the minimal polynomial of $x$? Since the previous two are deg 2 and 3, I had assumed (3) would be deg 5, but Mathematica does not recognize it as a quintic with small coefficients, nor a 25th deg (even after using 500-decimal digit precision, though I am not sure of the latter result).",,"['trigonometry', 'radicals', 'cyclotomic-polynomials', 'minimal-polynomials']"
