,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Is Integrate antidifferentiate?,Is Integrate antidifferentiate?,,"I'm still introducing myself in derivation, antiderivation and integrals, because I haven't studied it in class yet (I will study it next year and derivation in some months), but well, about my question I have seen that integrals and antiderivatives, at least, looks like the same, so, is that true? and also I didn't understand at all why the integration gives you the area, I mean, realize that derivation gives you the value of the slope is easy, but why the antiderivation gives you the area is a bit harder for me to understand, thanks!","I'm still introducing myself in derivation, antiderivation and integrals, because I haven't studied it in class yet (I will study it next year and derivation in some months), but well, about my question I have seen that integrals and antiderivatives, at least, looks like the same, so, is that true? and also I didn't understand at all why the integration gives you the area, I mean, realize that derivation gives you the value of the slope is easy, but why the antiderivation gives you the area is a bit harder for me to understand, thanks!",,"['integration', 'functions', 'derivatives']"
1,Evaluate the integral $\int \frac{\cos^2(x)}{1-\beta \sin(x)}\mathrm{d}x$,Evaluate the integral,\int \frac{\cos^2(x)}{1-\beta \sin(x)}\mathrm{d}x,"Evaluate the integral $\int \frac{\cos^2(x)}{1-\beta \sin(x)}\mathrm{d}x$ Using Wolfram, I get a very complex result. Obviously the integration for $$ \int \frac{\cos^2(x)}{1-\sin(x)} \mathrm{d}x= x-\cos(x) + C $$ However, when there is a constant $\beta$ that is greater than $1$ in my case, in front of the sine term, it becomes very complex. I'm wondering if there is a better approach to solving this problem. And this is also a definite integral and $x$ is in a certain interval. So my problem is, $$ \int_{x_1}^{x_2} \frac{\cos^2(x)}{1-\beta \sin(x)}\mathrm{d}x $$ where $\beta > 1 $ .","Evaluate the integral Using Wolfram, I get a very complex result. Obviously the integration for However, when there is a constant that is greater than in my case, in front of the sine term, it becomes very complex. I'm wondering if there is a better approach to solving this problem. And this is also a definite integral and is in a certain interval. So my problem is, where .","\int \frac{\cos^2(x)}{1-\beta \sin(x)}\mathrm{d}x 
\int \frac{\cos^2(x)}{1-\sin(x)} \mathrm{d}x= x-\cos(x) + C
 \beta 1 x 
\int_{x_1}^{x_2} \frac{\cos^2(x)}{1-\beta \sin(x)}\mathrm{d}x
 \beta > 1 ","['integration', 'definite-integrals', 'trigonometric-integrals']"
2,Change of variables in integration on manifolds: what's wrong?,Change of variables in integration on manifolds: what's wrong?,,"The problem is this: Let $f:M^m\to\mathbb{R}$ a continuous function with compact support and $h:N\to M$ a diffeomorphism between Riemannian compact manifolds. Then $$\int_{M}fdV^M=\int_N f\circ h|\det dh|dV^N$$ The proof using differential forms is easy, but I'm trying to prove this without using forms, just the definition. ""Proof"": Let $\Omega$ be the support of $f$ , $\Theta=h^{-1}(\Omega)$ the support of $f\circ h$ , $\textbf{x}_\alpha:U_\alpha\to M$ and $\textbf{y}_\alpha:V_\alpha\to N$ parametrizations and $\{\phi_\alpha\}_{\alpha\in A}$ a partition of unity subordinate to $\{U_\alpha\}_{\alpha\in A}$ . Let $g^M$ the metric of $M$ and $g^N$ the metric of $N$ .Then $$\int_M fdV^M=\sum_{\alpha}\int_{\textbf{x}_\alpha^{-1}(\Omega)}\phi_\alpha f\circ\textbf{x}_\alpha\sqrt{\det g^M}dx^M$$ Denoting $\Omega_\alpha=\textbf{x}_\alpha^{-1}(\Omega)\subset U_\alpha$ , $\Theta_\alpha=\textbf{y}^{-1}_\alpha(\Theta)\subset V_\alpha$ and $T_\alpha=\textbf{x}_\alpha^{-1}\circ h\circ\textbf{y}_\alpha:V_\alpha\to U_\alpha$ we will have $$\int_M fdV^M=\sum_{\alpha}\int_{\Omega_\alpha}\phi_\alpha f\circ\textbf{x}_\alpha\sqrt{\det g^M}dx^M=\sum_{\alpha}\int_{T_\alpha(\Theta_\alpha)}\phi_\alpha f\circ\textbf{x}_\alpha\sqrt{\det g^M}dx^M$$ by the variable change theorem, $$\int_M fdV^M=\sum_{\alpha}\int_{\Theta_\alpha}(\phi_\alpha\circ T_\alpha)(f\circ\textbf{x}_\alpha\circ T_\alpha)\sqrt{\det g^M\circ T_\alpha}|\det dT_\alpha|dy^N$$ How \begin{eqnarray*} \sqrt{\det g^M\circ T_\alpha}&=&\mathrm{vol}\ P\left[\frac{\partial}{\partial x_1},\cdots,\frac{\partial}{\partial x_m}\right] \\ &=&\mathrm{vol}\ P\left[dh\left(\frac{\partial}{\partial y_1}\right),\cdots,dh\left(\frac{\partial}{\partial y_m}\right)\right] \\ &=&\mathrm{vol}\ P\left[\frac{\partial}{\partial y_1},\cdots,\frac{\partial}{\partial y_m}\right]|\det dh| \\ &=&\sqrt{g^N}|\det dh| \end{eqnarray*} and $$\det dT_\alpha=\det dh$$ We have \begin{eqnarray*} \int_M fdV^M&=&\sum_{\alpha}\int_{\Theta_\alpha}(\phi_\alpha\circ T_\alpha)(f\circ\textbf{x}_\alpha\circ T_\alpha)\sqrt{\det g^N}|\det dh|^2dy^N \\ &=&\sum_{\alpha}\int_{\textbf{y}_\alpha^{-1}(\Theta)}(\phi_\alpha\circ T_\alpha)(f\circ h\circ \textbf{y}_\alpha)\sqrt{\det g^N}|\det dh|^2dy^N \\ &=&\int_N f\circ h|\det dh|^2dV^N \end{eqnarray*} Question: where is the error? It must probably be something stupid but I can't see it.","The problem is this: Let a continuous function with compact support and a diffeomorphism between Riemannian compact manifolds. Then The proof using differential forms is easy, but I'm trying to prove this without using forms, just the definition. ""Proof"": Let be the support of , the support of , and parametrizations and a partition of unity subordinate to . Let the metric of and the metric of .Then Denoting , and we will have by the variable change theorem, How and We have Question: where is the error? It must probably be something stupid but I can't see it.","f:M^m\to\mathbb{R} h:N\to M \int_{M}fdV^M=\int_N f\circ h|\det dh|dV^N \Omega f \Theta=h^{-1}(\Omega) f\circ h \textbf{x}_\alpha:U_\alpha\to M \textbf{y}_\alpha:V_\alpha\to N \{\phi_\alpha\}_{\alpha\in A} \{U_\alpha\}_{\alpha\in A} g^M M g^N N \int_M fdV^M=\sum_{\alpha}\int_{\textbf{x}_\alpha^{-1}(\Omega)}\phi_\alpha f\circ\textbf{x}_\alpha\sqrt{\det g^M}dx^M \Omega_\alpha=\textbf{x}_\alpha^{-1}(\Omega)\subset U_\alpha \Theta_\alpha=\textbf{y}^{-1}_\alpha(\Theta)\subset V_\alpha T_\alpha=\textbf{x}_\alpha^{-1}\circ h\circ\textbf{y}_\alpha:V_\alpha\to U_\alpha \int_M fdV^M=\sum_{\alpha}\int_{\Omega_\alpha}\phi_\alpha f\circ\textbf{x}_\alpha\sqrt{\det g^M}dx^M=\sum_{\alpha}\int_{T_\alpha(\Theta_\alpha)}\phi_\alpha f\circ\textbf{x}_\alpha\sqrt{\det g^M}dx^M \int_M fdV^M=\sum_{\alpha}\int_{\Theta_\alpha}(\phi_\alpha\circ T_\alpha)(f\circ\textbf{x}_\alpha\circ T_\alpha)\sqrt{\det g^M\circ T_\alpha}|\det dT_\alpha|dy^N \begin{eqnarray*}
\sqrt{\det g^M\circ T_\alpha}&=&\mathrm{vol}\ P\left[\frac{\partial}{\partial x_1},\cdots,\frac{\partial}{\partial x_m}\right] \\
&=&\mathrm{vol}\ P\left[dh\left(\frac{\partial}{\partial y_1}\right),\cdots,dh\left(\frac{\partial}{\partial y_m}\right)\right] \\
&=&\mathrm{vol}\ P\left[\frac{\partial}{\partial y_1},\cdots,\frac{\partial}{\partial y_m}\right]|\det dh| \\
&=&\sqrt{g^N}|\det dh|
\end{eqnarray*} \det dT_\alpha=\det dh \begin{eqnarray*}
\int_M fdV^M&=&\sum_{\alpha}\int_{\Theta_\alpha}(\phi_\alpha\circ T_\alpha)(f\circ\textbf{x}_\alpha\circ T_\alpha)\sqrt{\det g^N}|\det dh|^2dy^N \\
&=&\sum_{\alpha}\int_{\textbf{y}_\alpha^{-1}(\Theta)}(\phi_\alpha\circ T_\alpha)(f\circ h\circ \textbf{y}_\alpha)\sqrt{\det g^N}|\det dh|^2dy^N \\
&=&\int_N f\circ h|\det dh|^2dV^N
\end{eqnarray*}","['integration', 'solution-verification', 'riemannian-geometry', 'change-of-variable']"
3,A so-called total-variation inequality,A so-called total-variation inequality,,"Given real polynomial $P\left ( x \right )$ so that $P\left ( 0 \right )= P\left ( 1 \right )= 0, \int\limits_{0}^{1}\left | {P}'\left ( x \right ) \right |{\rm d}x= 1.$ For $x\in\left ( 0, 1 \right )$ prove or disprove that $\left | P\left ( x \right ) \right |< \frac{1}{2}.$ I read on Twitter a fleet that proves the following inequality with strictly decreasing $f\left ( x \right )$ for all $x\in \left [ 0, 1 \right ]$ by Cauchy-Schwarz $$\int_{0}^{1}f\left ( x \right ){\rm d}x+ \left ( \int_{0}^{1}xf\left ( x \right ) \right )^{2}+ 1> 0$$ I'm trying to find a strictly decreasing function from the Original Problem.. of course there exists no such $P\left ( x \right ), {P}'\left ( x \right ).$ Then replace it for $f\left ( x \right ).$",Given real polynomial so that For prove or disprove that I read on Twitter a fleet that proves the following inequality with strictly decreasing for all by Cauchy-Schwarz I'm trying to find a strictly decreasing function from the Original Problem.. of course there exists no such Then replace it for,"P\left ( x \right ) P\left ( 0 \right )= P\left ( 1 \right )= 0, \int\limits_{0}^{1}\left | {P}'\left ( x \right ) \right |{\rm d}x= 1. x\in\left ( 0, 1 \right ) \left | P\left ( x \right ) \right |< \frac{1}{2}. f\left ( x \right ) x\in \left [ 0, 1 \right ] \int_{0}^{1}f\left ( x \right ){\rm d}x+ \left ( \int_{0}^{1}xf\left ( x \right ) \right )^{2}+ 1> 0 P\left ( x \right ), {P}'\left ( x \right ). f\left ( x \right ).","['integration', 'polynomials']"
4,Definite integral $\int_{0}^{\pi/2}\ 1/ (1+(\tan x)^{1/2})\ dx$,Definite integral,\int_{0}^{\pi/2}\ 1/ (1+(\tan x)^{1/2})\ dx,"$$\int_{0}^{\pi/2}\ \frac{1}{ 1+(\tan x)^{1/2}}\ dx$$ I have no idea how to evaluate this. I have tried many substitutions, but they just didn’t result in the answer. Update: As a remainder, if one wants to integrate a similar question, $\int_{0}^{\pi/2}\ 1/ (1+(tanx)^{\sqrt2})\ dx$ , refer to this Evaluate $\int_0^\pi\frac{1}{1+(\tan x)^\sqrt2}\ dx$ . Both of them were what I want to ask. I have tried many ways to find their anti-derivatives; however, in cases of this type (definite integral with a complicated integrand), their indefinite integral could not even be expressed in basic functions, let alone use Fundamental theorem of calculus II to evaluate them. Suitably using the brilliant method given below can directly lead to the answer. Thank you very much.","I have no idea how to evaluate this. I have tried many substitutions, but they just didn’t result in the answer. Update: As a remainder, if one wants to integrate a similar question, , refer to this Evaluate $\int_0^\pi\frac{1}{1+(\tan x)^\sqrt2}\ dx$ . Both of them were what I want to ask. I have tried many ways to find their anti-derivatives; however, in cases of this type (definite integral with a complicated integrand), their indefinite integral could not even be expressed in basic functions, let alone use Fundamental theorem of calculus II to evaluate them. Suitably using the brilliant method given below can directly lead to the answer. Thank you very much.",\int_{0}^{\pi/2}\ \frac{1}{ 1+(\tan x)^{1/2}}\ dx \int_{0}^{\pi/2}\ 1/ (1+(tanx)^{\sqrt2})\ dx,"['integration', 'definite-integrals']"
5,Find $\int_{-\pi/2}^{\pi/2} \frac{\cos^3 x}{e^x+1} dx$ [duplicate],Find  [duplicate],\int_{-\pi/2}^{\pi/2} \frac{\cos^3 x}{e^x+1} dx,"This question already has an answer here : Evaluating $\int_{-a}^a \frac{f(x)+1}{b^x+1}\,\mathrm dx$ for a $y$-axis symmetrical function $f$ [duplicate] (1 answer) Closed 4 years ago . Find the value of the following integral $$ \int_{-\pi/2}^{\pi/2} \frac{\cos^3 x}{e^x+1} dx $$ I tried to use the twin integral with sin and get some result but nothing obvious came out. Also, Mathematica gives a very bizarre result! Any ideas how to solve analytically?","This question already has an answer here : Evaluating $\int_{-a}^a \frac{f(x)+1}{b^x+1}\,\mathrm dx$ for a $y$-axis symmetrical function $f$ [duplicate] (1 answer) Closed 4 years ago . Find the value of the following integral $$ \int_{-\pi/2}^{\pi/2} \frac{\cos^3 x}{e^x+1} dx $$ I tried to use the twin integral with sin and get some result but nothing obvious came out. Also, Mathematica gives a very bizarre result! Any ideas how to solve analytically?",,"['integration', 'definite-integrals']"
6,Converting from quaternion to angular velocity then back to quaternion,Converting from quaternion to angular velocity then back to quaternion,,"I am trying to write a small physics simulator. I have q(t), the quaternion orientation in the inertial frame. I would like to simulate the gyroscope input, so I need to get the moving frame angular velocity. My first question is, how to calculate the temporal derivative of a quaternion by sampling q(t). I thought about two solution $(q(t+dt) - q(t))/dt$ and $q(t+dt)*q(t)^{t}$ where the superscript t is for the conjugate. I found the second one by thinking that it would give me the change of $q(t)$ during $dt$ in the inertial reference. The first one seems weird to me for a rotation. I am not sure if they are both correct or equivalent. If not, why ? My second question is, assuming I have the correct $dq(t)/dt$, How do I get: the body frame angular velocity (to simulate gyroscope input) $\omega_B$ And then from the angular velocity, how do I retrieve the body frame quaternion temporal derivative. $dq_B(t)/dt$ Then how to integrate that temporal derivative to get the new attitude $q_B(t+dt)$ with respect to the body frame I assume that from there, I could retrieve $q(t+dt)$ by composing with the rotation $q(t)$: $q(t+dt) = q_B(t+dt)*q(t)$ ? Is that correct ? I have made some attempt by using https://www.astro.rug.nl/software/kapteyn/_downloads/attitude.pdf . But I was very unsuccessful so far http://paste.awesom.eu/lzKh Thank you in advance for your help","I am trying to write a small physics simulator. I have q(t), the quaternion orientation in the inertial frame. I would like to simulate the gyroscope input, so I need to get the moving frame angular velocity. My first question is, how to calculate the temporal derivative of a quaternion by sampling q(t). I thought about two solution $(q(t+dt) - q(t))/dt$ and $q(t+dt)*q(t)^{t}$ where the superscript t is for the conjugate. I found the second one by thinking that it would give me the change of $q(t)$ during $dt$ in the inertial reference. The first one seems weird to me for a rotation. I am not sure if they are both correct or equivalent. If not, why ? My second question is, assuming I have the correct $dq(t)/dt$, How do I get: the body frame angular velocity (to simulate gyroscope input) $\omega_B$ And then from the angular velocity, how do I retrieve the body frame quaternion temporal derivative. $dq_B(t)/dt$ Then how to integrate that temporal derivative to get the new attitude $q_B(t+dt)$ with respect to the body frame I assume that from there, I could retrieve $q(t+dt)$ by composing with the rotation $q(t)$: $q(t+dt) = q_B(t+dt)*q(t)$ ? Is that correct ? I have made some attempt by using https://www.astro.rug.nl/software/kapteyn/_downloads/attitude.pdf . But I was very unsuccessful so far http://paste.awesom.eu/lzKh Thank you in advance for your help",,"['integration', 'quaternions', 'change-of-basis']"
7,"Limit of $\int _{\frac{1}{n}}^n \frac{\arctan x}{x^2 + 2ax + 1}\,\mathrm{d}x$ without Taylor expansion",Limit of  without Taylor expansion,"\int _{\frac{1}{n}}^n \frac{\arctan x}{x^2 + 2ax + 1}\,\mathrm{d}x","$\def\d{\mathrm{d}}$Consider $$I_n(a) = \int _{\frac{1}{n}}^n \frac{\arctan x}{x^2 + 2ax + 1}\,\d x, \quad n\ge 1,\ a \in [0, 1)$$ and evaluate $$\lim _{n \to \infty} I_n(a). \quad a \in (0, 1)$$ One thing I have found it that $$\int _{\frac{1}{n}}^n \frac{\arctan x}{x^2 + 2ax + 1}\,\d x = \int _{\frac{1}{n}}^n \frac{\arctan \frac{1}{x}}{x^2 + 2ax + 1}\,\d x$$ Also, I know $$\arctan x + \arctan \frac{1}{x} = \frac{\pi}{2}. \quad \forall x > 0$$ I didn't make it further with that method, so I tried this: $$\frac{1}{n} \le x \le n,\\ \arctan \frac{1}{n} \le \arctan x \le \arctan n.$$ So I deduced $$I_n(a) \le \frac{\pi}{2} \int _{\frac{1}{n}}^n \frac{\d x}{x^2 + 2at + 1}. \tag{1}$$ The discriminant of the denominator is $4 (a^2 - 1) \le 0\ (\forall a \in [0, 1))$, so $(1)$ becomes $$I_n(a) \le \int _{\frac{1}{n}}^n \frac{\d x}{(x+a)^2 + \left(\sqrt{\frac{1-a^2}{a}}\right)^2}.$$ I have to get to the answer $$\frac{\pi}{4 \sqrt{1-a^2}} \arctan \frac{\sqrt{1-a^2}}{a}.$$","$\def\d{\mathrm{d}}$Consider $$I_n(a) = \int _{\frac{1}{n}}^n \frac{\arctan x}{x^2 + 2ax + 1}\,\d x, \quad n\ge 1,\ a \in [0, 1)$$ and evaluate $$\lim _{n \to \infty} I_n(a). \quad a \in (0, 1)$$ One thing I have found it that $$\int _{\frac{1}{n}}^n \frac{\arctan x}{x^2 + 2ax + 1}\,\d x = \int _{\frac{1}{n}}^n \frac{\arctan \frac{1}{x}}{x^2 + 2ax + 1}\,\d x$$ Also, I know $$\arctan x + \arctan \frac{1}{x} = \frac{\pi}{2}. \quad \forall x > 0$$ I didn't make it further with that method, so I tried this: $$\frac{1}{n} \le x \le n,\\ \arctan \frac{1}{n} \le \arctan x \le \arctan n.$$ So I deduced $$I_n(a) \le \frac{\pi}{2} \int _{\frac{1}{n}}^n \frac{\d x}{x^2 + 2at + 1}. \tag{1}$$ The discriminant of the denominator is $4 (a^2 - 1) \le 0\ (\forall a \in [0, 1))$, so $(1)$ becomes $$I_n(a) \le \int _{\frac{1}{n}}^n \frac{\d x}{(x+a)^2 + \left(\sqrt{\frac{1-a^2}{a}}\right)^2}.$$ I have to get to the answer $$\frac{\pi}{4 \sqrt{1-a^2}} \arctan \frac{\sqrt{1-a^2}}{a}.$$",,"['integration', 'limits']"
8,Alternative ways to prove that $\int_0^{2\pi} \cos(\sin{x})e^{\cos{x}} dx=2\pi$ without complex analysis?,Alternative ways to prove that  without complex analysis?,\int_0^{2\pi} \cos(\sin{x})e^{\cos{x}} dx=2\pi,"$$\int_0^{2\pi} \cos(\sin{x})e^{\cos{x}} dx=2\pi$$ I derived this rather incredible result via Cauchy's theorem as I was working through some simple contour integrals. I was wondering if this integral can be solved without complex analysis, and if so how? I can't see any obvious substitutions that can be possible, nor any parametrisations that could simplify the integral through Feynman's method.","$$\int_0^{2\pi} \cos(\sin{x})e^{\cos{x}} dx=2\pi$$ I derived this rather incredible result via Cauchy's theorem as I was working through some simple contour integrals. I was wondering if this integral can be solved without complex analysis, and if so how? I can't see any obvious substitutions that can be possible, nor any parametrisations that could simplify the integral through Feynman's method.",,['integration']
9,The integral $\int\frac{2(2y^2+1)}{(y^2+1)^{0.5}} dy$,The integral,\int\frac{2(2y^2+1)}{(y^2+1)^{0.5}} dy,"What is $$\int\frac{2(2y^2+1)}{(y^2+1)^{0.5}} dy?$$ I split it as $\frac{y^{2}}{(y^2+1)^{0.5}} + \sqrt{y^2+1}.$ Now I substituted $y^{2}=u $ thus $2y\,dy=du$ so we get $0.5 \sqrt{\frac{u}{u + 1}} + 0.5 \sqrt{\frac{1 + u}{u}}$ but now what to do? Another idea was doing $+1-1$ in original question but that too doesn't lead anywhere. Now $y=\tan{x} $ as suggested below is an easy way but I am seeking for a purely algebraic way. Thanks.","What is $$\int\frac{2(2y^2+1)}{(y^2+1)^{0.5}} dy?$$ I split it as $\frac{y^{2}}{(y^2+1)^{0.5}} + \sqrt{y^2+1}.$ Now I substituted $y^{2}=u $ thus $2y\,dy=du$ so we get $0.5 \sqrt{\frac{u}{u + 1}} + 0.5 \sqrt{\frac{1 + u}{u}}$ but now what to do? Another idea was doing $+1-1$ in original question but that too doesn't lead anywhere. Now $y=\tan{x} $ as suggested below is an easy way but I am seeking for a purely algebraic way. Thanks.",,['integration']
