,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Solitaire probability,Solitaire probability,,"I would like to know the exact probability of the following game. I start counting from one to 13 and do this totally four times. On each turn I say a number and turn a card from a deck. Ace is considered to be as 1. If on one turn I say the same number as it is on the card, I lose. What is my winning probability?","I would like to know the exact probability of the following game. I start counting from one to 13 and do this totally four times. On each turn I say a number and turn a card from a deck. Ace is considered to be as 1. If on one turn I say the same number as it is on the card, I lose. What is my winning probability?",,['probability']
1,Conditional probability that a rotated inner product is zero,Conditional probability that a rotated inner product is zero,,"Consider a two random vectors $v=v_1,\dots, v_n$ and $w=w_1,\dots, w_n$, each of $n$ elements, each of which is independently $\pm1$ with prob $1/2$ .  Let $n$ be even and let $X$ be the inner product of $v$ and $w$. We know: $$P(X = 0) =  {n \choose n/2} \frac{1}{2^n}.$$ Now let $Y$ be the inner product of $v$ and the vector $z=w_2,\dots,w_n, w_1$. What is $P(Y=0|X=0)$?","Consider a two random vectors $v=v_1,\dots, v_n$ and $w=w_1,\dots, w_n$, each of $n$ elements, each of which is independently $\pm1$ with prob $1/2$ .  Let $n$ be even and let $X$ be the inner product of $v$ and $w$. We know: $$P(X = 0) =  {n \choose n/2} \frac{1}{2^n}.$$ Now let $Y$ be the inner product of $v$ and the vector $z=w_2,\dots,w_n, w_1$. What is $P(Y=0|X=0)$?",,[]
2,Why do knowers of Bayes's Theorem still commit the Base Rate Fallacy?,Why do knowers of Bayes's Theorem still commit the Base Rate Fallacy?,,"Source: 6 July 2014, ""Do doctors understand test results?"" by William Kremer, BBC World Service. A 50-year-old woman, with no prior symptoms of breast cancer, participates in routine mammography screening. She tests positive, is alarmed, and wants to know from the physician whether she has breast cancer  or what the chances are. Apart from the screening results, the physician knows nothing else about this woman. How many women who test positive actually have breast cancer? a. nine in 10        b. eight in 10        c. one in 10        d. one in 100 Additional (needed) information: The probability that a woman has breast cancer is 1% (""prevalence"" or base rate probability). If a woman has breast cancer, the probability that she tests positive is 90% (""sensitivity"" or reliability rating). If a woman does not have breast cancer, the probability that she nevertheless tests positive is 9% (""false alarm rate"" or false-positive rate). I have used a similar example when teaching introductory  probability and statistics for about 30 years now, and feel most  instructors use some variation of this problem (if for no reason other than) as an example of Bayes's Theorem. What amazes me is that only 21% of gynaecologists responded (as reported by the author) with the correct answer (let us please leave the solution of this problem for a student). My more cosmic questions: 1. Why do our students not understand this basic application of Bayes's Theorem? 2. What can we as instructors do to explain this prior and posterior probability concept more clearly? 3. Why do the trained experts (gynaecologists) get this question wrong?","Source: 6 July 2014, ""Do doctors understand test results?"" by William Kremer, BBC World Service. A 50-year-old woman, with no prior symptoms of breast cancer, participates in routine mammography screening. She tests positive, is alarmed, and wants to know from the physician whether she has breast cancer  or what the chances are. Apart from the screening results, the physician knows nothing else about this woman. How many women who test positive actually have breast cancer? a. nine in 10        b. eight in 10        c. one in 10        d. one in 100 Additional (needed) information: The probability that a woman has breast cancer is 1% (""prevalence"" or base rate probability). If a woman has breast cancer, the probability that she tests positive is 90% (""sensitivity"" or reliability rating). If a woman does not have breast cancer, the probability that she nevertheless tests positive is 9% (""false alarm rate"" or false-positive rate). I have used a similar example when teaching introductory  probability and statistics for about 30 years now, and feel most  instructors use some variation of this problem (if for no reason other than) as an example of Bayes's Theorem. What amazes me is that only 21% of gynaecologists responded (as reported by the author) with the correct answer (let us please leave the solution of this problem for a student). My more cosmic questions: 1. Why do our students not understand this basic application of Bayes's Theorem? 2. What can we as instructors do to explain this prior and posterior probability concept more clearly? 3. Why do the trained experts (gynaecologists) get this question wrong?",,"['probability', 'education', 'bayes-theorem']"
3,"Asymptotically, how many random students do I have to mark before I've marked two consecutive students","Asymptotically, how many random students do I have to mark before I've marked two consecutive students",,"Background The motivtion for this question comes from observations made by a colleague while he was marking homework and recording the marks this year. His procedure for recording the marks is as follows.  The homework is placed into his folder by students before the deadline, (presumably) in a 'random' order.  Once the deadline passes, he collects the folder, and starts marking.  He takes the first script from the folder, marks it and records the mark on the mark-sheet.  Then he takes the next script, marks it and records it.  And so on... Whilst doing this, he noticed that one would surprisingly quickly have entered marks for two consecutive students on the list.  For example, in a class of 20 students, it only took 4 or 5 scripts on average. This prompted some questions from him on the distribution of this number: What is the expectation and standard deviation? Is there an explicit formula for any class size? (Or a recurrence relation, or any other good way to compute it?) How does it behave asymptotically for large classes? Setup of Problem Let's phrase the problem a bit more precisely, so I can explain what we've succeeded in doing. Suppose you have a line of $ N $ boxes, all initially unfilled.  Select uniformly at random an unfilled box, and fill it in.  Repeat this until two consecutive boxes have been filled in, then stop.  (The boxes form a line, and do not wrap around, so the two end boxes are not considered consecutive.)  The value of the discrete random variable $ X_N $ is then the number of filled in boxes. In particular we are now looking for Explicit formulae for $ E(X_N) $ and $ \operatorname{Var}(X_N) $, (or recurrence relations, or whatever), and the asymptotic behaviour of these Example: When $ N = 3 $, there possible ways to terminate with two consecutive boxes are End, then middle with probability $ \frac{2}{3} \frac{1}{2} = \frac{1}{3} $ and $ X_3 = 2 $ Middle, then end with probability $ \frac{1}{3} 1 = \frac{1}{3} $ and $ X_3 = 2 $, or End, other end and finally middle with probability $ \frac{2}{3} \frac{1}{2} 1 = \frac{1}{3} $ and $ X_3 = 3 $. So, we've got the full distribution of $ X_3 $, and we can compute that $ E(X_3) = 2 \frac{2}{3} + 3 \frac{1}{3} = \frac{7}{3} = 2.\overline{3} $, et cetera. Current Work I have managed to give an explicit (though unpleasant) formula for $ E(X_N) $.  Roughly this is by analysing how the process can terminate with $ n+1 $ boxes filled, looking at the configuration one step before the end, and breaking this up into various types.  (No ends filled, one end filled, both ends filled and various numbers, $ k $, of 'triples' like $ \blacksquare \square \blacksquare $.)  I can then count the number of each type of configuration using standard combinatorial techniques, and then work out the probability of ending with $ n+1 $ boxes filled.  I get: \begin{align} E(X_N) &= \sum_{n=1}^{\left\lfloor \frac{N+1}{2} \right\rfloor} \sum_{k=0}^{n-1} (n+1) \binom{n-1}{k} \Bigg[ (2n-k) \binom{N-2n}{n-k} + 2(2n-k-1) \binom{N-2n}{n-k-1} \\ & {} \quad + (2n-k-2) \binom{N-2n}{n-k-2} \Bigg] \left( n! \frac{(N-n)!}{N!} \frac{1}{N-n} \right) \, , \end{align} and similarly I can get the variance.  (You can still see something of my approach reflected in the structure of the formula.) Using this, we can compute $$ E(X_{20}) = 153641/33592 \approx 4.5737377947 \, , $$ with standard deviation $ \approx 1.6291544998 $, corroborating his initial observations. From here, we can compute the first thousand or so values of $ E(X_N) $, to get a feeling for the behaivour at large $ N $.  The result is as follows: So, at the first glance, is looks like maybe $ E(X_N) \sim N^{1/2} $ (plus or minus a small power).  But it's at this point I'm stuck. Questions My specific questions about this problem are: Is there a neater/more compact/more elegant formula to explicitly compute $ E(X_N) $? Can it be done via a recurrence relation? What sort of techniques are well suited to this type of computation? How accurate is my guess that $ E(X_N) \sim \sqrt{N} $? Can I determine the asymptotic behaviour from the explicit formula? If not, how can I go about finding the asymptotic behaviour? Lastly, (though I'm not expecting anywhere near a complete answer) how does all of this generalise to more complicated arrangements of boxes? Say we do this on an $ N\times M $ grid, and we stop when we fill in two adjacent boxes (including diagonally, or not including diagonally). Or more generally, randomly filling in the vertices of a graph, with the edges determining adjacency. What if some boxes have multiple parts, so can be filled in a number of times?","Background The motivtion for this question comes from observations made by a colleague while he was marking homework and recording the marks this year. His procedure for recording the marks is as follows.  The homework is placed into his folder by students before the deadline, (presumably) in a 'random' order.  Once the deadline passes, he collects the folder, and starts marking.  He takes the first script from the folder, marks it and records the mark on the mark-sheet.  Then he takes the next script, marks it and records it.  And so on... Whilst doing this, he noticed that one would surprisingly quickly have entered marks for two consecutive students on the list.  For example, in a class of 20 students, it only took 4 or 5 scripts on average. This prompted some questions from him on the distribution of this number: What is the expectation and standard deviation? Is there an explicit formula for any class size? (Or a recurrence relation, or any other good way to compute it?) How does it behave asymptotically for large classes? Setup of Problem Let's phrase the problem a bit more precisely, so I can explain what we've succeeded in doing. Suppose you have a line of $ N $ boxes, all initially unfilled.  Select uniformly at random an unfilled box, and fill it in.  Repeat this until two consecutive boxes have been filled in, then stop.  (The boxes form a line, and do not wrap around, so the two end boxes are not considered consecutive.)  The value of the discrete random variable $ X_N $ is then the number of filled in boxes. In particular we are now looking for Explicit formulae for $ E(X_N) $ and $ \operatorname{Var}(X_N) $, (or recurrence relations, or whatever), and the asymptotic behaviour of these Example: When $ N = 3 $, there possible ways to terminate with two consecutive boxes are End, then middle with probability $ \frac{2}{3} \frac{1}{2} = \frac{1}{3} $ and $ X_3 = 2 $ Middle, then end with probability $ \frac{1}{3} 1 = \frac{1}{3} $ and $ X_3 = 2 $, or End, other end and finally middle with probability $ \frac{2}{3} \frac{1}{2} 1 = \frac{1}{3} $ and $ X_3 = 3 $. So, we've got the full distribution of $ X_3 $, and we can compute that $ E(X_3) = 2 \frac{2}{3} + 3 \frac{1}{3} = \frac{7}{3} = 2.\overline{3} $, et cetera. Current Work I have managed to give an explicit (though unpleasant) formula for $ E(X_N) $.  Roughly this is by analysing how the process can terminate with $ n+1 $ boxes filled, looking at the configuration one step before the end, and breaking this up into various types.  (No ends filled, one end filled, both ends filled and various numbers, $ k $, of 'triples' like $ \blacksquare \square \blacksquare $.)  I can then count the number of each type of configuration using standard combinatorial techniques, and then work out the probability of ending with $ n+1 $ boxes filled.  I get: \begin{align} E(X_N) &= \sum_{n=1}^{\left\lfloor \frac{N+1}{2} \right\rfloor} \sum_{k=0}^{n-1} (n+1) \binom{n-1}{k} \Bigg[ (2n-k) \binom{N-2n}{n-k} + 2(2n-k-1) \binom{N-2n}{n-k-1} \\ & {} \quad + (2n-k-2) \binom{N-2n}{n-k-2} \Bigg] \left( n! \frac{(N-n)!}{N!} \frac{1}{N-n} \right) \, , \end{align} and similarly I can get the variance.  (You can still see something of my approach reflected in the structure of the formula.) Using this, we can compute $$ E(X_{20}) = 153641/33592 \approx 4.5737377947 \, , $$ with standard deviation $ \approx 1.6291544998 $, corroborating his initial observations. From here, we can compute the first thousand or so values of $ E(X_N) $, to get a feeling for the behaivour at large $ N $.  The result is as follows: So, at the first glance, is looks like maybe $ E(X_N) \sim N^{1/2} $ (plus or minus a small power).  But it's at this point I'm stuck. Questions My specific questions about this problem are: Is there a neater/more compact/more elegant formula to explicitly compute $ E(X_N) $? Can it be done via a recurrence relation? What sort of techniques are well suited to this type of computation? How accurate is my guess that $ E(X_N) \sim \sqrt{N} $? Can I determine the asymptotic behaviour from the explicit formula? If not, how can I go about finding the asymptotic behaviour? Lastly, (though I'm not expecting anywhere near a complete answer) how does all of this generalise to more complicated arrangements of boxes? Say we do this on an $ N\times M $ grid, and we stop when we fill in two adjacent boxes (including diagonally, or not including diagonally). Or more generally, randomly filling in the vertices of a graph, with the edges determining adjacency. What if some boxes have multiple parts, so can be filled in a number of times?",,"['probability', 'asymptotics']"
4,"Secretary Problem - What is the solution for $n=3,4,5$?",Secretary Problem - What is the solution for ?,"n=3,4,5","I have been reading this page for a few days and still cannot understand the solution to the Secretary Problem. In particular, I cannot understand parts 2 and 4 It goes like this. Given the assumptions of the Secretary Problem, let $n$ be the number of candidates and let the ""let $k$ go by"" strategy be as follows: We let $k-1$ candidates go by, and then select the first candidate who is better than all previous candidates. If the candidate exists, select her. Else, select the last candidate.  $k$ can take the value of $\{ 1, 2, ... n\}$. Given this strategy, we compute the probability of success $p_n(k)$, using ""let $k$ go by"" with $n$ candidates. Here is where my question comes in: When $n=3$, we permuate $\{x_1,x_2,x_3\}$ (the smaller the number, the better the candidate) I understand why $p_3(1)=\frac 26$ and $p_3(3)=\frac 26$ because of the $6$ permutations, $x_1$ could come into the interview first in $2$ permutations. Similarly, $x_1$ could come into the interview last in $2$ permutations. However, why is it that $p_3(2)=\frac 36$? In fact, there is another confusing point. Formally, my questions are: Is it true that by counting the permutations, we find out the numerator of $p_i(k)$ for $i=1, \cdots, n$? If so, then why is it that $\sum_i^n p_i(k) \neq 1$? Also, how did the author arrive at the $\frac 36$ for $p_2(k)$? This question, of course extends to the case where $n=4$ and $n=5$. Maybe consider $n=4$ and $n=5$ and someone could derive the expressions for $p_i(k)$: $n=4$ \begin{matrix} k & 1 & 2 & 3 & 4 \\ p_4(k) & \frac {6}{24} & \frac {11}{24} & \frac {10}{24} & \frac {6}{24} \end{matrix} $n=5$ \begin{matrix} k & 1 & 2 & 3 & 4 & 5\\ p_5(k) & \frac {24}{120} & \frac {50}{120} & \frac {52}{120} & \frac {42}{120} & \frac {24}{120} \end{matrix}","I have been reading this page for a few days and still cannot understand the solution to the Secretary Problem. In particular, I cannot understand parts 2 and 4 It goes like this. Given the assumptions of the Secretary Problem, let $n$ be the number of candidates and let the ""let $k$ go by"" strategy be as follows: We let $k-1$ candidates go by, and then select the first candidate who is better than all previous candidates. If the candidate exists, select her. Else, select the last candidate.  $k$ can take the value of $\{ 1, 2, ... n\}$. Given this strategy, we compute the probability of success $p_n(k)$, using ""let $k$ go by"" with $n$ candidates. Here is where my question comes in: When $n=3$, we permuate $\{x_1,x_2,x_3\}$ (the smaller the number, the better the candidate) I understand why $p_3(1)=\frac 26$ and $p_3(3)=\frac 26$ because of the $6$ permutations, $x_1$ could come into the interview first in $2$ permutations. Similarly, $x_1$ could come into the interview last in $2$ permutations. However, why is it that $p_3(2)=\frac 36$? In fact, there is another confusing point. Formally, my questions are: Is it true that by counting the permutations, we find out the numerator of $p_i(k)$ for $i=1, \cdots, n$? If so, then why is it that $\sum_i^n p_i(k) \neq 1$? Also, how did the author arrive at the $\frac 36$ for $p_2(k)$? This question, of course extends to the case where $n=4$ and $n=5$. Maybe consider $n=4$ and $n=5$ and someone could derive the expressions for $p_i(k)$: $n=4$ \begin{matrix} k & 1 & 2 & 3 & 4 \\ p_4(k) & \frac {6}{24} & \frac {11}{24} & \frac {10}{24} & \frac {6}{24} \end{matrix} $n=5$ \begin{matrix} k & 1 & 2 & 3 & 4 & 5\\ p_5(k) & \frac {24}{120} & \frac {50}{120} & \frac {52}{120} & \frac {42}{120} & \frac {24}{120} \end{matrix}",,"['probability', 'probability-theory']"
5,Tossing a coin until you have more heads than tails,Tossing a coin until you have more heads than tails,,"I toss a coin a many times, each time noting down the result of the toss. If at any time I have tossed more heads than tails I stop.  I.e. if I get heads on the first toss I stop. Or if toss T-T-H-H-T-H-H I will stop. If I decide to only toss the coin at most 2n+1 times, what is the probability that I will get more heads than tails before I have to give up?","I toss a coin a many times, each time noting down the result of the toss. If at any time I have tossed more heads than tails I stop.  I.e. if I get heads on the first toss I stop. Or if toss T-T-H-H-T-H-H I will stop. If I decide to only toss the coin at most 2n+1 times, what is the probability that I will get more heads than tails before I have to give up?",,['probability']
6,Probability in Minesweeper,Probability in Minesweeper,,"Suppose I click a random tile during a Minesweeper game. It is a 1. During each time I click an adjacent square, what are the chances of hitting a mine? How would this change if it were a 2 or another number?","Suppose I click a random tile during a Minesweeper game. It is a 1. During each time I click an adjacent square, what are the chances of hitting a mine? How would this change if it were a 2 or another number?",,"['probability', 'puzzle']"
7,An extension of the birthday problem,An extension of the birthday problem,,"Th birthday problem (or paradox) has been done in many way, with around a dozen thread only on math.stackexchange. The way it is expressed is usually the following: ""Let us take $n$ people ""independently"" (no twins, etc.). What is the probability that no two people share the same birthday?"" It is abstracted in the following way: ""Let $X_1$, $\cdots$, $X_n$ be $n$ i.i.d. random variables taken uniformly in $[[1, 365]]$. What is the probability that all the $X_i$'s are distinct?"" There are many generalizations, for instance: ""Let $n$, $d$ be two positive integers, $n \leq d$. Let $X_1$, $\cdots$, $X_n$ be $n$ i.i.d. random variables taken uniformly in $[[1, d]]$. What is the probability $p(n,d)$ that all the $X_i$'s are distinct?"" One can show that in the regimen $1 \ll n \ll d$, the probability $p(n,d)$ is logarithmically equivalent to something like $e^{-\frac{n^2}{2d}}$ (Wikipedia) or $e^{-\frac{n^2}{d}}$ (my computations)*. This problem can be reduced to simple combinatorics, and Stirling's formula (for instance) gives the solution. However, in the real world, the birthdays are not distributed that way . One might also want to estimate the probability that two peoples are born the same half-day, the same hour, etc. The following generalization seems natural: ""Let $\mu$ be a probability measure on $[0,1]$ absolutely continuous with respect to the Lebesgue measure. Let $n$, $d$ be two positive integers. For $k \in [[0,d-1]]$, let $a_k := [k/d, (k+1)/d]$. Let $X_1$, $\cdots$, $X_n$ be $n$ i.i.d. random variables in $[0,1]$ with distribution $\mu$. What is the probability $p(n,d)$ that all the $X_i$'s lie in different elements of the partition?"" I would expect the solution to be something like $e^{-C(\mu) \frac{n^2}{d}}$, with perhaps some explicit expression of $C(\mu)$. But the combinatorial solutions do not work as well in this setting, and all I can get are very crude bounds when the density of $\mu$ is bounded. In addition, I would expect $C(\mu)$ to be minimal when $\mu$ is the Lebesgue measure, but I don't know how to prove it. One might wonder what happens when $\mu$ is no longer absolutely continuous, but this might be a bit too broad of a generalization. I am sure this problem has been done to death, but I don't have any access to the literature right now, and quick search didn't yield anything (the generalizations of the birthday problem I found are quite different). Any result/proof/reference related to the problems above would be nice. .* By the way, any rigorous proof of either of the two facts (or of any similar-sounding result) is appreciated. I don't know which I can trust more, between my computations and Wikipedia.","Th birthday problem (or paradox) has been done in many way, with around a dozen thread only on math.stackexchange. The way it is expressed is usually the following: ""Let us take $n$ people ""independently"" (no twins, etc.). What is the probability that no two people share the same birthday?"" It is abstracted in the following way: ""Let $X_1$, $\cdots$, $X_n$ be $n$ i.i.d. random variables taken uniformly in $[[1, 365]]$. What is the probability that all the $X_i$'s are distinct?"" There are many generalizations, for instance: ""Let $n$, $d$ be two positive integers, $n \leq d$. Let $X_1$, $\cdots$, $X_n$ be $n$ i.i.d. random variables taken uniformly in $[[1, d]]$. What is the probability $p(n,d)$ that all the $X_i$'s are distinct?"" One can show that in the regimen $1 \ll n \ll d$, the probability $p(n,d)$ is logarithmically equivalent to something like $e^{-\frac{n^2}{2d}}$ (Wikipedia) or $e^{-\frac{n^2}{d}}$ (my computations)*. This problem can be reduced to simple combinatorics, and Stirling's formula (for instance) gives the solution. However, in the real world, the birthdays are not distributed that way . One might also want to estimate the probability that two peoples are born the same half-day, the same hour, etc. The following generalization seems natural: ""Let $\mu$ be a probability measure on $[0,1]$ absolutely continuous with respect to the Lebesgue measure. Let $n$, $d$ be two positive integers. For $k \in [[0,d-1]]$, let $a_k := [k/d, (k+1)/d]$. Let $X_1$, $\cdots$, $X_n$ be $n$ i.i.d. random variables in $[0,1]$ with distribution $\mu$. What is the probability $p(n,d)$ that all the $X_i$'s lie in different elements of the partition?"" I would expect the solution to be something like $e^{-C(\mu) \frac{n^2}{d}}$, with perhaps some explicit expression of $C(\mu)$. But the combinatorial solutions do not work as well in this setting, and all I can get are very crude bounds when the density of $\mu$ is bounded. In addition, I would expect $C(\mu)$ to be minimal when $\mu$ is the Lebesgue measure, but I don't know how to prove it. One might wonder what happens when $\mu$ is no longer absolutely continuous, but this might be a bit too broad of a generalization. I am sure this problem has been done to death, but I don't have any access to the literature right now, and quick search didn't yield anything (the generalizations of the birthday problem I found are quite different). Any result/proof/reference related to the problems above would be nice. .* By the way, any rigorous proof of either of the two facts (or of any similar-sounding result) is appreciated. I don't know which I can trust more, between my computations and Wikipedia.",,"['probability', 'reference-request', 'birthday']"
8,The law of large numbers: How does the convergence take place? How does the “remainder” look like?,The law of large numbers: How does the convergence take place? How does the “remainder” look like?,,"I have the independent and identically distributed random variables $X_1,X_2,\ldots$ with a finite expectation $\mu$. I also have defined $S_n = X_1 + \cdots + X_n$. According to the law of large numbers, I already know that $S_n/n \to \mu$ almost surely as $n\to\infty$. However, my question is: How does the convergence take place? What is the “shape” of this convergence? For example, for a given $N>0$, how close is $S_N/N$ to $\mu$? How does the difference, or remainder/residual, look like? Are there any results, or theorems, available that tell me these kinds of things?","I have the independent and identically distributed random variables $X_1,X_2,\ldots$ with a finite expectation $\mu$. I also have defined $S_n = X_1 + \cdots + X_n$. According to the law of large numbers, I already know that $S_n/n \to \mu$ almost surely as $n\to\infty$. However, my question is: How does the convergence take place? What is the “shape” of this convergence? For example, for a given $N>0$, how close is $S_N/N$ to $\mu$? How does the difference, or remainder/residual, look like? Are there any results, or theorems, available that tell me these kinds of things?",,['probability']
9,"What is the probability of randomly selecting $ n $ natural numbers, all pairwise coprime?","What is the probability of randomly selecting  natural numbers, all pairwise coprime?", n ,"It's known that the probability of selecting $ n $ natural numbers randomly and ending up with a greatest common divisor equal to one is $ \prod (1-p^{-n}) = 1/\zeta(n) $. However, a total GCD of 1 does not rule out any of the pairs among the set of $ n $ numbers sharing a common factor. What's the probability none of them share a common factor? (Since there's a possibility of ""random selection"" being ambiguous, let's take it to mean chosen with uniform probability from {$ 1,2,3,\dots, N$} as $N \to \infty $.)","It's known that the probability of selecting $ n $ natural numbers randomly and ending up with a greatest common divisor equal to one is $ \prod (1-p^{-n}) = 1/\zeta(n) $. However, a total GCD of 1 does not rule out any of the pairs among the set of $ n $ numbers sharing a common factor. What's the probability none of them share a common factor? (Since there's a possibility of ""random selection"" being ambiguous, let's take it to mean chosen with uniform probability from {$ 1,2,3,\dots, N$} as $N \to \infty $.)",,"['probability', 'number-theory']"
