,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,What is the difference between linear and affine function?,What is the difference between linear and affine function?,,I am a bit confused. What is the difference between a linear and affine function? Any suggestions will be appreciated.,I am a bit confused. What is the difference between a linear and affine function? Any suggestions will be appreciated.,,"['linear-algebra', 'affine-geometry']"
1,Why do we care about dual spaces?,Why do we care about dual spaces?,,"When I first took linear algebra, we never learned about dual spaces. Today in lecture we discussed them and I understand what they are, but I don't really understand why we want to study them within linear algebra. I was wondering if anyone knew a nice intuitive motivation for the study of dual spaces and whether or not they ""show up"" as often as other concepts in linear algebra? Is their usefulness something that just becomes more apparent as you learn more math and see them arise in different settings? Edit I understand that dual spaces show up in functional analysis and multilinear algebra, but I still don't really understand the intuition/motivation behind their definition in the standard topics covered in a linear algebra course. (Hopefully, this clarifies my question)","When I first took linear algebra, we never learned about dual spaces. Today in lecture we discussed them and I understand what they are, but I don't really understand why we want to study them within linear algebra. I was wondering if anyone knew a nice intuitive motivation for the study of dual spaces and whether or not they ""show up"" as often as other concepts in linear algebra? Is their usefulness something that just becomes more apparent as you learn more math and see them arise in different settings? Edit I understand that dual spaces show up in functional analysis and multilinear algebra, but I still don't really understand the intuition/motivation behind their definition in the standard topics covered in a linear algebra course. (Hopefully, this clarifies my question)",,"['linear-algebra', 'soft-question', 'intuition', 'dual-spaces']"
2,Proof that the trace of a matrix is the sum of its eigenvalues,Proof that the trace of a matrix is the sum of its eigenvalues,,I have looked extensively for a proof on the internet but all of them were too obscure. I would appreciate if someone could lay out a simple proof for this important result. Thank you.,I have looked extensively for a proof on the internet but all of them were too obscure. I would appreciate if someone could lay out a simple proof for this important result. Thank you.,,"['linear-algebra', 'matrices', 'eigenvalues-eigenvectors', 'trace']"
3,Inverse of the sum of matrices,Inverse of the sum of matrices,,"I have two square matrices: $A$ and $B$ . $A^{-1}$ is known and I want to calculate $(A+B)^{-1}$ . Are there theorems that help with calculating the inverse of the sum of matrices? In general case $B^{-1}$ is not known, but if it is necessary then it can be assumed that $B^{-1}$ is also known.","I have two square matrices: and . is known and I want to calculate . Are there theorems that help with calculating the inverse of the sum of matrices? In general case is not known, but if it is necessary then it can be assumed that is also known.",A B A^{-1} (A+B)^{-1} B^{-1} B^{-1},"['linear-algebra', 'matrices', 'inverse']"
4,Why does this matrix give the derivative of a function?,Why does this matrix give the derivative of a function?,,"I happened to stumble upon the following matrix: $$ A = \begin{bmatrix}     a       & 1  \\     0       & a  \end{bmatrix} $$ And after trying a bunch of different examples, I noticed the following remarkable pattern. If $P$ is a polynomial, then: $$ P(A)=\begin{bmatrix}     P(a)       & P'(a)  \\     0       & P(a) \end{bmatrix}$$ Where $P'(a)$ is the derivative evaluated at $a$. Futhermore, I tried extending this to other matrix functions, for example the matrix exponential, and wolfram alpha tells me: $$ \exp(A)=\begin{bmatrix}     e^a       & e^a  \\     0       & e^a \end{bmatrix}$$ and this does in fact follow the pattern since the derivative of $e^x$ is itself! Furthermore, I decided to look at the function $P(x)=\frac{1}{x}$. If we interpret the reciprocal of a matrix to be its inverse, then we get: $$ P(A)=\begin{bmatrix}     \frac{1}{a}       & -\frac{1}{a^2}  \\     0       & \frac{1}{a} \end{bmatrix}$$ And since $f'(a)=-\frac{1}{a^2}$, the pattern still holds! After trying a couple more examples, it seems that this pattern holds whenever $P$ is any rational function. I have two questions: Why is this happening? Are there any other known matrix functions (which can also be applied to real numbers) for which this property holds?","I happened to stumble upon the following matrix: $$ A = \begin{bmatrix}     a       & 1  \\     0       & a  \end{bmatrix} $$ And after trying a bunch of different examples, I noticed the following remarkable pattern. If $P$ is a polynomial, then: $$ P(A)=\begin{bmatrix}     P(a)       & P'(a)  \\     0       & P(a) \end{bmatrix}$$ Where $P'(a)$ is the derivative evaluated at $a$. Futhermore, I tried extending this to other matrix functions, for example the matrix exponential, and wolfram alpha tells me: $$ \exp(A)=\begin{bmatrix}     e^a       & e^a  \\     0       & e^a \end{bmatrix}$$ and this does in fact follow the pattern since the derivative of $e^x$ is itself! Furthermore, I decided to look at the function $P(x)=\frac{1}{x}$. If we interpret the reciprocal of a matrix to be its inverse, then we get: $$ P(A)=\begin{bmatrix}     \frac{1}{a}       & -\frac{1}{a^2}  \\     0       & \frac{1}{a} \end{bmatrix}$$ And since $f'(a)=-\frac{1}{a^2}$, the pattern still holds! After trying a couple more examples, it seems that this pattern holds whenever $P$ is any rational function. I have two questions: Why is this happening? Are there any other known matrix functions (which can also be applied to real numbers) for which this property holds?",,"['linear-algebra', 'matrices', 'derivatives', 'matrix-calculus', 'jordan-normal-form']"
5,What is the geometric interpretation of the transpose?,What is the geometric interpretation of the transpose?,,"I can follow the definition of the transpose algebraically, i.e. as a reflection of a matrix across its diagonal, or in terms of dual spaces, but I lack any sort of geometric understanding of the transpose, or even symmetric matrices. For example, if I have a linear transformation, say on the plane, my intuition is to visualize it as some linear distortion of the plane via scaling and rotation. I do not know how this distortion compares to the distortion that results from applying the transpose, or what one can say if the linear transformation is symmetric. Geometrically, why might we expect orthogonal matrices to be combinations of rotations and reflections?","I can follow the definition of the transpose algebraically, i.e. as a reflection of a matrix across its diagonal, or in terms of dual spaces, but I lack any sort of geometric understanding of the transpose, or even symmetric matrices. For example, if I have a linear transformation, say on the plane, my intuition is to visualize it as some linear distortion of the plane via scaling and rotation. I do not know how this distortion compares to the distortion that results from applying the transpose, or what one can say if the linear transformation is symmetric. Geometrically, why might we expect orthogonal matrices to be combinations of rotations and reflections?",,"['linear-algebra', 'matrices', 'orthogonal-matrices', 'transpose', 'geometric-interpretation']"
6,How could we define the factorial of a matrix?,How could we define the factorial of a matrix?,,"Suppose I have a square matrix $\mathsf{A}$ with $\det \mathsf{A}\neq 0$. How could we define the following operation? $$\mathsf{A}!$$ Maybe we could make some simple example, admitted it makes any sense, with $$\mathsf{A} = \left(\begin{matrix} 1 & 3 \\  2 & 1  \end{matrix} \right) $$","Suppose I have a square matrix $\mathsf{A}$ with $\det \mathsf{A}\neq 0$. How could we define the following operation? $$\mathsf{A}!$$ Maybe we could make some simple example, admitted it makes any sense, with $$\mathsf{A} = \left(\begin{matrix} 1 & 3 \\  2 & 1  \end{matrix} \right) $$",,"['linear-algebra', 'matrices', 'operator-theory', 'factorial', 'matrix-calculus']"
7,"Intuitively, what is the difference between Eigendecomposition and Singular Value Decomposition?","Intuitively, what is the difference between Eigendecomposition and Singular Value Decomposition?",,"I'm trying to intuitively understand the difference between SVD and eigendecomposition. From my understanding, eigendecomposition seeks to describe a linear transformation as a sequence of three basic operations ( $P^{-1}DP$ ) on a vector: Rotation of the coordinate system (change of basis): $P$ Independent scaling along each basis vector (of the rotated system): $D$ De-rotation of the coordinate system (undo change of basis): $P^{-1}$ But as far as I can see, SVD's goal is to do exactly the same thing, except that resulting decomposition is somehow different. What, then, is the conceptual difference between the two? For example: Is one of them more general than the other? Is either a special case of the other? Note: I'm specifically looking for an intuitive explanation, not a mathematical one. Wikipedia is already excellent at explaining the mathematical relationship between the two decompositions ( ""The right-singular vectors of M are eigenvectors of $M^*M$ "" , for example), but it completely fails to give me any intuitive understanding of what is going on intuitively. The best explanation I've found so far is this one , which is great, except it doesn't talk about eigendecompositions at all, which leaves me confused as to how SVD is any different from eigendecomposition in its goal.","I'm trying to intuitively understand the difference between SVD and eigendecomposition. From my understanding, eigendecomposition seeks to describe a linear transformation as a sequence of three basic operations ( ) on a vector: Rotation of the coordinate system (change of basis): Independent scaling along each basis vector (of the rotated system): De-rotation of the coordinate system (undo change of basis): But as far as I can see, SVD's goal is to do exactly the same thing, except that resulting decomposition is somehow different. What, then, is the conceptual difference between the two? For example: Is one of them more general than the other? Is either a special case of the other? Note: I'm specifically looking for an intuitive explanation, not a mathematical one. Wikipedia is already excellent at explaining the mathematical relationship between the two decompositions ( ""The right-singular vectors of M are eigenvectors of "" , for example), but it completely fails to give me any intuitive understanding of what is going on intuitively. The best explanation I've found so far is this one , which is great, except it doesn't talk about eigendecompositions at all, which leaves me confused as to how SVD is any different from eigendecomposition in its goal.",P^{-1}DP P D P^{-1} M^*M,"['linear-algebra', 'eigenvalues-eigenvectors', 'matrix-decomposition', 'diagonalization', 'svd']"
8,How to intuitively understand eigenvalue and eigenvector?,How to intuitively understand eigenvalue and eigenvector?,,"I’m learning multivariate analysis and I have learnt linear algebra for two semesters when I was a freshman. Eigenvalues and eigenvectors are easy to calculate and the concept is not difficult to understand. I found that there are many applications of eigenvalues and eigenvectors in multivariate analysis. For example: In principal components, proportion of total population variance due to $k$ th principal component equals $$\frac{\lambda_k}{\lambda_1+\lambda_2+\ldots+\lambda_k}$$ I think eigenvalue product corresponding eigenvector has same effect as the matrix product eigenvector geometrically. I think my former understanding may be too naive so that I cannot find the link between eigenvalue and its application in principal components and others. I know how to induce almost every step form the assumption to the result mathematically. I’d like to know how to intuitively or geometrically understand eigenvalue and eigenvector in the context of multivariate analysis (in linear algebra is also good). Thank you!","I’m learning multivariate analysis and I have learnt linear algebra for two semesters when I was a freshman. Eigenvalues and eigenvectors are easy to calculate and the concept is not difficult to understand. I found that there are many applications of eigenvalues and eigenvectors in multivariate analysis. For example: In principal components, proportion of total population variance due to th principal component equals I think eigenvalue product corresponding eigenvector has same effect as the matrix product eigenvector geometrically. I think my former understanding may be too naive so that I cannot find the link between eigenvalue and its application in principal components and others. I know how to induce almost every step form the assumption to the result mathematically. I’d like to know how to intuitively or geometrically understand eigenvalue and eigenvector in the context of multivariate analysis (in linear algebra is also good). Thank you!",k \frac{\lambda_k}{\lambda_1+\lambda_2+\ldots+\lambda_k},"['linear-algebra', 'statistics', 'eigenvalues-eigenvectors', 'intuition']"
9,Derivative of Softmax loss function,Derivative of Softmax loss function,,"I am trying to wrap my head around back-propagation in a neural network with a Softmax classifier, which uses the Softmax function: \begin{equation} p_j = \frac{e^{o_j}}{\sum_k e^{o_k}} \end{equation} This is used in a loss function of the form \begin{equation}L = -\sum_j y_j \log p_j,\end{equation} where $o$ is a vector. I need the derivative of $L$ with respect to $o$. Now if my derivatives are right, \begin{equation} \frac{\partial p_j}{\partial o_i} = p_i(1 - p_i),\quad i = j \end{equation} and \begin{equation} \frac{\partial p_j}{\partial o_i} = -p_i p_j,\quad i \neq j. \end{equation} Using this result we obtain \begin{eqnarray} \frac{\partial L}{\partial o_i} &=& - \left (y_i (1 - p_i) + \sum_{k\neq i}-p_k y_k \right )\\ &=&p_i y_i - y_i + \sum_{k\neq i} p_k y_k\\ &=& \left (\sum_i p_i y_i \right ) - y_i \end{eqnarray} According to slides I'm using, however, the result should be \begin{equation} \frac{\partial L}{\partial o_i} = p_i - y_i. \end{equation} Can someone please tell me where I'm going wrong?","I am trying to wrap my head around back-propagation in a neural network with a Softmax classifier, which uses the Softmax function: \begin{equation} p_j = \frac{e^{o_j}}{\sum_k e^{o_k}} \end{equation} This is used in a loss function of the form \begin{equation}L = -\sum_j y_j \log p_j,\end{equation} where $o$ is a vector. I need the derivative of $L$ with respect to $o$. Now if my derivatives are right, \begin{equation} \frac{\partial p_j}{\partial o_i} = p_i(1 - p_i),\quad i = j \end{equation} and \begin{equation} \frac{\partial p_j}{\partial o_i} = -p_i p_j,\quad i \neq j. \end{equation} Using this result we obtain \begin{eqnarray} \frac{\partial L}{\partial o_i} &=& - \left (y_i (1 - p_i) + \sum_{k\neq i}-p_k y_k \right )\\ &=&p_i y_i - y_i + \sum_{k\neq i} p_k y_k\\ &=& \left (\sum_i p_i y_i \right ) - y_i \end{eqnarray} According to slides I'm using, however, the result should be \begin{equation} \frac{\partial L}{\partial o_i} = p_i - y_i. \end{equation} Can someone please tell me where I'm going wrong?",,"['linear-algebra', 'derivatives', 'machine-learning']"
