,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,"If $x$, $y$, $z$ are in arithmetic progression, show that $\frac{\sin x + \sin y + \sin z }{\cos x + \cos y + \cos z} = \tan y. $","If , ,  are in arithmetic progression, show that",x y z \frac{\sin x + \sin y + \sin z }{\cos x + \cos y + \cos z} = \tan y. ,"Show that if $x, y,$ and $z$ are consecutive terms of an arithmetic sequence, and $\tan y$ is defined, then  $$\frac{\sin x + \sin y + \sin z }{\cos x + \cos y + \cos z} = \tan y. $$ I'm not sure what trig identities I would use and how to use them.  Could I get some help?  Thanks.","Show that if $x, y,$ and $z$ are consecutive terms of an arithmetic sequence, and $\tan y$ is defined, then  $$\frac{\sin x + \sin y + \sin z }{\cos x + \cos y + \cos z} = \tan y. $$ I'm not sure what trig identities I would use and how to use them.  Could I get some help?  Thanks.",,['trigonometry']
1,how to solve equation with cos,how to solve equation with cos,,"I have this equation $\cos2x +5 \cos x + 3=0$. To solve it I rewrite $\cos2x$ to $2 \cos^{2} x- 1$ and set $\cos = t$. I get the following equation $2t^2 - 1 +5t +3 = 0$ with that and then divide the equation with two $t^2 +\frac{5}{2} t +1 = 0$. I solve this equation and get two $t$, $t_1 = -2$ and $t_2 = - \frac {1}{2}$. $t_2$ is the valid because $t$ can't be larger than 1. From here on I don't know how to use $t$ to solve this equation $\cos2x +5 \cos x + 3=0$. Can anyone explain what to do next and how to solve this equation? Thanks!!","I have this equation $\cos2x +5 \cos x + 3=0$. To solve it I rewrite $\cos2x$ to $2 \cos^{2} x- 1$ and set $\cos = t$. I get the following equation $2t^2 - 1 +5t +3 = 0$ with that and then divide the equation with two $t^2 +\frac{5}{2} t +1 = 0$. I solve this equation and get two $t$, $t_1 = -2$ and $t_2 = - \frac {1}{2}$. $t_2$ is the valid because $t$ can't be larger than 1. From here on I don't know how to use $t$ to solve this equation $\cos2x +5 \cos x + 3=0$. Can anyone explain what to do next and how to solve this equation? Thanks!!",,['trigonometry']
2,"The curve $(\cos(\sin x),\sin(\cos x))$ as plotted by Wolfram Alpha",The curve  as plotted by Wolfram Alpha,"(\cos(\sin x),\sin(\cos x))",I've just gotten this from Wolfram Alpha: It makes no sense to me. $\cos(\sin x)$ is never zero so how can this curve cross the $y$-axis?,I've just gotten this from Wolfram Alpha: It makes no sense to me. $\cos(\sin x)$ is never zero so how can this curve cross the $y$-axis?,,"['trigonometry', 'wolfram-alpha', 'curves']"
3,Prove $\frac{\sin\theta}{1+\cos\theta} + \frac{1+\cos\theta}{\sin\theta} = \frac{2}{\sin\theta}$,Prove,\frac{\sin\theta}{1+\cos\theta} + \frac{1+\cos\theta}{\sin\theta} = \frac{2}{\sin\theta},How to prove: $\frac{\sin\theta}{1+\cos\theta} + \frac{1+\cos\theta}{\sin\theta} = \frac{2}{\sin\theta}$ Please help.,How to prove: $\frac{\sin\theta}{1+\cos\theta} + \frac{1+\cos\theta}{\sin\theta} = \frac{2}{\sin\theta}$ Please help.,,['trigonometry']
4,Is it possible to calculate inverse sine without using pi?,Is it possible to calculate inverse sine without using pi?,,"I'm asking this in a programming context (because I'm a programmer) but I'm looking for general answers as well. In programming, all of the implementations of asin ($\arcsin$) that I have seen involve, at some point, the use of a constant directly derived from $\pi$ (for example, this implementation uses a hard-coded $\pi/2$). My question is: Is there another method of calculating $\arcsin$ that doesn't rely on knowing $\pi$? The only method I have been able to imagine is to substitute calculated approximations of $\pi$ in place for the hard-coded values in the implementations (e.g. approximate the area of a circle by counting discrete pairs $(x,y)$ that satisfy $x^2+y^2<r^2$ and dividing by $r^2$, or using a Taylor series approximation). This is not really in the ""spirit"" of what I'm looking for. I am more wondering if a method exists that doesn't involve calculating an approximation of $\pi$ to directly substitute in place of a constant.","I'm asking this in a programming context (because I'm a programmer) but I'm looking for general answers as well. In programming, all of the implementations of asin ($\arcsin$) that I have seen involve, at some point, the use of a constant directly derived from $\pi$ (for example, this implementation uses a hard-coded $\pi/2$). My question is: Is there another method of calculating $\arcsin$ that doesn't rely on knowing $\pi$? The only method I have been able to imagine is to substitute calculated approximations of $\pi$ in place for the hard-coded values in the implementations (e.g. approximate the area of a circle by counting discrete pairs $(x,y)$ that satisfy $x^2+y^2<r^2$ and dividing by $r^2$, or using a Taylor series approximation). This is not really in the ""spirit"" of what I'm looking for. I am more wondering if a method exists that doesn't involve calculating an approximation of $\pi$ to directly substitute in place of a constant.",,"['trigonometry', 'pi']"
5,Find a point n distance away from a specified point in a given direction,Find a point n distance away from a specified point in a given direction,,"I'm waaay over my head here. Basically, I have a point (x, y) and a direction in degrees; I need to find a point that in n distance away from the given point in the specified direction. I've tried looking up similar issues but everything is beyond my level of comprehension. Could somebody try to explain how I'd go about calculating this in as simple of terms as possible? Thanks","I'm waaay over my head here. Basically, I have a point (x, y) and a direction in degrees; I need to find a point that in n distance away from the given point in the specified direction. I've tried looking up similar issues but everything is beyond my level of comprehension. Could somebody try to explain how I'd go about calculating this in as simple of terms as possible? Thanks",,['trigonometry']
6,Trigonometric Coincidence,Trigonometric Coincidence,,"I Know that using Taylor Series, the formula of $\sin x$ is $$x-x^3/3!+x^5/5!-x^7/7!\cdots,$$ and the unit of $x$ is radian (where $\pi/2$ is right angle). However, the ratio of the circumference and the diameter of a circle is also $\pi$. Is it a coincidence? Or is there a proof?","I Know that using Taylor Series, the formula of $\sin x$ is $$x-x^3/3!+x^5/5!-x^7/7!\cdots,$$ and the unit of $x$ is radian (where $\pi/2$ is right angle). However, the ratio of the circumference and the diameter of a circle is also $\pi$. Is it a coincidence? Or is there a proof?",,['calculus']
7,"If $\tan\alpha$, $\tan\beta$ are roots of $x^2+px+q=0$, evaluate: $\sin^2(\alpha+\beta)+p\sin(\alpha+\beta)\cos(\alpha+\beta)+q\cos^2(\alpha+\beta)$","If ,  are roots of , evaluate:",\tan\alpha \tan\beta x^2+px+q=0 \sin^2(\alpha+\beta)+p\sin(\alpha+\beta)\cos(\alpha+\beta)+q\cos^2(\alpha+\beta),"Question : Knowing that $\tan\alpha$ , $\tan\beta$ are roots of the quadratic equation $x^2+px+q=0$ ; Compute the expression $\sin^2(\alpha +\beta) +p\sin(\alpha +\beta) \cos(\alpha +\beta)+q\cos^2(\alpha +\beta$ ) My Working : Sum of the roots are : $\tan\alpha +\tan\beta = -p; $ product of the roots $\tan\alpha \tan\beta = q; $ After putting these values of roots in the given equation I got : $x^2-(\tan\alpha + \tan\beta) x + ( \tan\alpha \tan\beta) =0$ Please suggest whether is it correct method of approaching this or some other better method. Thanks..","Question : Knowing that , are roots of the quadratic equation ; Compute the expression ) My Working : Sum of the roots are : product of the roots After putting these values of roots in the given equation I got : Please suggest whether is it correct method of approaching this or some other better method. Thanks..",\tan\alpha \tan\beta x^2+px+q=0 \sin^2(\alpha +\beta) +p\sin(\alpha +\beta) \cos(\alpha +\beta)+q\cos^2(\alpha +\beta \tan\alpha +\tan\beta = -p;  \tan\alpha \tan\beta = q;  x^2-(\tan\alpha + \tan\beta) x + ( \tan\alpha \tan\beta) =0,['trigonometry']
8,Are trig identities commutative?,Are trig identities commutative?,,"If I have $\cos(B)\cos(A)-\sin(A)\sin(B)$, can I write that as $\cos(A)\cos(B)-\sin(A)\sin(B)$? And then combine it as $\cos(A+B)$?","If I have $\cos(B)\cos(A)-\sin(A)\sin(B)$, can I write that as $\cos(A)\cos(B)-\sin(A)\sin(B)$? And then combine it as $\cos(A+B)$?",,['trigonometry']
9,Solve for $x$; $\tan x+\sec x=2\cos x;-\infty\lt x\lt\infty$,Solve for ;,x \tan x+\sec x=2\cos x;-\infty\lt x\lt\infty,"Solve for $x$; $\tan x+\sec x=2\cos x;-\infty\lt x\lt\infty$   $$\tan x+\sec x=2\cos x$$ $$\left(\dfrac{\sin x}{\cos x}\right)+\left(\dfrac{1}{\cos x}\right)=2\cos x$$ $$\left(\dfrac{\sin x+1}{\cos x}\right)=2\cos x$$ $$\sin x+1=2\cos^2x$$ $$2\cos^2x-\sin x+1=0$$ Edit : $$2\cos^2x=\sin x+1$$ $$2(1-\sin^2x)=\sin x+1$$ $$2\sin^2x+\sin x-1=0$$ $\sin x=a$ $$2a^2+a-1=0$$ $$(a+1)(2a-1)=0$$ $$a=-1,\dfrac{1}{2}$$ $$\arcsin(-1)=-90^\circ=-\dfrac{\pi}{2}$$ $$\arcsin\left(\dfrac{1}{2}\right)=30^\circ=\dfrac{\pi}{6}$$ $$180^\circ-30^\circ=150^\circ=\dfrac{5 \pi}{6}$$ $$x=\dfrac{\pi}{6},-\dfrac{\pi}{2},\dfrac{5 \pi}{6}$$ I actually do not know if those are the only answers considering my range is infinite:$-\infty\lt x\lt\infty$","Solve for $x$; $\tan x+\sec x=2\cos x;-\infty\lt x\lt\infty$   $$\tan x+\sec x=2\cos x$$ $$\left(\dfrac{\sin x}{\cos x}\right)+\left(\dfrac{1}{\cos x}\right)=2\cos x$$ $$\left(\dfrac{\sin x+1}{\cos x}\right)=2\cos x$$ $$\sin x+1=2\cos^2x$$ $$2\cos^2x-\sin x+1=0$$ Edit : $$2\cos^2x=\sin x+1$$ $$2(1-\sin^2x)=\sin x+1$$ $$2\sin^2x+\sin x-1=0$$ $\sin x=a$ $$2a^2+a-1=0$$ $$(a+1)(2a-1)=0$$ $$a=-1,\dfrac{1}{2}$$ $$\arcsin(-1)=-90^\circ=-\dfrac{\pi}{2}$$ $$\arcsin\left(\dfrac{1}{2}\right)=30^\circ=\dfrac{\pi}{6}$$ $$180^\circ-30^\circ=150^\circ=\dfrac{5 \pi}{6}$$ $$x=\dfrac{\pi}{6},-\dfrac{\pi}{2},\dfrac{5 \pi}{6}$$ I actually do not know if those are the only answers considering my range is infinite:$-\infty\lt x\lt\infty$",,['trigonometry']
