,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,What is the difference between a 2-dimensional plane in $R^3$ and $R^2$?,What is the difference between a 2-dimensional plane in  and ?,R^3 R^2,A $3\times 3$ matrix with $2$ independent vectors will span a $2$ dimensional plane in $\Bbb R^3$ but that plane is not $\Bbb R^2$. Is it just nomenclature or does $\Bbb R^2$ have some additional properties that other planes don't?,A $3\times 3$ matrix with $2$ independent vectors will span a $2$ dimensional plane in $\Bbb R^3$ but that plane is not $\Bbb R^2$. Is it just nomenclature or does $\Bbb R^2$ have some additional properties that other planes don't?,,['linear-algebra']
1,How many degrees of freedom would a rotation matrix in R5 have?,How many degrees of freedom would a rotation matrix in R5 have?,,I understand that a rotation matrix in R3 has three degrees of freedom because there is three linearly independent planes that the rotation can take place in. How does this translate to R5?,I understand that a rotation matrix in R3 has three degrees of freedom because there is three linearly independent planes that the rotation can take place in. How does this translate to R5?,,"['linear-algebra', 'rotations']"
2,"If $x^2 +px +1$ is a factor of $ ax^3 +bx+c$ then relate $a,b,c$",If  is a factor of  then relate,"x^2 +px +1  ax^3 +bx+c a,b,c","Suppose If $x^2 +px +1$ is a factor of $ax^3 +bx+c$ then relate $a,b,c$ such that $a,b,c \in R$ I can write $$ax^3 +bx+c=(x^2 +px +1)(\lambda x +D)$$ $$\implies ax^3 +bx+c =\lambda x^3 + x^2.p\lambda + x(\lambda+pD)+D $$ and then compare coefficient to find out relation but that will be long and tedious process , I want shorter approach to this problem . Btw I was given following options for this question A) $a^2+c^2+ab=0$ B) $a^2-c^2+ab=0$ C) $a^2-c^2-ab=0$ D) $ap^2+bp+c=0$ Maybe we can relate something by looking at options?","Suppose If is a factor of then relate such that I can write and then compare coefficient to find out relation but that will be long and tedious process , I want shorter approach to this problem . Btw I was given following options for this question A) B) C) D) Maybe we can relate something by looking at options?","x^2 +px +1 ax^3 +bx+c a,b,c a,b,c \in R ax^3 +bx+c=(x^2 +px +1)(\lambda x +D) \implies ax^3 +bx+c =\lambda x^3 + x^2.p\lambda + x(\lambda+pD)+D  a^2+c^2+ab=0 a^2-c^2+ab=0 a^2-c^2-ab=0 ap^2+bp+c=0","['linear-algebra', 'algebra-precalculus', 'number-theory']"
3,Proof of Cauchy–Schwarz inequality,Proof of Cauchy–Schwarz inequality,,"I was reading about the Cauchy–Schwarz inequality from Courant, Hilbert - Methods Of Mathematical Physics Vol 1 and I can not understand what they mean when they said the line that has been highlighted with red in the picture given below I can not understand why a and b has to be proportional and why is this so crucial for the roots to be imaginary and why we want the roots to be imaginary in the first place.","I was reading about the Cauchy–Schwarz inequality from Courant, Hilbert - Methods Of Mathematical Physics Vol 1 and I can not understand what they mean when they said the line that has been highlighted with red in the picture given below I can not understand why a and b has to be proportional and why is this so crucial for the roots to be imaginary and why we want the roots to be imaginary in the first place.",,"['linear-algebra', 'inequality', 'triangles', 'cauchy-schwarz-inequality']"
4,Linear transformation of a polygon maximizing its area with respect to its perimeter.,Linear transformation of a polygon maximizing its area with respect to its perimeter.,,"Given a polygon $P$ on the plane, is there a rigorous method or algorithm to compute or approximate a linear transformation $T$ which maximizes the following ratio? $$\frac{\mathrm{Area}[T(P)]}{\mathrm{Perimeter}[T(P)]^2}$$","Given a polygon $P$ on the plane, is there a rigorous method or algorithm to compute or approximate a linear transformation $T$ which maximizes the following ratio? $$\frac{\mathrm{Area}[T(P)]}{\mathrm{Perimeter}[T(P)]^2}$$",,['linear-algebra']
5,A proof of Cartan-Dieudonné's theorem,A proof of Cartan-Dieudonné's theorem,,"As an assignment, we were asked to prove a theorem by Cartan and Dieudonné in the following form (the Euclidean space $\mathbb{E}^n$ is meant to be the usual $\mathbb{R}^n$ endowed with the usual inner product): Every isometry of the Euclidean space $\mathbb{E}^n$ is the product of (at most) $n$ reflections about hyperplanes. I proved it in the following way and I'd like to know whether it's a valid proof or not. I'd also like to know about other proofs (I'm sure there are...) : We use induction on $n$. Let's assume the proposition for $n-1$. Let $\phi: \mathbb{E}^n\rightarrow \mathbb{E}^n$ be an isometry $\neq id$, and $\{e_1,\ldots, e_n\}$ be the canonical basis of $\mathbb{E}^n$. Consider the reflection $\sigma$ about the hyperplane orthogonal to the vector $e_1-\phi(e_1)$, which we assume non-zero, without loss of generality since $\phi\neq id$. Clearly $\sigma(e_1)=\phi(e_1)$, so $e_1$ is ok. Since $\{\phi(e_2),\ldots, \phi(e_n)\}$ and $\{\sigma(e_2),\ldots, \sigma(e_n)\}$ are orthormal bases of the subspace $\langle \sigma(e_1)\rangle ^{\perp}$, there is an isometry $\psi: \mathbb{E}^n\rightarrow \mathbb{E}^n$ such that $\psi(\sigma(e_1))=\sigma(e_1)$ and $\psi(\sigma(e_j))=\phi(e_j)$, ($j\neq 1$). Since $\psi$ induces an isometry on $\langle \sigma(e_1)\rangle ^{\perp}$, by the inductive hypothesis, it can be written as a product of reflections about subspaces of $\langle \sigma(e_1)\rangle ^{\perp}$ and dimension $n-2$. Each of these subspaces can be extended to an hyperplane of $\mathbb{E}^n$ so that $\sigma(e_1)$ belongs to that and hence remains unchanged under those reflections. $\square$","As an assignment, we were asked to prove a theorem by Cartan and Dieudonné in the following form (the Euclidean space $\mathbb{E}^n$ is meant to be the usual $\mathbb{R}^n$ endowed with the usual inner product): Every isometry of the Euclidean space $\mathbb{E}^n$ is the product of (at most) $n$ reflections about hyperplanes. I proved it in the following way and I'd like to know whether it's a valid proof or not. I'd also like to know about other proofs (I'm sure there are...) : We use induction on $n$. Let's assume the proposition for $n-1$. Let $\phi: \mathbb{E}^n\rightarrow \mathbb{E}^n$ be an isometry $\neq id$, and $\{e_1,\ldots, e_n\}$ be the canonical basis of $\mathbb{E}^n$. Consider the reflection $\sigma$ about the hyperplane orthogonal to the vector $e_1-\phi(e_1)$, which we assume non-zero, without loss of generality since $\phi\neq id$. Clearly $\sigma(e_1)=\phi(e_1)$, so $e_1$ is ok. Since $\{\phi(e_2),\ldots, \phi(e_n)\}$ and $\{\sigma(e_2),\ldots, \sigma(e_n)\}$ are orthormal bases of the subspace $\langle \sigma(e_1)\rangle ^{\perp}$, there is an isometry $\psi: \mathbb{E}^n\rightarrow \mathbb{E}^n$ such that $\psi(\sigma(e_1))=\sigma(e_1)$ and $\psi(\sigma(e_j))=\phi(e_j)$, ($j\neq 1$). Since $\psi$ induces an isometry on $\langle \sigma(e_1)\rangle ^{\perp}$, by the inductive hypothesis, it can be written as a product of reflections about subspaces of $\langle \sigma(e_1)\rangle ^{\perp}$ and dimension $n-2$. Each of these subspaces can be extended to an hyperplane of $\mathbb{E}^n$ so that $\sigma(e_1)$ belongs to that and hence remains unchanged under those reflections. $\square$",,"['linear-algebra', 'geometry']"
6,Accessible Intro to Random Matrix Theory (RMT),Accessible Intro to Random Matrix Theory (RMT),,I read this fascinating article: http://www.newscientist.com/article/mg20627550.200-enter-the-matrix-the-deep-law-that-shapes-our-reality.html Unfortunately all the other papers I find googling are just not tangible to me :-( Could anyone please point me to some material that bridges the gap from this popular science exposition to the hard core papers that seem to pile up in the Net?,I read this fascinating article: http://www.newscientist.com/article/mg20627550.200-enter-the-matrix-the-deep-law-that-shapes-our-reality.html Unfortunately all the other papers I find googling are just not tangible to me :-( Could anyone please point me to some material that bridges the gap from this popular science exposition to the hard core papers that seem to pile up in the Net?,,"['linear-algebra', 'random']"
7,Is it possible to prove that this matrix is invertible?,Is it possible to prove that this matrix is invertible?,,"I am trying to determine whether the following, $ n $ by $ n $ matrix: $$ A = \begin{pmatrix} \Delta_{11} - 1 & \Delta_{12} & ... & \Delta_{1n} \\ \Delta_{21} & \Delta_{22} - 1 & ... & \Delta_{2n} \\ ... \\ \Delta_{n1} & \Delta_{n2} & ... & \Delta_{nn} - 1  \end{pmatrix} $$ Subject to $ \Delta_{ij} \in [0,1] $ and: $$ 0 < \sum_{j=1}^{n}\Delta_{ij} < 1, \text{ } \forall i $$ Is invertible in general or not. I started out by noticing that this is equivalent to saying that the matrix $ \Delta = A + I $ does not have an eigenvalue equal to one. I was hoping that, since $ \Delta $ is ""almost a Markov matrix"" (i.e. the rows do not add up to one, but all the other properties are there), and we know that Markov matrices have an eigenvalue equal to one, then maybe I can squeeze out a proof that such an ""almost Markov matrix"" does not have an eigenvalue equal to one - but so far I've been unsuccessful.","I am trying to determine whether the following, by matrix: Subject to and: Is invertible in general or not. I started out by noticing that this is equivalent to saying that the matrix does not have an eigenvalue equal to one. I was hoping that, since is ""almost a Markov matrix"" (i.e. the rows do not add up to one, but all the other properties are there), and we know that Markov matrices have an eigenvalue equal to one, then maybe I can squeeze out a proof that such an ""almost Markov matrix"" does not have an eigenvalue equal to one - but so far I've been unsuccessful."," n   n   A = \begin{pmatrix} \Delta_{11} - 1 & \Delta_{12} & ... & \Delta_{1n} \\
\Delta_{21} & \Delta_{22} - 1 & ... & \Delta_{2n} \\
... \\ \Delta_{n1} & \Delta_{n2} & ... & \Delta_{nn} - 1
 \end{pmatrix}   \Delta_{ij} \in [0,1]   0 < \sum_{j=1}^{n}\Delta_{ij} < 1, \text{ } \forall i   \Delta = A + I   \Delta ","['linear-algebra', 'matrices']"
8,Which vectors have unique representation when it isn't a direct sum?,Which vectors have unique representation when it isn't a direct sum?,,"I know that $V = U \oplus W$ means that every $v \in V$ can be written uniquely as $v = u + w$ for some $u \in U, w \in W$ . However, what happens if $V = U + W$ is not direct? Then this means that some vector $v$ does not have a unique representation. But can we say exactly which vectors have a unique representation, and which don't? Is this even a useful question? Intuitively, I am thinking ""sometimes we don't have a direct sum, but perhaps we can still work with what we've got. In particular, let's see which vectors we can write uniquely, and maybe we can work with those.""","I know that means that every can be written uniquely as for some . However, what happens if is not direct? Then this means that some vector does not have a unique representation. But can we say exactly which vectors have a unique representation, and which don't? Is this even a useful question? Intuitively, I am thinking ""sometimes we don't have a direct sum, but perhaps we can still work with what we've got. In particular, let's see which vectors we can write uniquely, and maybe we can work with those.""","V = U \oplus W v \in V v = u + w u \in U, w \in W V = U + W v",['linear-algebra']
9,Sylvester's criteria and Negative definite Matrices.,Sylvester's criteria and Negative definite Matrices.,,A)Sylvester's criterion states that a Hermitian matrix M is positive-definite if and only if all leading principal minors are positive. AA) a Hermitian matrix M is negative-definite if and only if all leading principal minors are negative. B)a Hermitian matrix M is positive-semidefinite if and only if all principal minors of M are nonnegative. BB) a Hermitian matrix M is negative-semidefinite if and only if all principal minors of M are nonpositive. Now My question is the following:: 1) Can AA) be deduced from A) ? Or vice versa.. 2) Can BB ) be deduced from B) ?  Or vice vera... My Thoughts: I think they can be as if $A$ is positive definite or positive semi definite then $-A$ will be negative definite or negative semi definite. So AA)[BB) ] can be deduced from  A)[BB) ]. Edit I wanted to ask if AA)[BB) ] can be deduced from A) [B) ]???? Basically I wanted to know if Sylvester's law is useful to determine whether a Matrix is negative-semidefinite or negative definite?? I am sorry..PLease edit your answer accordingly.. Can anyone please correct me if I went wrong anywhere?? Thank You.,A)Sylvester's criterion states that a Hermitian matrix M is positive-definite if and only if all leading principal minors are positive. AA) a Hermitian matrix M is negative-definite if and only if all leading principal minors are negative. B)a Hermitian matrix M is positive-semidefinite if and only if all principal minors of M are nonnegative. BB) a Hermitian matrix M is negative-semidefinite if and only if all principal minors of M are nonpositive. Now My question is the following:: 1) Can AA) be deduced from A) ? Or vice versa.. 2) Can BB ) be deduced from B) ?  Or vice vera... My Thoughts: I think they can be as if $A$ is positive definite or positive semi definite then $-A$ will be negative definite or negative semi definite. So AA)[BB) ] can be deduced from  A)[BB) ]. Edit I wanted to ask if AA)[BB) ] can be deduced from A) [B) ]???? Basically I wanted to know if Sylvester's law is useful to determine whether a Matrix is negative-semidefinite or negative definite?? I am sorry..PLease edit your answer accordingly.. Can anyone please correct me if I went wrong anywhere?? Thank You.,,"['linear-algebra', 'matrices', 'quadratic-forms']"
