,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Probabilistic coin weighing [duplicate],Probabilistic coin weighing [duplicate],,"This question already has an answer here : choosing two sets that intersect every given subset in the same amount of points (1 answer) Closed last year . Let $S_1, \ldots, S_k$ be subsets of $\{1, \ldots, n\}$ with $k \leq 1.99 \frac{n}{\log_2(n)}$ , prove that there are two distinct subsets $X,Y$ of $\{1, \ldots, n\}$ , such that for all $1 \leq i \leq k$ we have $|X \cap S_i | = | Y \cap S_i | $ . I am sure this is supposed to be done with some concentration argument, but I have no idea what the right probability space to look at is. I've so far tried to pick X and Y independently with the same distribution by including every number in the set (independently) with some probability $p_j$ . This would then mean that the random variable $|X \cap S_i | - | Y \cap S_i | $ has mean zero and that I could use some concentration inequality to then get a union bound. To make sure that the sets $X$ and $Y$ also are distinct, I need to pick the parameters $p_j$ close enough to $1/2$ . The parameters $p_j$ should also somehow depend on the size of the smallest set covering the element $j$ . But the analysis got too messy and I doubt that this approach is even feasible? Does anybody know what the right space to look at is? Edit: $n$ is supposed to be taken sufficiently large as Mike earnest pointed out.","This question already has an answer here : choosing two sets that intersect every given subset in the same amount of points (1 answer) Closed last year . Let be subsets of with , prove that there are two distinct subsets of , such that for all we have . I am sure this is supposed to be done with some concentration argument, but I have no idea what the right probability space to look at is. I've so far tried to pick X and Y independently with the same distribution by including every number in the set (independently) with some probability . This would then mean that the random variable has mean zero and that I could use some concentration inequality to then get a union bound. To make sure that the sets and also are distinct, I need to pick the parameters close enough to . The parameters should also somehow depend on the size of the smallest set covering the element . But the analysis got too messy and I doubt that this approach is even feasible? Does anybody know what the right space to look at is? Edit: is supposed to be taken sufficiently large as Mike earnest pointed out.","S_1, \ldots, S_k \{1, \ldots, n\} k \leq 1.99 \frac{n}{\log_2(n)} X,Y \{1, \ldots, n\} 1 \leq i \leq k |X \cap S_i | = | Y \cap S_i |  p_j |X \cap S_i | - | Y \cap S_i |  X Y p_j 1/2 p_j j n","['probability', 'combinatorics', 'discrete-mathematics', 'concentration-of-measure', 'probabilistic-method']"
1,Probability of poker pair - what's wrong with this?,Probability of poker pair - what's wrong with this?,,"Thanks to others here, I know the correct way to calculate the probability of one pair in 5-card poker is P(one pair) = $C(13, 1) * C(4, 2) * C(12, 3) * [C(4, 1)]^3 / C(52, 5)$ = 0.4225690276... Why doesn't the following work? The answer comes out to exactly 1/10 of the correct answer (to over 20 decimal places) - I find that highly coincidental but I can't figure out where the factor of 10 comes from. Once you've chosen the first card, you have a 3/51 probability of choosing the matching denomination for a pair. Then you have a 48/50 probability of choosing a different denomination out of the remaining 50 cards for card #3. Then you have a 44/49 probability of choosing another different denomination for card #4. Then you have a 40/48 probability of choosing a fourth different denomination for card #5. P(one pair) = 3/51 * 48/50 * 44/49 * 40/48 = 0.04225690276..., exactly 1/10 the answer above. Thanks!","Thanks to others here, I know the correct way to calculate the probability of one pair in 5-card poker is P(one pair) = = 0.4225690276... Why doesn't the following work? The answer comes out to exactly 1/10 of the correct answer (to over 20 decimal places) - I find that highly coincidental but I can't figure out where the factor of 10 comes from. Once you've chosen the first card, you have a 3/51 probability of choosing the matching denomination for a pair. Then you have a 48/50 probability of choosing a different denomination out of the remaining 50 cards for card #3. Then you have a 44/49 probability of choosing another different denomination for card #4. Then you have a 40/48 probability of choosing a fourth different denomination for card #5. P(one pair) = 3/51 * 48/50 * 44/49 * 40/48 = 0.04225690276..., exactly 1/10 the answer above. Thanks!","C(13, 1) * C(4, 2) * C(12, 3) * [C(4, 1)]^3 / C(52, 5)","['probability', 'poker']"
2,"Given a list of numbers, probability of the first number being the maximum?","Given a list of numbers, probability of the first number being the maximum?",,"So I'm traversing this trivia book which has a question that has intrigued and widely confused me. 1.) Since we have $n$ number of elements, then the probability of it being the largest among the $n$ choices is $\frac{1}{n}$ , which seems intuitive. 2.) The probability of it being larger than the second number $x_{2}$ is: either it will be larger or not, therefore $\frac{1}{2}$ . Similarly, now this process is repeated $(n-1)$ times to check whether $x_{1}$ is larger than all other elements. Then the probability we will arrive at is : $\frac{1}{2^{n-1}}$ I equally believe in both processes, but of course, one is wrong. Apart from knowing which is right, it will be helpful to elucidate on why the other is wrong.","So I'm traversing this trivia book which has a question that has intrigued and widely confused me. 1.) Since we have number of elements, then the probability of it being the largest among the choices is , which seems intuitive. 2.) The probability of it being larger than the second number is: either it will be larger or not, therefore . Similarly, now this process is repeated times to check whether is larger than all other elements. Then the probability we will arrive at is : I equally believe in both processes, but of course, one is wrong. Apart from knowing which is right, it will be helpful to elucidate on why the other is wrong.",n n \frac{1}{n} x_{2} \frac{1}{2} (n-1) x_{1} \frac{1}{2^{n-1}},['probability']
3,Reference request for certain PDE appearing in a probability application,Reference request for certain PDE appearing in a probability application,,"In working on a stochastic processes application, I derived a PDE for the joint transform of some process. It takes the form $$\frac{\partial \zeta(t,z,s)}{\partial t}-(\beta s+1)\frac{\partial\zeta(t,z,s)}{\partial s}=\frac{z}{s}\left(\zeta(t,z,0)-\zeta(t,z,s)\right),$$ where we have boundary conditions $\zeta(0,z,s)=e^{-s}$ , $\zeta(t,0,s)=0$ and $\zeta(t,1,0)=1$ . Here $\beta>0$ is just some scalar. If convenient, I'm fine with setting it to unity. I don't have much experience with PDE, and I'm a bit stuck in this problem because I either want to solve this PDE or I'd like to calculate expressions like $\frac{\partial \zeta(t,z,s)}{\partial z}$ evaluated in $(t,1,0)$ for arbitrary $t>0$ . In this context, it may be helpful to use the expression $\zeta(t,z,s)=\mathbb Ez^{N(t)}e^{-s\Lambda(t)}$ from my probability application. Rewriting the PDE and using this expression gives us ODEs for moments of $N(t),\Lambda(t)$ , but only expressed in higher moments, making a recursive solution inpossible. Therefore I'm looking for something different. I was hoping this PDE belongs to some well-known class, or for some analytical method to solve this PDE; I'm looking for some reference. Any help is much appreciated.","In working on a stochastic processes application, I derived a PDE for the joint transform of some process. It takes the form where we have boundary conditions , and . Here is just some scalar. If convenient, I'm fine with setting it to unity. I don't have much experience with PDE, and I'm a bit stuck in this problem because I either want to solve this PDE or I'd like to calculate expressions like evaluated in for arbitrary . In this context, it may be helpful to use the expression from my probability application. Rewriting the PDE and using this expression gives us ODEs for moments of , but only expressed in higher moments, making a recursive solution inpossible. Therefore I'm looking for something different. I was hoping this PDE belongs to some well-known class, or for some analytical method to solve this PDE; I'm looking for some reference. Any help is much appreciated.","\frac{\partial \zeta(t,z,s)}{\partial t}-(\beta s+1)\frac{\partial\zeta(t,z,s)}{\partial s}=\frac{z}{s}\left(\zeta(t,z,0)-\zeta(t,z,s)\right), \zeta(0,z,s)=e^{-s} \zeta(t,0,s)=0 \zeta(t,1,0)=1 \beta>0 \frac{\partial \zeta(t,z,s)}{\partial z} (t,1,0) t>0 \zeta(t,z,s)=\mathbb Ez^{N(t)}e^{-s\Lambda(t)} N(t),\Lambda(t)","['probability', 'partial-differential-equations', 'reference-request', 'stochastic-processes']"
4,"Given that no yellow balls were chosen, what is the probability that there are exactly $2$ blue balls chosen?","Given that no yellow balls were chosen, what is the probability that there are exactly  blue balls chosen?",2,"I'm struggling with this problem.  Can anyone tell me what I'm doing wrong? Six balls are to be randomly chosen from $9$ blue, $9$ yellow and $14$ green balls.  Given that no yellow balls were chosen, what is the probability that there are exactly $2$ blue balls chosen? I was thinking the answer is: $$\frac{\binom{9}{2} \binom{14}{4}}{\binom{32}{6}}$$ but this isn't right and I really don't know how else to approach it.","I'm struggling with this problem.  Can anyone tell me what I'm doing wrong? Six balls are to be randomly chosen from blue, yellow and green balls.  Given that no yellow balls were chosen, what is the probability that there are exactly blue balls chosen? I was thinking the answer is: but this isn't right and I really don't know how else to approach it.",9 9 14 2 \frac{\binom{9}{2} \binom{14}{4}}{\binom{32}{6}},"['probability', 'combinatorics', 'conditional-probability']"
5,"Probability of winning with $\{1,\dots,9\}$ vs $\{1,\dots,8\}$",Probability of winning with  vs,"\{1,\dots,9\} \{1,\dots,8\}","Assume A and B have access to the set $\{1,\dots,9\}$ and $\{1,\dots,8\}$ , respectively. They choose three numbers from each's set without replacement and form the largest 3-digit number accordingly. For example, 4,2,5 means 542. What's the probability for A getting a larger number than B? My attempt: $P(A\ win) = P(A\ win|A\ with\ 9)P(A\ with\ 9) + P(A\ win|A\ without\ 9)P(A\ without\ 9)=1\times 3/9 + 1/2\times6/9 = 2/3$ . I am not sure if the above works. Specially, it seems $P(A\ win|A\ without\ 9)$ is not $1/2$ given the possibility of tie. Any hint and suggestion? Thanks a lot!","Assume A and B have access to the set and , respectively. They choose three numbers from each's set without replacement and form the largest 3-digit number accordingly. For example, 4,2,5 means 542. What's the probability for A getting a larger number than B? My attempt: . I am not sure if the above works. Specially, it seems is not given the possibility of tie. Any hint and suggestion? Thanks a lot!","\{1,\dots,9\} \{1,\dots,8\} P(A\ win) = P(A\ win|A\ with\ 9)P(A\ with\ 9) + P(A\ win|A\ without\ 9)P(A\ without\ 9)=1\times 3/9 + 1/2\times6/9 = 2/3 P(A\ win|A\ without\ 9) 1/2",['probability']
6,Bound for a sum of poisson probabilities,Bound for a sum of poisson probabilities,,"I'd like to understand a bound that has appeared in a paper I'm reading. It has the following expression: $$\begin{align*}[...] &\leq \sum_{m \geq n }4^mP[Poisson(kt)\geq m] \\&=e^{-kt}\sum_{m \geq n}4^m \sum_{j \geq m}\frac{(kt)^j}{j!} \\&\leq e^{-kt}\sum_{m\geq n}e^{kt}\frac{(4kt)^m}{m!}\\ &{\color{red}\leq} e^{4kt}\frac{(4kt)^n}{\left(\frac{n}{2}\right)^{\frac{n}{2}}} \\&{\color{blue}\leq} e^{-\frac{1}{8}n \log n}\end{align*}$$ if $n \geq (16kt)^8$ . Now, I do understand everything except the two colored inequalities. For the blue one, I believe the idea is the following: Since $n\geq(16kt)^8\implies 4kt\leq \frac{n^{\frac{1}{8}}}{4}$ and so $$e^{4kt}\frac{(4kt)^n}{\left(\frac{n}{2}\right)^{\frac{n}{2}}}\leq e^{\frac{n^{1/8}}{4}}\frac{\left(\frac{n^{1/8}}{4}\right)^n}{\left(\frac{n}{2}\right)^{n/2}} = e^{\frac{n^{1/8}}{4}} n^{n/8}n^{-n/2}4^{-n}2^{n/2} = e^{\frac{n^{1/8}}{4}}n^{-\frac{3}{8}n}2^{-\frac{3}{2}n}$$ $$=\exp\left(\frac{n^{1/8}}{4}-\frac{3}{8}n \log n -\frac{3}{2}n \log 2\right)$$ Now, for $n$ big enough $\frac{n^{\frac{1}{8}}}{4}-\frac{3}{2}n \log 2<0$ and so $\exp\left(\frac{n^{1/8}}{4}-\frac{3}{8}n \log n -\frac{3}{2}n \log 2\right)\leq \exp\left(-\frac{3}{8}n \log n\right)\leq \exp \left(-\frac{1}{8}n \log n\right)$ Now, the red one I have absolutely on idea on how to proceed.","I'd like to understand a bound that has appeared in a paper I'm reading. It has the following expression: if . Now, I do understand everything except the two colored inequalities. For the blue one, I believe the idea is the following: Since and so Now, for big enough and so Now, the red one I have absolutely on idea on how to proceed.","\begin{align*}[...] &\leq \sum_{m \geq n }4^mP[Poisson(kt)\geq m]
\\&=e^{-kt}\sum_{m \geq n}4^m \sum_{j \geq m}\frac{(kt)^j}{j!}
\\&\leq e^{-kt}\sum_{m\geq n}e^{kt}\frac{(4kt)^m}{m!}\\
&{\color{red}\leq} e^{4kt}\frac{(4kt)^n}{\left(\frac{n}{2}\right)^{\frac{n}{2}}}
\\&{\color{blue}\leq} e^{-\frac{1}{8}n \log n}\end{align*} n \geq (16kt)^8 n\geq(16kt)^8\implies 4kt\leq \frac{n^{\frac{1}{8}}}{4} e^{4kt}\frac{(4kt)^n}{\left(\frac{n}{2}\right)^{\frac{n}{2}}}\leq e^{\frac{n^{1/8}}{4}}\frac{\left(\frac{n^{1/8}}{4}\right)^n}{\left(\frac{n}{2}\right)^{n/2}} = e^{\frac{n^{1/8}}{4}} n^{n/8}n^{-n/2}4^{-n}2^{n/2} = e^{\frac{n^{1/8}}{4}}n^{-\frac{3}{8}n}2^{-\frac{3}{2}n} =\exp\left(\frac{n^{1/8}}{4}-\frac{3}{8}n \log n -\frac{3}{2}n \log 2\right) n \frac{n^{\frac{1}{8}}}{4}-\frac{3}{2}n \log 2<0 \exp\left(\frac{n^{1/8}}{4}-\frac{3}{8}n \log n -\frac{3}{2}n \log 2\right)\leq \exp\left(-\frac{3}{8}n \log n\right)\leq \exp \left(-\frac{1}{8}n \log n\right)","['probability', 'poisson-distribution', 'upper-lower-bounds']"
7,Conditional distribution function of one random variable given the sum of two,Conditional distribution function of one random variable given the sum of two,,"I am trying to solve the following exercise in Probability Theory by A. Klenke (3rd version). Let X and Y be independent exponential random variables for some $\theta>0$ . Compute $P[X \leq x | X+Y]$ for $x\geq0$ . My solution is based only on the definition of conditional expectation and in particular on this property: if $\mathbb{E}[\mathbb{1}_A X]=\mathbb{E}[\mathbb{1}_A\mathbb{E}[X|\mathcal{F}]]$ for every $A \in \mathcal{F}$ then $\mathbb{E}[X|\mathcal{F}]$ is called a conditional expectation, where $X\in\mathcal{L}^1(\Omega, \mathcal{A},\mathbb{P})$ and $\mathcal{F}\subset \mathcal{A}$ are two $\sigma$ -algebras. Thus, for every $A\in \sigma(X+Y)$ : $\int_A \mathbb{1}_{X(\omega)\in[0,x]} d\mathbb{P}=\int_A\mathbb{1}_{X(\omega)\in[0,x]} d(\mathbb{P}\circ(X \times (X+Y))^{-1})=\int_A\int_0^t\mathbb{1}_{t-y\in[0,x]} \theta e^{-\theta(t-y)}\theta e^{-\theta y}dydt=\int_A \int_{t-x}^{t} \theta^2e^{-\theta t}dydt=\int_A \frac{x}{t} t\theta^2e^{-\theta t}dt = \int_A \frac{x}{T} d\mathbb{P}$ . So I conclude: $P[X \leq x | X+Y] = \frac{x}{X+Y}$ . In the second equality I obtained the density of $(X,T)$ , where $T=X+Y$ , in this way: $f_{X,T}(x,t)=f_{X,Y}(t-y,y)=f_X(t-y)f_Y(y)$ by the independence property. Is this correct? Edit Taking in the comments made by @D Ford, if I define $T=X+Y$ , then this is the correct chain of equalities: $\int_A \mathbb{1}_{X\in[0,x]}(\omega) d\mathbb{P}= \\ \int_{T(A)}\mathbb{1}_{[0,x]}(X) d(\mathbb{P}\circ(X \times (X+Y))^{-1})=\\ \int_{T(A)}\int_0^t\mathbb{1}_{t-y\in[0,x]} \theta e^{-\theta(t-y)}\theta e^{-\theta y}dydt=\\ \int_{T(A)} \int_{t-x}^{t} \theta^2e^{-\theta t}dydt=\\ \int_{T(A)} \frac{x}{t} t\theta^2e^{-\theta t}dt = \\ \int_A \frac{x}{T} d\mathbb{P}$ .","I am trying to solve the following exercise in Probability Theory by A. Klenke (3rd version). Let X and Y be independent exponential random variables for some . Compute for . My solution is based only on the definition of conditional expectation and in particular on this property: if for every then is called a conditional expectation, where and are two -algebras. Thus, for every : . So I conclude: . In the second equality I obtained the density of , where , in this way: by the independence property. Is this correct? Edit Taking in the comments made by @D Ford, if I define , then this is the correct chain of equalities: .","\theta>0 P[X \leq x | X+Y] x\geq0 \mathbb{E}[\mathbb{1}_A X]=\mathbb{E}[\mathbb{1}_A\mathbb{E}[X|\mathcal{F}]] A \in \mathcal{F} \mathbb{E}[X|\mathcal{F}] X\in\mathcal{L}^1(\Omega, \mathcal{A},\mathbb{P}) \mathcal{F}\subset \mathcal{A} \sigma A\in \sigma(X+Y) \int_A \mathbb{1}_{X(\omega)\in[0,x]} d\mathbb{P}=\int_A\mathbb{1}_{X(\omega)\in[0,x]} d(\mathbb{P}\circ(X \times (X+Y))^{-1})=\int_A\int_0^t\mathbb{1}_{t-y\in[0,x]} \theta e^{-\theta(t-y)}\theta e^{-\theta y}dydt=\int_A \int_{t-x}^{t} \theta^2e^{-\theta t}dydt=\int_A \frac{x}{t} t\theta^2e^{-\theta t}dt = \int_A \frac{x}{T} d\mathbb{P} P[X \leq x | X+Y] = \frac{x}{X+Y} (X,T) T=X+Y f_{X,T}(x,t)=f_{X,Y}(t-y,y)=f_X(t-y)f_Y(y) T=X+Y \int_A \mathbb{1}_{X\in[0,x]}(\omega) d\mathbb{P}= \\
\int_{T(A)}\mathbb{1}_{[0,x]}(X) d(\mathbb{P}\circ(X \times (X+Y))^{-1})=\\
\int_{T(A)}\int_0^t\mathbb{1}_{t-y\in[0,x]} \theta e^{-\theta(t-y)}\theta e^{-\theta y}dydt=\\
\int_{T(A)} \int_{t-x}^{t} \theta^2e^{-\theta t}dydt=\\
\int_{T(A)} \frac{x}{t} t\theta^2e^{-\theta t}dt = \\
\int_A \frac{x}{T} d\mathbb{P}","['probability', 'probability-theory', 'conditional-probability', 'conditional-expectation']"
8,$\mathbf{E} |\xi_n - \xi|^a \to 0 \Rightarrow \mathbf{E} \xi_n^a \to \mathbf{E} \xi^a$.,.,\mathbf{E} |\xi_n - \xi|^a \to 0 \Rightarrow \mathbf{E} \xi_n^a \to \mathbf{E} \xi^a,"Let $\xi_n$ , $\xi$ be nonnegative random variables. Prove or disprove that if $$\mathbf{E} \lvert \xi_n - \xi \rvert^a \to 0 \quad \text{as } n\to \infty$$ for all $a \in (0, \infty)$ , then $$\mathbf{E} \xi_n^a \to   \mathbf{E} \xi^a$$ I know that if $a \in \mathbb{N}$ then the statement is true, but I don't know how to prove it and I don't know anything about the case when $a$ is arbitrary. The following is my attempt. If $a=m \in \mathbb{N}$ we have \begin{align} \lvert \mathbf{E} \xi_n^m - \mathbf{E}  \xi^m \rvert &= \lvert \mathbf{E} (\xi_n - \xi)(\xi_n^{m-1} - \xi_n^{m-2}\xi + \ldots ) \rvert \\ &\le \sqrt{\mathbf{E} (\xi_n - \xi)^2 \mathbf{E}(\xi_n^{m-1} - \xi_n^{m-2}\xi + \ldots )^2} \\ &\to 0 \end{align} because $\mathbf{E}(\xi_n^{m-1} - \xi_n^{m-2}\xi + \ldots )^2$ is bounded. It is bounded because it is a finite sum of terms $\mathbf{E}\xi_n^i \xi^j$ and $$\lvert \mathbf{E}\xi_n^i \xi^j \rvert \le \sqrt{\mathbf{E}\xi_n^{2i} \mathbf{E}\xi^{2j} }$$ So it's sufficient to show that $\mathbf{E}\xi_n^{2i}$ is bounded for every $i$ .","Let , be nonnegative random variables. Prove or disprove that if for all , then I know that if then the statement is true, but I don't know how to prove it and I don't know anything about the case when is arbitrary. The following is my attempt. If we have because is bounded. It is bounded because it is a finite sum of terms and So it's sufficient to show that is bounded for every .","\xi_n \xi \mathbf{E} \lvert \xi_n - \xi \rvert^a \to 0 \quad \text{as } n\to \infty a \in (0, \infty) \mathbf{E} \xi_n^a \to   \mathbf{E} \xi^a a \in \mathbb{N} a a=m \in \mathbb{N} \begin{align}
\lvert \mathbf{E} \xi_n^m - \mathbf{E}  \xi^m \rvert &= \lvert \mathbf{E} (\xi_n - \xi)(\xi_n^{m-1} - \xi_n^{m-2}\xi + \ldots ) \rvert \\
&\le \sqrt{\mathbf{E} (\xi_n - \xi)^2 \mathbf{E}(\xi_n^{m-1} - \xi_n^{m-2}\xi + \ldots )^2} \\
&\to 0
\end{align} \mathbf{E}(\xi_n^{m-1} - \xi_n^{m-2}\xi + \ldots )^2 \mathbf{E}\xi_n^i \xi^j \lvert \mathbf{E}\xi_n^i \xi^j \rvert \le \sqrt{\mathbf{E}\xi_n^{2i} \mathbf{E}\xi^{2j} } \mathbf{E}\xi_n^{2i} i","['probability', 'sequences-and-series', 'probability-theory']"
9,Expectation of maximum from $n$ draws.,Expectation of maximum from  draws.,n,"We have $n$ guys walking down the street, and each can find $1, 2, \ldots $ or $n$ dollars in the street. ( $n$ is the same number of guys and the same number of dollars in the problem). Each of them finds $1$ dollar with probability $\dfrac{1}{2}$ , $2$ dollars with probability $\dfrac{1}{4}$ , $3$ dollars with probability $\dfrac{1}{8}$ , and so on. This is, he finds $x$ number of dollars with probability $\dfrac{1}{2^x}$ . (These probabilities are independent between guys, think that they are walking down different streets; the remaining $1/2^n$ probability can be arbitrarily assigned to getting $n$ (or 0) dollars, whatever is more convenient). In expectation, every agent finds less than $2$ dollars. But: what is the expected number of dollars that the luckiest guy gets? This is, if $x_1, \ldots, x_n$ is the number of dollars that people find, what is $E[\max(x_1, \ldots, x_n)]$ ? Edit: I am interested in obtaining a simple expression for the expectation OR a good upper bound. Idea: Simulations suggest that the answer is around $\log(n)$ . Edit: I tried solving it using Lulu's suggestion. Let $M=\max(x_1, \ldots, x_n)]$ . Then $E[M]=\sum_{i=1}^n Pr(M=i)\cdot i$ . $Pr(M=1)=\frac{1}{2^n}$ . $Pr(M=2)=\frac{3^n}{4^n}-\frac{1}{2^n}$ . $Pr(M=3)=\frac{7^n}{8^n}-\frac{3^n}{4^n}+\frac{1}{2^n}$ . $Pr(M=4)=\frac{15^n}{16^n}-\frac{7^n}{8^n}+\frac{3^n}{4^n}-\frac{1}{2^n}$ . This implies that $E[M]=1 \cdot \frac{1}{2^n} + 2 \cdot (\frac{3^n}{4^n}-\frac{1}{2^n}) + 3 \cdot (\frac{7^n}{8^n}-\frac{3^n}{4^n}+\frac{1}{2^n}) + 4 \cdot (\frac{15^n}{16^n}-\frac{7^n}{8^n}+\frac{3^n}{4^n}-\frac{1}{2^n}) + \ldots$ . But I do not see how that expression converges to something easy to work with - or close to $\log (n)$ . Edit 2: A different approach, using $E[M]= \sum_{k=0}^\infty Pr(M\geq k)$ , gives $E[M]=\sum_{k=0}^\infty 1- \left( \frac{2^{k-1}-1}{2^{k-1}}\right)^n$ , but I am not sure how to expand this term to make it approximately equal to $\log(n)$ .","We have guys walking down the street, and each can find or dollars in the street. ( is the same number of guys and the same number of dollars in the problem). Each of them finds dollar with probability , dollars with probability , dollars with probability , and so on. This is, he finds number of dollars with probability . (These probabilities are independent between guys, think that they are walking down different streets; the remaining probability can be arbitrarily assigned to getting (or 0) dollars, whatever is more convenient). In expectation, every agent finds less than dollars. But: what is the expected number of dollars that the luckiest guy gets? This is, if is the number of dollars that people find, what is ? Edit: I am interested in obtaining a simple expression for the expectation OR a good upper bound. Idea: Simulations suggest that the answer is around . Edit: I tried solving it using Lulu's suggestion. Let . Then . . . . . This implies that . But I do not see how that expression converges to something easy to work with - or close to . Edit 2: A different approach, using , gives , but I am not sure how to expand this term to make it approximately equal to .","n 1, 2, \ldots  n n 1 \dfrac{1}{2} 2 \dfrac{1}{4} 3 \dfrac{1}{8} x \dfrac{1}{2^x} 1/2^n n 2 x_1, \ldots, x_n E[\max(x_1, \ldots, x_n)] \log(n) M=\max(x_1, \ldots, x_n)] E[M]=\sum_{i=1}^n Pr(M=i)\cdot i Pr(M=1)=\frac{1}{2^n} Pr(M=2)=\frac{3^n}{4^n}-\frac{1}{2^n} Pr(M=3)=\frac{7^n}{8^n}-\frac{3^n}{4^n}+\frac{1}{2^n} Pr(M=4)=\frac{15^n}{16^n}-\frac{7^n}{8^n}+\frac{3^n}{4^n}-\frac{1}{2^n} E[M]=1 \cdot \frac{1}{2^n} + 2 \cdot (\frac{3^n}{4^n}-\frac{1}{2^n}) + 3 \cdot (\frac{7^n}{8^n}-\frac{3^n}{4^n}+\frac{1}{2^n}) + 4 \cdot (\frac{15^n}{16^n}-\frac{7^n}{8^n}+\frac{3^n}{4^n}-\frac{1}{2^n}) + \ldots \log (n) E[M]= \sum_{k=0}^\infty Pr(M\geq k) E[M]=\sum_{k=0}^\infty 1- \left( \frac{2^{k-1}-1}{2^{k-1}}\right)^n \log(n)","['probability', 'expected-value', 'order-statistics']"
