,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Zariski tangent space of a point viewed as a point of a subvariety,Zariski tangent space of a point viewed as a point of a subvariety,,"Let $X \subset \mathbb{C}^n$ be an affine variety (not irreducible). Let $Y$ be a subvariety of $X$ (again not irreducible). How can we relate the Zariski tangent space at $P \in Y$ and at $P \in X$? (Corrected after Mariano's comments) Based on my understanding, we do have a homomorphism $T_P Y \rightarrow T_P X$ of vector spaces, but can we say something more? For example, what can we say about the dimensions of the two vector spaces $T_PY$ and $T_PX$?","Let $X \subset \mathbb{C}^n$ be an affine variety (not irreducible). Let $Y$ be a subvariety of $X$ (again not irreducible). How can we relate the Zariski tangent space at $P \in Y$ and at $P \in X$? (Corrected after Mariano's comments) Based on my understanding, we do have a homomorphism $T_P Y \rightarrow T_P X$ of vector spaces, but can we say something more? For example, what can we say about the dimensions of the two vector spaces $T_PY$ and $T_PX$?",,['algebraic-geometry']
1,Intersection of a hyperplane and a curve,Intersection of a hyperplane and a curve,,"Let us fix a projective curve X over a field k. With nt, I mean a variety with all irreducible components of dimension 1. Let us suppose that there is a smooth rational point $x \in X$. My question is: Is it possible to find a hyperplane such that the intersection of X and this hyperplane is a point? If so, how?","Let us fix a projective curve X over a field k. With nt, I mean a variety with all irreducible components of dimension 1. Let us suppose that there is a smooth rational point $x \in X$. My question is: Is it possible to find a hyperplane such that the intersection of X and this hyperplane is a point? If so, how?",,['algebraic-geometry']
2,"Relation between the points of codimension 1 and the generic points, in scheme.","Relation between the points of codimension 1 and the generic points, in scheme.",,"For a commutative ring $A$, let $R(A)$ be the set of regular elements in $A$ and $\textrm{Frac}(A)=R(A)^{-1}A$. It is known that if $A$ is Noetherian local with $\textrm{dim}(A)=1$, then $\textrm{length}(A/fA)<\infty$ for any $f\in R(A)$. Then we have a map $R(A) \to \mathbb{Z}$ and it can be extended to a group homomorphism $\textrm{Frac}(A)^{*}\to \mathbb{Z}$. Moreover, we have a map $\textrm{mult}_A:\textrm{Frac}(A)^{*}/A^{*}\to \mathbb{Z}$. Let $X$ be a locally Noetherian scheme. Let $U$ be an open dense subset of $X$ (i.e. $\bar{U}=X$) and $D$ be a Cartier divisor on $X$ such that $D|_{U}=0$. Claim 1: Any $x\in X$ of codimension 1 such that $\textrm{mult}_{\mathcal{O}_{X,x}}(D_x)\neq 0$ is a generic point of $X\setminus U$. Claim 2: Any affine open subset of $X$, there are only a finite number of points $x$ of codimension 1 such that $\textrm{mult}_{\mathcal{O}_{X,x}}(D_x)\neq 0$. The author of my reference states Claim 2 comes from Claim 1, but I cannot understand how it works. Actually, I cannot prove the Claim 1. How can I use the conditions codimension 1 and density?","For a commutative ring $A$, let $R(A)$ be the set of regular elements in $A$ and $\textrm{Frac}(A)=R(A)^{-1}A$. It is known that if $A$ is Noetherian local with $\textrm{dim}(A)=1$, then $\textrm{length}(A/fA)<\infty$ for any $f\in R(A)$. Then we have a map $R(A) \to \mathbb{Z}$ and it can be extended to a group homomorphism $\textrm{Frac}(A)^{*}\to \mathbb{Z}$. Moreover, we have a map $\textrm{mult}_A:\textrm{Frac}(A)^{*}/A^{*}\to \mathbb{Z}$. Let $X$ be a locally Noetherian scheme. Let $U$ be an open dense subset of $X$ (i.e. $\bar{U}=X$) and $D$ be a Cartier divisor on $X$ such that $D|_{U}=0$. Claim 1: Any $x\in X$ of codimension 1 such that $\textrm{mult}_{\mathcal{O}_{X,x}}(D_x)\neq 0$ is a generic point of $X\setminus U$. Claim 2: Any affine open subset of $X$, there are only a finite number of points $x$ of codimension 1 such that $\textrm{mult}_{\mathcal{O}_{X,x}}(D_x)\neq 0$. The author of my reference states Claim 2 comes from Claim 1, but I cannot understand how it works. Actually, I cannot prove the Claim 1. How can I use the conditions codimension 1 and density?",,['algebraic-geometry']
3,"Identifying $\mathrm{Spec}(\mathbb C[x])$ with $\mathrm{Spec}(\mathbb C[x,y_1, y_2,\ldots]/(y_1^2, y_2^2,\ldots, (x-1)y_1, (x-2)y_2,\ldots))$",Identifying  with,"\mathrm{Spec}(\mathbb C[x]) \mathrm{Spec}(\mathbb C[x,y_1, y_2,\ldots]/(y_1^2, y_2^2,\ldots, (x-1)y_1, (x-2)y_2,\ldots))","Vakil Rmk 5.2.2 : Identify the following space with $\operatorname{Spec}(\mathbb C[x])$: $$X:=\operatorname{Spec}(\mathbb C[x,y_1, y_2,\ldots]/(y_1^2, y_2^2,\ldots, (x-1)y_1, (x-2)y_2,\ldots))$$   and then show that the nonreduced points of $X$ are precisely the closed points corresponding to positive integers and that the complement of this set is not Zariski open. Attempt: First let's consider $$X':=\operatorname{Spec}(\mathbb C[x,y_1, y_2,\ldots]/(y_1^2, y_2^2, \ldots))$$ Because we are modding out $\operatorname{Spec}(\mathbb C[x,y_1, y_2, \ldots])$ by the ideals $(y_i^2)$, we get $\mathbb A^1$ with a fuzz that is the intersection of the fuzz of each one of the $(y_i^2)$. This intersection is parallelepiped around the $x$-axis. So we see that we get a map $X' \to \operatorname{Spec}(\mathbb C[x])$, which implies that we also have $X \to \operatorname{Spec}(\mathbb C[x])$. Now we look at what happens when we further mod out by $((x-i)y_i)$. These ideals are a cross of hyperplanes $x = i$ with $y_i = 0$. They surely add some fuzz at the integer points, but I can't really visualize it. Algebraically, they are adding 1-order differential information, since now we can consider a Taylor expansion around $(i, 0_1, 0_2,\ldots y_i, 0_{i+1}, \ldots)$ up to terms $a_0 + a_xx + a_yy$.","Vakil Rmk 5.2.2 : Identify the following space with $\operatorname{Spec}(\mathbb C[x])$: $$X:=\operatorname{Spec}(\mathbb C[x,y_1, y_2,\ldots]/(y_1^2, y_2^2,\ldots, (x-1)y_1, (x-2)y_2,\ldots))$$   and then show that the nonreduced points of $X$ are precisely the closed points corresponding to positive integers and that the complement of this set is not Zariski open. Attempt: First let's consider $$X':=\operatorname{Spec}(\mathbb C[x,y_1, y_2,\ldots]/(y_1^2, y_2^2, \ldots))$$ Because we are modding out $\operatorname{Spec}(\mathbb C[x,y_1, y_2, \ldots])$ by the ideals $(y_i^2)$, we get $\mathbb A^1$ with a fuzz that is the intersection of the fuzz of each one of the $(y_i^2)$. This intersection is parallelepiped around the $x$-axis. So we see that we get a map $X' \to \operatorname{Spec}(\mathbb C[x])$, which implies that we also have $X \to \operatorname{Spec}(\mathbb C[x])$. Now we look at what happens when we further mod out by $((x-i)y_i)$. These ideals are a cross of hyperplanes $x = i$ with $y_i = 0$. They surely add some fuzz at the integer points, but I can't really visualize it. Algebraically, they are adding 1-order differential information, since now we can consider a Taylor expansion around $(i, 0_1, 0_2,\ldots y_i, 0_{i+1}, \ldots)$ up to terms $a_0 + a_xx + a_yy$.",,['algebraic-geometry']
4,An affine open neighborhood of a nonsingular point,An affine open neighborhood of a nonsingular point,,"Let $X$ be an algebraic variety over an algebraically closed field $k$. Here a variety is an integral separated scheme of finite type over $k$ as in Hartshorne's book. Let $x \in X$ be a closed point. Assume that $x$ is a nonsingular point. Then $\mathscr{O}_{X,x}$ is a regular local ring. Then there exists an affine open neighborhood of $x$ such that every point $y \in U$ is a nonsingular point. I believe that $\Gamma(U, \mathscr{O}_X)$ is isomorphic to  a localization of a finitely generated $k$-algebra. Question:  Is $\Gamma(U, \mathscr{O}_X)$ isomorphic to a localization of a polynomial ring over $k$? If an answer is no, then can we choose $U$ such that $\Gamma(U, \mathscr{O}_X)$ isomorphic to a localization of a polynomial ring over $k$? My feeling is that the answer is no to this question, but I do not have a counter example.","Let $X$ be an algebraic variety over an algebraically closed field $k$. Here a variety is an integral separated scheme of finite type over $k$ as in Hartshorne's book. Let $x \in X$ be a closed point. Assume that $x$ is a nonsingular point. Then $\mathscr{O}_{X,x}$ is a regular local ring. Then there exists an affine open neighborhood of $x$ such that every point $y \in U$ is a nonsingular point. I believe that $\Gamma(U, \mathscr{O}_X)$ is isomorphic to  a localization of a finitely generated $k$-algebra. Question:  Is $\Gamma(U, \mathscr{O}_X)$ isomorphic to a localization of a polynomial ring over $k$? If an answer is no, then can we choose $U$ such that $\Gamma(U, \mathscr{O}_X)$ isomorphic to a localization of a polynomial ring over $k$? My feeling is that the answer is no to this question, but I do not have a counter example.",,"['algebraic-geometry', 'commutative-algebra']"
5,Dimension of irreducible of finite type k-scheme,Dimension of irreducible of finite type k-scheme,,"I saw a claim that states for a field $k$ and an irreducible of finite type $k$ scheme $X$, $\textrm{dim}X=\textrm{dim} \mathcal{O}_{X,x}$ for any closed point $x$. The proof starts with reducing the case $X$ is integral affine scheme, but I cannot understand how can we reduce the case. Is there any good idea?","I saw a claim that states for a field $k$ and an irreducible of finite type $k$ scheme $X$, $\textrm{dim}X=\textrm{dim} \mathcal{O}_{X,x}$ for any closed point $x$. The proof starts with reducing the case $X$ is integral affine scheme, but I cannot understand how can we reduce the case. Is there any good idea?",,['algebraic-geometry']
6,Normal Cone as a Quotient Orbit Space,Normal Cone as a Quotient Orbit Space,,"Let $V=V(J)$ be the variety defined by the ideal $J\subset\Bbb{C}[x_0,\dots,x_d]$ generated by the 2x2 minors of $$\begin{pmatrix} x_0 & x_1 &\cdots & x_{d-1} \\ x_1 & x_2 &\cdots & x_d \end{pmatrix}$$ (in other word by the set of equations $x_jx_{k+1}=x_{j+1}x_k$, for $j,k=0,\dots,d$). Now consider the $\Bbb{Z}_d$-action (cyclic group) on $\Bbb{C}^2$ given by $$ a\cdot (z_1,z_2)=(az_1,az_2), \quad a^d=1$$ where $a\in\Bbb{C}$ is a primitive $d$-rooth of unity. I am trying to prove the following Claim: There is a 1:1 correspondence between $V$ and the orbit space $\Bbb{C}^2/\Bbb{Z}_d$. In fact the map $\phi\colon\Bbb{C}^2\rightarrow V$ given by $$(z_1,z_2)\longmapsto (z_1^d,z_1^{d-1}z_2,\dots, z_1z_2^{d-1},z_2^d)$$ is clearly constant on the action orbits. Also it isn't hard to check that the fibers of $\phi$ are precisely the orbits. I am not managing to show surjectivity though... Fix $(x_0,\dots,x_d)\in V$ and let $z_0\in x_0^{1/d}$ and $z_2\in x_d^{1/d}$. Then we have $$\phi(z_1,z_2)= (x_0,\dots, z_1^{d-j}z_2^j,\dots,x_d)$$ So we just need to prove the identity $x_j=z_1^{d-j}z_2^j$. Clearly we need to use the fact that $x_jx_{k+1}=x_{j+1}x_k$, but I am stuck here... Can somebody help me?","Let $V=V(J)$ be the variety defined by the ideal $J\subset\Bbb{C}[x_0,\dots,x_d]$ generated by the 2x2 minors of $$\begin{pmatrix} x_0 & x_1 &\cdots & x_{d-1} \\ x_1 & x_2 &\cdots & x_d \end{pmatrix}$$ (in other word by the set of equations $x_jx_{k+1}=x_{j+1}x_k$, for $j,k=0,\dots,d$). Now consider the $\Bbb{Z}_d$-action (cyclic group) on $\Bbb{C}^2$ given by $$ a\cdot (z_1,z_2)=(az_1,az_2), \quad a^d=1$$ where $a\in\Bbb{C}$ is a primitive $d$-rooth of unity. I am trying to prove the following Claim: There is a 1:1 correspondence between $V$ and the orbit space $\Bbb{C}^2/\Bbb{Z}_d$. In fact the map $\phi\colon\Bbb{C}^2\rightarrow V$ given by $$(z_1,z_2)\longmapsto (z_1^d,z_1^{d-1}z_2,\dots, z_1z_2^{d-1},z_2^d)$$ is clearly constant on the action orbits. Also it isn't hard to check that the fibers of $\phi$ are precisely the orbits. I am not managing to show surjectivity though... Fix $(x_0,\dots,x_d)\in V$ and let $z_0\in x_0^{1/d}$ and $z_2\in x_d^{1/d}$. Then we have $$\phi(z_1,z_2)= (x_0,\dots, z_1^{d-j}z_2^j,\dots,x_d)$$ So we just need to prove the identity $x_j=z_1^{d-j}z_2^j$. Clearly we need to use the fact that $x_jx_{k+1}=x_{j+1}x_k$, but I am stuck here... Can somebody help me?",,['algebraic-geometry']
7,Where to find the proof for the isomorphism between the (2n-1)_th homotopy group of Aut(V) to Z?,Where to find the proof for the isomorphism between the (2n-1)_th homotopy group of Aut(V) to Z?,,"I am learning Bott-Seeley's comment article on the Callias' index theorem. They quoted a theorem, that is, $\pi_{2n-1}(Aut(V_{C}^{n}))\simeq Z$ or $\pi_{2n-1}(GL_n(C))\simeq Z$. Can you tell me the key to the proof for this theorem or direct me to some reference books? Thanks a lot!","I am learning Bott-Seeley's comment article on the Callias' index theorem. They quoted a theorem, that is, $\pi_{2n-1}(Aut(V_{C}^{n}))\simeq Z$ or $\pi_{2n-1}(GL_n(C))\simeq Z$. Can you tell me the key to the proof for this theorem or direct me to some reference books? Thanks a lot!",,"['algebraic-geometry', 'algebraic-topology']"
8,Is there an open mapping theorem for affine morphisms?,Is there an open mapping theorem for affine morphisms?,,"Let $A$ and $B$ be rings. If $\varphi : A \longrightarrow B$ is such that $^a\varphi : Spec(B) \longrightarrow Spec(A)$ is bijective, then in what conditions $^a\varphi$ is a homeomorphism? Or, more general, in what conditions $^a\varphi$ is open if one assume only surjectiveness? If I pick the constructible topology on the spectrum (applying the functor $(\bullet)^{Bool}$ that makes the space Boolean), then it will be a homeomorphism. So I was thinking about creating some way of returning back any information from the Boolean space to the original space when I restrict $A$ and $B$ to be some kind of rings. Thanks in advance.","Let $A$ and $B$ be rings. If $\varphi : A \longrightarrow B$ is such that $^a\varphi : Spec(B) \longrightarrow Spec(A)$ is bijective, then in what conditions $^a\varphi$ is a homeomorphism? Or, more general, in what conditions $^a\varphi$ is open if one assume only surjectiveness? If I pick the constructible topology on the spectrum (applying the functor $(\bullet)^{Bool}$ that makes the space Boolean), then it will be a homeomorphism. So I was thinking about creating some way of returning back any information from the Boolean space to the original space when I restrict $A$ and $B$ to be some kind of rings. Thanks in advance.",,"['general-topology', 'algebraic-geometry', 'commutative-algebra']"
9,A question regarding etale morphisms of affine varieties,A question regarding etale morphisms of affine varieties,,"Suppose that $p:Y\rightarrow X$ is a surjective etale morphism of affine varieties (both over an algebraically closed field of characteristic zero), and let $x \in X$. Then is there a subvariety $V$ of $Y$ containing $y \in p^{-1}(x)$, such that $V$ isomorphic to $X$?","Suppose that $p:Y\rightarrow X$ is a surjective etale morphism of affine varieties (both over an algebraically closed field of characteristic zero), and let $x \in X$. Then is there a subvariety $V$ of $Y$ containing $y \in p^{-1}(x)$, such that $V$ isomorphic to $X$?",,['algebraic-geometry']
