,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Axiom of Extensionality - Why not called equality?,Axiom of Extensionality - Why not called equality?,,"Axiom of Extensionality, I understand that if two sets have exactly the same members they are equal. However why it is called Extensionality? Why not equality?","Axiom of Extensionality, I understand that if two sets have exactly the same members they are equal. However why it is called Extensionality? Why not equality?",,"['elementary-set-theory', 'axioms']"
1,Category of Grp is not a subcategory of Set,Category of Grp is not a subcategory of Set,,"I am trying to read the book Rings and categories of modules by Anderson and Fuller. On page 7 it is stated that the category of Groups is not a subcategory of a category of Sets, some explanations are given there. Can any one please give me some more details about? especially why $mor_G((G,\circ),(H,\circ))\not\subset Map((G,\circ),(H,\circ))$ ?","I am trying to read the book Rings and categories of modules by Anderson and Fuller. On page 7 it is stated that the category of Groups is not a subcategory of a category of Sets, some explanations are given there. Can any one please give me some more details about? especially why $mor_G((G,\circ),(H,\circ))\not\subset Map((G,\circ),(H,\circ))$ ?",,"['elementary-set-theory', 'category-theory']"
2,Notation for a relation,Notation for a relation,,"I'm reading up on ""Set Theory and Logic"" by Stoll and came upon notation for relations that I haven't seen before.  I've seen $x\sim{y},$ and $xRy$ before but Stoll uses this one. $$(x,y)\in{\rho}$$ Now I admit that the prior two are specifically binary relations and I haven't seen ternary or n-ary relations like that.  Is the advantage of Stoll's notation apparent through n-ary relations?  An example of the ternary relational notation would be $$(3,5,8)\in{+}$$ where $+$ is addition.  Or is this notation not really used?  As I mentioned I don't recall seeing this written before but I was curious about its popularity","I'm reading up on ""Set Theory and Logic"" by Stoll and came upon notation for relations that I haven't seen before.  I've seen $x\sim{y},$ and $xRy$ before but Stoll uses this one. $$(x,y)\in{\rho}$$ Now I admit that the prior two are specifically binary relations and I haven't seen ternary or n-ary relations like that.  Is the advantage of Stoll's notation apparent through n-ary relations?  An example of the ternary relational notation would be $$(3,5,8)\in{+}$$ where $+$ is addition.  Or is this notation not really used?  As I mentioned I don't recall seeing this written before but I was curious about its popularity",,"['elementary-set-theory', 'notation', 'relations']"
3,A Basic question on intuition of rational cut set in the construction of real numbers,A Basic question on intuition of rational cut set in the construction of real numbers,,"The intuition for cuts presumably comes from the standard experience of approximation by terminating decimals. For example, we can approximate $\sqrt{2}$ by the sequence $1,1.4,1.41,1.414,1.4142, \dots$. Now, why a cut set for $\sqrt{2}$ requires ""all"" rationals less than $\sqrt{2}$. Intuitively, only these rationals $1,1.4,1.41,1.414,1.4142, \dots$ uniquely identifies $\sqrt{2}$. Are not they sufficient ? Related question : Why the addition of two cut set is defined as the set of all possible summation of elements of the two cutsets ?","The intuition for cuts presumably comes from the standard experience of approximation by terminating decimals. For example, we can approximate $\sqrt{2}$ by the sequence $1,1.4,1.41,1.414,1.4142, \dots$. Now, why a cut set for $\sqrt{2}$ requires ""all"" rationals less than $\sqrt{2}$. Intuitively, only these rationals $1,1.4,1.41,1.414,1.4142, \dots$ uniquely identifies $\sqrt{2}$. Are not they sufficient ? Related question : Why the addition of two cut set is defined as the set of all possible summation of elements of the two cutsets ?",,['elementary-set-theory']
4,Is the cardinality of a set necessarily a natural number?,Is the cardinality of a set necessarily a natural number?,,"I've never seen phrases like ""$\sqrt{5}$ people"" or ""a set with $\pi$ many elements"". Are there sets with cardinality, say, $\frac{1}{2}$? Edit: As Brian M. Scott pointed out, the only real numbers that are cardinalities of sets are the non-negative integers. Could you explain why is it so?","I've never seen phrases like ""$\sqrt{5}$ people"" or ""a set with $\pi$ many elements"". Are there sets with cardinality, say, $\frac{1}{2}$? Edit: As Brian M. Scott pointed out, the only real numbers that are cardinalities of sets are the non-negative integers. Could you explain why is it so?",,"['elementary-set-theory', 'terminology']"
5,Can it be proven in $\sf ZF^{\neg\infty}$ that the sets $x_n=\{x_{n+1}\}$ do not exist?,Can it be proven in  that the sets  do not exist?,\sf ZF^{\neg\infty} x_n=\{x_{n+1}\},"This question is my attempt to hone in on the problem of proving the strong form of the Axiom of Regularity $A\neq\emptyset\to\exists x\in A(x\cap A=\emptyset)$ (where $A$ is an arbitrary class) from the weak form $\forall a\!:a\neq\emptyset\to\exists x\in a(x\cap a=\emptyset)$. In ZF with the negation of the Axiom of Infinity (which I abbreviate as $\sf ZF^{\neg\infty}$), all sets have finitely many elements, and this allows us to prove that sets like $x=\{\{\{x\}\}\}$ do not exist, but I don't see how to prove that the infinite family $x_n=\{x_{n+1}\}$ does not exist, since I can't collect all the elements together and use regularity on that, since the resulting class is (provably) not a set. My ultimate goal is to prove that every set has a transitive closure (that is a set), but these sets will foil my attempt if I can't prove their non-existence. Conversely, supposing I couldn't prove this, this would mean that $\infty$ is required for the proof, so could I turn it around and prove, given that every set has a transitive closure, that $\omega\in V$?","This question is my attempt to hone in on the problem of proving the strong form of the Axiom of Regularity $A\neq\emptyset\to\exists x\in A(x\cap A=\emptyset)$ (where $A$ is an arbitrary class) from the weak form $\forall a\!:a\neq\emptyset\to\exists x\in a(x\cap a=\emptyset)$. In ZF with the negation of the Axiom of Infinity (which I abbreviate as $\sf ZF^{\neg\infty}$), all sets have finitely many elements, and this allows us to prove that sets like $x=\{\{\{x\}\}\}$ do not exist, but I don't see how to prove that the infinite family $x_n=\{x_{n+1}\}$ does not exist, since I can't collect all the elements together and use regularity on that, since the resulting class is (provably) not a set. My ultimate goal is to prove that every set has a transitive closure (that is a set), but these sets will foil my attempt if I can't prove their non-existence. Conversely, supposing I couldn't prove this, this would mean that $\infty$ is required for the proof, so could I turn it around and prove, given that every set has a transitive closure, that $\omega\in V$?",,['elementary-set-theory']
6,how to prove the addition of transfinite cardinal numbers?,how to prove the addition of transfinite cardinal numbers?,,"How do you prove the following transfinite cardinal addition?: $ \alpha + \beta = \max(\alpha,\beta)$? And as the consequence, $\alpha + \alpha = \alpha$ where $\alpha$ and $\beta$ are transfinite cardinal numbers?","How do you prove the following transfinite cardinal addition?: $ \alpha + \beta = \max(\alpha,\beta)$? And as the consequence, $\alpha + \alpha = \alpha$ where $\alpha$ and $\beta$ are transfinite cardinal numbers?",,"['elementary-set-theory', 'cardinals']"
7,Class of sets of a given infinite cardinality,Class of sets of a given infinite cardinality,,"This question was inspired by the question on examples of classes that are not sets . From the discussion in the comments there, it seems there does not exist a set of all sets of a given cardinality. To me, it seems easy to see that this is true for any nonzero finite cardinality $n$. Given any set $x$, you can always make a set of size $n$ by adding $n-1$ other sets to $x$ to make a set of size $n$, which exists by repeated use of the pairing axiom. But how would you do this for infinite cardinalities? For suppose $\kappa$ is some given infinite cardinality. To show that the set of all sets of cardinality $\kappa$ does not exist, it seems you would have to show that for any set $x$, there exists a set of that size with $x$ as an element, and then you could take the union of that set to find the set of all sets, and thus a contradiction. But it doesn't seem reasonable to simply say, for a given set of size $\kappa$ if $x$ is in the set, we have no problem. If not, just take an element out of the set and put $x$ in. Something about that seems like it would not be allowed. So how would you do this for infinite cardinalities?","This question was inspired by the question on examples of classes that are not sets . From the discussion in the comments there, it seems there does not exist a set of all sets of a given cardinality. To me, it seems easy to see that this is true for any nonzero finite cardinality $n$. Given any set $x$, you can always make a set of size $n$ by adding $n-1$ other sets to $x$ to make a set of size $n$, which exists by repeated use of the pairing axiom. But how would you do this for infinite cardinalities? For suppose $\kappa$ is some given infinite cardinality. To show that the set of all sets of cardinality $\kappa$ does not exist, it seems you would have to show that for any set $x$, there exists a set of that size with $x$ as an element, and then you could take the union of that set to find the set of all sets, and thus a contradiction. But it doesn't seem reasonable to simply say, for a given set of size $\kappa$ if $x$ is in the set, we have no problem. If not, just take an element out of the set and put $x$ in. Something about that seems like it would not be allowed. So how would you do this for infinite cardinalities?",,['elementary-set-theory']
8,Closed under finite union and Closed under countable union,Closed under finite union and Closed under countable union,,"Since union of sets is defined to be independent of the number of sets as in Wikipedia If M is a set whose elements are themselves sets, then x is an element of the union of M if and only if for at least one element A of M, x is an element of A. I was wondering why for a class of subsets of a set, it being closed under finite union and it being closed under countable union are not same? Similar question for intersection. Thanks and regards!","Since union of sets is defined to be independent of the number of sets as in Wikipedia If M is a set whose elements are themselves sets, then x is an element of the union of M if and only if for at least one element A of M, x is an element of A. I was wondering why for a class of subsets of a set, it being closed under finite union and it being closed under countable union are not same? Similar question for intersection. Thanks and regards!",,['elementary-set-theory']
9,"One-to-one correspondence between the union of rational numbers and the open interval $(0, 1)$ and the open interval $(0, 1)$",One-to-one correspondence between the union of rational numbers and the open interval  and the open interval,"(0, 1) (0, 1)","Can someone show me how to define a function $g: (0, 1) \cup \mathbb{Q} \mapsto (0, 1)$ such that $g$ is one-to-one and onto? What comes to mind is some sort of diagonalization argument function or a piecewise function of the form $g(x)=x$ if $x \in (0, 1)$ and $g(x)=1/x$ if $x \in \mathbb{Q}$ and $x > 1$ . Would any of those work? If not, please define one for me. Intuitively, it seems such a correspondence is possible.","Can someone show me how to define a function such that is one-to-one and onto? What comes to mind is some sort of diagonalization argument function or a piecewise function of the form if and if and . Would any of those work? If not, please define one for me. Intuitively, it seems such a correspondence is possible.","g: (0, 1) \cup \mathbb{Q} \mapsto (0, 1) g g(x)=x x \in (0, 1) g(x)=1/x x \in \mathbb{Q} x > 1",['elementary-set-theory']
10,"Is $C[0,1]$ larger than $\mathbb R$? [duplicate]",Is  larger than ? [duplicate],"C[0,1] \mathbb R","This question already has answers here : Cardinality of set of real continuous functions (6 answers) Closed 8 years ago . Let $C[0,1]$ be the set of all continuous function from $[0,1]$ to $\mathbb R$.  Is the cardinality of $C[0,1]$ larger than or equal to that of $\mathbb R$?","This question already has answers here : Cardinality of set of real continuous functions (6 answers) Closed 8 years ago . Let $C[0,1]$ be the set of all continuous function from $[0,1]$ to $\mathbb R$.  Is the cardinality of $C[0,1]$ larger than or equal to that of $\mathbb R$?",,['elementary-set-theory']
