,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,If $\sin x + \cos x = \frac{\sqrt{3} + 1}{2}$ then $\tan x + \cot x=?$,If  then,\sin x + \cos x = \frac{\sqrt{3} + 1}{2} \tan x + \cot x=?,"Hello :) I hit a problem. If $\sin x + \cos x = \frac{\sqrt{3} + 1}{2}$, then how much is $\tan x  + \cot x$?","Hello :) I hit a problem. If $\sin x + \cos x = \frac{\sqrt{3} + 1}{2}$, then how much is $\tan x  + \cot x$?",,"['trigonometry', 'algebra-precalculus']"
1,Proving $x^2+x+1\gt0$,Proving,x^2+x+1\gt0,"I was doing a question recently, and it came down to proving that $x^2+x+1\gt0$. There are of course many different methods for proving it, and I want to ask the people here for as many ways as you can think of. My methods: $x^2+x+1=(x+\frac12)^2+\frac34$, which is always greater than $0$. Let it be $0$ for some $x=k$. Then $x^2+x+1=0$ has a real solution. But since $1^2\not\gt4$, this has no real solution. Therefore it is more than $0$.","I was doing a question recently, and it came down to proving that $x^2+x+1\gt0$. There are of course many different methods for proving it, and I want to ask the people here for as many ways as you can think of. My methods: $x^2+x+1=(x+\frac12)^2+\frac34$, which is always greater than $0$. Let it be $0$ for some $x=k$. Then $x^2+x+1=0$ has a real solution. But since $1^2\not\gt4$, this has no real solution. Therefore it is more than $0$.",,"['algebra-precalculus', 'inequality', 'alternative-proof', 'big-list']"
2,How to solve this equation manually: $(x^2+100)^2=(x^3-100)^3$?,How to solve this equation manually: ?,(x^2+100)^2=(x^3-100)^3,"Well, I was given a problem, find $x$, if: $$(x^2+100)^2=(x^3-100)^3$$ I tried everything that I could, I even opened up the brackets which gave an ugly degree 9 equation, I also tried to plot the curves $y=\left(x^2+100\right)^2$ and $y=\left(x^3-100\right)^3$ and locate their point of intersection but it couldn't be done manually. So, in the end I was forced to use hit and trial after doing which I got the answer, is their any way to solve this algebraically??","Well, I was given a problem, find $x$, if: $$(x^2+100)^2=(x^3-100)^3$$ I tried everything that I could, I even opened up the brackets which gave an ugly degree 9 equation, I also tried to plot the curves $y=\left(x^2+100\right)^2$ and $y=\left(x^3-100\right)^3$ and locate their point of intersection but it couldn't be done manually. So, in the end I was forced to use hit and trial after doing which I got the answer, is their any way to solve this algebraically??",,['algebra-precalculus']
3,How to find $ab+cd$ given that $a^2+b^2=c^2+d^2=1$ and $ac+bd=0$?,How to find  given that  and ?,ab+cd a^2+b^2=c^2+d^2=1 ac+bd=0,It is given that $a^2+b^2=c^2+d^2=1 $ And it is also given that $ac+bd=0$ What then is the value of $ab+cd$ ?,It is given that $a^2+b^2=c^2+d^2=1 $ And it is also given that $ac+bd=0$ What then is the value of $ab+cd$ ?,,"['algebra-precalculus', 'contest-math']"
4,What is the result of sum $\sum\limits_{i=0}^n 2^i$ [duplicate],What is the result of sum  [duplicate],\sum\limits_{i=0}^n 2^i,This question already has answers here : Closed 12 years ago . Possible Duplicate: the sum of powers of $2$ between $2^0$ and $2^n$ What is the result of  $$2^0 + 2^1 + 2^2 + \cdots + 2^{n-1} + 2^n\ ?$$ Is there a formula on this? and how to prove the formula? (It is actually to compute the time complexity of a Fibonacci recursive method.),This question already has answers here : Closed 12 years ago . Possible Duplicate: the sum of powers of $2$ between $2^0$ and $2^n$ What is the result of  $$2^0 + 2^1 + 2^2 + \cdots + 2^{n-1} + 2^n\ ?$$ Is there a formula on this? and how to prove the formula? (It is actually to compute the time complexity of a Fibonacci recursive method.),,"['algebra-precalculus', 'summation', 'geometric-progressions']"
5,Is the number 0.2343434343434.. rational? [duplicate],Is the number 0.2343434343434.. rational? [duplicate],,"This question already has answers here : Proof that every repeating decimal is rational (10 answers) Closed 9 years ago . Consider the following number: $$x=0.23434343434\dots$$ My question is whether this number  is rational or irrational, and how can I make sure that a specific number is rational if it was written in decimal form. Also, is $0.234$ rational or irrational?","This question already has answers here : Proof that every repeating decimal is rational (10 answers) Closed 9 years ago . Consider the following number: $$x=0.23434343434\dots$$ My question is whether this number  is rational or irrational, and how can I make sure that a specific number is rational if it was written in decimal form. Also, is $0.234$ rational or irrational?",,"['algebra-precalculus', 'rational-numbers']"
6,Minimum of $\left| \sin x- 1\right| + \left|\sin x- 2\right| + \left| \sin x -3\right| + \left| \sin x+1\right|$,Minimum of,\left| \sin x- 1\right| + \left|\sin x- 2\right| + \left| \sin x -3\right| + \left| \sin x+1\right|,I would like to know the minimum value of $$\left| \sin x- 1\right| + \left|\sin x- 2\right| + \left| \sin x -3\right| + \left| \sin x+1\right|$$  for $x \in \mathbb{R}$.,I would like to know the minimum value of $$\left| \sin x- 1\right| + \left|\sin x- 2\right| + \left| \sin x -3\right| + \left| \sin x+1\right|$$  for $x \in \mathbb{R}$.,,['algebra-precalculus']
7,3xy + 14x + 17y + 71 = 0 need some advice,3xy + 14x + 17y + 71 = 0 need some advice,,$$3xy + 14x + 17y + 71 = 0$$ Need to find both $x$ and $y$. If there was only one variable then this is easy problem. Have tried: $$\begin{align}3xy &= -14x - 17y - 71 \\ x &= \frac{-14x - 17y - 71}{3y}\end{align}$$ Then tried to put this expression everywhere instead of $x$ but it tooks forever to find both $x$ and $y$. I don't even know how to get on right track. Please give any advice. Thanks.,$$3xy + 14x + 17y + 71 = 0$$ Need to find both $x$ and $y$. If there was only one variable then this is easy problem. Have tried: $$\begin{align}3xy &= -14x - 17y - 71 \\ x &= \frac{-14x - 17y - 71}{3y}\end{align}$$ Then tried to put this expression everywhere instead of $x$ but it tooks forever to find both $x$ and $y$. I don't even know how to get on right track. Please give any advice. Thanks.,,['algebra-precalculus']
8,How many ways are there to define sine and cosine?,How many ways are there to define sine and cosine?,,"Sometimes there are many ways to define a mathematical concept, for example the natural base logarithm. How about sine and cosine? Thanks.","Sometimes there are many ways to define a mathematical concept, for example the natural base logarithm. How about sine and cosine? Thanks.",,"['algebra-precalculus', 'analysis', 'trigonometry', 'soft-question']"
9,"Showing $a^2 < b^2$, if $0 < a < b$","Showing , if",a^2 < b^2 0 < a < b,"Lately, I've been stumbling with proofs of inequalities. For example: Given $0 < a < b$ Show $a^2 < b^2$ The only thing I've been able to come up with so far: $a^2 < b^2$ $\sqrt{a^2} < \sqrt{b^2}$ $a < b$ OR $a < b$ $a^2 < b^2$ However, neither of these solutions seem to be really ""showing"" that $a^2 < b^2$, assuming $0 < a < b$. I've tried some other things, but to no avail. Am I merely overthinking the problem when, in fact, these are actually acceptable solutions, or am I truly missing something here?","Lately, I've been stumbling with proofs of inequalities. For example: Given $0 < a < b$ Show $a^2 < b^2$ The only thing I've been able to come up with so far: $a^2 < b^2$ $\sqrt{a^2} < \sqrt{b^2}$ $a < b$ OR $a < b$ $a^2 < b^2$ However, neither of these solutions seem to be really ""showing"" that $a^2 < b^2$, assuming $0 < a < b$. I've tried some other things, but to no avail. Am I merely overthinking the problem when, in fact, these are actually acceptable solutions, or am I truly missing something here?",,"['algebra-precalculus', 'inequality', 'proof-writing']"
10,Derivation of the tangent half angle identity,Derivation of the tangent half angle identity,,"I'm having trouble proceeding from $$\frac{\sin(\theta)}{1+\cos(\theta)}$$ to $$\tan\left(\frac{\theta}{2}\right)$$ Context: Consider the function $f$ defined for all $(x,y)$ such that $y \neq 0$ , with the rule $$f(x,y) = \frac{y}{\sqrt{x^2+y^2}+x}$$ Show that $$f(r\cos(\theta),r\sin(\theta)) = \tan\left(\frac{\theta}{2}\right)$$ So far I've done: $$f(r\cos(\theta),r\sin(\theta)) = \frac{r\sin(\theta)}{\sqrt{r^2\cos^2(\theta) + r^2\sin^2(\theta)}+r\cos(\theta)} = \frac{r\sin(\theta)}{\sqrt{r^2}+r\cos(\theta)}\\=\frac{\sin(\theta)}{1+\cos(\theta)}$$ Using $$\cos(\theta) = 2\cos^2\left(\frac{\theta}{2}\right)-1 \implies 2\cos^2\left(\frac{\theta}{2}\right)=\cos(\theta)+1$$ We get $$f(r\cos(\theta),r\sin(\theta)) = \frac{\sin(\theta)}{2\cos^2\left(\frac{\theta}{2}\right)}$$ But I can't see how to proceed from here to the required result. Thanks in advance for any help!","I'm having trouble proceeding from to Context: Consider the function defined for all such that , with the rule Show that So far I've done: Using We get But I can't see how to proceed from here to the required result. Thanks in advance for any help!","\frac{\sin(\theta)}{1+\cos(\theta)} \tan\left(\frac{\theta}{2}\right) f (x,y) y \neq 0 f(x,y) = \frac{y}{\sqrt{x^2+y^2}+x} f(r\cos(\theta),r\sin(\theta)) = \tan\left(\frac{\theta}{2}\right) f(r\cos(\theta),r\sin(\theta)) = \frac{r\sin(\theta)}{\sqrt{r^2\cos^2(\theta) + r^2\sin^2(\theta)}+r\cos(\theta)} = \frac{r\sin(\theta)}{\sqrt{r^2}+r\cos(\theta)}\\=\frac{\sin(\theta)}{1+\cos(\theta)} \cos(\theta) = 2\cos^2\left(\frac{\theta}{2}\right)-1 \implies 2\cos^2\left(\frac{\theta}{2}\right)=\cos(\theta)+1 f(r\cos(\theta),r\sin(\theta)) = \frac{\sin(\theta)}{2\cos^2\left(\frac{\theta}{2}\right)}","['algebra-precalculus', 'multivariable-calculus', 'trigonometry']"
11,"Which is greatest in the sequence $1, \sqrt 2 , \sqrt[3] 3 , \sqrt[4] 4 \cdot \cdot \cdot?$",Which is greatest in the sequence,"1, \sqrt 2 , \sqrt[3] 3 , \sqrt[4] 4 \cdot \cdot \cdot?","This problem is from Ivan Niven's ""Maxima and Minima Without Calculus"". What is another way to find this? The solution from the book was: Note that $\large \sqrt[4] 4 =\sqrt 2$ so this hints that $\sqrt[3] 3$ is the largest. Next the book proved that $\sqrt[3] 3>n^{1/n}$ or $3^n>n^3$ for large enough $n.$","This problem is from Ivan Niven's ""Maxima and Minima Without Calculus"". What is another way to find this? The solution from the book was: Note that $\large \sqrt[4] 4 =\sqrt 2$ so this hints that $\sqrt[3] 3$ is the largest. Next the book proved that $\sqrt[3] 3>n^{1/n}$ or $3^n>n^3$ for large enough $n.$",,['algebra-precalculus']
12,Finding the remainder when $5^{55}+3^{55}$ is divided by $16$,Finding the remainder when  is divided by,5^{55}+3^{55} 16,Find the remainder when $5^{55}+3^{55}$ is divided by $16$ . What I try $a^{n}+b^{n}$ is divided by $a+b$ when $n\in $ set of odd natural number. So $5^{55}+3^{55}$ is divided by $5+3=8$ But did not know how to solve original problem Help me please,Find the remainder when is divided by . What I try is divided by when set of odd natural number. So is divided by But did not know how to solve original problem Help me please,5^{55}+3^{55} 16 a^{n}+b^{n} a+b n\in  5^{55}+3^{55} 5+3=8,['algebra-precalculus']
13,How to simplify the nested radical $\sqrt{1 - \frac{\sqrt{3}}{2}}$ by hand?,How to simplify the nested radical  by hand?,\sqrt{1 - \frac{\sqrt{3}}{2}},I was solving a Mock Mathcounts Contest Mock contest (.pdf) written by a user on the Art of Problem Solving Forums. In problem #24 the only thing I couldn't do by hand was simplify the radical mentioned above. Note that the contest should involve math topics accessible to a high performing Mathcounts middle school student. How do you simplify $$\sqrt{1 - \frac{\sqrt{3}}{2}}$$,I was solving a Mock Mathcounts Contest Mock contest (.pdf) written by a user on the Art of Problem Solving Forums. In problem #24 the only thing I couldn't do by hand was simplify the radical mentioned above. Note that the contest should involve math topics accessible to a high performing Mathcounts middle school student. How do you simplify $$\sqrt{1 - \frac{\sqrt{3}}{2}}$$,,"['algebra-precalculus', 'contest-math', 'nested-radicals']"
14,Sine and cosine expression,Sine and cosine expression,,"Find the greatest possible value of $5\cos x + 6\sin x$. I attempted to solve this using graphing, however, the answer appears to be an ugly irrational. Is there a better method of solving this problem? Thank you.","Find the greatest possible value of $5\cos x + 6\sin x$. I attempted to solve this using graphing, however, the answer appears to be an ugly irrational. Is there a better method of solving this problem? Thank you.",,['algebra-precalculus']
15,Calculate $\ln 97$ and $\log_{10} 97$,Calculate  and,\ln 97 \log_{10} 97,"Calculate $\ln 97$ and $\log_{10} 97$ without calculator accurate up to $2$ decimal places. I have rote some value of logs of prime numbers up to $11$. $97$ is a little big. In case it would have been a multiple of smaller primes, I would have used the trick of logarithm identities . But I am confused how to do it, or will it be ok to approximate it to $96$ or $98$. I also don't know much calculus except differentiation and integration. I look for a short and simple way. I have studied maths up to $12$th grade.","Calculate $\ln 97$ and $\log_{10} 97$ without calculator accurate up to $2$ decimal places. I have rote some value of logs of prime numbers up to $11$. $97$ is a little big. In case it would have been a multiple of smaller primes, I would have used the trick of logarithm identities . But I am confused how to do it, or will it be ok to approximate it to $96$ or $98$. I also don't know much calculus except differentiation and integration. I look for a short and simple way. I have studied maths up to $12$th grade.",,"['algebra-precalculus', 'logarithms']"
16,solving $1+\frac{1}{x} \gt 0$,solving,1+\frac{1}{x} \gt 0,"In solving a larger problem, I ran into the following inequality which I must solve: $$ 1+\frac{1}{x} \gt 0.$$ Looking at it for a while, I found that $x\gt 0$ and $x\lt -1$ are solutions. Please how do I formally show that these are indeed the solutions.","In solving a larger problem, I ran into the following inequality which I must solve: $$ 1+\frac{1}{x} \gt 0.$$ Looking at it for a while, I found that $x\gt 0$ and $x\lt -1$ are solutions. Please how do I formally show that these are indeed the solutions.",,['algebra-precalculus']
17,If $f : \mathbb R \rightarrow \mathbb R $ such that $f(x^2+x)+2f(x^2-3x+2) = 9x^2-15x$. Find $f(2016)$.,If  such that . Find .,f : \mathbb R \rightarrow \mathbb R  f(x^2+x)+2f(x^2-3x+2) = 9x^2-15x f(2016),"Determine all $f : \mathbb R \rightarrow \mathbb R $ such that $$f(x^2+x)+2f(x^2-3x+2) = 9x^2-15x$$ for all $x$ . Find $f(2016)$ . Similar problem appeared on this site before: $f(x^2 + x)+2f(x^2 - 3x + 2)=9x^2 - 15x$ then find $f(2016)$ . (The question is now deleted.) The same problem with finding $2011$ (instead of $2016$ ) appeared in 2011 Singapore Mathematical Olympiad as problem 17 ( Wayback Machine ). I’ve tried put $x=0,1$ and got \begin{align*} f(0)+2f(2)&=0\\ f(2)+2f(0)&=-6 \end{align*} which gives me $f(0)=-4$ , $f(2)=2$ . Similarly, if we notice that $x^2+x=x^2-3x+2$ holds for $x=\frac12$ , we can find the value at the point $\frac34=\left(\frac12\right)^2+\frac12$ . But the above doesn’t seem to help for other values. Thank you very much for helping.","Determine all such that for all . Find . Similar problem appeared on this site before: then find . (The question is now deleted.) The same problem with finding (instead of ) appeared in 2011 Singapore Mathematical Olympiad as problem 17 ( Wayback Machine ). I’ve tried put and got which gives me , . Similarly, if we notice that holds for , we can find the value at the point . But the above doesn’t seem to help for other values. Thank you very much for helping.","f : \mathbb R \rightarrow \mathbb R  f(x^2+x)+2f(x^2-3x+2) = 9x^2-15x x f(2016) f(x^2 + x)+2f(x^2 - 3x + 2)=9x^2 - 15x f(2016) 2011 2016 x=0,1 \begin{align*}
f(0)+2f(2)&=0\\
f(2)+2f(0)&=-6
\end{align*} f(0)=-4 f(2)=2 x^2+x=x^2-3x+2 x=\frac12 \frac34=\left(\frac12\right)^2+\frac12","['algebra-precalculus', 'functions', 'polynomials', 'contest-math', 'functional-equations']"
