,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Golomb non decreasing sequence,Golomb non decreasing sequence,,Golomb sequence is a non-decreasing integer sequence where n-th term is equal to number of times n appears in the sequence. It's recursive formula is given by : G(1) = 1 G(n+1) = 1 + G(n + 1 - G(G(n))) It will be very helpful if someone can just explain this recursion and not any kind of closed form solution. I am stuck on this for a few days but still nothing comes to my mind that will explain this recursive formula.,Golomb sequence is a non-decreasing integer sequence where n-th term is equal to number of times n appears in the sequence. It's recursive formula is given by : G(1) = 1 G(n+1) = 1 + G(n + 1 - G(G(n))) It will be very helpful if someone can just explain this recursion and not any kind of closed form solution. I am stuck on this for a few days but still nothing comes to my mind that will explain this recursive formula.,,"['discrete-mathematics', 'recursive-algorithms']"
1,Catalan interpretation,Catalan interpretation,,"I have question and I think the answer is equal with Catalan numbers. The question as follows: The number of the sequence $a_0a_1a_2\cdots a_na_{n+1}$ of integers with $a_i\geq 2, a_0=a_{n+1}=1$ and $a_i \vert (a_{i-1}+a_{i+1})$ , where $1\leq i\leq n$ is equal Catalan numbers. I obtained some values of these sequences: For $n=1$ we have $121$ , For $n=2$ , we have $1231, 1321$ , For $n=3$ , we have $12341, 12531, 13231, 13521, 14321$ For $n=4$ , we have $$123451,123741,125341,125831,127531,132341,132531,135231,135721,138521,143231,143521,147321,154321.$$ I try to define bijection between these sequence and other interoperation of Catalan numbers. Please let me know if you have any comments to help. Thanks.","I have question and I think the answer is equal with Catalan numbers. The question as follows: The number of the sequence of integers with and , where is equal Catalan numbers. I obtained some values of these sequences: For we have , For , we have , For , we have For , we have I try to define bijection between these sequence and other interoperation of Catalan numbers. Please let me know if you have any comments to help. Thanks.","a_0a_1a_2\cdots a_na_{n+1} a_i\geq 2, a_0=a_{n+1}=1 a_i \vert (a_{i-1}+a_{i+1}) 1\leq i\leq n n=1 121 n=2 1231, 1321 n=3 12341, 12531, 13231, 13521, 14321 n=4 123451,123741,125341,125831,127531,132341,132531,135231,135721,138521,143231,143521,147321,154321.","['sequences-and-series', 'combinatorics', 'catalan-numbers']"
2,Counting words with particular order,Counting words with particular order,,"How many possibilites are there to arrange the letters $ABCDEF$ with the condition that $B$ must never directly follow $A$ , $C$ never $B$ , $D$ never $C$ , $E$ never $D$ , $F$ never $E$ . I tried to use the inclusion-exclusion principle: Let $S$ be the set of words consisting of $ABCDEF$ and $A_1$ the words where $B$ does directly follow $A$ and successively to $A_5$ the set of words where $F$ does directly follow $E$ . We then have $\bigl | S\setminus \bigl ( \bigcup_{j=1}^5 A_j\bigr ) \bigr | = |S| + \sum_{k=1}^5 (-1)^k\sum_{A\subset[5], |A|=k} \bigl | \bigcap_{i\in A}A_i\bigr |$ It is clear that $|S|=6!$ . Now for term $-\sum_{j=1}^5 |A_j|$ I computed $ - 5\cdot5!$ , because for all words with e.g. $B$ following $A$ I can think of $AB$ as one fixed element in $ABCDEF$ . But I can't proceed from here, since my method does not work when I intersect the sets $A_j$ . EDIT: As  JMoravitz commented, it should work with this method. I would obtain: $\bigl | S\setminus \bigl ( \bigcup_{j=1}^5 A_j\bigr ) \bigr | =6!-\binom{5}{1}5!+\binom{5}{2}4!-\binom{5}{3}3!+\binom{5}{4}2!-\binom{5}{5}1!$ Is this correct?","How many possibilites are there to arrange the letters with the condition that must never directly follow , never , never , never , never . I tried to use the inclusion-exclusion principle: Let be the set of words consisting of and the words where does directly follow and successively to the set of words where does directly follow . We then have It is clear that . Now for term I computed , because for all words with e.g. following I can think of as one fixed element in . But I can't proceed from here, since my method does not work when I intersect the sets . EDIT: As  JMoravitz commented, it should work with this method. I would obtain: Is this correct?","ABCDEF B A C B D C E D F E S ABCDEF A_1 B A A_5 F E \bigl | S\setminus \bigl ( \bigcup_{j=1}^5 A_j\bigr ) \bigr | = |S| + \sum_{k=1}^5 (-1)^k\sum_{A\subset[5], |A|=k} \bigl | \bigcap_{i\in A}A_i\bigr | |S|=6! -\sum_{j=1}^5 |A_j|  - 5\cdot5! B A AB ABCDEF A_j \bigl | S\setminus \bigl ( \bigcup_{j=1}^5 A_j\bigr ) \bigr | =6!-\binom{5}{1}5!+\binom{5}{2}4!-\binom{5}{3}3!+\binom{5}{4}2!-\binom{5}{5}1!","['combinatorics', 'discrete-mathematics']"
3,Asymptotic of sum with binomial coefficients.,Asymptotic of sum with binomial coefficients.,,"Let $\displaystyle f(n,k) = \sum_{m \le k} \binom{n}{m}$ . We need to show $\displaystyle f(n,k) \sim \frac{2^{nH(k/n)}}{\sqrt{2\pi k(n-k)/n}}(1 + o(1))$ , where $k = o(n)$ and $k \to \infty$ Actually I've thought about three ideas : 1) Consider $\displaystyle \xi _{i}$ be Bernoulli random variables, and use CLT for estimating this sum. 2) Use Stirling approximation. 3) Use Abel summation. The former idea give the worst asymptotic. The second one isn't usable , because $m$ is just a constant for finitely many times. The last idea gives me : (1) = $\displaystyle \sum_{m \le k} \binom{n}{m} = \sum \frac{n!}{m!} \cdot \frac{1}{(n-m)!}$ , let $\displaystyle g(x) = \frac{1}{\Gamma(n-x)}$ and $a_m = n! / m!$ . Hence we have $\displaystyle A(x) = \sum_{m \le x} \frac{n!}{m!} \sim n! e$ , so we would have something like (1) $\displaystyle \sim$ $\displaystyle \frac{en!}{\Gamma(n-k)} + \int_{1}^{k} \frac{en! \Gamma'(n-x)}{\Gamma^2(n-x)} dx$ . Major part of integral gives us $\displaystyle \frac{en!}{\Gamma(n-k)}$ , so we obtain $\displaystyle \frac{2e n!}{\Gamma(n-k)} = \frac{2en!}{(n-k)!}$ even Stirling approximation doesn't give us the mentioned result. Any hint? Attempt (using CLT). Let $S_n = \sum X_i$ , where $X_i$ i.r.v with Bernoulli distribution and $p = 1/2$ . Hence we have $2^n \mathbb{P}( S_n \le k) = \sum ^{k} \binom{n}{m}$ . So we should estimate this probability. Using CLT we have : $ \mathbb{P}\left( \frac{S_n - \mathbb{E}(S_n) }{\sqrt{\mathbb{Var}(S_n)}} \le \frac{k - \mathbb{E}(S_n)}{ \sqrt{\mathbb{Var}(S_n)}}\right)$ . Thus for $n \to \infty$ we have that probability estimates as $F_{Z} \left( \frac{k - n/2}{ \sqrt{n/4}}\right)$ which doesnt give us a given estimation. Maybe this approach can be obtained and upgraded?","Let . We need to show , where and Actually I've thought about three ideas : 1) Consider be Bernoulli random variables, and use CLT for estimating this sum. 2) Use Stirling approximation. 3) Use Abel summation. The former idea give the worst asymptotic. The second one isn't usable , because is just a constant for finitely many times. The last idea gives me : (1) = , let and . Hence we have , so we would have something like (1) . Major part of integral gives us , so we obtain even Stirling approximation doesn't give us the mentioned result. Any hint? Attempt (using CLT). Let , where i.r.v with Bernoulli distribution and . Hence we have . So we should estimate this probability. Using CLT we have : . Thus for we have that probability estimates as which doesnt give us a given estimation. Maybe this approach can be obtained and upgraded?","\displaystyle f(n,k) = \sum_{m \le k} \binom{n}{m} \displaystyle f(n,k) \sim \frac{2^{nH(k/n)}}{\sqrt{2\pi k(n-k)/n}}(1 + o(1)) k = o(n) k \to \infty \displaystyle \xi _{i} m \displaystyle \sum_{m \le k} \binom{n}{m} = \sum \frac{n!}{m!} \cdot \frac{1}{(n-m)!} \displaystyle g(x) = \frac{1}{\Gamma(n-x)} a_m = n! / m! \displaystyle A(x) = \sum_{m \le x} \frac{n!}{m!} \sim n! e \displaystyle \sim \displaystyle \frac{en!}{\Gamma(n-k)} + \int_{1}^{k} \frac{en! \Gamma'(n-x)}{\Gamma^2(n-x)} dx \displaystyle \frac{en!}{\Gamma(n-k)} \displaystyle \frac{2e n!}{\Gamma(n-k)} = \frac{2en!}{(n-k)!} S_n = \sum X_i X_i p = 1/2 2^n \mathbb{P}( S_n \le k) = \sum ^{k} \binom{n}{m}  \mathbb{P}\left( \frac{S_n - \mathbb{E}(S_n) }{\sqrt{\mathbb{Var}(S_n)}} \le \frac{k - \mathbb{E}(S_n)}{ \sqrt{\mathbb{Var}(S_n)}}\right) n \to \infty F_{Z} \left( \frac{k - n/2}{ \sqrt{n/4}}\right)","['sequences-and-series', 'discrete-mathematics', 'proof-verification', 'binomial-coefficients']"
4,Show these 2 expressions are logically equivalent,Show these 2 expressions are logically equivalent,,"Show that $ (p\land r)\oplus(\lnot p\land q) $ and $ (p\lor q)\land (\lnot p \lor r) $ are logically equivalent. I have some trouble with this type of question, especially when it comes to $\oplus$ . After I tried to rewrite the expression with $\land$ and $\lor$ , I got lost.","Show that and are logically equivalent. I have some trouble with this type of question, especially when it comes to . After I tried to rewrite the expression with and , I got lost.", (p\land r)\oplus(\lnot p\land q)   (p\lor q)\land (\lnot p \lor r)  \oplus \land \lor,"['discrete-mathematics', 'logic']"
5,Representing softmax mathematically,Representing softmax mathematically,,"I have softmax as follows: $$\sigma(\mathbf{z})_i = \frac{e^{z_i}}{\sum_{j=1}^K e^{z_j}} \text{ for } i = 1, \dotsc , K \text{ and } \mathbf z=(z_1,\dotsc,z_K) \in\mathbb{R}^K$$ As borrowed from Wikipedia. I have a tensor of dimension $100 \times 100 \times 256$ , let's call this $\mathcal{X}$ . I have a variable that I have to denote just as $\mathbf{x}_{i,j} \in \mathcal{X}$ - I can't use triple indices. I am doing a channel-wise softmax using python. However, I'd also like to write this mathematically but unsure how to represent this along the depth dimension. Here's my attempt at it: $$\sigma(\mathbf{x}_{i,j}) = \frac{e^{\mathbf{x}_{i,j,k'}}}{\sum_{k=1}^{256}{e^{\mathbf{x}_{i,j,k}}}}$$ where $1 \leq k' \leq 256$ . Is this proper notation or does it not have the intended understanding?","I have softmax as follows: As borrowed from Wikipedia. I have a tensor of dimension , let's call this . I have a variable that I have to denote just as - I can't use triple indices. I am doing a channel-wise softmax using python. However, I'd also like to write this mathematically but unsure how to represent this along the depth dimension. Here's my attempt at it: where . Is this proper notation or does it not have the intended understanding?","\sigma(\mathbf{z})_i = \frac{e^{z_i}}{\sum_{j=1}^K e^{z_j}} \text{ for } i = 1, \dotsc , K \text{ and } \mathbf z=(z_1,\dotsc,z_K) \in\mathbb{R}^K 100 \times 100 \times 256 \mathcal{X} \mathbf{x}_{i,j} \in \mathcal{X} \sigma(\mathbf{x}_{i,j}) = \frac{e^{\mathbf{x}_{i,j,k'}}}{\sum_{k=1}^{256}{e^{\mathbf{x}_{i,j,k}}}} 1 \leq k' \leq 256","['discrete-mathematics', 'notation']"
6,Latin Square Problem,Latin Square Problem,,"I would like to create some latin square based problems similar to the ones in these images: But I'm lost about how to pick the ""hint"" numbers (those that are not hidden) so my problem has only one unique solution. Is there a clear defined criteria to accomplish this?","I would like to create some latin square based problems similar to the ones in these images: But I'm lost about how to pick the ""hint"" numbers (those that are not hidden) so my problem has only one unique solution. Is there a clear defined criteria to accomplish this?",,"['abstract-algebra', 'discrete-mathematics']"
7,Show that the number of elements of $X$ belonging to a least $r$ equals to $\sum_{k=r}^n(-1)^{k-r}{k-1\choose r-1}S_k$,Show that the number of elements of  belonging to a least  equals to,X r \sum_{k=r}^n(-1)^{k-r}{k-1\choose r-1}S_k,"Show that the number of elements of $X$ belonging to a least $r$ of the sets $A_1,\ldots,A_n\subset X$ is $$\sum_{k=r}^n(-1)^{k-r}{k-1\choose r-1}S_k.$$ $S_k$ is defined here as: $$ \sum_{1 \le i_1 < \cdots< i_k \le n} |A_{i_1} \cap ... \cap A_{i_k}|$$ My try. From link we know that number of elements of $X$ belonging to $r$ sets is $$ L(k) = \sum_{i=k}^n (-1)^{i-k} \binom{i}{k}S_i $$ So number of elements of $X$ belonging to a least $r$ of the sets is equal to $$L(k) + L(k+1) + L(k+2) + \cdots + L(n) $$ So let do this: \begin{align}  & \binom{r}{r}S_r - \binom{r+1}{r}S_r + \color{red}{\binom{r+2}{r}}S_r -... \pm \binom{n}{r}S_n + \\  & 0 + \binom{r+1}{r+1}S_r - \color{red}{\binom{r+2}{r+1}}S_r +... \mp \binom{n}{r+1}S_n +\\  & 0 + 0 + \color{red}{\binom{r+2}{r+2}}S_r -... \mp \binom{n}{r+2}S_n +  \\&\vdots\\\\ &   0+0+\color{red}{0}+0+0+0+0+0+\cdots \pm S_n \end{align} I think that summing by cols can give me proof. But I have some troubles with proof that: $$\sum _{k=0}^t (-1)^k \binom{r+t}{k+r} = \binom{r+t-1}{r-1}.$$",Show that the number of elements of belonging to a least of the sets is is defined here as: My try. From link we know that number of elements of belonging to sets is So number of elements of belonging to a least of the sets is equal to So let do this: I think that summing by cols can give me proof. But I have some troubles with proof that:,"X r A_1,\ldots,A_n\subset X \sum_{k=r}^n(-1)^{k-r}{k-1\choose r-1}S_k. S_k  \sum_{1 \le i_1 < \cdots< i_k \le n} |A_{i_1} \cap ... \cap A_{i_k}| X r  L(k) = \sum_{i=k}^n (-1)^{i-k} \binom{i}{k}S_i  X r L(k) + L(k+1) + L(k+2) + \cdots + L(n)  \begin{align}  & \binom{r}{r}S_r - \binom{r+1}{r}S_r + \color{red}{\binom{r+2}{r}}S_r -... \pm \binom{n}{r}S_n + \\  & 0 + \binom{r+1}{r+1}S_r - \color{red}{\binom{r+2}{r+1}}S_r +... \mp \binom{n}{r+1}S_n +\\ 
& 0 + 0 + \color{red}{\binom{r+2}{r+2}}S_r -... \mp \binom{n}{r+2}S_n + 
\\&\vdots\\\\ &   0+0+\color{red}{0}+0+0+0+0+0+\cdots \pm S_n \end{align} \sum _{k=0}^t (-1)^k \binom{r+t}{k+r} = \binom{r+t-1}{r-1}.","['combinatorics', 'discrete-mathematics']"
8,"What does the notation [n] in the phrase ""For any subset S of [n]""?","What does the notation [n] in the phrase ""For any subset S of [n]""?",,"I'm trying to understand the sensitivity of boolean functions conjecture... But alas, every paper/blog... uses this notation without defining it. (And it is almost impossible to google for notation) Example of use","I'm trying to understand the sensitivity of boolean functions conjecture... But alas, every paper/blog... uses this notation without defining it. (And it is almost impossible to google for notation) Example of use",,"['discrete-mathematics', 'information-theory']"
9,How many Tromino tilings are there?,How many Tromino tilings are there?,,"Given a $2^k \times 2^k$ grid with $k \geq 1$ , it's well known that it's possible to cover the grid minus one (arbitrary) point with $L$ -trominoes. The gist of the proof involves considering the four $2^{k-1} \times 2^{k-1}$ quadrants of the grid and arguing by induction. I'm wondering whether or not there are known results on the number of such tilings (given the point we want to exclude).","Given a grid with , it's well known that it's possible to cover the grid minus one (arbitrary) point with -trominoes. The gist of the proof involves considering the four quadrants of the grid and arguing by induction. I'm wondering whether or not there are known results on the number of such tilings (given the point we want to exclude).",2^k \times 2^k k \geq 1 L 2^{k-1} \times 2^{k-1},"['combinatorics', 'discrete-mathematics', 'algorithms']"
