,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,If a set contains all accumulation points then it is closed,If a set contains all accumulation points then it is closed,,"It is a question from my complex analysis courses; If a set contains all accumulation points then it is closed Our accumulation point definition is “if a point is an accumulation point of set $S$ , every deleted neighborhood of it contains at least one point of $S$ ” Our closed set definition is “if a set is closed then it contains all boundary points” I cannot prove it without contradiction. I need direct proof. I am confused in does accumulation point mean boundary point? I need your helps. Thanks in advance","It is a question from my complex analysis courses; If a set contains all accumulation points then it is closed Our accumulation point definition is “if a point is an accumulation point of set , every deleted neighborhood of it contains at least one point of ” Our closed set definition is “if a set is closed then it contains all boundary points” I cannot prove it without contradiction. I need direct proof. I am confused in does accumulation point mean boundary point? I need your helps. Thanks in advance",S S,"['complex-analysis', 'analysis']"
1,Justification for a real number to a complex power,Justification for a real number to a complex power,,"I searched extensively online and found that everyone would agree with the following: $2^i = e^{\log{2^i}} = e^{i*\log{2}}$ . About the second equality (taking the $i$ out of the $\log$ ), it seems natural. But I cannot justify this myself. I understand that, $\log(z1*z2) = \log(z1)+\log(z2)$ , and therefore, if I have something like $\log(i^2)$ , then it's just $\log(i*i) = \log(i) + \log(i) = 2\log(i)$ , but this is because we have a rational exponent. How can I do the similar thing for $2^i$ ? Or is there some other way to justify the step pulling the $i$ out of the $log$ ? Thanks very much!","I searched extensively online and found that everyone would agree with the following: . About the second equality (taking the out of the ), it seems natural. But I cannot justify this myself. I understand that, , and therefore, if I have something like , then it's just , but this is because we have a rational exponent. How can I do the similar thing for ? Or is there some other way to justify the step pulling the out of the ? Thanks very much!",2^i = e^{\log{2^i}} = e^{i*\log{2}} i \log \log(z1*z2) = \log(z1)+\log(z2) \log(i^2) \log(i*i) = \log(i) + \log(i) = 2\log(i) 2^i i log,"['complex-analysis', 'complex-numbers']"
2,Evaluating complex integral $\int_{0}^{\pi} \frac {x \sin x}{1+a^2-2a(\cos x)} $ via different contour,Evaluating complex integral  via different contour,\int_{0}^{\pi} \frac {x \sin x}{1+a^2-2a(\cos x)} ,"I got an complex integral $\int_{0}^{\pi} \frac {x \sin > x}{1+a^2-2a(\cos x)} $ for $a \ge 1$ and my given contour is a   rectangle such that $|Re(z)|\le \pi$ and $0 \le |Im(z)| \le h \to  \infty$. I can rewrite the integral as $\int_{0}^{\pi} \frac {x \sin x}{1+a^2-2a(\cos x)} =1/2\int_{- \pi}^{\pi} \frac {x \sin x}{1+a^2-2a(\cos x)} $ and use the substitution: $z = e^{ix}$, $\;$ $\cos x = \frac {e^{ix}-e^{-ix}}{2} = \frac {z + \frac {1}{z}}{2}$,$\;$ $dz = ie^{ix}dx$ We then received the expression for $f(z)$ as $\frac {z(-i)}{1+a^2-a(\frac {1}{z}+z)} $ and we want to find the singularities of this function. After some algebra, we get that we have two singularities at $z = a$ $\;$ & $\;$$z = \frac {1}{a}$, which are poles of the first order. To evaluate that integral we are going to use the residue theorem: $res_a = \lim_{\to a} \frac {z(-i)}{(z-1/a)}= \frac {a(-i)}{(a-1/a)}$ $res_{1/a} = \lim_{\to 1/a} \frac {z(-i)}{(z-a)}=\frac {1/a(-i)}{(-a+1/a)}$ and then $I = 2i\pi (res_a+res_{1/a})$ But this looks like the result if we were integrating around unit circle and I don't understand how that different contour changes the result to $I = \frac {\pi}{2} \frac {Ln(a+1)}{Ln(a)}$, according to my textbook. I was thinking about plugging the residues back to $z = e^{ix}$, but I don't understand how do I get that '+1', etc. There was posted the same integral, but I am interested in that different integration contour.","I got an complex integral $\int_{0}^{\pi} \frac {x \sin > x}{1+a^2-2a(\cos x)} $ for $a \ge 1$ and my given contour is a   rectangle such that $|Re(z)|\le \pi$ and $0 \le |Im(z)| \le h \to  \infty$. I can rewrite the integral as $\int_{0}^{\pi} \frac {x \sin x}{1+a^2-2a(\cos x)} =1/2\int_{- \pi}^{\pi} \frac {x \sin x}{1+a^2-2a(\cos x)} $ and use the substitution: $z = e^{ix}$, $\;$ $\cos x = \frac {e^{ix}-e^{-ix}}{2} = \frac {z + \frac {1}{z}}{2}$,$\;$ $dz = ie^{ix}dx$ We then received the expression for $f(z)$ as $\frac {z(-i)}{1+a^2-a(\frac {1}{z}+z)} $ and we want to find the singularities of this function. After some algebra, we get that we have two singularities at $z = a$ $\;$ & $\;$$z = \frac {1}{a}$, which are poles of the first order. To evaluate that integral we are going to use the residue theorem: $res_a = \lim_{\to a} \frac {z(-i)}{(z-1/a)}= \frac {a(-i)}{(a-1/a)}$ $res_{1/a} = \lim_{\to 1/a} \frac {z(-i)}{(z-a)}=\frac {1/a(-i)}{(-a+1/a)}$ and then $I = 2i\pi (res_a+res_{1/a})$ But this looks like the result if we were integrating around unit circle and I don't understand how that different contour changes the result to $I = \frac {\pi}{2} \frac {Ln(a+1)}{Ln(a)}$, according to my textbook. I was thinking about plugging the residues back to $z = e^{ix}$, but I don't understand how do I get that '+1', etc. There was posted the same integral, but I am interested in that different integration contour.",,"['integration', 'complex-analysis', 'definite-integrals', 'contour-integration', 'residue-calculus']"
3,A topological proof of the Nullhomotopical Cauchy Integral Formula from the Circle Cauchy Integral Formula,A topological proof of the Nullhomotopical Cauchy Integral Formula from the Circle Cauchy Integral Formula,,"I believe there should be a simple topological proof of the Nullhomotopical Cauchy Integral Formula based only on the Cauchy Integral Formula over a Circle, but I can't quite finish the argument and would appreciate some help. (Hopefully I am on the right track.) Nullhomotopical Cauchy Integral Formula : Let $U\subseteq\mathbb{C}$ be an open and path-connected subset, let $z_0\in U$, and let $\gamma\subseteq U$ be some, say, smooth loop such that $z_0\notin\gamma$ and $\gamma\simeq\rm{pt.}$ in $U$, where by abuse of notation $\gamma$ stands for both the curve and its support. If $f:U\to\mathbb{C}$ is a holomorphic function, then: $$ f(z_0)\operatorname{ind}(\gamma,z_0) = \frac{1}{2\pi i}\oint_\gamma\frac{f(z)}{z-z_0}\mathrm{d}z $$ Attempted proof: I know that, being holomorphic, the 1-form $$ \omega:=\frac{f(z)}{z-z_0}\mathrm{d}z $$ is $\mathrm{d}$-closed, hence (its integral is) homotopy-invariant. Since $\gamma\subseteq U\setminus\{z_0\}$ and $[\gamma]=0$ in $\pi_1(U)$, I believe that $[\gamma]$ should induce a well-defined class $[\gamma]'$ in $\pi_1(D\setminus\{z_0\})$, where $D$ is a sufficiently small open disk around $z_0$ contained in $U$, but I don't quite see how to finish this line of reasoning rigorously, assuming it actually makes sense. Any help would be appreciated!","I believe there should be a simple topological proof of the Nullhomotopical Cauchy Integral Formula based only on the Cauchy Integral Formula over a Circle, but I can't quite finish the argument and would appreciate some help. (Hopefully I am on the right track.) Nullhomotopical Cauchy Integral Formula : Let $U\subseteq\mathbb{C}$ be an open and path-connected subset, let $z_0\in U$, and let $\gamma\subseteq U$ be some, say, smooth loop such that $z_0\notin\gamma$ and $\gamma\simeq\rm{pt.}$ in $U$, where by abuse of notation $\gamma$ stands for both the curve and its support. If $f:U\to\mathbb{C}$ is a holomorphic function, then: $$ f(z_0)\operatorname{ind}(\gamma,z_0) = \frac{1}{2\pi i}\oint_\gamma\frac{f(z)}{z-z_0}\mathrm{d}z $$ Attempted proof: I know that, being holomorphic, the 1-form $$ \omega:=\frac{f(z)}{z-z_0}\mathrm{d}z $$ is $\mathrm{d}$-closed, hence (its integral is) homotopy-invariant. Since $\gamma\subseteq U\setminus\{z_0\}$ and $[\gamma]=0$ in $\pi_1(U)$, I believe that $[\gamma]$ should induce a well-defined class $[\gamma]'$ in $\pi_1(D\setminus\{z_0\})$, where $D$ is a sufficiently small open disk around $z_0$ contained in $U$, but I don't quite see how to finish this line of reasoning rigorously, assuming it actually makes sense. Any help would be appreciated!",,"['complex-analysis', 'algebraic-topology']"
4,Linear and algebraic independence of exponentials,Linear and algebraic independence of exponentials,,"Original question Let $P_1,\ldots, P_n$ be distinct polynomials of a complex variable. We suppose that they are without constant term ( $P_i(0)=0$ ). Is it true that the functions $z\mapsto e^{P_i(z)}$ are linearly independant (over $\mathbb{C}$ ) ? Late edit: The proof given in the selected answer proves the following Theorem Let $(P_i)_{i\in I}$ a family of complex univarariate polynomials without constant term. Then if $i\mapsto P_i$ is injective, $(e^{P_i})_{i\in I}$ is a family of (entire) functions linearly independent over $\mathbb{C}[z]$ . One then has the Corollary Under the same conditions (no constant term), if the family $(P_i)_{i\in I}$ is $\mathbb{Z}$ -independant, then $(e^{P_i})_{i\in I}$ is algebraically independant with respect to $\mathbb{C}[z]$ . Proof Call $G$ the family of exponentials ( $G=(e^{P_i})_{i\in I}$ ). For every multiindex $\alpha \in \mathbb{N}^{(I)}$ , one has $$ G^\alpha=\prod_{i\in I} (e^{P_i})^{\alpha(i)}= \prod_{i\in I} (e^{\alpha(i)\,P_i})= e^{\sum_{i\in I}\alpha(i)\,P_i} $$ but the fact that $(P_i)_{i\in I}$ is $\mathbb{Z}$ -independant (linearly) implies (and is indeed equivalent to) $\alpha \mapsto \sum_{i\in I}\alpha(i)\,P_i$ is into. One has, from the theorem, that $(G^\alpha)_{\alpha \in \mathbb{N}^{(I)}}$ is $\mathbb{C}[z]$ -linearly independant which amounts to say that $G$ is algebraically independant over $\mathbb{C}[z]$ .","Original question Let be distinct polynomials of a complex variable. We suppose that they are without constant term ( ). Is it true that the functions are linearly independant (over ) ? Late edit: The proof given in the selected answer proves the following Theorem Let a family of complex univarariate polynomials without constant term. Then if is injective, is a family of (entire) functions linearly independent over . One then has the Corollary Under the same conditions (no constant term), if the family is -independant, then is algebraically independant with respect to . Proof Call the family of exponentials ( ). For every multiindex , one has but the fact that is -independant (linearly) implies (and is indeed equivalent to) is into. One has, from the theorem, that is -linearly independant which amounts to say that is algebraically independant over .","P_1,\ldots, P_n P_i(0)=0 z\mapsto e^{P_i(z)} \mathbb{C} (P_i)_{i\in I} i\mapsto P_i (e^{P_i})_{i\in I} \mathbb{C}[z] (P_i)_{i\in I} \mathbb{Z} (e^{P_i})_{i\in I} \mathbb{C}[z] G G=(e^{P_i})_{i\in I} \alpha \in \mathbb{N}^{(I)} 
G^\alpha=\prod_{i\in I} (e^{P_i})^{\alpha(i)}=
\prod_{i\in I} (e^{\alpha(i)\,P_i})=
e^{\sum_{i\in I}\alpha(i)\,P_i}
 (P_i)_{i\in I} \mathbb{Z} \alpha \mapsto \sum_{i\in I}\alpha(i)\,P_i (G^\alpha)_{\alpha \in \mathbb{N}^{(I)}} \mathbb{C}[z] G \mathbb{C}[z]","['calculus', 'complex-analysis', 'holomorphic-functions']"
5,How to properly deduce the Holomorphic Implicit Function Theorem from the Smooth Real Implicit Function Theorem?,How to properly deduce the Holomorphic Implicit Function Theorem from the Smooth Real Implicit Function Theorem?,,"I have seen at several places, incl. some notes and books, the following inference of the Holomorphic Implicit Function Theorem from the Smooth Real Function Theorem, but I believe this proof to be incorrect or rather incomplete in that it seems to be missing a non-obvious key step. I would like to know how to complete the proof if possible at all. Please note that there are of course other proofs of the Holomorphic Implicit Function Theorem that work, but my question is not about them, but about fixing this one. So, let me illustrate what I have in mind in the case of 2 complex variables: Hol. Impl. Funct. Thm. in 2 var.-s : Let $U,V \subseteq \mathbb{C}$ be open subsets and let $f:U \times V \to \mathbb{C}$ be a holomorphic function. Let $(z_0,w_0) \in U \times V$ be a point such that $f(z_0,w_0) = 0$ and $\frac{\partial f}{\partial w}(z_0,w_0) \neq 0$. Then $z_0$ has an open neighbourhood $\widetilde{U} \subseteq U$ such that there exists a holomorphic function $g: \widetilde{U} \to \mathbb{C}$ with the property $g(z_0)=w_0$ and $\forall z\in \widetilde{U}: f(z,g(z)) = 0$. Proof: By the Real Smooth Implicit Function Theorem there exist an open neighbourhood $\widetilde{U}\ni z_0$, $\widetilde{U}\subseteq U$, and a smooth $g:\widetilde{U} \to \mathbb{C}$ such that $\forall z \in \widetilde{U}: f(z,g(z))=0$ as smooth functions. Thus we only need to show that $g$ is holomorphic in $\widetilde{U}$. Since $f$ is holomorphic in both variables, one computes $$ 0 = \frac{\partial}{\partial\bar{z}} f(z,g(z)) = \frac{\partial f}{\partial w}(z,g(z)) \frac{\partial g}{\partial\bar{z}}, $$ hence at $(z_0,w_0)$ $$ 0 = \frac{\partial f}{\partial w}(z_0,w_0) \frac{\partial g}{\partial\bar{z}}(z_0), $$ from where it follows that $\frac{\partial g}{\partial\bar{z}}(z_0)=0$ since $\frac{\partial f}{\partial w}(z_0,w_0) \neq 0$ by hypothesis. $\Box$ The problem: this only shows that $g$ is complex-differentiable at the point $z_0\in\widetilde{U}$ rather than in all of $\widetilde{U}$, and none of the proofs I have seen actually justifies why the reasoning should extend to the whole neighbourhood. Attempt to rectify the problem : by continuity of $\frac{\partial f}{\partial w}$ there are neighbourhoods $U'\ni z_0$ and $V'\ni w_0$ such that $\forall (z,w)\in U'\times V': \frac{\partial f}{\partial w}(z,w)\neq 0$. So we can take $\widetilde{U}\cap U'$ instead, but this does not suffice because we only know that $g(\widetilde{U}\cap U')\cap V' \ni w_0$, so we don't actually have that $$ \forall z\in \widetilde{U}\cap U': \frac{\partial f}{\partial w}(z,g(z))\neq 0. $$ Is there a way to salvage this proof without resorting to a completely different proof strategy? (For example, a completely different strategy would be to invoke the Holomorphic Inverse Function Theorem.) Feel free to add or remove tags as you see fit.","I have seen at several places, incl. some notes and books, the following inference of the Holomorphic Implicit Function Theorem from the Smooth Real Function Theorem, but I believe this proof to be incorrect or rather incomplete in that it seems to be missing a non-obvious key step. I would like to know how to complete the proof if possible at all. Please note that there are of course other proofs of the Holomorphic Implicit Function Theorem that work, but my question is not about them, but about fixing this one. So, let me illustrate what I have in mind in the case of 2 complex variables: Hol. Impl. Funct. Thm. in 2 var.-s : Let $U,V \subseteq \mathbb{C}$ be open subsets and let $f:U \times V \to \mathbb{C}$ be a holomorphic function. Let $(z_0,w_0) \in U \times V$ be a point such that $f(z_0,w_0) = 0$ and $\frac{\partial f}{\partial w}(z_0,w_0) \neq 0$. Then $z_0$ has an open neighbourhood $\widetilde{U} \subseteq U$ such that there exists a holomorphic function $g: \widetilde{U} \to \mathbb{C}$ with the property $g(z_0)=w_0$ and $\forall z\in \widetilde{U}: f(z,g(z)) = 0$. Proof: By the Real Smooth Implicit Function Theorem there exist an open neighbourhood $\widetilde{U}\ni z_0$, $\widetilde{U}\subseteq U$, and a smooth $g:\widetilde{U} \to \mathbb{C}$ such that $\forall z \in \widetilde{U}: f(z,g(z))=0$ as smooth functions. Thus we only need to show that $g$ is holomorphic in $\widetilde{U}$. Since $f$ is holomorphic in both variables, one computes $$ 0 = \frac{\partial}{\partial\bar{z}} f(z,g(z)) = \frac{\partial f}{\partial w}(z,g(z)) \frac{\partial g}{\partial\bar{z}}, $$ hence at $(z_0,w_0)$ $$ 0 = \frac{\partial f}{\partial w}(z_0,w_0) \frac{\partial g}{\partial\bar{z}}(z_0), $$ from where it follows that $\frac{\partial g}{\partial\bar{z}}(z_0)=0$ since $\frac{\partial f}{\partial w}(z_0,w_0) \neq 0$ by hypothesis. $\Box$ The problem: this only shows that $g$ is complex-differentiable at the point $z_0\in\widetilde{U}$ rather than in all of $\widetilde{U}$, and none of the proofs I have seen actually justifies why the reasoning should extend to the whole neighbourhood. Attempt to rectify the problem : by continuity of $\frac{\partial f}{\partial w}$ there are neighbourhoods $U'\ni z_0$ and $V'\ni w_0$ such that $\forall (z,w)\in U'\times V': \frac{\partial f}{\partial w}(z,w)\neq 0$. So we can take $\widetilde{U}\cap U'$ instead, but this does not suffice because we only know that $g(\widetilde{U}\cap U')\cap V' \ni w_0$, so we don't actually have that $$ \forall z\in \widetilde{U}\cap U': \frac{\partial f}{\partial w}(z,g(z))\neq 0. $$ Is there a way to salvage this proof without resorting to a completely different proof strategy? (For example, a completely different strategy would be to invoke the Holomorphic Inverse Function Theorem.) Feel free to add or remove tags as you see fit.",,"['complex-analysis', 'complex-geometry', 'riemann-surfaces', 'several-complex-variables']"
6,Showing the Composition of Two Polynomials is a Polynomial and the Composition of Two Rational Functions is a Rational Function,Showing the Composition of Two Polynomials is a Polynomial and the Composition of Two Rational Functions is a Rational Function,,"This seems very obvious and I am having a bit of trouble producing a formal proof. sketch proof that the composition of two polynomials is a polynomial Let $$p(z_1)=a_nz^n_1+a_{n-1}z^{n-1}_1+...+a_1z_1+a_0 \\ q(z_2)=b_nz^n_2+b_{n-1}z^{n-1}_2+...+b_1z_2+b_0$$ be two complex polynomials of degree $n$ where $a_n,..,a_0\in\mathbb{C}$ and $b_n,..,b_o\in\mathbb{C}$. Now,  \begin{align} (p\circ q)(z_2)&=p(q(z_2)) \ \ \ \ \ \text{(by definition)}\\ &=a_n(q(z_2))^n+a_{n-1}(q(z_2))^{n-1}+...+a_1(q(z_2))+a_0 \end{align} which is clearly a complex polynomial of degree $n^2$. sketch proof that the composition of two rational functions is a rational function A rational function is a quotient of polynomials. Let $$a(z_1)=\frac{p(z_1)}{q(z_1)}, \ b(z_2)=\frac{p(z_2)}{q(z_2)}$$ Now,  \begin{align} (a\circ b)(z_2)&=a(b(z_2)) \ \ \ \ \ \text{(by definition)} \\ &=\frac{p\left(\frac{p(z_2)}{q(z_2)}\right)}{q\left(\frac{p(z_2)}{q(z_2)}\right)} \\ &=\frac{a_n\left(\frac{p(z_2)}{q(z_2)}\right)^n+a_{n-1}\left(\frac{p(z_2)}{q(z_2)}\right)^{n-1}+...+a_1\left(\frac{p(z_2)}{q(z_2)}\right)+a_0}{b_n\left(\frac{p(z_2)}{q(z_2)}\right)^n+b_{n-1}\left(\frac{p(z_2)}{q(z_2)}\right)^{n-1}+...+b_1\left(\frac{p(z_2)}{q(z_2)}\right)+b_0} \\ \end{align} Notice that $\left(\frac{p(z_2)}{q(z_2)}\right)^i \ \ \ \ (i=n, n-1,..,0)$ is a polynomial as  $$(f\circ g)(z_2)=f(g(z_2))=\left(\frac{p(z_2)}{q(z_2)}\right)^i$$ where $$f(x)=x^i, \ \ g(z_2)=\left(\frac{p(z_2)}{q(z_2)}\right)$$ are both polynomials.  Hence $(a\circ b)(z_2)$ is a rational function as it is the quotient of polynomials.","This seems very obvious and I am having a bit of trouble producing a formal proof. sketch proof that the composition of two polynomials is a polynomial Let $$p(z_1)=a_nz^n_1+a_{n-1}z^{n-1}_1+...+a_1z_1+a_0 \\ q(z_2)=b_nz^n_2+b_{n-1}z^{n-1}_2+...+b_1z_2+b_0$$ be two complex polynomials of degree $n$ where $a_n,..,a_0\in\mathbb{C}$ and $b_n,..,b_o\in\mathbb{C}$. Now,  \begin{align} (p\circ q)(z_2)&=p(q(z_2)) \ \ \ \ \ \text{(by definition)}\\ &=a_n(q(z_2))^n+a_{n-1}(q(z_2))^{n-1}+...+a_1(q(z_2))+a_0 \end{align} which is clearly a complex polynomial of degree $n^2$. sketch proof that the composition of two rational functions is a rational function A rational function is a quotient of polynomials. Let $$a(z_1)=\frac{p(z_1)}{q(z_1)}, \ b(z_2)=\frac{p(z_2)}{q(z_2)}$$ Now,  \begin{align} (a\circ b)(z_2)&=a(b(z_2)) \ \ \ \ \ \text{(by definition)} \\ &=\frac{p\left(\frac{p(z_2)}{q(z_2)}\right)}{q\left(\frac{p(z_2)}{q(z_2)}\right)} \\ &=\frac{a_n\left(\frac{p(z_2)}{q(z_2)}\right)^n+a_{n-1}\left(\frac{p(z_2)}{q(z_2)}\right)^{n-1}+...+a_1\left(\frac{p(z_2)}{q(z_2)}\right)+a_0}{b_n\left(\frac{p(z_2)}{q(z_2)}\right)^n+b_{n-1}\left(\frac{p(z_2)}{q(z_2)}\right)^{n-1}+...+b_1\left(\frac{p(z_2)}{q(z_2)}\right)+b_0} \\ \end{align} Notice that $\left(\frac{p(z_2)}{q(z_2)}\right)^i \ \ \ \ (i=n, n-1,..,0)$ is a polynomial as  $$(f\circ g)(z_2)=f(g(z_2))=\left(\frac{p(z_2)}{q(z_2)}\right)^i$$ where $$f(x)=x^i, \ \ g(z_2)=\left(\frac{p(z_2)}{q(z_2)}\right)$$ are both polynomials.  Hence $(a\circ b)(z_2)$ is a rational function as it is the quotient of polynomials.",,"['complex-analysis', 'functions']"
7,Sum over all inverse zeta nontrivial zeros,Sum over all inverse zeta nontrivial zeros,,Starting from the Hadamard product for the Riemann Zeta Function (assuming the product is taken over matching pairs of zeros) $$\zeta(s)=\frac{e^{(\log(2\pi)-1-\gamma/2)s}}{2(s-1)\Gamma(1+s/2)}\prod_{\rho}\left(1-\frac{s}{\rho} \right)e^{s/\rho}$$ can one derive the exact value of $\sum_{\rho} \frac{1}{\rho}$ to be $$\sum_{\rho} \frac{1}{\rho} = -\log(2\sqrt{\pi})+1+\gamma/2$$ What implications does this have?,Starting from the Hadamard product for the Riemann Zeta Function (assuming the product is taken over matching pairs of zeros) $$\zeta(s)=\frac{e^{(\log(2\pi)-1-\gamma/2)s}}{2(s-1)\Gamma(1+s/2)}\prod_{\rho}\left(1-\frac{s}{\rho} \right)e^{s/\rho}$$ can one derive the exact value of $\sum_{\rho} \frac{1}{\rho}$ to be $$\sum_{\rho} \frac{1}{\rho} = -\log(2\sqrt{\pi})+1+\gamma/2$$ What implications does this have?,,"['complex-analysis', 'riemann-zeta']"
8,Singularity Type Of $f(z^2+z)$,Singularity Type Of,f(z^2+z),"$f(z)$ has essential singularity at $z=0$, what type of singularity $f(z^2+z)$ has? $f(z)$ has essential singularity at $z=0$ so it can be written has $\sum_{n=0}^{-\infty} c_nz^n=c_0+\frac{c_{-1}}{z}+\frac{c_{-2}}{z^2}+...+$ substituting $z=z^2+z$ will leave all the power to be negative e.g  $c_0+\frac{c_{-1}}{z^2+z}+\frac{c_{-2}}{(z^2+z)^2}+...+$ So $f(z^2+z)$ has essential singularity too, moreover can we even ""get rid"" of essential singularity?","$f(z)$ has essential singularity at $z=0$, what type of singularity $f(z^2+z)$ has? $f(z)$ has essential singularity at $z=0$ so it can be written has $\sum_{n=0}^{-\infty} c_nz^n=c_0+\frac{c_{-1}}{z}+\frac{c_{-2}}{z^2}+...+$ substituting $z=z^2+z$ will leave all the power to be negative e.g  $c_0+\frac{c_{-1}}{z^2+z}+\frac{c_{-2}}{(z^2+z)^2}+...+$ So $f(z^2+z)$ has essential singularity too, moreover can we even ""get rid"" of essential singularity?",,"['complex-analysis', 'singularity']"
9,$\int_0^\infty \frac{\sqrt x}{1+x^4} dx$ by residues,by residues,\int_0^\infty \frac{\sqrt x}{1+x^4} dx,"Evaluate $\int_0^\infty \frac{\sqrt x}{1+x^4} dx$ I think I'm on the right path, but I'm not getting the right answer (which is $\frac{\pi}{4 \cos(\frac{\pi}{8})}$). Here is what I have done: Define $f(z) = \frac{\sqrt z}{1+z^4}$ on the upper half circle $\alpha$. The singularities inside this half circle are $w_1 = e^{\frac{\pi i}{4}}$ and $w_2 = -e^{\frac{-\pi i}{4}} = - \bar{w_1}$. Then the integral can be calculated as follows: $$\oint_\alpha f(z) \,dz = 2\pi i (Res(f,w_1)+Res(f,w_2))$$ Calculating residues: $Res(f,w_1) = \frac{\sqrt w_1}{4w_1^3} = \frac{e^{\frac{- \pi i}{8}}}{4i}$ $Res(f,w_2) = \frac{\sqrt w_2}{4w_2^3} = \frac{e^{\frac{ \pi i}{8}}}{4}$ From this, I can already see that this won't give me the right answer, since the final answer does not contain $i$ and my $cos$ is in the numerator ($e^{\frac{- \pi i}{8}} + e^{\frac{ \pi i}{8}} = 2cos(\frac{\pi}{8}))$ Some help would be appreciated! May be I made some mistakes calculating the residues?","Evaluate $\int_0^\infty \frac{\sqrt x}{1+x^4} dx$ I think I'm on the right path, but I'm not getting the right answer (which is $\frac{\pi}{4 \cos(\frac{\pi}{8})}$). Here is what I have done: Define $f(z) = \frac{\sqrt z}{1+z^4}$ on the upper half circle $\alpha$. The singularities inside this half circle are $w_1 = e^{\frac{\pi i}{4}}$ and $w_2 = -e^{\frac{-\pi i}{4}} = - \bar{w_1}$. Then the integral can be calculated as follows: $$\oint_\alpha f(z) \,dz = 2\pi i (Res(f,w_1)+Res(f,w_2))$$ Calculating residues: $Res(f,w_1) = \frac{\sqrt w_1}{4w_1^3} = \frac{e^{\frac{- \pi i}{8}}}{4i}$ $Res(f,w_2) = \frac{\sqrt w_2}{4w_2^3} = \frac{e^{\frac{ \pi i}{8}}}{4}$ From this, I can already see that this won't give me the right answer, since the final answer does not contain $i$ and my $cos$ is in the numerator ($e^{\frac{- \pi i}{8}} + e^{\frac{ \pi i}{8}} = 2cos(\frac{\pi}{8}))$ Some help would be appreciated! May be I made some mistakes calculating the residues?",,['complex-analysis']
