,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,"Why isn't $\int\sin^2(⁡x)\,dx$ equal to $\frac{\sin^3(x)}3\frac{-1}{\cos(x)}+c$?",Why isn't  equal to ?,"\int\sin^2(⁡x)\,dx \frac{\sin^3(x)}3\frac{-1}{\cos(x)}+c","Using the trigonometry ""half-angle"" identity $\sin^2(x)=\frac12(1-\cos(2x))$: $$\int\sin^2(⁡x)\,dx =\int\left(\frac12-\frac12\cos(2x)\right)\,dx =\frac12x-\frac14\sin(2x)+c$$ I know below method is wrong. But following the basic steps of integral that can be used for other functions such as $(2x+1)^2$, why doesn't this step work? $$\int\sin⁡^2(x)\,dx =\frac{\sin^3(x)}3\frac{-1}{\cos(x)}+c$$","Using the trigonometry ""half-angle"" identity $\sin^2(x)=\frac12(1-\cos(2x))$: $$\int\sin^2(⁡x)\,dx =\int\left(\frac12-\frac12\cos(2x)\right)\,dx =\frac12x-\frac14\sin(2x)+c$$ I know below method is wrong. But following the basic steps of integral that can be used for other functions such as $(2x+1)^2$, why doesn't this step work? $$\int\sin⁡^2(x)\,dx =\frac{\sin^3(x)}3\frac{-1}{\cos(x)}+c$$",,"['integration', 'trigonometry']"
1,ellipse uniform perimeter travel?,ellipse uniform perimeter travel?,,I'm trying to come up with a way that as I progress linearly from $0$ to $360$ degrees or $0$ to $2\pi$ radians I have the the corresponding position (P) on the perimeter of an ellipse to also travel on it at a linear speed movement. Thanks,I'm trying to come up with a way that as I progress linearly from $0$ to $360$ degrees or $0$ to $2\pi$ radians I have the the corresponding position (P) on the perimeter of an ellipse to also travel on it at a linear speed movement. Thanks,,"['geometry', 'trigonometry', 'conic-sections']"
2,Locking on a uniformly linearly moving object by rotating the aim from above,Locking on a uniformly linearly moving object by rotating the aim from above,,"Setting . Suppose we have a scene and a spotlight above it that can be turned onto any object on the scene. On the scene we have an object that moves uniformly and linearly. We are given the angular velocity of the spotlight, the speed of the object and initial positions of both. The question is what is the minimal amount of time before we can put the object in the center of the light spot, and at what angle the spotlight should be moved? Mathmatical formulation . Given . Let consider 3d space with Cartesian coordinate system so that the object moves on the plane $xOy$ parallel to the $x$-axis, spotlight is hang at the point $(0,0,h)$ and shines onto $(x_1,y_1,0)$, i.e. onto  $(x_1,y_1)$ on the plane $xOy$. The spotlight angular velocity is $\varphi$. The object initially starts at the point $(x_2,y_2)$ and moves at the speed $v$, so the velocity vector is $(v, 0)$ (or globally $(v, 0, 0)$). To find . The minimal amount of time $t$ before we can put the object in the center of the light spot is the unknown. By that time the object will reach the position $(x_2+t\cdot v, y_2)$, so the spotlight would have to move directly from  $(x_1,y_1)$ onto $(x_2+t\cdot v, y_2)$ by turning through an angle $\beta$, which is the angle between vectors $(x_1,y_1,-h)$ and $(x_2+t\cdot v, y_2, -h)$. Equation . The above gives us the following equation: $$ \frac{\beta}{\varphi} = t, $$ where $\beta$, as was defined before, is the angle between vectors $(x_1,y_1,-h)$ and $(x_2+t\cdot v, y_2,-h)$. Using the formula for cosine between two vectors —  $\cos{\beta}=\frac{\overline{a}\cdot \overline{b}}{|\overline{a}|\cdot|\overline{b}|}$ —  we get: $$ \frac{1}{\varphi}\cos^{-1}\frac{x_1(x_2+t\cdot v)+y_1\cdot y_2 + h^2}{\sqrt{\left(x_1^2+y_1^2+h^2\right)\left((x_2+tv)^2+y_2^2+h^2\right)}} = t, $$ This is too hardcore to my taste and I have no idea how to solve it. Of course I could use the fixed-point iteration to approximate $t$, but I was hoping for the exact solution. Besides I could also run an iterative procedure before formulating this formula, by moving the spotlight onto the current object position, see where the object occures after this and next time move the spotlight onto that new position, and so on. But again this would only approximate the desired result. Is there a way to solve this monstrous equation? Maybe we can reformulate the problem so the equation simplifies? Thank you very much in advance!","Setting . Suppose we have a scene and a spotlight above it that can be turned onto any object on the scene. On the scene we have an object that moves uniformly and linearly. We are given the angular velocity of the spotlight, the speed of the object and initial positions of both. The question is what is the minimal amount of time before we can put the object in the center of the light spot, and at what angle the spotlight should be moved? Mathmatical formulation . Given . Let consider 3d space with Cartesian coordinate system so that the object moves on the plane $xOy$ parallel to the $x$-axis, spotlight is hang at the point $(0,0,h)$ and shines onto $(x_1,y_1,0)$, i.e. onto  $(x_1,y_1)$ on the plane $xOy$. The spotlight angular velocity is $\varphi$. The object initially starts at the point $(x_2,y_2)$ and moves at the speed $v$, so the velocity vector is $(v, 0)$ (or globally $(v, 0, 0)$). To find . The minimal amount of time $t$ before we can put the object in the center of the light spot is the unknown. By that time the object will reach the position $(x_2+t\cdot v, y_2)$, so the spotlight would have to move directly from  $(x_1,y_1)$ onto $(x_2+t\cdot v, y_2)$ by turning through an angle $\beta$, which is the angle between vectors $(x_1,y_1,-h)$ and $(x_2+t\cdot v, y_2, -h)$. Equation . The above gives us the following equation: $$ \frac{\beta}{\varphi} = t, $$ where $\beta$, as was defined before, is the angle between vectors $(x_1,y_1,-h)$ and $(x_2+t\cdot v, y_2,-h)$. Using the formula for cosine between two vectors —  $\cos{\beta}=\frac{\overline{a}\cdot \overline{b}}{|\overline{a}|\cdot|\overline{b}|}$ —  we get: $$ \frac{1}{\varphi}\cos^{-1}\frac{x_1(x_2+t\cdot v)+y_1\cdot y_2 + h^2}{\sqrt{\left(x_1^2+y_1^2+h^2\right)\left((x_2+tv)^2+y_2^2+h^2\right)}} = t, $$ This is too hardcore to my taste and I have no idea how to solve it. Of course I could use the fixed-point iteration to approximate $t$, but I was hoping for the exact solution. Besides I could also run an iterative procedure before formulating this formula, by moving the spotlight onto the current object position, see where the object occures after this and next time move the spotlight onto that new position, and so on. But again this would only approximate the desired result. Is there a way to solve this monstrous equation? Maybe we can reformulate the problem so the equation simplifies? Thank you very much in advance!",,"['algebra-precalculus', 'geometry', 'trigonometry', 'euclidean-geometry', 'classical-mechanics']"
3,Similar Triangles Problem (No corresponding sides),Similar Triangles Problem (No corresponding sides),,"This problem is from a Year 9 Oxford Maths textbook. I have tried to solve it since yesterday to no avail. Here are the questions - It is only (b/c) that I cannot solve, but I included the other questions since it gives us an idea of the methods that they want us to use: a) Using an understanding of angles and parallel lines, explain why the triangles on the right are similar. b) Match corresponding sides and find the scale factor between the two triangles. c) Find the length of the unknown sides I tried using the similar triangles method, but I'm not sure whether it is possible, because there are no corresponding sides, since the corresponding sides of 3, 2 and 7.5 are unknown. I have also tried rotating the smaller triangle into the bigger triangle, to form something like this: From there, I tried to see if I could find the missing variables from comparing the equations but that didn't work either. I found that ab = 15, ac = 22.5 and 2c = 3b, but that didn't help, as a and b had no corresponding sides and were lengths of different triangles. I couldn't find the length of the unknown sides ultimately because there were too many variables. I also tried using lines to cut the triangles in half to form 90 degree angles but that did not work either, because no angles were specified on the problem. I also tried using interior the interior angles of the triangles to try and find the exterior angles to form ""outside triangles"" between the two triangles but that didn't work. How do you solve this problem? I know that there is apparently a specific answer (as shown below), but since there are no corresponding sides, can't any value be placed in a and b, as long as they are to scale? Here are the answers (mouse over to see): a = 2.5, b = 6 I also tried this, but I'm not sure whether it can be proven to be possible. The answer I got by assuming that the height of the triangle was 3 was quite close to the scale factor... When I rounded the scale factor off into a whole number it gave the correct answer for some reason. Can this be proven possible/impossible: Triangles rotated into one big triangle I read the original question on the e-book, but I don't have it now. Here is the original picture of the problem. (very badly taken, question numbers are off the page): Original pic","This problem is from a Year 9 Oxford Maths textbook. I have tried to solve it since yesterday to no avail. Here are the questions - It is only (b/c) that I cannot solve, but I included the other questions since it gives us an idea of the methods that they want us to use: a) Using an understanding of angles and parallel lines, explain why the triangles on the right are similar. b) Match corresponding sides and find the scale factor between the two triangles. c) Find the length of the unknown sides I tried using the similar triangles method, but I'm not sure whether it is possible, because there are no corresponding sides, since the corresponding sides of 3, 2 and 7.5 are unknown. I have also tried rotating the smaller triangle into the bigger triangle, to form something like this: From there, I tried to see if I could find the missing variables from comparing the equations but that didn't work either. I found that ab = 15, ac = 22.5 and 2c = 3b, but that didn't help, as a and b had no corresponding sides and were lengths of different triangles. I couldn't find the length of the unknown sides ultimately because there were too many variables. I also tried using lines to cut the triangles in half to form 90 degree angles but that did not work either, because no angles were specified on the problem. I also tried using interior the interior angles of the triangles to try and find the exterior angles to form ""outside triangles"" between the two triangles but that didn't work. How do you solve this problem? I know that there is apparently a specific answer (as shown below), but since there are no corresponding sides, can't any value be placed in a and b, as long as they are to scale? Here are the answers (mouse over to see): a = 2.5, b = 6 I also tried this, but I'm not sure whether it can be proven to be possible. The answer I got by assuming that the height of the triangle was 3 was quite close to the scale factor... When I rounded the scale factor off into a whole number it gave the correct answer for some reason. Can this be proven possible/impossible: Triangles rotated into one big triangle I read the original question on the e-book, but I don't have it now. Here is the original picture of the problem. (very badly taken, question numbers are off the page): Original pic",,"['geometry', 'trigonometry']"
4,Can $ \sin(\pi - \alpha) $ be written as $\sin(180^{\circ}-\alpha)$?,Can  be written as ?, \sin(\pi - \alpha)  \sin(180^{\circ}-\alpha),"This is a simple question concerning $ \sin(\pi - \alpha) $ when $ \alpha $ is known. Is it correct to write it as $$ \sin(180^{\circ} - \alpha), $$ as $ \pi $ is $ 180^{\circ} $ in radians? For example, $ \sin(\pi - 25^{\circ}) = \sin(155^{\circ}) \approx 0.423 $, and the result is the ratio of the length of the opposite side to the length of the hypotenuse.","This is a simple question concerning $ \sin(\pi - \alpha) $ when $ \alpha $ is known. Is it correct to write it as $$ \sin(180^{\circ} - \alpha), $$ as $ \pi $ is $ 180^{\circ} $ in radians? For example, $ \sin(\pi - 25^{\circ}) = \sin(155^{\circ}) \approx 0.423 $, and the result is the ratio of the length of the opposite side to the length of the hypotenuse.",,['trigonometry']
5,Inverse trigonometry - how does this work?,Inverse trigonometry - how does this work?,,"I'm learning inverse trigonometry functions from reference books,  and certain questions bother me...  They're of the type -  Prove that  $$\arctan(a)  + \arctan(b) + \arctan(c) = \pi$$ And they're usually done by adding the angles in terms of $\tan$, but if $\tan(f) = 0$, $f$ should be $\pi$ or $0$, so how does it serve as a concrete proof? EDIT The proof usually follows the following ""steps"" -  $$let arctan(a) = \alpha, arctan(b) = \beta, arctan(c) = \gamma$$ $$Also, tan(\alpha + \beta + \gamma) = \frac{tan(\alpha) + tan(\beta) + tan(\gamma) - tan(\alpha)tan(\beta)tan(\gamma)}{1 - tan(\alpha)tan(\beta) - tan(\beta)tan(\gamma) - tan(\gamma)tan(\alpha)}$$ And then we subsitute the values into the second identity, and the answer comes out  to be zero, but that doesn't quite prove that the sum of the angles is $\pi$, it could also be $0$, which is my question","I'm learning inverse trigonometry functions from reference books,  and certain questions bother me...  They're of the type -  Prove that  $$\arctan(a)  + \arctan(b) + \arctan(c) = \pi$$ And they're usually done by adding the angles in terms of $\tan$, but if $\tan(f) = 0$, $f$ should be $\pi$ or $0$, so how does it serve as a concrete proof? EDIT The proof usually follows the following ""steps"" -  $$let arctan(a) = \alpha, arctan(b) = \beta, arctan(c) = \gamma$$ $$Also, tan(\alpha + \beta + \gamma) = \frac{tan(\alpha) + tan(\beta) + tan(\gamma) - tan(\alpha)tan(\beta)tan(\gamma)}{1 - tan(\alpha)tan(\beta) - tan(\beta)tan(\gamma) - tan(\gamma)tan(\alpha)}$$ And then we subsitute the values into the second identity, and the answer comes out  to be zero, but that doesn't quite prove that the sum of the angles is $\pi$, it could also be $0$, which is my question",,['trigonometry']
6,Polar to cartesian form of $r=\tan(2θ)$,Polar to cartesian form of,r=\tan(2θ),"I have attempted converting $r=\tan(2θ)$ to cartesian coordinates: $$r=\frac{2\sin(θ)\cos(θ)}{\cos^2(θ)-\sin^2(θ)}$$ $$r=\frac{2r\sin(θ)r\cos(θ)}{r^2\cos^2(θ)-r^2\sin^2(θ)}$$ $r^2 = x^2 + y^2\\ x = r \cos \theta\\ y = r \sin \theta$ $$r=\frac{2xy}{x^2-y^2} $$ $$(x^2+y^2)^{1/2}=\frac{2xy}{x^2-y^2} $$ $$(x^2+y^2)= \left(\frac{2xy}{x^2-y^2}\right)^2 $$ This doesn't graph properly on Wolfram Alpha, so I must have made a mistake.","I have attempted converting $r=\tan(2θ)$ to cartesian coordinates: $$r=\frac{2\sin(θ)\cos(θ)}{\cos^2(θ)-\sin^2(θ)}$$ $$r=\frac{2r\sin(θ)r\cos(θ)}{r^2\cos^2(θ)-r^2\sin^2(θ)}$$ $r^2 = x^2 + y^2\\ x = r \cos \theta\\ y = r \sin \theta$ $$r=\frac{2xy}{x^2-y^2} $$ $$(x^2+y^2)^{1/2}=\frac{2xy}{x^2-y^2} $$ $$(x^2+y^2)= \left(\frac{2xy}{x^2-y^2}\right)^2 $$ This doesn't graph properly on Wolfram Alpha, so I must have made a mistake.",,['trigonometry']
7,Is this a valid proof that sine is continuous at the origin?,Is this a valid proof that sine is continuous at the origin?,,"$$ \text{Let } \left|\sin x - 0\right| < \epsilon. \\ -\epsilon < \sin x < \epsilon \\ \arcsin (-\epsilon) < x < \arcsin (\epsilon) \\ -\arcsin \epsilon < x < \arcsin \epsilon \\ \left|x\right| < \arcsin \epsilon \\ \left|x - 0\right| < \arcsin \epsilon \\ \text{Let } \delta = \arcsin \epsilon. \\ 0 < \left|x - 0\right| < \delta \implies \left|\sin x - 0\right| < \epsilon \\ \lim_{x->0} \sin x = 0 \\ \lim_{x->0} \sin x = \sin 0 \\ \sin x \text{ is continuous at the origin} $$ In particular, is it safe to get from $-\epsilon < \sin x < \epsilon$ to $\arcsin (-\epsilon) < x < \arcsin (\epsilon)$ by applying the inverse function to all sides of the inequality? Can this operation be dangerous for some functions, functions whose inverses don't share a strictly positive or negative relation?","$$ \text{Let } \left|\sin x - 0\right| < \epsilon. \\ -\epsilon < \sin x < \epsilon \\ \arcsin (-\epsilon) < x < \arcsin (\epsilon) \\ -\arcsin \epsilon < x < \arcsin \epsilon \\ \left|x\right| < \arcsin \epsilon \\ \left|x - 0\right| < \arcsin \epsilon \\ \text{Let } \delta = \arcsin \epsilon. \\ 0 < \left|x - 0\right| < \delta \implies \left|\sin x - 0\right| < \epsilon \\ \lim_{x->0} \sin x = 0 \\ \lim_{x->0} \sin x = \sin 0 \\ \sin x \text{ is continuous at the origin} $$ In particular, is it safe to get from $-\epsilon < \sin x < \epsilon$ to $\arcsin (-\epsilon) < x < \arcsin (\epsilon)$ by applying the inverse function to all sides of the inequality? Can this operation be dangerous for some functions, functions whose inverses don't share a strictly positive or negative relation?",,"['calculus', 'trigonometry']"
8,Compute the intersection of the offsets of two tangents between two circles,Compute the intersection of the offsets of two tangents between two circles,,"Pardon the amateurish notation and what's probably a very simple puzzle for most on this site. Still, the solution eludes me.... I have 3 circles $C_R, C_G, C_B$ as shown in the diagram. I know the $x$ and $y$ coords of each circle's center, as well as their respective radii, $r_R, r_G, r_B$. I am looking for the formula to compute the x and y coords of the purple point F in terms of the 3 circles' x , y and r . F is derived from: finding the tangents between 1) $C_R$ and $C_G$ and 2) $C_R$ and $C_B$, offsetting each tangent by 1) $r_G$ and 2) $r_B$ computing the intersection F of the two offset lines (A potentially simplifying assumption here is that $C_G$ and $C_B$ are horizontally aligned, ie their centers always have the same x coordinate)","Pardon the amateurish notation and what's probably a very simple puzzle for most on this site. Still, the solution eludes me.... I have 3 circles $C_R, C_G, C_B$ as shown in the diagram. I know the $x$ and $y$ coords of each circle's center, as well as their respective radii, $r_R, r_G, r_B$. I am looking for the formula to compute the x and y coords of the purple point F in terms of the 3 circles' x , y and r . F is derived from: finding the tangents between 1) $C_R$ and $C_G$ and 2) $C_R$ and $C_B$, offsetting each tangent by 1) $r_G$ and 2) $r_B$ computing the intersection F of the two offset lines (A potentially simplifying assumption here is that $C_G$ and $C_B$ are horizontally aligned, ie their centers always have the same x coordinate)",,"['geometry', 'trigonometry', 'coordinate-systems']"
9,How to determine the optimal length away from the pivot point and angle to the radius to use the least amount of force to rotate the lever?,How to determine the optimal length away from the pivot point and angle to the radius to use the least amount of force to rotate the lever?,,"I'm writing an essay for school in physics and my topic is torque. My topic deals with the elbow joint and the tendon that attaches the radial bone to the biceps, the force that rotates the forearm upward in supentination. The tendon attaches at a certain angle, which causes the force to be at an angle. My research goal is to find the optimal length away from the elbow joint in order to create a joint that requires the least amount of force to rotate it. My set up is that of a third class lever with a weight at the end of the would be radial bone. The force pulls upwards at an angle and attaches at the humerus at a fixed height. H is constant as well and r and mg (the gravitational force on the weight). I know that the torque equation is $\text{torque}=RF\sin(\theta)$ . To produce a certain amount of torque with the least amount of force, both $\theta$ and $R$ have to be at their highest values. However, as $R$ increases, $\theta$ decreases and vice versa. I'm assuming that both will be be the highest they can be in the middle but I don't know how to prove this. Any help at all in how to figure out mathematically which values are best would be greatly appreciated. The link of the picture is below. https://i.sstatic.net/38Cfk.jpg Also, my teacher gave me the equation $\text{sum of torques}= 0 = RF\sin(\theta) - mgr$ (this is assuming that the set up is not rotating or has a constant acceleration). This turns into $RF\sin(\theta)=mgr$ . I'm going to have to graph this equation with the data I collect but I'm not sure how because there are three variables: $\theta$ , $R$ , and $F$ . My teacher vaguely referenced the lever equation and that this cancels out one variable. However, I found the lever equation to be exactly the same as the torque equation. Any help here would be greatly appreciated as well.","I'm writing an essay for school in physics and my topic is torque. My topic deals with the elbow joint and the tendon that attaches the radial bone to the biceps, the force that rotates the forearm upward in supentination. The tendon attaches at a certain angle, which causes the force to be at an angle. My research goal is to find the optimal length away from the elbow joint in order to create a joint that requires the least amount of force to rotate it. My set up is that of a third class lever with a weight at the end of the would be radial bone. The force pulls upwards at an angle and attaches at the humerus at a fixed height. H is constant as well and r and mg (the gravitational force on the weight). I know that the torque equation is . To produce a certain amount of torque with the least amount of force, both and have to be at their highest values. However, as increases, decreases and vice versa. I'm assuming that both will be be the highest they can be in the middle but I don't know how to prove this. Any help at all in how to figure out mathematically which values are best would be greatly appreciated. The link of the picture is below. https://i.sstatic.net/38Cfk.jpg Also, my teacher gave me the equation (this is assuming that the set up is not rotating or has a constant acceleration). This turns into . I'm going to have to graph this equation with the data I collect but I'm not sure how because there are three variables: , , and . My teacher vaguely referenced the lever equation and that this cancels out one variable. However, I found the lever equation to be exactly the same as the torque equation. Any help here would be greatly appreciated as well.",\text{torque}=RF\sin(\theta) \theta R R \theta \text{sum of torques}= 0 = RF\sin(\theta) - mgr RF\sin(\theta)=mgr \theta R F,"['trigonometry', 'physics']"
10,Trigonometric Ratios for angles greater than 90 degrees and the Unit Circle,Trigonometric Ratios for angles greater than 90 degrees and the Unit Circle,,"I am confused about the Unit Circle explanation for the trigonometric ratios for angles greater than 90 degrees. It seems that for the first (top right) quadrant, $\sin(\theta)$ is equivalent to the y-coordinate, because $\sin(\theta)$ = opposite / hypotenuse $\sin(\theta)$ = opposite       [hypotenuse is 1] $\sin(\theta)$ = y-coordinate   [length of opposite side is the y-coordinate] then, as theta extends in counter-clockwise manner to the top left quadrant, it is assumed that $\sin(\theta)$ is the still the value of the y-coordinate. From what I understand, the basis for this is that because $\sin(\theta)$ is equivalent to the y-coordinate in the first quadrant, this extends to all quadrants. But this does not make sense to me because the $\sin(\theta)$ = o/h equation was applicable in the first quadrant but not in the others. It seems to me that there are two definitions for the sine function: The relationship between the opposite side and the hypotenuse for an acute angle in a right-angled triangle The y-coordinate of a point along the unit circle, with angle theta (counter-clockwise from the x-axis) The co-existence of these two definitions is making it confusing for me as it is not clear to me how we can get from the first to the second.","I am confused about the Unit Circle explanation for the trigonometric ratios for angles greater than 90 degrees. It seems that for the first (top right) quadrant, $\sin(\theta)$ is equivalent to the y-coordinate, because $\sin(\theta)$ = opposite / hypotenuse $\sin(\theta)$ = opposite       [hypotenuse is 1] $\sin(\theta)$ = y-coordinate   [length of opposite side is the y-coordinate] then, as theta extends in counter-clockwise manner to the top left quadrant, it is assumed that $\sin(\theta)$ is the still the value of the y-coordinate. From what I understand, the basis for this is that because $\sin(\theta)$ is equivalent to the y-coordinate in the first quadrant, this extends to all quadrants. But this does not make sense to me because the $\sin(\theta)$ = o/h equation was applicable in the first quadrant but not in the others. It seems to me that there are two definitions for the sine function: The relationship between the opposite side and the hypotenuse for an acute angle in a right-angled triangle The y-coordinate of a point along the unit circle, with angle theta (counter-clockwise from the x-axis) The co-existence of these two definitions is making it confusing for me as it is not clear to me how we can get from the first to the second.",,['trigonometry']
