,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,$2\cos(x)+x=0$? Advanced trig. question.,? Advanced trig. question.,2\cos(x)+x=0,"Title says it all: $$2\cos(\theta)+(\theta)=0$$ the interval should be between $0$ to $2\pi$. Been trying to figure this out for quite a while, still no luck. I'm trying to find if the solution exists or not.","Title says it all: $$2\cos(\theta)+(\theta)=0$$ the interval should be between $0$ to $2\pi$. Been trying to figure this out for quite a while, still no luck. I'm trying to find if the solution exists or not.",,['trigonometry']
1,How to calculate civil twilight timings?,How to calculate civil twilight timings?,,"I am writing a program that requires calculations of civil twilight timings. I know how to calculate sunrise and sunset timings(actually I just searched online for a formula and copied it into my code blindly), but I can't find any resources on twilight timings. Everything I know about this is that when the sun elevation is from 0 to -6 degrees, it's civil twilight.","I am writing a program that requires calculations of civil twilight timings. I know how to calculate sunrise and sunset timings(actually I just searched online for a formula and copied it into my code blindly), but I can't find any resources on twilight timings. Everything I know about this is that when the sun elevation is from 0 to -6 degrees, it's civil twilight.",,"['trigonometry', 'spherical-trigonometry']"
2,Integration of a function containing inverse trigonometric functions,Integration of a function containing inverse trigonometric functions,,Q. $$\int \sin\left\{2\tan ^{-1}\left(\sqrt{\frac{3-x}{3+x}}\right)\right\}dx$$ $\implies$ $$\int \sin\left\{\sin ^{-1}\left(\frac{2\left(\sqrt{\frac{3-x}{3+x}}\right)}{1+\left(\sqrt{\frac{3-x}{3+x}}\right)^2}\right)\right\}dx$$ $\implies$ $$\int \:\frac{\left(\sqrt{3^2-x^2}\right)}{3}dx$$ $\implies$ANSWER $=$$$\frac{1}{3}\left(\left[\frac{x}{2}\sqrt{3^2-x^2}\right]+\left[\frac{9}{2}\sin ^{-1}\left(\frac{x}{3}\right)\right]\right)=\left(\left[\frac{x}{6}\sqrt{3^2-x^2}\right]+\left[\frac{3}{2}\sin ^{-1}\left(\frac{x}{3}\right)\right]\right)$$ Am I right?,Q. $$\int \sin\left\{2\tan ^{-1}\left(\sqrt{\frac{3-x}{3+x}}\right)\right\}dx$$ $\implies$ $$\int \sin\left\{\sin ^{-1}\left(\frac{2\left(\sqrt{\frac{3-x}{3+x}}\right)}{1+\left(\sqrt{\frac{3-x}{3+x}}\right)^2}\right)\right\}dx$$ $\implies$ $$\int \:\frac{\left(\sqrt{3^2-x^2}\right)}{3}dx$$ $\implies$ANSWER $=$$$\frac{1}{3}\left(\left[\frac{x}{2}\sqrt{3^2-x^2}\right]+\left[\frac{9}{2}\sin ^{-1}\left(\frac{x}{3}\right)\right]\right)=\left(\left[\frac{x}{6}\sqrt{3^2-x^2}\right]+\left[\frac{3}{2}\sin ^{-1}\left(\frac{x}{3}\right)\right]\right)$$ Am I right?,,"['integration', 'trigonometry', 'inverse', 'indefinite-integrals']"
3,If $y = a\sin{x} + b\cos{x} +C$ then find maxima and minima for $y$.,If  then find maxima and minima for .,y = a\sin{x} + b\cos{x} +C y,I was able to solve it till $$y = \sqrt{(a^2 + b^2)}\sin(\alpha + x)  +  C.$$ But I don't know how to find maxima and minima from here. If $C = 0$ then maxima & minima equals the amplitude of the sine curve but when $C$ is non-zero then? I need help from here onwards.,I was able to solve it till But I don't know how to find maxima and minima from here. If then maxima & minima equals the amplitude of the sine curve but when is non-zero then? I need help from here onwards.,y = \sqrt{(a^2 + b^2)}\sin(\alpha + x)  +  C. C = 0 C,['trigonometry']
4,"Why is that for any trigonometric function $f, f(2\pi + \theta )=f(\theta )$ for any value of $\theta$ [proof reading]",Why is that for any trigonometric function  for any value of  [proof reading],"f, f(2\pi + \theta )=f(\theta ) \theta","Here was the question asked to me ::  Why is that for any trigonometric function $f, f(2\pi + \theta )=f(\theta )$ for any value of $\theta$ I spontaneously said that it was because of their very definition. Here is the complete description of answer i provided. Normally we define trigonometric functions for acute angles using right angled triangle as follows. $$\sin \theta = \frac {opp}{hyp} \qquad  \cos \theta = \frac {adj}{hyp}  \qquad \tan \theta = \frac {opp}{adj}$$ $$\csc \theta = \frac {hyp}{opp} \qquad \sec \theta = \frac {hyp}{adj} \qquad \cot \theta = \frac {adj}{opp}$$ But we can extend our definitions for even other angles using point $P(a,b)$ on cartesian plane as follows Definition of trigonometric functions as i remember Consider a point in cartesian plane in $1^{st}$ quadrant as shown $$\sin \theta = \frac {b}{r} \qquad \cos \theta = \frac {a}{r} \qquad \tan \theta = \frac {b}{a}$$ $$\csc \theta = \frac {r}{b} \qquad \sec \theta = \frac {r}{a} \qquad \cot \theta = \frac {a}{b}$$ Now consider another point in $2^{nd}$ quadrant $$\sin \theta = \frac {b}{r} \qquad\cos \theta = \frac {-a}{r} \qquad \tan \theta = \frac {b}{-a}$$ $$\csc \theta = \frac {r}{b} \qquad \sec \theta = \frac {r}{-a} \qquad \cot \theta = \frac {-a}{b}$$ As you can see we consider the signed values of x and y in the definition keeping in mind that r is always greater than zero. similarly we can extend this definition (in other quadrants) for other angles. so if we rotate the line passing through origin and $P(a,b)$ through an angle of $360^o$ we again reach the same point and hence $f(2\pi + \theta )=f(\theta )$ where f is any trigonometric function. Is my arguement for the question given to me correct ???","Here was the question asked to me ::  Why is that for any trigonometric function $f, f(2\pi + \theta )=f(\theta )$ for any value of $\theta$ I spontaneously said that it was because of their very definition. Here is the complete description of answer i provided. Normally we define trigonometric functions for acute angles using right angled triangle as follows. $$\sin \theta = \frac {opp}{hyp} \qquad  \cos \theta = \frac {adj}{hyp}  \qquad \tan \theta = \frac {opp}{adj}$$ $$\csc \theta = \frac {hyp}{opp} \qquad \sec \theta = \frac {hyp}{adj} \qquad \cot \theta = \frac {adj}{opp}$$ But we can extend our definitions for even other angles using point $P(a,b)$ on cartesian plane as follows Definition of trigonometric functions as i remember Consider a point in cartesian plane in $1^{st}$ quadrant as shown $$\sin \theta = \frac {b}{r} \qquad \cos \theta = \frac {a}{r} \qquad \tan \theta = \frac {b}{a}$$ $$\csc \theta = \frac {r}{b} \qquad \sec \theta = \frac {r}{a} \qquad \cot \theta = \frac {a}{b}$$ Now consider another point in $2^{nd}$ quadrant $$\sin \theta = \frac {b}{r} \qquad\cos \theta = \frac {-a}{r} \qquad \tan \theta = \frac {b}{-a}$$ $$\csc \theta = \frac {r}{b} \qquad \sec \theta = \frac {r}{-a} \qquad \cot \theta = \frac {-a}{b}$$ As you can see we consider the signed values of x and y in the definition keeping in mind that r is always greater than zero. similarly we can extend this definition (in other quadrants) for other angles. so if we rotate the line passing through origin and $P(a,b)$ through an angle of $360^o$ we again reach the same point and hence $f(2\pi + \theta )=f(\theta )$ where f is any trigonometric function. Is my arguement for the question given to me correct ???",,"['algebra-precalculus', 'trigonometry', 'definition']"
5,How is $r(\theta) = \sin \frac\theta2$ symmetric about the x-axis?,How is  symmetric about the x-axis?,r(\theta) = \sin \frac\theta2,I understand how it is symmetric about the $y$-axis. because $r(-\theta) = \sin \left(-\frac\theta2\right)=-\sin \left(\frac\theta2\right)=-r(\theta)$ But how is it symmetric about $x$-axis?,I understand how it is symmetric about the $y$-axis. because $r(-\theta) = \sin \left(-\frac\theta2\right)=-\sin \left(\frac\theta2\right)=-r(\theta)$ But how is it symmetric about $x$-axis?,,"['trigonometry', 'polar-coordinates', 'symmetry']"
6,Proving $\left(\frac{1+\sin x+i\cos x}{1+\sin x-i\cos x}\right)^n=\cos n\left(\frac{\pi }{2}-x\right)+i\sin n\left(\frac{\pi }{2-x}\right)$,Proving,\left(\frac{1+\sin x+i\cos x}{1+\sin x-i\cos x}\right)^n=\cos n\left(\frac{\pi }{2}-x\right)+i\sin n\left(\frac{\pi }{2-x}\right),"How to solve the following question? If $n$ is an integer, show that \begin{eqnarray} \left(\frac{1+\sin x+i\cos x}{1+\sin x-i\cos x}\right)^n=\cos n\left(\frac{\pi }{2}-x\right)+i\sin n\left(\frac{\pi}{2}-x\right) \end{eqnarray} where x is a real number such that $\left(1+\sin x\right)^2+\cos^2x>0$. My work I have no idea how to continue... Thank you for your help.","How to solve the following question? If $n$ is an integer, show that \begin{eqnarray} \left(\frac{1+\sin x+i\cos x}{1+\sin x-i\cos x}\right)^n=\cos n\left(\frac{\pi }{2}-x\right)+i\sin n\left(\frac{\pi}{2}-x\right) \end{eqnarray} where x is a real number such that $\left(1+\sin x\right)^2+\cos^2x>0$. My work I have no idea how to continue... Thank you for your help.",,"['trigonometry', 'complex-numbers']"
7,Solve system of equations with $\sin$ and $\cos$,Solve system of equations with  and,\sin \cos,"Solve system of equations $\begin{cases} 3x^2 + \sin 2y - \cos y - 3 = 0 \\ x^3 - 3x - \sin y - \cos 2y + 3 = 0 \end{cases}$ I tried to use substitution $x = \cos t$ or sth, but I get literally nothing","Solve system of equations $\begin{cases} 3x^2 + \sin 2y - \cos y - 3 = 0 \\ x^3 - 3x - \sin y - \cos 2y + 3 = 0 \end{cases}$ I tried to use substitution $x = \cos t$ or sth, but I get literally nothing",,"['trigonometry', 'systems-of-equations']"
8,Limit with trigonometric function $\lim_{x \to \frac{\pi}{4}} \frac{\tan^2(x)-1}{\cos(x)-\sin(x)}$,Limit with trigonometric function,\lim_{x \to \frac{\pi}{4}} \frac{\tan^2(x)-1}{\cos(x)-\sin(x)},"I have this limit, I have resolved it until a part but I'm stucked now. $$\lim_{x \to \frac{\pi}{4}} \frac{\tan^2(x)-1}{\cos(x)-\sin(x)}$$ $$ \lim_{x \to \frac{\pi}{4}} \frac{\frac{\sin^2(x)}{\cos^2(x)}-\frac{\cos^2(x)}{\cos^2(x)}}{\cos(x)-\sin(x)}$$ $$ \lim_{x \to \frac{\pi}{4}} \frac{\frac{\sin^2(x)-\cos^2(x)}{\cos^2(x)}}{\frac{\cos(x)-\sin(x)}{1}}$$ $$\lim_{x \to \frac{\pi}{4}} \frac{ \sin^2(x)-\cos^2(x)}{\cos^2(x)(\cos(x)-\sin(x)}$$ $$\lim_{x \to \frac{\pi}{4}} \frac{\sin(x)-\cos(x)}{\cos^2(x)}$$ $$\lim_{x \to \frac{\pi}{4}} \frac{\sin(x)}{\cos^2(x)}-\frac{\cos(x)}{\cos^2(x)}$$ $$\lim_{x \to \frac{\pi}{4}} \frac{\sin(x)}{\cos^2(x)}-\frac{1}{\cos(x)}$$ And now I replace by $\frac{\pi}{4}$ and what I get is $0$. What am I doing wrong?","I have this limit, I have resolved it until a part but I'm stucked now. $$\lim_{x \to \frac{\pi}{4}} \frac{\tan^2(x)-1}{\cos(x)-\sin(x)}$$ $$ \lim_{x \to \frac{\pi}{4}} \frac{\frac{\sin^2(x)}{\cos^2(x)}-\frac{\cos^2(x)}{\cos^2(x)}}{\cos(x)-\sin(x)}$$ $$ \lim_{x \to \frac{\pi}{4}} \frac{\frac{\sin^2(x)-\cos^2(x)}{\cos^2(x)}}{\frac{\cos(x)-\sin(x)}{1}}$$ $$\lim_{x \to \frac{\pi}{4}} \frac{ \sin^2(x)-\cos^2(x)}{\cos^2(x)(\cos(x)-\sin(x)}$$ $$\lim_{x \to \frac{\pi}{4}} \frac{\sin(x)-\cos(x)}{\cos^2(x)}$$ $$\lim_{x \to \frac{\pi}{4}} \frac{\sin(x)}{\cos^2(x)}-\frac{\cos(x)}{\cos^2(x)}$$ $$\lim_{x \to \frac{\pi}{4}} \frac{\sin(x)}{\cos^2(x)}-\frac{1}{\cos(x)}$$ And now I replace by $\frac{\pi}{4}$ and what I get is $0$. What am I doing wrong?",,"['calculus', 'limits', 'trigonometry']"
9,Find the angle of a triangle,Find the angle of a triangle,,"I'v tried to solve this problem but did not get the right result. Triangel PQR is PQ = 5,0 cm, QR = 6,3 cm and RP = 7,4 cm. Calculate angle P. I tried to solve it by using by using the following formula $c^2 = a^2 + b^2 - 2abcosP$. The result I get is 41 degrees but the correct result seems to be 57 degrees. I used the following steps. $cosP = (a^2+b^2-c^2)/(2 \cdot a \cdot b )$ Thanks!","I'v tried to solve this problem but did not get the right result. Triangel PQR is PQ = 5,0 cm, QR = 6,3 cm and RP = 7,4 cm. Calculate angle P. I tried to solve it by using by using the following formula $c^2 = a^2 + b^2 - 2abcosP$. The result I get is 41 degrees but the correct result seems to be 57 degrees. I used the following steps. $cosP = (a^2+b^2-c^2)/(2 \cdot a \cdot b )$ Thanks!",,['trigonometry']
