,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Is there a standard name for a category all of whose contravariant hom functors are sheaves?,Is there a standard name for a category all of whose contravariant hom functors are sheaves?,,"What prompted this question is the definition of a  pseudogroup in nlab : Given a X a topological space. Then a pseudogroup is a subgroupoid of the groupoid of transitions between open sets in X, contains the groupoid of identity transitions, and satisfies a sheaf condition. (Pseudogroups of continuous/smooth transitions are used to define the atlases for manifolds of the respective kind). It seems to me a pseudogroup is morally a groupoid G that satisfies the sheaf condition for each presheaf G[-,V] for V an object of G.","What prompted this question is the definition of a  pseudogroup in nlab : Given a X a topological space. Then a pseudogroup is a subgroupoid of the groupoid of transitions between open sets in X, contains the groupoid of identity transitions, and satisfies a sheaf condition. (Pseudogroups of continuous/smooth transitions are used to define the atlases for manifolds of the respective kind). It seems to me a pseudogroup is morally a groupoid G that satisfies the sheaf condition for each presheaf G[-,V] for V an object of G.",,"['differential-geometry', 'category-theory']"
1,Prove that curve with zero torsion is planar,Prove that curve with zero torsion is planar,,"I have proved that a planar curve of zero curvature is a straight line. It follows from the Frenet equations. But now I need to prove that if $\varkappa=0$, then the space curve $\mathbf{r}(t)$ is planar. From the condition and the Frenet equations it follows that $$ \left\{ \begin{aligned} \frac{d}{ds}\mathbf{v}&=k(s)\mathbf{n}(s),\\ \frac{d}{ds}\mathbf{n}&=-k(s)\mathbf{v}(s),\\ \frac{d}{ds}\mathbf{b}&=0.\\ \end{aligned} \right. $$ But how can be technically deduced from these equations that the curve is planar? Update: from a related question planar curve if and only if torsion I have realized that I need to show that $(\mathbf{r}(t)-\mathbf{r}(t_0))\cdot\mathbf{b}(t)=0$ for any $t$ and some $t_0$. The question now is how to do that. I appreciate any help.","I have proved that a planar curve of zero curvature is a straight line. It follows from the Frenet equations. But now I need to prove that if $\varkappa=0$, then the space curve $\mathbf{r}(t)$ is planar. From the condition and the Frenet equations it follows that $$ \left\{ \begin{aligned} \frac{d}{ds}\mathbf{v}&=k(s)\mathbf{n}(s),\\ \frac{d}{ds}\mathbf{n}&=-k(s)\mathbf{v}(s),\\ \frac{d}{ds}\mathbf{b}&=0.\\ \end{aligned} \right. $$ But how can be technically deduced from these equations that the curve is planar? Update: from a related question planar curve if and only if torsion I have realized that I need to show that $(\mathbf{r}(t)-\mathbf{r}(t_0))\cdot\mathbf{b}(t)=0$ for any $t$ and some $t_0$. The question now is how to do that. I appreciate any help.",,['differential-geometry']
2,Euler characteristic of sphere with a hole,Euler characteristic of sphere with a hole,,"The topologically invariant Euler characteristic of a 2-surface is given by $\chi=\frac{1}{4\pi}\int\sqrt{g}\mathcal{R}$ (where $\mathcal{R}$ is the scalar curvature) and is equivalent to $\chi=2-2g - b$ for a surface with $g$ handles and $b$ boundaries. For a sphere this is simple, $\sqrt{g}=R^2$ and $\mathcal{R}=\frac{2}{R^2}$, where $R$ is the radius. Therefore, $\chi=2$, as suggested by the second formula above. If we wanted to add a boundary, we could take the usual metric \begin{equation} \mathrm{d}s^2=\mathrm{d}\theta^2 + \sin^2{\theta} \mathrm{d}\phi^2 \end{equation} and limit $\theta$ to $0\leq\theta\leq\theta_0$, with $\theta_0<\pi$. We have added a hole in the sphere, thus adding a boundary, so the Euler charateristic should be 1. By the first formula, however, we get $\chi=(1-\cos^{-1}{\theta_0})$. Moreover, this should be topologically equivalent to a flat disc, on which we may take a flat metric, so $\mathcal{R}=0$ and $\chi=0$. Where have I gone wrong? Many thanks in advance.","The topologically invariant Euler characteristic of a 2-surface is given by $\chi=\frac{1}{4\pi}\int\sqrt{g}\mathcal{R}$ (where $\mathcal{R}$ is the scalar curvature) and is equivalent to $\chi=2-2g - b$ for a surface with $g$ handles and $b$ boundaries. For a sphere this is simple, $\sqrt{g}=R^2$ and $\mathcal{R}=\frac{2}{R^2}$, where $R$ is the radius. Therefore, $\chi=2$, as suggested by the second formula above. If we wanted to add a boundary, we could take the usual metric \begin{equation} \mathrm{d}s^2=\mathrm{d}\theta^2 + \sin^2{\theta} \mathrm{d}\phi^2 \end{equation} and limit $\theta$ to $0\leq\theta\leq\theta_0$, with $\theta_0<\pi$. We have added a hole in the sphere, thus adding a boundary, so the Euler charateristic should be 1. By the first formula, however, we get $\chi=(1-\cos^{-1}{\theta_0})$. Moreover, this should be topologically equivalent to a flat disc, on which we may take a flat metric, so $\mathcal{R}=0$ and $\chi=0$. Where have I gone wrong? Many thanks in advance.",,"['algebraic-topology', 'differential-geometry']"
3,Tangent bundle of the projective space.,Tangent bundle of the projective space.,,"I would like to know how does one imagine/write-down the tangent bundle of the real/complex projective space. Is there something simplifying that happens especially for $\mathbb{RP}^1$? Isn't there some relationship of this tangent bundle to spheres and Möbius bands? I can write down transition functions on these but that doesn't answer ""what"" is the tangent bundle. I vaguely know that Möbius band can be imagined as the anti-podal identification of the normal bundle on the circle. What is the exact statement and how to see that? Since projective spaces are easier to think of as quotients of simpler spaces like spheres I am motivated to ask the following question, In general if a group action on a manifold is such that the quotient space is again a manifold then the same action will also do a quotient of the tangent bundle. Now is the quotient of the tangent bundle (will that be again a vector bundle?) anyway related to the tangent bundle of the quotient space?","I would like to know how does one imagine/write-down the tangent bundle of the real/complex projective space. Is there something simplifying that happens especially for $\mathbb{RP}^1$? Isn't there some relationship of this tangent bundle to spheres and Möbius bands? I can write down transition functions on these but that doesn't answer ""what"" is the tangent bundle. I vaguely know that Möbius band can be imagined as the anti-podal identification of the normal bundle on the circle. What is the exact statement and how to see that? Since projective spaces are easier to think of as quotients of simpler spaces like spheres I am motivated to ask the following question, In general if a group action on a manifold is such that the quotient space is again a manifold then the same action will also do a quotient of the tangent bundle. Now is the quotient of the tangent bundle (will that be again a vector bundle?) anyway related to the tangent bundle of the quotient space?",,['differential-geometry']
4,What is the modulus of a tensor on a Riemannian 3-manifold?,What is the modulus of a tensor on a Riemannian 3-manifold?,,"Let $v^i$ be a vector on a Riemannian 3-manifold with metric $g_{ij}$ embedded inside a 3+1 space-time such that for some constant $N_M$ it satisfies the inequality $g_{ij}v^iv^j \leq  N_M ^2$. Let $K$ be a symmetric rank-2 tensor on the 3-manifold. Then apparently the following holds: $$\vert K_{ij} v^i v^j \vert \leq \vert K \vert _g N_M ^2.$$ This looks like some sort of a Cauchy-Schwarz inequality but given that $K$ is a tensor as described, I don't understand what the notation on the RHS means. For a rank-2 symmetric tensor $K$ what does $\vert K \vert _g$ mean? If one knows that for some function $N$, $g_{ij}v^iv^j \leq  N^2,$ where the function $N$ is itself bounded between constants $$N_m \leq N \leq N_M,$$ then using inequalities like the above one can apparently show the following bound: $$\int _{t_1} ^t \frac{1}{N} \Big(-v^i \partial _i N - \frac{dN}{dt} + K_{ij}v^iv^j\Big) dt  \leq -2\log N_m + \frac{1}{N_m} \int _{t_1}^t (\vert \nabla N \vert _g N_M + \vert K \vert _g N_M ^2 )dt,$$ for some fixed $t_1$ and $t$. I can't understand that first ""log"" term in the above. Also once the above bound is shown does it follow that the integral can be unbounded above or below depending solely on the property of the function $N$? If yes then what would be needed of $N$ to make the integral unbounded above or below?","Let $v^i$ be a vector on a Riemannian 3-manifold with metric $g_{ij}$ embedded inside a 3+1 space-time such that for some constant $N_M$ it satisfies the inequality $g_{ij}v^iv^j \leq  N_M ^2$. Let $K$ be a symmetric rank-2 tensor on the 3-manifold. Then apparently the following holds: $$\vert K_{ij} v^i v^j \vert \leq \vert K \vert _g N_M ^2.$$ This looks like some sort of a Cauchy-Schwarz inequality but given that $K$ is a tensor as described, I don't understand what the notation on the RHS means. For a rank-2 symmetric tensor $K$ what does $\vert K \vert _g$ mean? If one knows that for some function $N$, $g_{ij}v^iv^j \leq  N^2,$ where the function $N$ is itself bounded between constants $$N_m \leq N \leq N_M,$$ then using inequalities like the above one can apparently show the following bound: $$\int _{t_1} ^t \frac{1}{N} \Big(-v^i \partial _i N - \frac{dN}{dt} + K_{ij}v^iv^j\Big) dt  \leq -2\log N_m + \frac{1}{N_m} \int _{t_1}^t (\vert \nabla N \vert _g N_M + \vert K \vert _g N_M ^2 )dt,$$ for some fixed $t_1$ and $t$. I can't understand that first ""log"" term in the above. Also once the above bound is shown does it follow that the integral can be unbounded above or below depending solely on the property of the function $N$? If yes then what would be needed of $N$ to make the integral unbounded above or below?",,['differential-geometry']
5,Mercator Projection.,Mercator Projection.,,"I am trying to derive the metrics for the  Mercator Projection using standard spherical coordinates $f(\phi, \theta) = (\cos\phi \cos\theta, \sin\phi \cos\theta, \sin\theta)  $ . For simplicity, I consider the radius of the Earth is equal to 1. Then I am using a quadratic differential of the first fundamental form: $ds^2=Edu^2+2FDuDv+Gdv^2$ ; where $E, F, G$ are elements of the matrix representation of the first fundamental form of $f$ , that is $E = \cos^2\theta; F =0$ , and $G=1$ . So the metrics of the sphere is $ds^2=\cos^2\theta d\phi^2+d\theta^2$ . I am looking for projections: functions $x=x(\phi,\theta); y=y(\phi,\theta)$ . Next, I let loxodrome be a function $\phi=\phi(\theta)$ then the velocity vector will be $v=(\phi',1)$ . And meridian has a condition $\phi = const$ , then as a parameter, I choose $\theta$ , which gives me a velocity vector $m =(0,1)$ . Then the loxodrome should make a constant angle $\psi$ with the meridian. So I can write: $ \cos\psi =\frac{\lt v,m \gt}{\Vert v \Vert \Vert m \Vert} = \frac{1}{ \sqrt{ \cos^2\theta \phi'^2 +1}  } $ . I understand the last expression. But can someone explain to me the length of the velocity vector $v$ ? Thank you.","I am trying to derive the metrics for the  Mercator Projection using standard spherical coordinates . For simplicity, I consider the radius of the Earth is equal to 1. Then I am using a quadratic differential of the first fundamental form: ; where are elements of the matrix representation of the first fundamental form of , that is , and . So the metrics of the sphere is . I am looking for projections: functions . Next, I let loxodrome be a function then the velocity vector will be . And meridian has a condition , then as a parameter, I choose , which gives me a velocity vector . Then the loxodrome should make a constant angle with the meridian. So I can write: . I understand the last expression. But can someone explain to me the length of the velocity vector ? Thank you.","f(\phi, \theta) = (\cos\phi \cos\theta, \sin\phi \cos\theta, \sin\theta)   ds^2=Edu^2+2FDuDv+Gdv^2 E, F, G f E = \cos^2\theta; F =0 G=1 ds^2=\cos^2\theta d\phi^2+d\theta^2 x=x(\phi,\theta); y=y(\phi,\theta) \phi=\phi(\theta) v=(\phi',1) \phi = const \theta m =(0,1) \psi  \cos\psi =\frac{\lt v,m \gt}{\Vert v \Vert \Vert m \Vert} = \frac{1}{ \sqrt{ \cos^2\theta \phi'^2 +1}  }  v",['differential-geometry']
6,Differentiating curves given by curves in a Lie group acting on a point,Differentiating curves given by curves in a Lie group acting on a point,,This is a problem I keep running into and I feel it is likely a really basic fact that I am forgetting/missing but I haven't been able to see a way through. Suppose I have a curve in a Lie group: $\varphi:I\to G$ and I let that act on a point $v$ in some representation $V$ of $G$ to make a curve there. $$\sigma := \varphi \cdot v : I \to V.$$ How can I write the derivative $\sigma'$ in terms of $v$ and $\varphi$ ? For simplicity I am happy if that representation is the adjoint one $V = \mathfrak{g}$ and conversely for more complexity I would love an answer for when $v$ is replaced by a map $I \to V$ . One guess might be to use the logarithmic derivative $\varphi^{-1} \cdot \varphi'$ in some way so we can get a curve in the Lie algebra to act on $v$ : $$ \varphi^{-1}(\varphi \cdot v)' = (\varphi^{-1} \cdot \varphi')\cdot v.$$ Both sides here are curves in $V$ but I can't see why such a thing would be true. Is there some approachable way of computing $(\varphi \cdot v)'$ here or is this a foolish endeavour?,This is a problem I keep running into and I feel it is likely a really basic fact that I am forgetting/missing but I haven't been able to see a way through. Suppose I have a curve in a Lie group: and I let that act on a point in some representation of to make a curve there. How can I write the derivative in terms of and ? For simplicity I am happy if that representation is the adjoint one and conversely for more complexity I would love an answer for when is replaced by a map . One guess might be to use the logarithmic derivative in some way so we can get a curve in the Lie algebra to act on : Both sides here are curves in but I can't see why such a thing would be true. Is there some approachable way of computing here or is this a foolish endeavour?,\varphi:I\to G v V G \sigma := \varphi \cdot v : I \to V. \sigma' v \varphi V = \mathfrak{g} v I \to V \varphi^{-1} \cdot \varphi' v  \varphi^{-1}(\varphi \cdot v)' = (\varphi^{-1} \cdot \varphi')\cdot v. V (\varphi \cdot v)',"['differential-geometry', 'lie-groups', 'lie-algebras']"
7,"Symbol of $d^*$, the adjoint of the exterior derivative $d: \Omega^k(M) \to \Omega^{k+1}(M)$","Symbol of , the adjoint of the exterior derivative",d^* d: \Omega^k(M) \to \Omega^{k+1}(M),"In my Global Analysis course we are studying the symbols of differential operator. We did the example of the Laplacian $\Delta = dd^* + d^*d$ but there is something I do not really understand. Let me explain. For $d: \Omega^k(M) \to \Omega^{k+1}(M)$ it is not too hard to show that, for $\xi \in T^*M$ and $\alpha \in \Lambda^kT^*M$ we have that $$\sigma(d)(\xi)\alpha = i \xi \wedge \alpha \in \Lambda^{k+1}T^*M,$$ where $\sigma(d)$ stands for the symbol of the operator $d$ . Now we know that $$\sigma(d^*)(\xi) = \sigma(d)^*(\xi):\Lambda^{k+1}T^*M \to \Lambda^{k}T^*M$$ for $\sigma(d)^*$ the hermitian dual of $\sigma(d)$ . From there my teacher deduced that, for $\omega \in \Lambda^{k+1}T^*M$ , $$\sigma(d)^*(\xi)\omega = -i \iota_{\xi_\sharp}(\omega)$$ where $\xi_\sharp\in TM$ is the metric dual of $\xi$ , i.e. $$g(\xi_\sharp, v) = \xi(v), \quad \forall v \in TM$$ and $\iota_{\xi_\sharp}(\omega)$ is the contraction $$\iota_{\xi_\sharp}(\omega) = \omega(\xi_\sharp, \cdot, \ldots, \cdot).$$ Therefore, we can compute the symbol of $\Delta$ as \begin{align} \sigma(\Delta)(\xi)\alpha &= \sigma(d) \circ \sigma(d^*)(\xi)\alpha + \sigma(d^*) \circ \sigma(d)(\xi)\alpha\\ &= \xi \wedge \iota_{\xi_\sharp}(\alpha) + \iota_{\xi_\sharp}(\xi \wedge \alpha)\\ &= \xi \wedge \iota_{\xi_\sharp}(\alpha) + |\xi|^2 \alpha - \xi \wedge \iota_{\xi_\sharp}(\alpha)\\ &= |\xi|^2\alpha \end{align} so that $\sigma(\Delta)(\xi) = |\xi|^2 \text{Id}_{\Lambda^{k}T^*M}.$ Now the thing is that I really don't understand how to deduce the form of $\sigma(d)^*(\xi)$ , could one of you explain how  he got this ?","In my Global Analysis course we are studying the symbols of differential operator. We did the example of the Laplacian but there is something I do not really understand. Let me explain. For it is not too hard to show that, for and we have that where stands for the symbol of the operator . Now we know that for the hermitian dual of . From there my teacher deduced that, for , where is the metric dual of , i.e. and is the contraction Therefore, we can compute the symbol of as so that Now the thing is that I really don't understand how to deduce the form of , could one of you explain how  he got this ?","\Delta = dd^* + d^*d d: \Omega^k(M) \to \Omega^{k+1}(M) \xi \in T^*M \alpha \in \Lambda^kT^*M \sigma(d)(\xi)\alpha = i \xi \wedge \alpha \in \Lambda^{k+1}T^*M, \sigma(d) d \sigma(d^*)(\xi) = \sigma(d)^*(\xi):\Lambda^{k+1}T^*M \to \Lambda^{k}T^*M \sigma(d)^* \sigma(d) \omega \in \Lambda^{k+1}T^*M \sigma(d)^*(\xi)\omega = -i \iota_{\xi_\sharp}(\omega) \xi_\sharp\in TM \xi g(\xi_\sharp, v) = \xi(v), \quad \forall v \in TM \iota_{\xi_\sharp}(\omega) \iota_{\xi_\sharp}(\omega) = \omega(\xi_\sharp, \cdot, \ldots, \cdot). \Delta \begin{align}
\sigma(\Delta)(\xi)\alpha &= \sigma(d) \circ \sigma(d^*)(\xi)\alpha + \sigma(d^*) \circ \sigma(d)(\xi)\alpha\\
&= \xi \wedge \iota_{\xi_\sharp}(\alpha) + \iota_{\xi_\sharp}(\xi \wedge \alpha)\\
&= \xi \wedge \iota_{\xi_\sharp}(\alpha) + |\xi|^2 \alpha - \xi \wedge \iota_{\xi_\sharp}(\alpha)\\
&= |\xi|^2\alpha
\end{align} \sigma(\Delta)(\xi) = |\xi|^2 \text{Id}_{\Lambda^{k}T^*M}. \sigma(d)^*(\xi)","['differential-geometry', 'laplacian', 'global-analysis']"
8,Doubt in the definition of manifolds?,Doubt in the definition of manifolds?,,"Let $M$ be a Hausdorff space. Assume that there exists an open covering $\{U_{\alpha} : \alpha \in A\}$ of $M$ and homeomorphisms $\varphi_{\alpha}$ , from $U_{\alpha}$ onto an open subset $\varphi_{\alpha}(U_{\alpha})$ of $\mathbb{R}^m(\alpha)$ with $m(\alpha)$ a nonnegative integer. There exists $k \in \mathbb{N} \cup \infty$ such that whenever for $\alpha,\beta \in A$ we have then the map $U_{\alpha} \cap U_{\beta} \ne \phi$ then the map: $$\varphi_{\alpha} \circ \varphi_{\beta}^{-1}:\varphi_{\beta}(U_{\alpha} \cap U_{\beta}) \to \varphi_{\alpha}(U_{\alpha} \cap U_{\beta})$$ is $C^k$ . The intuition of the definition behind the manifold is that it behaves locally as a subset of $\mathbb{R}^n$ ( there exists a homeomorphism between $U_p$ a neihbourhood of all possible points $p \in M $ such that $\varphi(U_p)$ is a subset of $\mathbb{R}^n$ ) such that any function $f:U \to \mathbb{R}$ is $C^k$ [( $f \circ \varphi^{-1}):\varphi(U) \to \mathbb{R} $ is $C^k$ ( $k$ times differentiable)]. I can understand the first line of the definition but I am stuck with $$\varphi_{\alpha} \circ \varphi_{\beta}^{-1}:\varphi_{\beta}(U_{\alpha} \cap U_{\beta}) \to \varphi_{\alpha}(U_{\alpha} \cap U_{\beta}) is C^k $$ - how is it related?","Let be a Hausdorff space. Assume that there exists an open covering of and homeomorphisms , from onto an open subset of with a nonnegative integer. There exists such that whenever for we have then the map then the map: is . The intuition of the definition behind the manifold is that it behaves locally as a subset of ( there exists a homeomorphism between a neihbourhood of all possible points such that is a subset of ) such that any function is [( is ( times differentiable)]. I can understand the first line of the definition but I am stuck with - how is it related?","M \{U_{\alpha} : \alpha \in A\} M \varphi_{\alpha} U_{\alpha} \varphi_{\alpha}(U_{\alpha}) \mathbb{R}^m(\alpha) m(\alpha) k \in \mathbb{N} \cup \infty \alpha,\beta \in A U_{\alpha} \cap U_{\beta} \ne \phi \varphi_{\alpha} \circ \varphi_{\beta}^{-1}:\varphi_{\beta}(U_{\alpha} \cap U_{\beta}) \to \varphi_{\alpha}(U_{\alpha} \cap U_{\beta}) C^k \mathbb{R}^n U_p p \in M  \varphi(U_p) \mathbb{R}^n f:U \to \mathbb{R} C^k f \circ \varphi^{-1}):\varphi(U) \to \mathbb{R}  C^k k \varphi_{\alpha} \circ \varphi_{\beta}^{-1}:\varphi_{\beta}(U_{\alpha} \cap U_{\beta}) \to \varphi_{\alpha}(U_{\alpha} \cap U_{\beta}) is C^k ","['differential-geometry', 'manifolds']"
9,Riemannian homogeneous aspherical iff flat torus,Riemannian homogeneous aspherical iff flat torus,,"We say that a connected manifold $ M $ is aspherical if $$ \pi_n(M) = 0 $$ for all $ n \geq 2 $ . Equip $ M $ with a metric $ g $ such that $ (M,g) $ is Riemannian homogeneous (i.e. the isometry group acts transitively). If $ M $ is a compact Riemannian homogeneous aspherical manifold must $ M $ be a flat torus? I believe the answer is yes. Here is the proof: A compact aspherical manifold (indeed any finite CW complex) has torsion free fundamental group. Since $ M $ is compact Riemannian homogeneous then by Transitive action by compact Lie group implies almost abelian fundamental group the commutator subgroup of the fundamental group must be finite. But $ \pi_1(M) $ is torsion free so any finite subgroup is trivial. Thus the commutator subgroup is trivial. In other words $ \pi_1(M) $ is abelian. Since $ M $ is compact $ \pi_1(M) $ is finitely generated. So $ \pi_1(M) $ is a finitely generated torsion free abelian group $$ \pi_1(M) \cong \mathbb{Z}^n $$ Assuming that a compact Riemannian homogeneous $ K(\mathbb{Z}^n,1) $ must be a flat torus that completes the proof. But I'm not quite sure how to show that a compact Riemannian homogeneous $ K(\mathbb{Z}^n,1) $ must be a flat torus. What about the case where $ M $ is Riemannian homogenous aspherical but not compact? A Riemannian homogeneous manifold is an isometric product of a contractible piece with a Riemannian homogeneous compact piece. See https://mathoverflow.net/questions/410334/noncompact-riemannian-homogeneous-is-trivial-vector-bundle-over-compact-homogene So as long as the compact piece has dimension at least 2 then the above argument goes through and the compact piece is a flat torus so by homogeneity of the metric the whole thing is flat. But what about if the compact piece is only one dimensional?  I think the group $ H(3, \mathbb{R})/ \Gamma $ with its invariant metric (Nil geometry) is a counterexample where flatness is lost. Here $$H(3, \mathbb{R}) = \left\{\begin{bmatrix} 1 & x & z\\ 0 & 1 & y\\ 0 & 0 & 1\end{bmatrix} : x, y, z \in \mathbb{R}\right\}$$ is the three dimensional Heisenberg group, and $$\Gamma = \left\{\begin{bmatrix} 1 & 0 & c\\ 0 & 1 & 0\\ 0 & 0 & 1\end{bmatrix} :  c \in \mathbb{Z}\right\}$$ is a discrete central subgroup. Of course if there is no compact piece and $ M $ is contractible (topologically $ \mathbb{R}^n $ ) Riemannian homogeneous then there are a million different Riemannian homogeneous metrics that aren't flat. Take for example the hyperbolic metric of even the left invariant metric on any contractible Lie group (all simply connected non-abelian solvable Lie groups are good examples) This is mostly a proof verification question because this seems too general to be true but I think my proof checks out","We say that a connected manifold is aspherical if for all . Equip with a metric such that is Riemannian homogeneous (i.e. the isometry group acts transitively). If is a compact Riemannian homogeneous aspherical manifold must be a flat torus? I believe the answer is yes. Here is the proof: A compact aspherical manifold (indeed any finite CW complex) has torsion free fundamental group. Since is compact Riemannian homogeneous then by Transitive action by compact Lie group implies almost abelian fundamental group the commutator subgroup of the fundamental group must be finite. But is torsion free so any finite subgroup is trivial. Thus the commutator subgroup is trivial. In other words is abelian. Since is compact is finitely generated. So is a finitely generated torsion free abelian group Assuming that a compact Riemannian homogeneous must be a flat torus that completes the proof. But I'm not quite sure how to show that a compact Riemannian homogeneous must be a flat torus. What about the case where is Riemannian homogenous aspherical but not compact? A Riemannian homogeneous manifold is an isometric product of a contractible piece with a Riemannian homogeneous compact piece. See https://mathoverflow.net/questions/410334/noncompact-riemannian-homogeneous-is-trivial-vector-bundle-over-compact-homogene So as long as the compact piece has dimension at least 2 then the above argument goes through and the compact piece is a flat torus so by homogeneity of the metric the whole thing is flat. But what about if the compact piece is only one dimensional?  I think the group with its invariant metric (Nil geometry) is a counterexample where flatness is lost. Here is the three dimensional Heisenberg group, and is a discrete central subgroup. Of course if there is no compact piece and is contractible (topologically ) Riemannian homogeneous then there are a million different Riemannian homogeneous metrics that aren't flat. Take for example the hyperbolic metric of even the left invariant metric on any contractible Lie group (all simply connected non-abelian solvable Lie groups are good examples) This is mostly a proof verification question because this seems too general to be true but I think my proof checks out"," M  
\pi_n(M) = 0
  n \geq 2   M   g   (M,g)   M   M   M   \pi_1(M)   \pi_1(M)   M   \pi_1(M)   \pi_1(M)  
\pi_1(M) \cong \mathbb{Z}^n
  K(\mathbb{Z}^n,1)   K(\mathbb{Z}^n,1)   M   H(3, \mathbb{R})/ \Gamma  H(3, \mathbb{R}) = \left\{\begin{bmatrix} 1 & x & z\\ 0 & 1 & y\\ 0 & 0 & 1\end{bmatrix} : x, y, z \in \mathbb{R}\right\} \Gamma = \left\{\begin{bmatrix} 1 & 0 & c\\ 0 & 1 & 0\\ 0 & 0 & 1\end{bmatrix} :  c \in \mathbb{Z}\right\}  M   \mathbb{R}^n ","['differential-geometry', 'solution-verification', 'riemannian-geometry']"
