,title_raw,title_text,title_latex,body_raw,body_text,body_latex,tags
0,Limit of $\frac{2^n}{n^{\sqrt{n}}}$,Limit of,\frac{2^n}{n^{\sqrt{n}}},"$$\lim_{n\to\infty}\frac{2^n}{n^{\sqrt{n}}}$$ The way I see it is that denominator is super-exponential and the numerator is only exponential, so this must be $0$ but wolfram is saying it is infinite. How do I evaluate this limit?","The way I see it is that denominator is super-exponential and the numerator is only exponential, so this must be but wolfram is saying it is infinite. How do I evaluate this limit?",\lim_{n\to\infty}\frac{2^n}{n^{\sqrt{n}}} 0,"['real-analysis', 'calculus', 'sequences-and-series', 'limits', 'analysis']"
1,"If a part of the series diverges, does the whole diverge?","If a part of the series diverges, does the whole diverge?",,I couldn't find an easy to way to check for the convergence of the series. The sum is supposed to be from 2 to infinity and there is a little mistake in the pic. Since $\frac1{n-1}$ diverges by comparison test with $\frac1n$ . Would it be right to say that the whole series is divergent because one of the part of the sum is divergent ?  Do l still need to prove that the other part diverges or not ?,I couldn't find an easy to way to check for the convergence of the series. The sum is supposed to be from 2 to infinity and there is a little mistake in the pic. Since diverges by comparison test with . Would it be right to say that the whole series is divergent because one of the part of the sum is divergent ?  Do l still need to prove that the other part diverges or not ?,\frac1{n-1} \frac1n,"['sequences-and-series', 'convergence-divergence']"
2,Why Abel-Plana formula does not work for exponent?,Why Abel-Plana formula does not work for exponent?,,"Abel-Plana formula : $$\sum _{n=0}^{\infty }f(n)=\int _{0}^{\infty }f(x)\,dx+{\frac {1}{2}}f(0)+i\int _{0}^{\infty }{\frac {f(it)-f(-it)}{e^{2\pi t}-1}}\,dt$$ If we take $f(x)=e^{-x}$ , the right-hand side is $3/2$ , the left-hand side is $\frac{e}{e-1}$ .","Abel-Plana formula : If we take , the right-hand side is , the left-hand side is .","\sum _{n=0}^{\infty }f(n)=\int _{0}^{\infty }f(x)\,dx+{\frac {1}{2}}f(0)+i\int _{0}^{\infty }{\frac {f(it)-f(-it)}{e^{2\pi t}-1}}\,dt f(x)=e^{-x} 3/2 \frac{e}{e-1}","['integration', 'sequences-and-series', 'complex-analysis']"
3,Use of Mellin transform for evaluation of a series,Use of Mellin transform for evaluation of a series,,"Show that $$\sum_{n=1}^\infty \frac{\sin an}{n}=\frac{\pi-a}{2} \ , \ 0<a<2\pi$$ I was asked to use Mellin transform to prove this result. So I used a formula related to the general series as follows $$\sum_{n=1}^\infty f(nx)=\mathcal{M}^{-1}\{F(s)\zeta(s);x\}$$ where $F(s)=\mathcal{M}\{f(x);s\}$ and $\zeta(s)$ is Riemann zeta function. Now taking $f(n)=\displaystyle\frac{\sin an}{n}$ we have $\displaystyle\mathcal{M}\bigg(\frac{\sin ax}{x}\bigg)=-\frac{\Gamma(s-1)\cos \frac{s\pi}{2}}{a^{s-1}}$ . Combining everything and using the  formula that $$\pi^s\zeta(1-s)=2^{1-s}\Gamma(s)\zeta(s)\cos \frac{s\pi}{2}$$ we have $$\sum_{n=1}^\infty \frac{\sin an}{n}=-\frac{a}{2}\mathcal{M}^{-1}\bigg\{\bigg(\frac{2\pi}{a}\bigg)^s\frac{\zeta(1-s)}{s-1};x=1\bigg\}$$ Now if we use calculus of residues to evaluate the expression at RHS, we see that we have singularity at $s=1$ . Using $\zeta(0)=-\frac{1}{2}$ we can easily calculate the residue at $s=1$ , which is $\displaystyle-\frac{\pi}{a}$ .  So I get the answer $$\sum_{n=1}^\infty \frac{\sin an}{n}=-\frac{a}{2}.\bigg(-\frac{\pi}{a}\bigg)=\frac{\pi}{2}$$ which is wrong of course as there should be an extra term $-\displaystyle\frac{a}{2}$ on RHS.  My doubt is I am missing a residue on the RHS while calculating the Mellin inverse, but I am unable to get that.  I need a help in this regard. Any help is appreciated.","Show that I was asked to use Mellin transform to prove this result. So I used a formula related to the general series as follows where and is Riemann zeta function. Now taking we have . Combining everything and using the  formula that we have Now if we use calculus of residues to evaluate the expression at RHS, we see that we have singularity at . Using we can easily calculate the residue at , which is .  So I get the answer which is wrong of course as there should be an extra term on RHS.  My doubt is I am missing a residue on the RHS while calculating the Mellin inverse, but I am unable to get that.  I need a help in this regard. Any help is appreciated.","\sum_{n=1}^\infty \frac{\sin an}{n}=\frac{\pi-a}{2} \ , \ 0<a<2\pi \sum_{n=1}^\infty f(nx)=\mathcal{M}^{-1}\{F(s)\zeta(s);x\} F(s)=\mathcal{M}\{f(x);s\} \zeta(s) f(n)=\displaystyle\frac{\sin an}{n} \displaystyle\mathcal{M}\bigg(\frac{\sin ax}{x}\bigg)=-\frac{\Gamma(s-1)\cos \frac{s\pi}{2}}{a^{s-1}} \pi^s\zeta(1-s)=2^{1-s}\Gamma(s)\zeta(s)\cos \frac{s\pi}{2} \sum_{n=1}^\infty \frac{\sin an}{n}=-\frac{a}{2}\mathcal{M}^{-1}\bigg\{\bigg(\frac{2\pi}{a}\bigg)^s\frac{\zeta(1-s)}{s-1};x=1\bigg\} s=1 \zeta(0)=-\frac{1}{2} s=1 \displaystyle-\frac{\pi}{a} \sum_{n=1}^\infty \frac{\sin an}{n}=-\frac{a}{2}.\bigg(-\frac{\pi}{a}\bigg)=\frac{\pi}{2} -\displaystyle\frac{a}{2}","['sequences-and-series', 'integral-transforms', 'mellin-transform']"
4,A question on convergence of real sequence,A question on convergence of real sequence,,Is there a sequence $\{x_n\}$ such that $\frac{x_n}{n}$ tends to $0$ but $\frac{x_n}{n^\alpha}$ does not tend to $0$ for any $0 < \alpha < 1$ ? More importantly is there a sequence of natural numbers with the above property?,Is there a sequence such that tends to but does not tend to for any ? More importantly is there a sequence of natural numbers with the above property?,\{x_n\} \frac{x_n}{n} 0 \frac{x_n}{n^\alpha} 0 0 < \alpha < 1,"['real-analysis', 'calculus', 'sequences-and-series']"
5,prove two dependent sequences converge,prove two dependent sequences converge,,"Please help with my homework question: Define $\{a_n\}_{n=1}^{\infty}$ , $\{b_n\}_{n=1}^{\infty}$ as: $b_{n+1}=\frac{a_n+b_n}{2}, a_{n+1}=\frac{a_n^2+b_n^2}{a_n+b_n}, 0<b_1<a_1$ Prove the limits converge and that $\lim \limits_{n \to \infty}a_n = \lim \limits_{n \to \infty}b_n $ . I have tried to show that they are monotone and bounded, tried looking for a property of arithmetic mean (related to $b_n$ ) but I'm completely stuck as none of these yielded anything useful. Any help would be appreciated","Please help with my homework question: Define , as: Prove the limits converge and that . I have tried to show that they are monotone and bounded, tried looking for a property of arithmetic mean (related to ) but I'm completely stuck as none of these yielded anything useful. Any help would be appreciated","\{a_n\}_{n=1}^{\infty} \{b_n\}_{n=1}^{\infty} b_{n+1}=\frac{a_n+b_n}{2}, a_{n+1}=\frac{a_n^2+b_n^2}{a_n+b_n}, 0<b_1<a_1 \lim \limits_{n \to \infty}a_n = \lim \limits_{n \to \infty}b_n  b_n","['sequences-and-series', 'convergence-divergence']"
6,"Is it possible to represent the natural number ""1"" as the sum of p-series in this way?","Is it possible to represent the natural number ""1"" as the sum of p-series in this way?",,"My argument: $$1=(\frac{1}{2})^2+(\frac{1}{3})^2+\cdots+(\frac{1}{2})^3+(\frac{1}{3})^3+\cdots=\sum_{k=2}^\infty (\frac{1}{k})^2+\sum_{k=2}^\infty (\frac{1}{k})^3+\cdots .$$ Explanation) First, for any natural number $n\geq2$ , the following holds: $$\sum_{k=1}^\infty (\frac{1}{n})^k=(\frac{1}{n})+(\frac{1}{n})^2+(\frac{1}{n})^3+\cdots= \frac{\frac{1}{n}}{1-\frac{1}{n}}=\frac{1}{n-1}.$$ (the infinite geometric series.) So, we obtain $$1=(\frac{1}{2})+(\frac{1}{2})^2+\cdots=\sum_{k=1}^\infty (\frac{1}{2})^k,$$ $$\frac{1}{2}=(\frac{1}{3})+(\frac{1}{3})^2+\cdots=\sum_{k=1}^\infty (\frac{1}{3})^k,$$ $$\frac{1}{3}=(\frac{1}{4})+(\frac{1}{4})^2+\cdots=\sum_{k=1}^\infty (\frac{1}{4})^k,$$ and so on. From above equalities, $$1=(\frac{1}{2})+(\frac{1}{2})^2+\cdots$$ $$=((\frac{1}{3})+(\frac{1}{3})^2+\cdots)+(\frac{1}{2})^2+(\frac{1}{2})^3+\cdots$$ $$=((\frac{1}{4})+(\frac{1}{4})^2+\cdots)+(\frac{1}{3})^2+(\frac{1}{3})^3+\cdots+(\frac{1}{2})^2+(\frac{1}{2})^3+\cdots$$ $$=\cdots .$$ If $p\ge2$ , then p-series absolutely converges. Hence we can change the order of terms in series as follows: $$1=(\frac{1}{2})^2+(\frac{1}{3})^2+(\frac{1}{4})^2+\cdots$$ $$+(\frac{1}{2})^3+(\frac{1}{3})^3+(\frac{1}{4})^3+\cdots$$ $$+(\frac{1}{2})^4+(\frac{1}{3})^4+(\frac{1}{4})^4+\cdots$$ $$=\sum_{k=2}^\infty (\frac{1}{k})^2+\sum_{k=2}^\infty (\frac{1}{k})^3+\sum_{k=2}^\infty (\frac{1}{k})^4+\cdots.$$ Thus, ""1"" becomes the sum of p-series(exactly from $k=2$ to infinity). Is this explanation correct?","My argument: Explanation) First, for any natural number , the following holds: (the infinite geometric series.) So, we obtain and so on. From above equalities, If , then p-series absolutely converges. Hence we can change the order of terms in series as follows: Thus, ""1"" becomes the sum of p-series(exactly from to infinity). Is this explanation correct?","1=(\frac{1}{2})^2+(\frac{1}{3})^2+\cdots+(\frac{1}{2})^3+(\frac{1}{3})^3+\cdots=\sum_{k=2}^\infty (\frac{1}{k})^2+\sum_{k=2}^\infty (\frac{1}{k})^3+\cdots . n\geq2 \sum_{k=1}^\infty (\frac{1}{n})^k=(\frac{1}{n})+(\frac{1}{n})^2+(\frac{1}{n})^3+\cdots= \frac{\frac{1}{n}}{1-\frac{1}{n}}=\frac{1}{n-1}. 1=(\frac{1}{2})+(\frac{1}{2})^2+\cdots=\sum_{k=1}^\infty (\frac{1}{2})^k, \frac{1}{2}=(\frac{1}{3})+(\frac{1}{3})^2+\cdots=\sum_{k=1}^\infty (\frac{1}{3})^k, \frac{1}{3}=(\frac{1}{4})+(\frac{1}{4})^2+\cdots=\sum_{k=1}^\infty (\frac{1}{4})^k, 1=(\frac{1}{2})+(\frac{1}{2})^2+\cdots =((\frac{1}{3})+(\frac{1}{3})^2+\cdots)+(\frac{1}{2})^2+(\frac{1}{2})^3+\cdots =((\frac{1}{4})+(\frac{1}{4})^2+\cdots)+(\frac{1}{3})^2+(\frac{1}{3})^3+\cdots+(\frac{1}{2})^2+(\frac{1}{2})^3+\cdots =\cdots . p\ge2 1=(\frac{1}{2})^2+(\frac{1}{3})^2+(\frac{1}{4})^2+\cdots +(\frac{1}{2})^3+(\frac{1}{3})^3+(\frac{1}{4})^3+\cdots +(\frac{1}{2})^4+(\frac{1}{3})^4+(\frac{1}{4})^4+\cdots =\sum_{k=2}^\infty (\frac{1}{k})^2+\sum_{k=2}^\infty (\frac{1}{k})^3+\sum_{k=2}^\infty (\frac{1}{k})^4+\cdots. k=2",['sequences-and-series']
7,To prove sum of A.P is greater than G.P,To prove sum of A.P is greater than G.P,,"Consider an Arithmetic Progression(A.P) with the first term $a$ , the commom difference $d$ and a Geometric Progression(G.P) with first term again as $a$ but common ratio $r$ such that $a,d,r>0$ and both these progressions have same number of terms and their last terms are also equal. Show that the sum of all the terms of A.P is greater than the sum of all the terms of the G.P. My Attempt: The terms between first and last terms are the $(n-2)$ Arithmetic Means(A.M's) or the Geometric Means(G.M's). Can it be proved that each of the A.M's is greater than the corresponding G.M's.","Consider an Arithmetic Progression(A.P) with the first term , the commom difference and a Geometric Progression(G.P) with first term again as but common ratio such that and both these progressions have same number of terms and their last terms are also equal. Show that the sum of all the terms of A.P is greater than the sum of all the terms of the G.P. My Attempt: The terms between first and last terms are the Arithmetic Means(A.M's) or the Geometric Means(G.M's). Can it be proved that each of the A.M's is greater than the corresponding G.M's.","a d a r a,d,r>0 (n-2)","['sequences-and-series', 'arithmetic-progressions', 'geometric-progressions']"
8,Find limit of recurrent sequence?,Find limit of recurrent sequence?,,"Let $ \forall n \in \mathbf{N}, ~ u_{n+1} = \frac{1}{\tanh^2(u_n)} - \frac{1}{u^2_n} $ with $ u_0 = a > 0 $ . What is the limit of $(u_n)$ ? I tried to find a fixed point of this sequence but the equation is impossible to solve algebraically.",Let with . What is the limit of ? I tried to find a fixed point of this sequence but the equation is impossible to solve algebraically.," \forall n \in \mathbf{N}, ~ u_{n+1} = \frac{1}{\tanh^2(u_n)} - \frac{1}{u^2_n}   u_0 = a > 0  (u_n)","['real-analysis', 'sequences-and-series', 'limits', 'recurrence-relations']"
9,Prove that $\exists c>0$ s.t $\sum_{n\geq x}\frac{1}{n^2}\leq \frac{c}{x}$ [duplicate],Prove that  s.t  [duplicate],\exists c>0 \sum_{n\geq x}\frac{1}{n^2}\leq \frac{c}{x},"This question already has answers here : Prove that there exists a constant $c>0$ such that the following happens (2 answers) Closed 4 years ago . $\mathbf{Question:}$ Prove that there exists a constant $c>0$ such that for all $x \in [1, \infty)$ , $\displaystyle\sum_{n \geq x}\frac{1}{n^2} \leq \frac{c}{x}$ $\mathbf{Attempt:}$ Evidently, $\displaystyle\bigg[\displaystyle\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^{\lfloor x \rfloor} \frac{1}{j^2}\bigg]{\lfloor x \rfloor}\leq x\displaystyle\sum_{n \geq x}\frac{1}{n^2} \leq \displaystyle\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^{\lfloor x \rfloor} \frac{1}{j^2}\bigg]{\lceil x \rceil} $ . This inequality arises since, $\displaystyle\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^{\lfloor x \rfloor} \frac{1}{j^2}\bigg]=\displaystyle\sum_{n \geq x}\frac{1}{n^2}$ . Now, let $\lfloor x\rfloor=m$ $\displaystyle\lim_{m \to \infty}\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^m \frac{1}{j^2}\bigg]m$ $=\lim_{{m \to \infty},{r\to \infty}}\bigg[\frac{m}{(m+1)^2}+\frac{m}{(m+2)^2}+\frac{m}{(m+3)^2}+...+\frac{m}{(m+r)^2}+...\bigg]=$ $\lim_{{h \to 0},{r\to \infty}}h\bigg[\frac{1}{(1+h)^2}+\frac{1}{(1+2h)^2}+\frac{1}{(1+3h)^2}+...+\frac{1}{(1+rh)^2}+...\bigg]=\displaystyle\int_{x=0}^\infty\frac{1}{(1+x)^2}dx=1$ We have, $\lceil x\rceil=m+1$ and $\displaystyle\lim_{m \to \infty}\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^m \frac{1}{j^2}\bigg](m+1)=\lim_{m \to \infty}\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^m \frac{1}{j^2}\bigg]m$ Thereby, we conclude, $\displaystyle \lim_{x\to \infty}x\sum_{n \geq x}\frac{1}{n^2}=1 $ . Therefore, from the definition of limit, $\forall \varepsilon>0$ , $\exists G>0$ such that $\bigg|x\displaystyle\sum_{n \geq x}\frac{1}{n^2}-1\bigg|<\varepsilon$ $\forall x>G$ . Choosing $\varepsilon =1$ , we get $G=G_0$ such that $x\displaystyle\sum_{n \geq x}\frac{1}{n^2}<2$ , for any $x> G_0$ . We set $\displaystyle c=\max\bigg\{2, \sup_{x\in [1,G_0]}x\sum_{n \geq x}\frac{1}{n^2} \bigg\}$ Is this procedure valid? Kindly verify.","This question already has answers here : Prove that there exists a constant $c>0$ such that the following happens (2 answers) Closed 4 years ago . Prove that there exists a constant such that for all , Evidently, . This inequality arises since, . Now, let We have, and Thereby, we conclude, . Therefore, from the definition of limit, , such that . Choosing , we get such that , for any . We set Is this procedure valid? Kindly verify.","\mathbf{Question:} c>0 x \in [1, \infty) \displaystyle\sum_{n \geq x}\frac{1}{n^2} \leq \frac{c}{x} \mathbf{Attempt:} \displaystyle\bigg[\displaystyle\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^{\lfloor x \rfloor} \frac{1}{j^2}\bigg]{\lfloor x \rfloor}\leq x\displaystyle\sum_{n \geq x}\frac{1}{n^2} \leq \displaystyle\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^{\lfloor x \rfloor} \frac{1}{j^2}\bigg]{\lceil x \rceil}  \displaystyle\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^{\lfloor x \rfloor} \frac{1}{j^2}\bigg]=\displaystyle\sum_{n \geq x}\frac{1}{n^2} \lfloor x\rfloor=m \displaystyle\lim_{m \to \infty}\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^m \frac{1}{j^2}\bigg]m =\lim_{{m \to \infty},{r\to \infty}}\bigg[\frac{m}{(m+1)^2}+\frac{m}{(m+2)^2}+\frac{m}{(m+3)^2}+...+\frac{m}{(m+r)^2}+...\bigg]= \lim_{{h \to 0},{r\to \infty}}h\bigg[\frac{1}{(1+h)^2}+\frac{1}{(1+2h)^2}+\frac{1}{(1+3h)^2}+...+\frac{1}{(1+rh)^2}+...\bigg]=\displaystyle\int_{x=0}^\infty\frac{1}{(1+x)^2}dx=1 \lceil x\rceil=m+1 \displaystyle\lim_{m \to \infty}\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^m \frac{1}{j^2}\bigg](m+1)=\lim_{m \to \infty}\bigg[\sum_{n =1}^\infty\frac{1}{n^2}-\sum_{j=1}^m \frac{1}{j^2}\bigg]m \displaystyle \lim_{x\to \infty}x\sum_{n \geq x}\frac{1}{n^2}=1  \forall \varepsilon>0 \exists G>0 \bigg|x\displaystyle\sum_{n \geq x}\frac{1}{n^2}-1\bigg|<\varepsilon \forall x>G \varepsilon =1 G=G_0 x\displaystyle\sum_{n \geq x}\frac{1}{n^2}<2 x> G_0 \displaystyle c=\max\bigg\{2, \sup_{x\in [1,G_0]}x\sum_{n \geq x}\frac{1}{n^2} \bigg\}","['real-analysis', 'sequences-and-series', 'proof-verification', 'improper-integrals', 'ceiling-and-floor-functions']"
